Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1598000	-2289.804	-2325.087	35.28276	1	0.7593398	0.0221441	0.0621924	0.0243793	0.0371208	0.00638978	0.121777	0.155227	0.397014	0.008257	0.167094	0.0226839	0.000211714	0.00558025	0.0599938	0.181187	0.0255059	0.0752341	0.0625647	0.17147	0.000462886	0.182551	0.00694	0.00790674	0.0042988	0.0942019	0.122912	0.104657	0.0629818	0.0189785	0.0373425	0.0101475	0.0168829	0.102125	0.0148198	0.144073	0.0292041	0.174605	0.270117	0.0446145	0.146145	0.149612	0.222547	0.128188	0.00189969	0.106289	0.0408217	0.0044681	0.073367	0.00884965	0.0681544	0.0274612	0.132033	0.0840698	0.0338102	0.0058368	0.106329	0.207135	0.193672	0.0295264	0.151185	0.0492868	0.180186	0.107111	0.0382823	0.175283	0.0768705	0.224879	0.0479403	0.274083	0.0215358	0.138404	0.0138228	0.0628033	0.0268703	0.0737121	0.0393737	0.106632	0.020452	0.143139	0.0159811	0.589667	0.00264937	0.0785487	0.00906725	0.0575235	0.37151	0.070578	0.0315626	0.179127	0.0742904	0.0749692	0.143299	0.00311806	0.0724518	0.00593605	0.0319945	0.70699	0.060944	0.110038	0.114206	0.0201843	0.152996	0.0311626	0.0239587	0.156784	0.111302	0.208224	0.0712758	0.0853282	0.0990316	0.040867	0.00180616	0.00842254	0.0520631	0.0736075	0.459936	0.0223099	0.0432845	0.252113	0.076281	0.0262428	0.0228853	0.0123932	0.0208285	0.0546952	0.043234	0.0587979	0.118297	0.0578937	0.0865568	0.0194463	0.0868824	0.390234	0.945019	2.57786	3	12.11458
1599000	-2299.536	-2334.568	35.03214	1	0.9938623	0.027541	0.0549675	0.0429499	0.0379962	0.008689	0.0885283	0.10207	0.397014	0.00538018	0.116454	0.0286248	0.000704404	0.00558025	0.0358957	0.17213	0.0358947	0.0560354	0.0939831	0.17147	0.000555234	0.105522	0.00506111	0.0110692	0.00595826	0.0783168	0.122912	0.10888	0.0486406	0.0228609	0.0389969	0.013623	0.0118108	0.0864703	0.0148198	0.107452	0.0322343	0.194874	0.197916	0.0691958	0.212083	0.0930544	0.243607	0.136811	0.00107257	0.0714743	0.0368414	0.00718565	0.0981685	0.0136491	0.0318106	0.0119576	0.173764	0.201439	0.0248055	0.0053084	0.0769398	0.211617	0.138134	0.0897643	0.1115	0.0566991	0.180186	0.0990107	0.0308525	0.150755	0.0984847	0.218661	0.0593588	0.236232	0.0200064	0.0999015	0.0138228	0.184414	0.0754444	0.142566	0.0438017	0.118047	0.109912	0.0950243	0.0102196	0.480681	0.00250071	0.110043	0.00923589	0.0751073	0.37151	0.0897278	0.0322277	0.11468	0.0891579	0.0749692	0.211972	0.00244631	0.0722764	0.00992655	0.0201124	0.652911	0.0840304	0.0852537	0.152892	0.0222867	0.0969463	0.0474711	0.0410335	0.154502	0.0885206	0.119724	0.0574481	0.0817448	0.0859617	0.0488031	0.00350544	0.00784864	0.0454322	0.0479102	0.611544	0.0156704	0.0412825	0.311637	0.076281	0.0304911	0.0345622	0.00933423	0.0255273	0.0414855	0.0480201	0.0605679	0.108498	0.0578937	0.142969	0.0161561	0.135728	0.474899	0.998976	2.3904	3	12.11619
1600000	-2292.165	-2326.352	34.18674	1	1.127875	0.00815333	0.0904269	0.220867	0.0769459	0.042259	0.0801304	0.277664	0.186318	0.00400001	0.136457	0.0215608	0.000390531	0.0237389	0.00934985	0.149643	0.0191849	0.108116	0.071039	0.237289	0.000341745	0.0688923	0.00880631	0.0238629	0.0046364	0.152664	0.0544492	0.098353	0.104584	0.120992	0.026411	0.0270537	0.049021	0.0948638	0.00286614	0.124296	0.0175796	0.113932	0.150268	0.0387605	0.165982	0.146691	0.143523	0.118744	0.00186274	0.0237937	0.100549	0.00754545	0.0312585	0.0129717	0.0485999	0.013298	0.270263	0.119388	0.0192217	0.0375797	0.256621	0.0522167	0.0836227	0.010761	0.0559409	0.0261995	0.117182	0.108471	0.235849	0.0214177	0.096121	0.336213	0.0334386	0.0579987	0.0014516	0.106775	0.0473053	0.12757	0.102779	0.0545797	0.0113707	0.052009	0.0815854	0.0830849	0.0420178	0.472428	0.00352375	0.253561	0.0295725	0.259155	0.11915	0.0657763	0.0311661	0.0970412	0.126368	0.0837205	0.114135	0.0642573	0.0706344	0.215966	0.14805	0.683564	0.138701	0.0486966	0.0656092	0.0035084	0.119749	0.0372096	0.13066	0.174057	0.0619622	0.0575645	0.133467	0.0545779	0.101674	0.0558212	0.0484578	0.00726738	0.00737331	0.0302376	0.531564	0.0773076	0.00108728	0.326319	0.0208437	0.00837193	0.0142053	0.0102292	0.0738807	0.0108839	0.0491673	0.0111209	0.142259	0.20672	0.0629908	0.0156948	0.161739	0.51208	1.01833	2.30785	3	12.18733
1601000	-2273.956	-2302.25	28.29428	1	1.023224	0.0166362	0.21768	0.127998	0.0564167	0.134315	0.0473275	0.469486	0.23663	0.00330188	0.097614	0.0251293	0.000677097	0.0191188	0.0179561	0.148114	0.014096	0.0869332	0.0784173	0.223238	0.000627076	0.130656	0.0151514	0.0337288	0.00395199	0.0833555	0.00842403	0.240622	0.124214	0.151497	0.0517612	0.0419219	0.0487185	0.0729589	0.0059971	0.115045	0.0118322	0.204393	0.30883	0.043026	0.0922601	0.117108	0.0920643	0.0905032	0.00144967	0.0543161	0.0676364	0.00293417	0.0571916	0.00587672	0.0721523	0.00834709	0.255804	0.199111	0.018333	0.0368099	0.208124	0.155672	0.0773007	0.00735991	0.0410321	0.0317521	0.144105	0.0565409	0.0841202	0.0226938	0.0329325	0.274937	0.0681936	0.0376728	0.000682513	0.0884646	0.0866655	0.0470688	0.0987586	0.0828775	0.0149151	0.0556145	0.0334222	0.112824	0.137096	0.56826	0.00868091	0.127515	0.0232561	0.133025	0.0828616	0.109721	0.0169463	0.107359	0.0838366	0.111944	0.14007	0.140627	0.0296782	0.115418	0.194779	0.671743	0.234895	0.0422859	0.0524822	0.00397771	0.154851	0.0395194	0.140208	0.292448	0.0447203	0.0541354	0.0811419	0.0773038	0.108555	0.0944583	0.0707181	0.00436747	0.00310824	0.065474	0.417676	0.221866	0.00114448	0.480084	0.0307357	0.00898912	0.0185956	0.0199942	0.0612659	0.00581647	0.0631859	0.01817	0.103527	0.110635	0.066097	0.0383661	0.141564	0.483623	1.00374	2.37107	3	12.78704
1602000	-2298.183	-2339.651	41.46817	1	0.7070435	0.0344535	0.128003	0.0478694	0.0104985	0.0273864	0.0206244	0.329306	0.0733845	0.00293676	0.0319651	0.0159761	0.000344623	0.0835452	0.0314443	0.119486	0.0341117	0.0462732	0.15694	0.249336	0.00408551	0.213908	0.00420412	0.0105852	0.000486037	0.133213	0.0647059	0.0910849	0.0501457	0.0721661	0.0432398	0.0603706	0.0519099	0.0198537	0.00661339	0.0535337	0.0440962	0.136615	0.154711	0.0211885	0.0659843	0.065421	0.0938388	0.0725256	0.00159083	0.0429343	0.0878528	0.0163165	0.0278185	0.00944365	0.0800479	0.111301	0.109216	0.173437	0.00944919	0.0782262	0.178151	0.178177	0.126587	0.0064556	0.0474687	0.00572489	0.0590893	0.0563121	0.0829566	0.0468719	0.0617537	0.15867	0.130772	0.132851	0.0134459	0.124282	0.0824643	0.029413	0.221484	0.115144	0.0398149	0.107584	0.00354602	0.120118	0.027898	0.924406	0.0122234	0.125646	0.0738326	0.109086	0.0277167	0.0676908	0.0610233	0.0312092	0.060936	0.0923225	0.0116652	0.0755723	0.030938	0.108596	0.151361	0.463286	0.251977	0.0457197	0.09731	0.0138434	0.242479	0.0334756	0.168315	0.251408	0.0925698	0.0429144	0.0641871	0.029335	0.0933942	0.0145347	0.0647822	0.0208146	0.000354267	0.0496735	0.533231	0.192155	0.0013394	0.306249	0.0354989	0.00887123	0.0597239	0.0358902	0.00475846	0.00123823	0.0493349	0.016574	0.0143682	0.0845517	0.215849	0.0539946	0.0756934	0.366835	0.927451	2.63002	3	11.50127
1603000	-2309.956	-2342.15	32.19452	1	1.004298	0.0227577	0.137484	0.0187693	0.0260493	0.0445291	0.0207829	0.268354	0.121798	0.00560034	0.0984701	0.0145407	0.000469308	0.0813429	0.0361268	0.174806	0.0307411	0.056793	0.0392072	0.205902	0.00626624	0.29169	0.00211943	0.0333658	0.00156673	0.0878015	0.19235	0.112617	0.0365103	0.0358267	0.0932248	0.101431	0.0301133	0.0159625	0.0033445	0.138071	0.032797	0.230785	0.221843	0.0161933	0.10701	0.0715002	0.101263	0.0405776	0.00093197	0.0537993	0.0720499	0.00548794	0.00728946	0.00706826	0.0948073	0.114919	0.224343	0.152161	0.0153674	0.0542422	0.102719	0.228163	0.108037	0.00821241	0.0617199	0.00754608	0.0651916	0.0476472	0.287875	0.0302252	0.072611	0.233181	0.0666091	0.0511168	0.0162323	0.106951	0.10703	0.0162525	0.36552	0.0318191	0.0183981	0.0717536	0.0114016	0.122324	0.049601	0.849249	0.0159302	0.103481	0.0541371	0.0755887	0.0103343	0.0515056	0.0271284	0.0462723	0.085889	0.240701	0.00996509	0.0434643	0.163189	0.147516	0.103144	0.761532	0.151191	0.0620842	0.159268	0.032943	0.162906	0.0362971	0.14054	0.152481	0.0839256	0.0715807	0.0423409	0.0369828	0.161403	0.0324985	0.111056	0.0979293	0.00268551	0.0609122	0.466365	0.154352	0.00149111	0.234886	0.0696338	0.0162128	0.0805142	0.0267674	0.00362397	0.00101188	0.0912918	0.0106238	0.0189281	0.15498	0.138831	0.0419849	0.137811	0.47804	1.00071	2.38344	3	12.3989
1604000	-2317.732	-2350.003	32.27156	1	1.004298	0.0227577	0.137484	0.0187693	0.0260493	0.0445291	0.0207829	0.268354	0.128844	0.00560034	0.0984701	0.0145407	0.000469308	0.0813429	0.0361268	0.174806	0.0373612	0.0373854	0.0423361	0.205902	0.00626624	0.29169	0.00211943	0.0333658	0.00232367	0.0878015	0.19235	0.112617	0.0253285	0.0358267	0.0932248	0.0436803	0.0232876	0.0159625	0.0033445	0.138071	0.032797	0.230785	0.361978	0.0161933	0.10701	0.0715002	0.101263	0.0405776	0.00093197	0.0537993	0.0720499	0.00692163	0.00728946	0.00706826	0.0948073	0.116267	0.224343	0.152161	0.0153674	0.0542422	0.102719	0.228163	0.108037	0.00821241	0.0779912	0.00754608	0.0651916	0.0476472	0.287875	0.0302252	0.072611	0.233181	0.0666091	0.0511168	0.0245285	0.106951	0.140948	0.0197224	0.338146	0.0318191	0.0183981	0.0717536	0.0114016	0.093761	0.049601	0.849249	0.0159302	0.103481	0.0541371	0.116936	0.0103343	0.0515056	0.022374	0.0431604	0.085889	0.240701	0.00996509	0.0434643	0.105308	0.121101	0.103144	0.713771	0.151191	0.0604189	0.159268	0.032943	0.162906	0.0362971	0.14054	0.152481	0.0839256	0.0715807	0.0451917	0.0369828	0.161403	0.0324985	0.111056	0.0979293	0.00268551	0.0609122	0.466365	0.154352	0.00149111	0.245109	0.0696338	0.0162128	0.0805142	0.0267674	0.00362397	0.00101188	0.0912918	0.0106238	0.0270698	0.15498	0.138831	0.0419849	0.137811	0.47804	1.00071	2.38344	3	12.3912
1605000	-2310.765	-2340.764	29.99887	1	0.9232276	0.00980874	0.111544	0.0187693	0.0227102	0.0380041	0.0208169	0.159512	0.355374	0.0106008	0.0984701	0.0206782	0.000469308	0.0355585	0.0250677	0.166679	0.0258067	0.0373854	0.0423361	0.300622	0.00933616	0.216576	0.00482381	0.0329039	0.00209244	0.0962849	0.19235	0.0454778	0.0127583	0.0499818	0.0932248	0.11611	0.0254442	0.0159625	0.00504416	0.116828	0.032797	0.268078	0.361978	0.0231466	0.0825055	0.0715002	0.101263	0.0405776	0.00114847	0.0537993	0.107967	0.00762521	0.0144756	0.011581	0.0792158	0.0883487	0.156284	0.152161	0.0205199	0.0542422	0.102719	0.334615	0.147818	0.00714583	0.0939612	0.00615548	0.0598365	0.0658971	0.287875	0.0318518	0.072611	0.214972	0.0507995	0.0511168	0.0432625	0.106951	0.140948	0.0136299	0.192384	0.0343059	0.0183981	0.0682089	0.00406127	0.058831	0.0429993	0.901212	0.0198395	0.103481	0.0733296	0.0938151	0.00700158	0.043558	0.0217278	0.0398952	0.0544989	0.21879	0.0103537	0.0334756	0.113312	0.161994	0.103144	0.713771	0.139308	0.0994243	0.0863185	0.0456036	0.162906	0.0384477	0.123549	0.177987	0.07129	0.0715807	0.0575141	0.0425259	0.253183	0.0324985	0.119646	0.0599959	0.00405347	0.0579496	0.628378	0.168904	0.00132867	0.308576	0.0718194	0.0146482	0.079287	0.0268146	0.00104996	0.00101188	0.0662216	0.00736033	0.0372566	0.15498	0.138831	0.0471515	0.121393	0.452394	0.986015	2.4402	3	12.62658
1606000	-2307.84	-2338.173	30.33293	1	1.078831	0.00701147	0.108567	0.0177683	0.0227102	0.0440654	0.02168	0.229893	0.355374	0.00821466	0.0984701	0.0404814	0.000505868	0.0355585	0.0364122	0.105587	0.0208124	0.0402722	0.0444551	0.193358	0.0234789	0.17494	0.00299044	0.0329039	0.00402637	0.0910047	0.152724	0.0765235	0.0271952	0.0499818	0.112117	0.11611	0.0254442	0.0159625	0.00383292	0.116828	0.0293495	0.290401	0.361978	0.0253326	0.0563846	0.0598498	0.127347	0.0551753	0.00185413	0.0472949	0.0992612	0.00762521	0.0254328	0.011581	0.0837553	0.102101	0.238235	0.274343	0.0205199	0.0573715	0.328746	0.334615	0.147818	0.00897922	0.07721	0.00869777	0.0618986	0.0474492	0.287875	0.0422402	0.0607979	0.192683	0.0507995	0.040894	0.031902	0.121752	0.0949605	0.0145648	0.184314	0.0557249	0.0174012	0.0395185	0.00494986	0.0885849	0.0429993	0.901212	0.0198395	0.100802	0.0733296	0.0938151	0.0195429	0.0702722	0.0224951	0.0256056	0.0544989	0.206275	0.0116556	0.0348682	0.0693976	0.132898	0.0735765	0.713771	0.10826	0.0985423	0.160357	0.0404009	0.162906	0.0384477	0.0825492	0.289388	0.0352037	0.100153	0.0456249	0.0483954	0.170701	0.030858	0.0778828	0.0558889	0.00416733	0.0455974	0.614359	0.145936	0.00162241	0.308576	0.0718194	0.0094847	0.046535	0.0268146	0.00202995	0.00131402	0.0263965	0.00546943	0.0498979	0.0986426	0.111316	0.0183905	0.152409	0.499228	1.01193	2.33644	3	12.57761
1607000	-2297.959	-2326.454	28.49506	1	0.9360495	0.00411354	0.0192776	0.0232371	0.0331197	0.126353	0.0801666	0.160582	0.221538	0.026713	0.0707293	0.0332082	0.000546186	0.033616	0.0396744	0.142202	0.0222509	0.0888318	0.0863231	0.360989	0.0349253	0.0698714	0.0116128	0.0216564	0.00831194	0.0751428	0.110346	0.154764	0.136597	0.0395053	0.0215558	0.10173	0.0211584	0.011558	0.00567732	0.0545297	0.0274923	0.181109	0.153829	0.0227521	0.058602	0.0751904	0.0507394	0.120302	0.00636689	0.054658	0.0609852	0.00599717	0.0450722	0.0382565	0.0522819	0.0372562	0.13998	0.130272	0.00260758	0.0984897	0.498186	0.296234	0.0614623	0.0173833	0.0909602	0.0153573	0.0612799	0.120127	0.140273	0.0204955	0.0543858	0.245677	0.0926721	0.0330591	0.0340573	0.209761	0.0239517	0.028709	0.176891	0.0900992	0.0846207	0.0810273	0.00541143	0.0914668	0.028711	0.800029	0.026318	0.112353	0.0450024	0.032242	0.0619488	0.0542792	0.0345437	0.0113176	0.102811	0.181427	0.0134066	0.0722347	0.0446813	0.183434	0.197186	0.345404	0.349498	0.059828	0.100169	0.00799916	0.14525	0.0488369	0.0928425	0.0639691	0.0540768	0.0238879	0.0881699	0.136122	0.144655	0.0326521	0.222902	0.0214334	0.00120547	0.0181606	0.915458	0.420377	0.00338589	0.320974	0.0167266	0.00822497	0.0346582	0.0620812	0.0160301	0.00335904	0.059181	0.00601963	0.363004	0.0848971	0.0916638	0.0224481	0.124024	0.456648	0.988539	2.43079	3	12.77568
1608000	-2299.405	-2323.589	24.18434	1	0.4584893	0.00324311	0.0192776	0.0232371	0.0250004	0.126353	0.0801666	0.230917	0.322496	0.0300507	0.0937416	0.0227315	0.000546186	0.033616	0.0582521	0.0741053	0.0222509	0.0595678	0.0863231	0.360989	0.0664359	0.0720215	0.0143914	0.0204248	0.00831194	0.0980419	0.0781026	0.154764	0.136597	0.0202789	0.0270989	0.06413	0.0287508	0.0103062	0.00402644	0.0676274	0.0274923	0.181109	0.153829	0.0197051	0.0476299	0.0619065	0.0507394	0.166023	0.00636689	0.054658	0.06189	0.00599717	0.0450722	0.0380141	0.0708976	0.0236421	0.203787	0.148509	0.00291633	0.118741	0.498186	0.411293	0.0466691	0.0173833	0.0944525	0.022077	0.0411428	0.120127	0.140273	0.0164043	0.0543858	0.254416	0.0926721	0.0526668	0.0340573	0.209761	0.0481799	0.028709	0.158103	0.0900992	0.0846207	0.0810273	0.00549003	0.110066	0.028711	0.800029	0.026318	0.077356	0.0657278	0.0274655	0.0763514	0.0542792	0.0345437	0.0113176	0.075384	0.143956	0.0134066	0.086203	0.036272	0.183434	0.197186	0.345404	0.349498	0.0605733	0.100169	0.00840305	0.131675	0.0594649	0.114061	0.156999	0.0570462	0.0271351	0.0881699	0.119731	0.144655	0.0278063	0.169745	0.0323576	0.000934413	0.0602488	0.915458	0.420377	0.00338589	0.437699	0.0167266	0.00671646	0.04435	0.130322	0.0160301	0.00335904	0.0800238	0.00601963	0.225931	0.0825867	0.101421	0.0267187	0.0259768	0.223955	0.787545	2.96252	3	13.2545
1609000	-2325.396	-2347.544	22.1473	1	0.7078369	0.000787264	0.0427184	0.151873	0.0360477	0.128644	0.182381	0.231478	0.295231	0.0433966	0.0693153	0.0429656	0.00160917	0.0736036	0.0247615	0.108592	0.116833	0.141085	0.0916165	0.126112	0.076292	0.11664	0.00618148	0.00783301	0.00528767	0.151124	0.0725299	0.127317	0.059728	0.0250962	0.0119999	0.035531	0.0385644	0.0115412	0.00369763	0.097781	0.0957754	0.0957489	0.367631	0.0816842	0.0614973	0.0913344	0.0868589	0.207498	0.00748496	0.09637	0.0637141	0.00920189	0.0227052	0.00191974	0.153937	0.0270213	0.214177	0.242008	0.00155873	0.128105	0.212473	0.30572	0.119212	0.0562477	0.0745709	0.114641	0.146523	0.0266455	0.0860385	0.0685247	0.172022	0.137849	0.0722588	0.0440999	0.0762911	0.0486284	0.0678647	0.019858	0.187678	0.0674748	0.147784	0.10339	0.00742306	0.117389	0.0151733	0.749996	0.0212625	0.073943	0.0974202	0.0297956	0.0713021	0.119242	0.0661777	0.102897	0.107428	0.111205	0.0276786	0.0149276	0.0583082	0.177836	0.207098	0.540707	0.149946	0.0282508	0.04834	0.0882091	0.110641	0.0414737	0.140433	0.271611	0.0922537	0.0312093	0.041323	0.248184	0.264798	0.134253	0.0781723	0.0189459	0.000820427	0.0334569	0.491015	0.329148	0.0102527	0.250982	0.0176544	0.0101761	0.0545328	0.122939	0.0783997	0.00536204	0.0208208	0.00103421	0.0963252	0.192601	0.00939389	0.0348839	0.075863	0.367205	0.927738	2.62919	3	13.43327
1610000	-2320.872	-2337.715	16.84244	1	0.5012432	0.000316409	0.0446725	0.198993	0.0914302	0.0895387	0.0970074	0.271591	0.224843	0.0172851	0.178189	0.0347241	0.00261229	0.0778125	0.0560812	0.0542137	0.0509538	0.0761887	0.194696	0.26343	0.084808	0.196025	0.00232514	0.00938404	0.0188462	0.175831	0.08234	0.0884016	0.0648528	0.0454541	0.00427631	0.0400565	0.0492894	0.0147273	0.00491645	0.0721645	0.0617595	0.130069	0.243766	0.0493182	0.127152	0.165539	0.338378	0.0734267	0.0161169	0.0831068	0.167134	0.00321131	0.0124033	0.0032578	0.245046	0.0221738	0.207643	0.288216	0.000960136	0.0737274	0.319246	0.25748	0.135742	0.128696	0.0720898	0.0317163	0.0690789	0.064287	0.108194	0.102224	0.263446	0.0518744	0.0285567	0.0355478	0.0215152	0.0713428	0.0802467	0.0131483	0.24711	0.161186	0.187581	0.114272	0.0399774	0.0757855	0.0398027	0.525579	0.0191821	0.147243	0.0485915	0.0344527	0.0370579	0.0906501	0.0585384	0.0735294	0.0821536	0.146927	0.0452065	0.0206854	0.036137	0.0604103	0.171973	0.503391	0.132908	0.0206195	0.0668369	0.0854184	0.0956695	0.0466494	0.150852	0.285956	0.156664	0.0652751	0.0293816	0.252928	0.356573	0.0844117	0.112105	0.0159522	0.00229346	0.034882	0.610323	0.322874	0.00777346	0.420425	0.0380313	0.0233427	0.0335307	0.0724868	0.0404998	0.00498756	0.0113349	0.0018532	0.0388679	0.170827	0.0192914	0.0600569	0.0336184	0.252727	0.821171	2.89248	3	13.98442
1611000	-2326.971	-2340.419	13.44813	1	0.7125915	0.000316409	0.0446725	0.198993	0.141058	0.0895387	0.0884936	0.271591	0.315026	0.0116257	0.189961	0.0347241	0.00175522	0.0565458	0.0560812	0.0542137	0.0539929	0.0714057	0.129417	0.201716	0.084808	0.306655	0.00232514	0.00938404	0.0128496	0.175831	0.0519124	0.0884016	0.0648528	0.0454541	0.00311116	0.0400565	0.0492894	0.0127436	0.00491645	0.044331	0.0386768	0.130069	0.300278	0.0493182	0.127152	0.184278	0.338378	0.0632124	0.0820051	0.0831068	0.175406	0.00384123	0.0162073	0.00166682	0.245046	0.0152661	0.24102	0.192858	0.0013905	0.0920463	0.342281	0.377502	0.0795265	0.0915939	0.0735646	0.0317163	0.0690789	0.100054	0.129917	0.077325	0.263446	0.043478	0.0314845	0.0355478	0.0245153	0.0713428	0.109751	0.0192879	0.24711	0.161186	0.132887	0.0883672	0.0399774	0.0705691	0.0583794	0.616212	0.0283888	0.147243	0.033838	0.0376452	0.0370579	0.0906501	0.0441032	0.0918434	0.116938	0.146927	0.0355196	0.0131079	0.048417	0.0604103	0.195817	0.677563	0.132908	0.0236223	0.0643004	0.0854184	0.0956695	0.0566497	0.202223	0.298548	0.156664	0.0652751	0.0293816	0.252928	0.251898	0.0832527	0.114589	0.0147592	0.00180435	0.0190256	0.682202	0.322874	0.00808672	0.347535	0.0380313	0.0248057	0.0609015	0.0589217	0.0330051	0.00347455	0.0223822	0.00295671	0.0432225	0.0710522	0.0161181	0.0373843	0.0768796	0.369411	0.929447	2.62426	3	14.30271
1612000	-2317.615	-2344.81	27.19507	1	0.5288548	0.000443982	0.146448	0.694598	0.0586413	0.107071	0.0357053	0.201018	0.211111	0.0286615	0.0568633	0.0389889	0.00243221	0.0792312	0.163093	0.122748	0.010124	0.063165	0.0989732	0.290293	0.0538979	0.114893	0.0142812	0.0502061	0.0183169	0.136687	0.108361	0.0685102	0.0283002	0.0517709	0.0226152	0.0122415	0.0355751	0.00647859	0.0307263	0.0250766	0.0149822	0.248291	0.249572	0.133181	0.309902	0.147774	0.0879102	0.0181326	0.0158437	0.0835427	0.0281912	0.0371945	0.00612781	0.00153115	0.0418117	0.0393247	0.115655	0.130812	0.00114811	0.0831783	0.143206	0.10857	0.119873	0.110428	0.0324712	0.0130573	0.145659	0.0419685	0.149366	0.124753	0.194834	0.143089	0.049674	0.0159286	0.0127891	0.163785	0.103902	0.0167577	0.17658	0.0170157	0.0603568	0.0501543	0.0244916	0.0332196	0.110216	0.334231	0.014723	0.0886568	0.0279088	0.0487472	0.113857	0.10323	0.033523	0.0354615	0.0420949	0.152925	0.0562021	0.00221379	0.0721412	0.0541226	0.160143	0.637206	0.00696668	0.0813073	0.145308	0.0478718	0.114174	0.0540356	0.297443	0.294065	0.119838	0.0864666	0.0392296	0.116047	0.0338899	0.126672	0.102399	0.0520643	0.0239965	0.0299936	0.424178	0.351642	0.0893914	0.470843	0.0833222	0.00980621	0.119049	0.113848	0.0946383	0.00620668	0.00588672	0.00100728	0.0197624	0.195733	0.0512422	0.0168815	0.0388525	0.270336	0.840179	2.85063	3	12.94639
1613000	-2328.633	-2349.754	21.12013	1	0.7807637	0.000781824	0.168174	0.868701	0.0586413	0.107071	0.0504207	0.272385	0.16979	0.0286615	0.0568633	0.044118	0.00298747	0.0792312	0.163093	0.122872	0.010124	0.084683	0.077875	0.290293	0.0657683	0.220302	0.0107344	0.062734	0.0112138	0.158505	0.146141	0.123327	0.0286193	0.0744951	0.0226152	0.0104668	0.0298989	0.00661604	0.0463496	0.0250766	0.0144255	0.179381	0.303444	0.0778672	0.245996	0.279636	0.0609014	0.0413401	0.00843986	0.0720982	0.0281912	0.0233524	0.00612781	0.00248017	0.0558764	0.0343081	0.1405	0.191675	0.00298041	0.11278	0.143206	0.0712926	0.114444	0.110428	0.0441499	0.0130573	0.195124	0.0796604	0.0881212	0.11926	0.189214	0.22944	0.0714424	0.0118479	0.0166557	0.17138	0.063042	0.0343891	0.260551	0.0147546	0.0709603	0.0786134	0.027777	0.0275198	0.0715486	0.440224	0.00852206	0.0757937	0.022368	0.0562295	0.167857	0.160729	0.0229862	0.0354615	0.0480911	0.177959	0.0562021	0.00221379	0.0721412	0.036918	0.156506	0.637206	0.00718791	0.0813073	0.0928035	0.0478718	0.159479	0.0653717	0.297443	0.153043	0.192761	0.0599554	0.0168629	0.116047	0.0225986	0.179802	0.151052	0.0520643	0.0313715	0.0285142	0.424178	0.317896	0.0814183	0.307282	0.0833222	0.00980621	0.0731287	0.0934176	0.0789167	0.00690286	0.00386712	0.00109468	0.0265308	0.125299	0.044889	0.0184936	0.0914593	0.399272	0.951479	2.55779	3	13.5287
