Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
57000	-440.4364	-489.0352	48.59883	10	0.7842142	0.0127446	0.00586841	0.0657304	0.150566	0.079181	0.101464	0.0593864	0.0778271	0.0118558	0.00382708	0.0507946	0.112492	0.170783	0.0626059	0.127181	0.0875531	0.0724262	0.0865585	0.0778863	0.0295363	0.220276	0.0185728	0.0769859	0.339403	0.0776905	0.493881	0.00354639	0.126536	0.242874	0.0970427	0.0725698	0.0921955	0.4007	0.952483	2.55462	5	3.215646
58000	-443.5641	-491.707	48.14297	10	0.6392495	0.0629832	0.00856832	0.0331693	2.67273e-05	0.0212206	0.070422	0.0379629	0.156316	0.00280676	0.0681025	0.0111084	0.0366243	0.0378677	0.131213	0.153494	0.100413	0.0146183	0.0592728	0.0060306	0.367509	0.148456	0.379349	0.0857188	0.00605597	0.123775	0.150993	0.0450546	0.0705069	0.301671	0.086798	0.153086	0.0612911	0.333399	0.900094	2.70522	5	2.931195
59000	-430.572	-488.8733	58.30127	10	0.3073668	0.0179097	0.0169239	0.0317245	0.00466307	0.012015	0.142393	0.0213716	0.0410003	0.0666628	0.0181015	0.00243726	0.0155908	0.043695	0.0351051	0.137282	0.0954284	0.0680976	0.0907962	0.0932173	0.161655	0.143152	0.0509636	0.411386	0.00561297	0.049944	0.198834	0.0824948	0.180518	0.00362638	0.0654864	0.17448	0.0059119	0.110237	0.607969	3.27588	5	2.482568
60000	-429.5253	-492.9603	63.43498	10	0.224654	0.00413586	0.0265774	0.0164163	0.0100245	0.00880749	0.038691	0.0510555	0.0316668	0.0626976	0.0274734	0.0165985	0.00559913	0.0303787	0.0365816	0.0932794	0.182899	0.0631154	0.0356413	0.13038	0.184026	0.156461	0.109155	0.218482	0.00299642	0.0530259	0.0133447	0.0524209	0.0791618	0.0308102	0.0186949	0.134904	0.00113301	0.0490986	0.444905	3.50486	5	1.925502
61000	-451.7923	-491.609	39.81672	10	5.510254	0.00989062	0.0389677	0.091544	0.0311807	0.0649245	0.162156	0.0895226	0.0678437	0.0199098	0.0641351	0.0111251	0.0401417	0.0753913	0.0622983	0.219435	0.147516	0.0387338	0.163729	0.406001	0.0398191	0.198663	0.518311	0.0950736	0.0609424	0.0132973	0.091484	0.148383	0.165799	0.0711578	0.0466736	0.509136	0.521982	0.815243	1.08232	1.58046	5	3.763187
62000	-433.1224	-486.2433	53.12081	10	0.6754638	0.0237418	0.0242163	0.0154151	0.0558219	0.00713594	0.10389	0.00147332	0.076938	0.0775038	0.0168477	0.00349702	0.0296793	0.0356733	0.00486268	0.146297	0.0409524	0.0326002	0.00495863	0.100825	0.165065	0.376813	0.0924375	0.0586693	0.0595254	0.110506	0.143105	0.087972	0.00600522	0.265979	0.151925	0.289448	0.0689569	0.35172	0.915425	2.6639	5	2.60978
63000	-441.7286	-491.2474	49.5188	10	0.7858118	0.0199206	0.000191258	0.0292328	0.0120723	0.0391903	0.0954237	0.188836	0.0503358	0.0921034	0.0409902	0.0120005	0.0206786	0.0888508	0.100895	0.117384	0.0596509	0.0189527	0.0100612	0.0732238	0.0832819	0.20248	0.107443	0.145199	0.220215	0.272631	0.0930116	0.0449546	0.0725698	0.405785	0.179147	0.150625	0.0925362	0.401358	0.952945	2.55316	5	3.047336
64000	-445.5545	-492.8763	47.3218	10	1.024113	0.065198	0.023602	0.0238571	0.00307566	0.0516921	0.000678431	0.0047978	0.0922578	0.0501024	0.0489833	0.0280834	0.0816103	0.0961481	0.109434	0.19039	0.0282927	0.138021	0.0374651	0.293911	0.227994	0.415161	0.164665	0.0343426	0.0346523	0.00134467	0.0413313	0.404083	0.0807372	0.366889	0.285297	0.0766845	0.14174	0.483881	1.00388	2.3705	5	3.500781
65000	-436.8139	-489.2606	52.44669	10	0.4171243	0.0114919	0.0345397	0.0370508	0.122292	0.0960549	0.0322152	0.121944	0.0719508	0.0149217	0.0248507	0.0267366	0.0117149	0.0497409	0.0923261	0.0726941	0.103211	0.00537986	0.136836	0.200818	0.265876	0.0149348	0.0738501	0.114018	0.379164	0.436796	0.147558	0.0346441	0.155565	0.0238845	0.032982	0.27356	0.0192604	0.194428	0.749165	3.03715	5	3.219602
66000	-448.5681	-493.7506	45.18241	10	0.9093392	0.0163454	0.000566484	0.0623044	0.0411187	0.129702	0.0731422	0.107368	0.161788	0.0288842	0.0417232	0.0253343	0.00417264	0.178379	0.100944	0.0789135	0.0352551	0.0713178	0.184278	0.113149	0.148353	0.000245412	0.199281	0.224467	0.115571	0.00553412	0.102347	0.016263	0.185006	0.0100648	0.243385	0.607026	0.118528	0.447696	0.983188	2.45059	5	3.312228
67000	-445.9168	-487.9631	42.04631	10	1.512018	0.0232282	8.00215e-05	0.0290624	0.153144	0.0291945	0.20949	0.014909	0.112232	0.00917643	0.0297908	0.0187994	0.0265593	0.0798943	0.0142934	0.130886	0.108603	0.177061	0.0420624	0.112434	0.286893	0.0819999	0.0827136	0.105921	0.283388	0.00134735	0.0398633	0.165853	0.447648	0.543251	0.225211	0.170449	0.227173	0.590545	1.05112	2.13116	5	3.755437
68000	-434.2116	-485.1007	50.88917	10	0.9222521	0.0220571	0.000854146	0.0174537	0.120313	0.174696	0.0736857	0.0271869	0.0110127	0.0449237	0.040366	0.00054103	0.0180111	0.129629	0.0321082	0.122208	0.175162	0.025608	0.047005	0.00109544	0.0167128	0.115101	0.124654	0.173269	0.0710481	0.232512	0.145088	0.059966	0.292608	0.0570246	0.00926995	0.393264	0.121192	0.452067	0.98582	2.44092	5	2.774433
69000	-440.475	-489.6896	49.21458	10	2.224265	0.0287579	0.009547	0.0374688	0.185196	0.139836	0.124605	0.0319227	0.128816	0.0324516	0.0339985	0.000156252	0.0905703	0.141162	0.0978298	0.297437	0.0179386	0.116713	0.149776	0.343128	0.0670919	0.0901377	0.347846	0.0908731	0.302186	0.120536	0.222443	0.06922	0.174386	0.0860992	0.0325875	0.0260196	0.318652	0.676923	1.07471	1.92972	5	3.636737
70000	-446.6119	-486.5295	39.91761	10	2.05843	0.0252056	0.0288014	0.0275018	0.141065	0.134848	0.144623	0.027585	0.0102123	0.0479392	0.0192689	0.0214634	0.00389989	0.187846	0.0538179	0.195973	0.162354	0.0487269	0.130921	0.000651503	0.254897	0.548727	0.513619	0.0630057	0.395618	0.02536	0.239643	0.173726	0.175845	0.118945	0.0141423	0.176	0.300151	0.661087	1.07139	1.96738	5	4.112233
71000	-434.1664	-492.2687	58.10227	10	0.3988259	0.0290839	0.0170204	0.0509649	0.0375265	0.109311	0.0292247	0.0527276	0.0240313	0.046268	0.0454095	0.0132708	0.0855661	0.0619961	0.0116321	0.116911	0.0630749	0.0645915	0.0882768	0.0254915	0.0782723	0.296593	0.0232298	0.01475	0.121202	0.011315	0.24776	0.0434304	0.0491213	0.0137565	0.255827	0.185932	0.0165454	0.180878	0.730007	3.07257	5	2.313568
72000	-436.8662	-485.7775	48.91127	10	0.4666724	0.0215399	0.00779096	0.0565533	0.0314349	0.0417612	0.0810533	0.0551088	0.0407493	0.0180239	0.0616256	0.00771748	0.0386933	0.100738	0.0522524	0.110415	0.23041	0.0280534	0.0137313	0.064052	0.102879	0.276591	0.39123	0.0268555	0.00522938	0.327106	0.249977	0.265632	0.281621	0.0173225	0.142091	0.0956103	0.0273897	0.229603	0.794417	2.94859	5	3.243849
73000	-445.1176	-485.5621	40.44449	10	1.022412	0.0488241	0.0225076	0.0184596	0.00899139	0.13469	0.150287	0.00265869	0.101327	0.0230684	0.0623837	0.00965539	0.00891823	0.139486	0.00550414	0.0798581	0.0867081	0.136797	0.812325	0.159288	0.198984	0.00706379	0.404672	0.00752574	0.265913	0.00484854	0.349977	0.11609	0.0105544	0.00907121	0.52417	0.0752711	0.141404	0.483386	1.00362	2.37159	5	3.98588
74000	-450.7069	-492.6442	41.93724	10	0.7732744	0.0814195	0.013183	0.0116842	0.0755091	0.0986028	0.216071	0.0357632	0.0858264	0.113326	0.0350977	0.0435792	0.0176673	0.0988214	0.0541504	0.113675	0.0440245	0.108887	0.282457	0.00847618	0.0520112	0.397492	0.172332	0.313703	0.0226486	0.241113	0.101955	0.160637	0.171623	0.0525053	0.0205981	0.280601	0.0898605	0.396147	0.949265	2.56473	5	3.525442
75000	-436.2239	-492.9937	56.76985	10	0.5111905	0.00471829	0.00668485	0.00285728	0.136905	0.0488388	0.139086	0.0330726	0.107025	0.0613384	0.0262719	0.0253408	0.00653076	0.0866798	0.0502838	0.0913437	0.0811334	0.0303854	0.0309239	0.239829	0.315965	0.023973	0.409791	0.272021	0.117681	0.016809	0.143151	0.106074	0.0350056	0.177213	0.0270372	0.0724466	0.0354801	0.259159	0.828243	2.87712	5	2.926416
76000	-447.3678	-486.9062	39.53835	10	1.099442	0.00269556	0.060719	0.0256623	0.121555	0.00512567	0.0271316	0.0952672	0.105689	0.0290419	0.0727143	0.0301066	0.00999668	0.13146	0.122877	0.0932191	0.0516604	0.0560835	0.151436	0.459905	0.171047	0.00325065	0.231494	0.254435	0.103762	0.298949	0.0893283	0.253233	0.0779455	0.206442	0.0218017	0.246897	0.156357	0.504728	1.0147	2.32421	5	3.61093
77000	-438.3394	-491.7395	53.40009	10	0.5360765	0.00278109	0.00848338	0.0436189	0.11435	0.0203816	0.108642	0.0880403	0.0953755	0.0124666	0.0288557	0.0323624	0.0154126	0.0633967	0.000940792	0.193214	0.0718004	0.0293423	0.0087113	0.251443	0.0893529	0.378268	0.202359	0.123646	0.0730984	0.521096	0.0109839	0.197286	0.00409458	0.145862	0.0869344	0.113236	0.0402537	0.274816	0.844842	2.84009	5	3.135836
78000	-456.7164	-487.3393	30.62288	2	0.6939619	0.00500595	0.0177918	0.0484835	0.0287362	0.0123583	0.0199449	0.00206077	0.0813036	0.0135117	0.0147893	0.0252659	0.0485672	0.148035	0.13845	0.0109738	0.0608091	0.0685746	0.0909123	0.33785	0.0296113	0.0230088	0.123351	0.108014	0.204858	0.101404	0.292872	0.153633	0.0148404	0.212634	0.169279	0.710036	0.072899	0.360667	0.92261	2.64382	4	3.316966
79000	-461.1514	-501.4693	40.31793	10	1.373625	0.0155195	0.0199664	0.0344816	0.212775	0.0741342	0.145442	0.0263854	0.124179	0.0997287	0.0417356	0.00885272	0.121711	0.162231	0.00342871	0.107163	0.0788634	0.23792	0.122202	0.115963	0.167562	0.00955594	0.242439	0.112456	0.0565304	0.0102018	0.346628	0.0226388	0.0410172	0.157961	0.118601	0.583113	0.205123	0.566074	1.04205	2.18675	5	3.621386
80000	-444.6831	-491.4481	46.76499	10	1.863799	0.0390634	0.0439601	0.0226325	0.1487	0.0412144	0.0166161	0.256249	0.0250421	0.0145003	0.0545523	0.0091817	0.0688279	0.065382	0.0405138	0.192606	0.333245	0.00953481	0.134232	0.319233	0.048843	0.0500769	0.359574	0.0608441	0.299018	0.0435808	0.0839383	0.260704	0.0307942	0.0736507	0.228435	0.0557597	0.276456	0.639702	1.06618	2.01767	5	3.430504
81000	-450.6408	-490.4587	39.81783	10	8.453645	0.030006	0.0390547	0.0132041	0.376329	0.128642	0.0515931	0.159855	0.158215	0.0164464	0.0756174	0.00983164	0.05147	0.0791834	0.0564675	0.226011	0.136744	0.0314941	0.457405	0.159749	0.124616	0.198869	0.359629	0.0426974	0.175692	0.0736898	0.157472	0.0700647	0.0251404	0.0615187	0.0397402	0.0844352	0.602839	0.857302	1.07562	1.46424	5	3.670883
82000	-426.9371	-484.9337	57.99654	10	0.2731176	0.0174958	0.027827	0.0327687	0.0600185	0.0023138	0.0923877	0.059022	0.0512347	0.0107988	0.0303148	0.0105675	0.0106269	0.0868533	0.00163798	0.0926423	0.0604794	0.0753017	0.252907	0.0162594	0.195341	0.167108	0.086503	0.344784	0.0744562	0.142789	0.251525	0.0812226	0.0226489	0.107301	0.249923	0.0125684	0.00336845	0.0838215	0.547771	3.36504	5	2.727628
83000	-439.5507	-485.514	45.96326	10	0.6611764	0.0185926	0.028123	0.0443054	0.00200352	0.0235482	0.144895	0.0327521	0.0449184	0.038908	0.0151705	0.00464775	0.0600885	0.116273	0.0661477	0.121774	0.0858052	0.0385649	0.0768562	0.465248	0.00183551	0.214553	0.0631431	0.343917	0.0114712	0.267737	0.0867945	0.364524	0.222525	0.559176	0.00958093	0.0372281	0.0659228	0.344621	0.909586	2.67987	5	3.61111
84000	-438.2129	-492.8452	54.63229	10	0.2483974	0.00832566	0.00683662	0.0296177	0.114098	0.031738	0.148357	0.0137625	0.0790807	0.00546894	0.022781	0.0302392	0.116205	0.233172	0.0977521	0.0190783	0.054281	0.0506107	0.106768	0.185874	0.0206943	0.0480248	0.339144	0.00761685	0.019515	0.304106	0.13734	0.0729834	0.273959	0.23508	0.114685	0.0636938	0.00203791	0.0655351	0.498094	3.43433	5	2.990888
85000	-442.2444	-494.1599	51.91554	10	0.3829167	0.044761	0.0207626	0.0530066	0.0242236	0.0990427	0.0376169	0.018143	0.118847	0.00823418	0.0139077	0.00346695	0.0347957	0.181101	0.0375897	0.132555	0.0805561	0.0274137	0.0228138	0.166747	0.0111027	0.0905693	0.509145	0.148101	0.00412985	0.101802	0.215141	0.00987988	0.0374	0.105977	0.152091	0.275864	0.014329	0.168884	0.712112	3.10468	5	2.786788
86000	-437.3692	-490.2731	52.90391	10	0.7986975	0.0232836	0.00261537	0.01935	0.0512579	0.00660295	0.0272092	0.104678	0.123382	0.00997258	0.0461312	0.0253304	0.0437528	0.103766	0.0424745	0.23939	0.0718239	0.0776637	0.124078	0.0949361	0.410761	0.192178	0.058006	0.0148107	0.0653501	0.227621	0.222794	0.0996242	0.0306222	0.196709	0.247317	0.0605758	0.0952816	0.406609	0.956593	2.54152	5	3.064068
87000	-434.4798	-487.1126	52.63274	10	0.2840663	0.0202745	0.00112024	0.0151837	0.0573835	0.108828	0.0739352	0.0756549	0.00199104	0.0116743	0.0257615	0.000140874	0.0143633	0.0598014	0.0108274	0.0878401	0.0329898	0.0217495	0.183945	0.0546006	0.285039	0.22059	0.134003	0.230854	0.144309	0.107477	0.0408017	0.345299	0.363121	0.0383995	0.00320576	0.089746	0.00409201	0.0921721	0.568048	3.33569	5	2.860907
88000	-431.1689	-484.4797	53.31076	10	0.4034219	0.00314656	0.00838601	0.0559242	0.0273177	0.0747314	0.12991	0.0390614	0.0862972	0.00817751	0.0146736	0.000935955	0.00270085	0.066996	0.0106418	0.101405	0.0715173	0.0357032	0.351891	0.022405	0.00520534	0.1051	0.0654008	0.0132349	0.136416	0.155118	0.10117	0.214064	0.400376	0.269467	0.135204	0.0431907	0.0172112	0.184308	0.734957	3.06352	5	2.755768
89000	-451.8919	-496.1393	44.24739	10	0.5596097	0.0246906	0.0192654	0.0178323	0.375242	0.0609848	0.136985	0.0443433	0.103509	0.0266676	0.0396643	0.0259505	0.0528379	0.0669327	0.00795443	0.0782206	0.129521	0.0205172	0.197879	0.293224	0.0337597	0.203553	0.282728	0.0286291	0.141575	0.272694	0.0379178	0.0592736	0.0136245	0.178352	0.136016	0.0972184	0.0448995	0.289061	0.859226	2.80681	5	3.207562
90000	-443.3622	-494.9006	51.53836	10	0.6659695	0.0332164	0.0718668	0.0487877	0.095336	0.116625	0.0608672	0.0143634	0.0289126	0.0730572	0.0505432	0.038409	0.0118486	0.0867142	0.0483285	0.0845581	0.0502859	0.0463432	0.180178	0.314496	0.088076	0.400785	0.0391546	0.0169861	0.0603369	0.0398866	0.0141913	0.250628	0.0335804	0.305164	0.0208767	0.228945	0.0669394	0.347021	0.911574	2.67447	5	2.953348
91000	-447.5857	-499.5285	51.94283	10	2.666681	0.0432352	0.00921009	0.0430551	0.149963	0.126115	0.0101259	0.22327	0.0426183	0.0485413	0.0428125	0.0100629	0.0864901	0.0836392	0.136706	0.0984252	0.170006	0.060709	0.159454	0.0953329	0.274425	1.55687e-06	0.229414	0.162556	0.103669	0.0846674	0.117979	0.100194	0.150492	0.0999815	0.0139619	0.0243683	0.361711	0.711226	1.08029	1.84677	5	3.001482
92000	-445.7035	-495.7216	50.01817	10	0.5067203	0.00860254	0.0087256	0.0880853	0.078463	0.0609075	0.0354647	0.0709388	0.0924193	0.0253884	0.0167912	0.00943651	0.0163669	0.208417	0.0914779	0.00387718	0.124861	0.435003	0.127494	0.197042	0.0687175	0.0460284	0.0994351	0.0433129	0.192697	0.00617431	0.19052	0.0351794	0.10062	0.010289	0.1888	0.253256	0.03464	0.25628	0.825097	2.88398	5	2.934791
93000	-435.5848	-487.4335	51.84869	10	0.9016382	0.0283021	0.0270236	0.0164808	0.0124918	0.0502742	0.0277197	0.213403	0.180619	0.0104355	0.0294888	0.0277222	0.0109	0.154401	0.0591087	0.134937	0.0629236	0.0655892	0.218709	0.118267	0.14234	0.0288271	0.0397293	0.493089	0.0520938	0.0178386	0.138289	0.308164	0.0969242	0.118165	0.272932	0.140601	0.116934	0.445051	0.981577	2.45644	5	3.297789
94000	-435.158	-487.7627	52.60463	10	0.9948426	0.00289609	0.0153859	0.0596973	0.0487445	0.0720696	0.0317786	0.0170098	0.016867	0.0369033	0.0413999	0.00263336	0.00335847	0.112242	0.010722	0.149527	0.058678	0.0577666	0.0789862	0.185134	0.295134	0.0982613	0.257885	0.262378	0.0415964	0.0412659	0.096496	0.190875	0.254537	0.0029206	0.0250836	0.0204376	0.135924	0.475196	0.99914	2.38974	5	2.58867
95000	-438.4715	-487.2763	48.80474	10	0.976208	0.00828272	0.00978939	0.0265269	0.0323374	0.110886	0.113196	0.0648588	0.0867045	0.0544335	0.0635396	0.0333207	0.00385555	0.0966414	0.0700641	0.124708	0.0212337	0.0669946	0.18416	0.0346856	0.234787	0.00711319	0.0400768	0.314295	0.283868	0.227281	0.132086	0.00306862	0.00817173	0.126301	0.0131821	0.0875338	0.132183	0.469482	0.995943	2.40239	5	2.683983
96000	-444.4831	-489.323	44.83991	10	2.431164	0.00190186	0.00582247	0.0201358	0.256418	0.0655159	0.039054	0.114692	0.12327	0.0368851	0.055712	0.00198552	0.0141458	0.152332	0.0400387	0.182353	0.139042	0.105813	0.148168	0.276128	0.100184	0.179472	0.0132252	0.277411	0.00853459	0.20562	0.253623	0.295228	0.00564077	0.0163688	0.505082	0.0198567	0.339832	0.694216	1.0778	1.88815	5	3.659659
97000	-446.6045	-487.1503	40.54576	10	1.731646	0.0280417	0.0168617	0.0632997	0.200025	0.0843186	0.028605	0.0659171	0.0159858	0.014661	0.00774443	0.018526	0.00229786	0.147772	0.0164587	0.0912614	0.136249	0.0718833	0.527773	0.670803	0.0727273	0.0646418	0.0421128	0.125965	0.0393448	0.409278	0.0831481	0.384906	0.0162432	0.453991	0.0513028	0.16837	0.258993	0.623064	1.06156	2.05639	5	4.120516
98000	-445.1864	-490.434	45.24762	10	0.5629382	0.0191037	0.0126303	0.033099	0.0421139	0.0007701	0.148506	0.125355	0.0356141	0.076482	0.0517799	0.00528403	0.0552226	0.0578565	0.0835286	0.228354	0.185524	0.0164118	0.109214	0.276683	0.0340407	0.0773309	0.0688151	0.391886	0.0292034	0.199705	0.186142	0.0746495	0.138282	0.0223225	0.540859	0.0151814	0.0455656	0.291032	0.861165	2.80224	5	3.341949
99000	-447.1864	-491.1973	44.01091	10	0.7849297	0.00220897	0.000791202	0.0292883	0.0426402	0.0888512	0.0790798	0.1538	0.0722034	0.0244165	0.0718226	0.00816399	0.0139229	0.141353	0.0876337	0.0848982	0.310277	0.0210939	0.287602	0.0577387	0.0712701	0.086075	0.373811	0.0227198	0.051591	0.0100723	0.565346	0.0191479	0.0890167	0.284352	0.00173071	0.289102	0.0923481	0.400995	0.95269	2.55397	5	3.44202
100000	-459.6664	-483.8247	24.15831	2	1.878812	0.0143287	0.033147	0.0141213	0.113593	0.0131937	0.127006	0.160254	0.147056	0.0505583	0.0683795	0.000761793	0.0195489	0.0679564	0.131573	0.0665394	0.123903	0.0105155	0.364125	0.45639	0.277506	0.124774	0.0057438	0.0150631	0.0733178	0.0532526	0.104948	0.386197	0.168804	0.154045	0.230756	0.489287	0.278366	0.641475	1.06664	2.01352	4	4.066646
101000	-458.2292	-495.7742	37.54502	10	1.623913	0.0331691	0.0113921	0.112741	0.0150433	0.012981	0.00915632	0.101643	0.0599247	0.0415088	0.00450813	0.00577865	0.0277917	0.0957583	0.190202	0.0690507	0.128339	0.0252455	0.348051	0.133752	0.025504	0.368129	0.203748	0.0383942	0.235574	0.624183	0.0116835	0.300741	0.127059	0.0836627	0.162602	0.120494	0.243845	0.607961	1.05694	2.09125	5	3.727811
102000	-464.4759	-498.0738	33.59784	10	1.422825	0.00220612	0.0226481	0.000930183	0.0491156	0.0528156	0.165796	0.348537	0.131303	0.0561017	0.180328	0.028643	0.0832142	0.2333	0.095023	0.248511	0.120856	0.138409	0.145861	0.000583319	0.00331178	0.156008	0.686004	0.084581	0.178254	0.274776	0.391202	0.556999	0.0555255	0.131672	0.048095	0.26413	0.213151	0.575185	1.04555	2.16612	5	4.934741
103000	-438.9462	-487.3126	48.36644	10	0.5417645	0.00247935	0.0361618	0.01329	0.0167117	0.0624372	0.0411312	0.000856585	0.142311	0.0328785	0.0288758	0.00593341	0.0227589	0.0781517	0.0472857	0.0799828	0.196753	0.066295	0.1487	0.100668	0.0421344	0.00469453	0.241236	0.00107658	0.304524	0.43049	0.517645	0.271231	0.340921	0.0492019	0.0437405	0.0230029	0.0413658	0.278309	0.84843	2.8319	5	3.393558
104000	-437.7552	-492.5635	54.80826	10	0.94247	0.0131822	0.0391961	0.111752	0.099571	0.0645935	0.184921	0.0158367	0.0338186	0.0281361	0.0394214	0.00107079	0.0562246	0.111296	0.0320799	0.129868	0.0241098	0.0705662	0.0272011	0.0481358	0.0913598	0.00313178	0.290337	0.234094	0.138434	0.209541	0.117781	0.19539	0.0234335	0.0324248	0.0760853	0.0600066	0.125337	0.458749	0.989773	2.42614	5	2.602999
105000	-461.0339	-496.0951	35.06121	10	2.666811	0.0107129	0.0223364	0.0172483	0.0898109	0.0464999	0.07424	0.185786	0.0764428	0.0084976	0.0510657	0.0378546	0.0056553	0.166675	0.0146122	0.200067	0.124964	0.188576	0.539742	0.0681746	0.0446559	0.0410664	0.0409628	0.44315	0.0585279	0.201463	0.185909	0.220841	0.0317313	0.252558	0.192689	0.530108	0.361722	0.711235	1.08029	1.84675	5	4.172621
106000	-438.6241	-484.9831	46.35905	10	1.069527	0.0252868	0.0241632	0.0218285	0.134289	0.0298807	0.162938	0.0393266	0.0535349	0.0777251	0.0410828	0.00121612	0.0609845	0.0733915	0.100065	0.127399	0.0663121	0.0031473	0.00293102	0.0508426	0.152592	0.13102	0.504762	0.335966	0.158981	0.369853	0.0144842	0.243451	0.165852	0.0467375	0.144143	0.0912582	0.150614	0.496697	1.01063	2.34206	5	3.455444
107000	-456.4444	-500.7832	44.33876	10	1.309703	0.0408668	0.0268529	0.0409658	0.0846262	0.0347484	0.186817	0.0183692	0.149724	0.0527054	0.0163408	0.0355458	0.0107374	0.299023	0.0423476	0.153142	0.237788	0.239091	0.0275147	0.00845937	0.104057	0.224252	0.0210587	0.243618	0.0912385	0.130678	0.0742903	0.0533648	0.109067	0.0858437	0.0889751	0.43502	0.194373	0.553479	1.03697	2.21517	5	3.367126
108000	-444.488	-487.0244	42.53638	10	1.437809	0.00449108	0.0419087	0.0400045	0.0551605	0.0554617	0.0729985	0.0673742	0.0611276	0.0295345	0.0234491	0.0153763	0.0416498	0.0649578	0.119078	0.0212133	0.149679	0.139363	0.277688	0.733536	0.182112	0.0347763	0.0665842	0.0671221	0.145456	0.27653	0.059924	0.00311674	0.118376	0.298784	0.276885	0.014121	0.215553	0.577866	1.04655	2.16003	5	3.557839
109000	-428.759	-483.8425	55.08342	10	0.7749684	0.00767806	0.00937078	0.0270244	0.0270508	0.0226094	0.0426384	0.00360797	0.0408879	0.0524624	0.0220974	0.0105115	0.0395001	0.109648	0.00316783	0.0965657	0.0236302	0.0879967	0.171646	0.394617	0.01383	0.281786	0.159966	0.100886	0.0557544	0.101817	0.00855938	0.246591	0.207819	0.0706664	0.16369	0.10131	0.0902222	0.396857	0.94977	2.56315	5	2.705386
110000	-445.6921	-492.0125	46.32035	10	0.6401201	0.00410068	0.0115013	0.0264722	0.0450477	0.0801486	0.019287	0.185022	0.0427387	0.0730894	0.0112904	0.0926081	0.00856086	0.0842496	0.0266909	0.0866657	0.0939839	0.150418	0.246032	0.186523	0.593859	0.343522	0.375526	0.0488267	0.0678315	0.141956	0.0932335	0.154158	0.416838	0.0553944	0.168053	0.00325252	0.0614743	0.333852	0.900484	2.70419	5	3.936882
111000	-439.6276	-494.5994	54.97174	10	1.173823	0.0945231	0.0445563	0.0247561	0.0594131	0.076896	0.0618938	0.176196	0.0751584	0.0260337	0.0188727	0.00458225	0.00659097	0.0457277	0.00910263	0.10112	0.0587074	0.150865	0.0131812	0.502449	0.30276	0.0622298	0.358852	0.0358712	0.0270632	0.208399	0.0151128	0.0142723	0.0698836	0.0490513	0.12357	0.0856032	0.170277	0.523417	1.02374	2.28257	5	2.903294
112000	-436.8533	-484.1544	47.30107	10	1.139508	0.0252647	0.0609129	0.0694045	0.067645	0.10147	0.0401184	0.085282	0.18213	0.0232449	0.0610469	0.0175601	0.000697262	0.13346	0.0111804	0.196341	0.0935534	0.104812	0.243517	0.227687	0.226206	0.0190947	0.130194	0.0366016	0.19728	0.235366	0.0648036	0.420407	0.00758783	0.18048	0.152218	0.000408349	0.16392	0.515012	1.01975	2.30132	5	3.415976
113000	-454.7221	-497.0131	42.29104	10	2.01246	0.0229827	0.0667099	0.0899201	0.0717549	0.0859166	0.0850987	0.0521197	0.0848917	0.324162	0.0442407	0.0119359	0.0441057	0.23369	0.0591959	0.138401	0.104879	0.0261364	0.058455	0.0292424	0.0967538	0.0159019	0.212082	0.236393	0.0129372	0.0491922	0.200186	0.391774	0.0522691	0.370044	0.0202544	0.179272	0.294758	0.656332	1.0703	1.97861	5	3.470898
