Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2580000	-401.9725	-458.1194	56.1469	2	1.342307	0.0297079	0.0522662	0.0242154	0.0034564	0.0407548	0.0408467	0.0106054	0.0137797	0.0587774	0.0231519	0.0291215	0.0171971	0.0701839	0.0440917	0.295934	0.0307201	0.0440657	0.0158812	0.0485638	0.149584	0.0734645	0.016769	0.159363	0.357105	0.105501	0.0202097	0.314546	0.368653	0.0698336	0.199903	0.560015	1.03964	2.20044	4	2.52835
2581000	-410.0691	-469.1889	59.11983	2	0.8720267	0.0132311	0.0300434	0.023325	0.037798	0.044151	0.00699634	0.0450557	0.00566954	0.100268	0.0157818	0.183836	0.00137501	0.116631	0.119543	0.000412185	0.0708053	0.0285388	0.0263746	0.0826323	0.0258062	0.286009	0.0741837	0.45061	0.021322	0.169493	0.266132	0.0359206	0.0262997	0.237082	0.110768	0.434594	0.975075	2.47956	4	2.545326
2582000	-407.2409	-464.6969	57.45601	2	0.8602525	0.0119377	0.00834315	0.00838339	0.024226	0.083813	0.018356	0.0160138	0.0411284	0.0445702	0.0569301	0.0326679	0.0164387	0.0512606	0.0107171	0.306579	0.0233905	0.0982307	0.0153729	0.037279	0.0795034	0.15598	0.0517981	0.0543878	0.265728	0.220223	0.395692	0.0624127	0.0489246	0.463432	0.1083	0.430307	0.972347	2.48905	4	2.70372
2583000	-408.4441	-459.0941	50.64996	2	0.9955655	0.0562219	0.0463251	0.0356955	0.0239567	0.177576	0.0223005	0.0182153	0.0231101	0.1329	0.0538747	0.0810569	0.00927939	0.0543541	0.152432	0.0200274	0.0437597	0.372416	0.203182	0.0724956	0.0297062	0.0312526	0.192863	0.00578764	0.0373429	0.139806	0.113633	0.036749	0.742383	0.192576	0.136068	0.475415	0.999261	2.38926	4	3.121277
2584000	-419.2031	-460.2178	41.01477	2	3.168096	0.0937125	0.0339877	0.0465202	0.00811032	0.160465	0.0358636	0.00390037	0.0093917	0.00890815	0.0073668	0.0185528	0.0247365	0.130831	0.0341815	0.261361	0.0573972	0.22197	0.047224	0.231277	0.290855	0.334921	0.65913	0.0033006	0.03585	0.065678	0.0153711	0.0116888	0.0292995	0.103127	0.401862	0.74043	1.08323	1.77448	4	2.984978
2585000	-408.0079	-465.4591	57.45128	2	0.6795292	0.0236596	0.0440463	0.0178449	0.0227324	0.0203531	0.0683079	0.00383178	0.0287041	0.0575408	0.0182768	0.012918	0.0176666	0.0992208	0.171317	0.138425	0.0621744	0.330666	0.0655265	0.345367	0.022615	0.0323953	0.037848	0.132561	0.0759256	0.0330155	0.0467598	0.0122596	0.317679	0.0939801	0.0698221	0.353709	0.91704	2.65943	4	2.353617
2586000	-409.5091	-463.4877	53.97859	2	1.633299	0.0969945	0.058267	0.0160773	0.0331922	0.0730228	0.0156809	0.00434292	0.0201351	0.165095	0.00978863	0.0981692	0.0619124	0.125003	0.0475066	0.202109	0.0616834	0.141752	0.120858	0.552709	0.050742	0.211127	0.09728	0.0501778	0.00104438	0.0184512	0.0357765	0.287146	0.315079	0.0330182	0.245199	0.609338	1.05738	2.08809	4	3.004142
2587000	-403.4967	-458.6378	55.14113	2	0.6517284	0.0194035	0.0327621	0.0298423	0.0011823	0.0609368	0.0200216	0.00652158	0.0327523	0.00479642	0.018926	0.0148454	0.0709798	0.022806	0.0488642	0.132418	0.0114084	0.0745838	0.00166127	0.0664096	0.0984402	0.0578584	0.0966504	0.155879	0.199353	0.511444	0.651038	0.0206984	0.218899	0.178667	0.0639229	0.339835	0.905577	2.69066	4	2.860047
2588000	-406.6918	-463.8719	57.18007	2	2.111832	0.0621366	0.0105454	0.0010011	0.0822052	0.0626012	0.030722	0.0104624	0.0235073	0.139281	0.0170733	0.0287218	0.00648513	0.0833666	0.0675447	0.0459483	0.0592676	0.0382684	0.145217	0.0371945	0.0793756	0.0724062	0.105347	0.235013	0.107674	0.037913	0.0659945	0.254581	0.168487	0.115777	0.306268	0.666402	1.07255	1.95478	4	2.194117
2589000	-411.463	-458.967	47.50399	2	2.824688	0.053476	0.0572179	0.00685675	0.010669	0.170672	0.0863747	0.0236105	0.0293505	0.0450376	0.0673566	0.0401621	0.0936407	0.0888153	0.134028	0.205022	0.0160762	0.0148469	0.0262784	0.535965	0.193093	0.033026	0.0776253	0.412631	0.207453	0.248092	0.00795649	0.102834	0.0861156	0.0464306	0.375228	0.721335	1.0815	1.82194	4	3.120713
2590000	-402.2337	-467.1137	64.88001	2	1.050194	0.0371341	0.0404195	0.00612027	0.0307138	0.0104748	0.00649248	0.0277412	0.024416	0.104771	0.0263102	0.0114081	0.000389913	0.0879174	0.0211087	0.0294535	0.0474736	0.0078153	0.289894	0.448864	0.134017	0.0365902	0.164201	0.155205	0.179498	0.0114236	0.00458572	0.00567449	0.0495368	0.00755379	0.146859	0.491336	1.00784	2.35396	4	2.007205
2591000	-406.8567	-457.8129	50.9562	2	3.258728	0.0289045	0.0335848	0.030969	0.0213955	0.0371391	0.0389733	0.00102168	0.010552	0.182404	0.036127	0.0244089	0.0124251	0.0931918	0.0603273	0.00428569	0.0924744	0.0925857	0.0795164	0.223482	0.0292732	0.142873	0.00580478	0.381922	0.232882	0.0634194	0.497997	0.0297572	0.227358	0.0625844	0.408337	0.744917	1.08353	1.76322	4	2.777641
2592000	-414.8017	-467.1961	52.39436	2	0.953519	0.0218003	0.0258273	0.0252206	0.0595127	0.0243279	0.0601373	0.246238	0.0171618	0.0243675	0.00453403	0.0455722	0.0134263	0.11908	0.03886	0.00156426	0.0142046	0.0706217	0.0122919	0.0899693	0.222616	0.066127	0.367907	0.230634	0.0482591	0.0364058	0.110283	0.351622	0.0141474	0.0352826	0.127589	0.462321	0.99185	2.41824	4	2.398002
2593000	-418.6432	-463.7568	45.11357	1	1.190372	0.0905234	0.0207649	0.0104432	0.0502971	0.146728	0.00752312	0.0150434	0.0595787	0.0423347	0.126493	0.0155779	0.0460577	0.102054	0.0381234	0.278973	0.0845897	0.0860197	0.00786327	0.476963	0.297841	0.180756	0.190254	0.047064	0.088755	0.0898151	0.0439648	0.319708	0.0218883	0.0147686	0.173304	0.527344	1.02556	2.27379	3	3.000766
2594000	-410.9571	-455.0566	44.09951	1	1.825939	0.0113435	0.0143847	0.0216747	0.055883	0.00747848	0.00347778	0.107017	0.0103995	0.0916205	0.0310931	0.0607301	0.100474	0.0758655	0.0175134	0.0157721	0.0689106	0.0412112	0.345041	0.475728	0.0804685	0.0607032	0.0621742	0.078033	0.12973	0.452481	0.0701646	0.396891	0.0159606	0.136391	0.271573	0.635129	1.06495	2.02834	3	3.038615
2595000	-410.8041	-462.0319	51.22783	2	1.722521	0.0657592	0.020498	0.0120719	0.00514043	0.350698	0.0680822	0.0116737	0.011082	0.0308163	0.0288382	0.0296923	0.0388521	0.0222059	0.153884	0.0445094	0.0305089	0.0153799	0.583674	0.0521884	0.109152	0.296725	0.0187582	0.0492704	0.0444652	0.23934	0.0964673	0.032705	0.00763225	0.165828	0.257743	0.621842	1.0612	2.05922	4	2.635899
2596000	-407.2823	-458.1134	50.8311	2	1.219648	0.0396546	0.0189422	0.0591437	0.0133191	0.0775331	0.025774	0.00830822	0.0584776	0.0475638	0.0379992	0.0206167	0.0574342	0.0552325	0.0135025	0.113898	0.00935031	0.0835335	0.0410551	0.398409	0.0133374	0.294604	0.147423	0.244495	0.155172	0.0106885	0.0405124	0.16337	0.527178	0.195899	0.178595	0.534101	1.02862	2.25868	4	2.972426
2597000	-403.9232	-456.6016	52.6784	2	3.229629	0.0744511	0.0285737	0.0535225	0.0679075	0.00701318	0.0200073	0.00584847	0.0307127	0.0618899	0.0320883	0.0144368	0.00522462	0.0705749	0.0991683	0.022966	0.0362534	0.0829791	0.0472671	0.00342963	0.0426708	0.240802	0.15831	0.105313	0.230554	0.303376	0.118771	0.0171149	0.0123014	0.533731	0.406282	0.743499	1.08344	1.76678	4	2.527259
2598000	-413.0132	-471.5105	58.4973	2	0.6784407	0.0198682	0.0197009	0.0732089	0.00469916	0.0211211	0.0303894	0.0416119	0.0172758	0.0122265	0.0421058	0.00200879	0.172083	0.109563	0.132865	0.0518568	0.0620464	0.0159907	0.0224063	0.0507885	0.0825852	0.174355	0.236845	0.489006	0.0458743	0.00602928	0.117354	0.0167778	0.100385	0.18311	0.0695904	0.353178	0.916609	2.66062	4	2.354137
2599000	-369.9982	-460.9668	90.96868	10	1.244889	0.0960186	0.00948161	0.0405777	0.0193879	0.0708017	0.0261289	0.0468095	0.0026385	0.00457613	0.0227733	0.0896027	0.0273346	0.1783	0.0384215	0.0492198	0.16308	0.0688612	0.0710288	0.0789534	0.123402	0.246665	0.0102691	0.143029	0.00948785	0.0844103	0.0690414	0.422325	0.273247	0.0461841	0.183094	0.53974	1.03112	2.24604	5	2.532057
2600000	-374.6497	-467.3822	92.7325	10	1.997177	0.0209543	0.0179937	0.01929	0.0227892	0.12365	0.0492132	0.0176684	0.00548509	0.0813471	0.0823802	0.017159	0.0180308	0.0615982	0.088888	0.0171223	0.0453456	0.255866	0.0637702	0.0112483	0.125171	0.00258844	0.0298323	0.384335	0.249712	0.13681	0.0313977	0.0221257	0.205852	0.170197	0.292937	0.654713	1.06992	1.98243	5	2.377821
2601000	-399.2941	-460.3606	61.06643	2	1.372292	0.0641844	0.0194118	0.0172589	0.0696349	0.0332361	0.02282	0.0235749	0.0146645	0.0391658	0.00495381	0.0162548	0.102998	0.0864443	0.0431973	0.0980474	0.0466782	0.154311	0.111037	0.206062	0.0452944	0.00962179	0.0226123	0.00107661	0.302965	0.210002	0.0837579	0.287151	0.0863987	0.0914557	0.204903	0.565821	1.04195	2.18733	4	2.314271
2602000	-402.7753	-460.2161	57.44085	2	0.709246	0.00858144	0.0271041	0.0203401	0.0126129	0.0535321	0.0294034	0.048921	0.0324032	0.0132196	0.0352802	0.00284675	0.0779932	0.0482449	0.0116738	0.0411867	0.0605049	0.357686	0.0399361	0.0192051	0.154399	0.0745361	0.171947	0.0364245	0.287121	0.551369	0.0281779	0.154234	0.038284	0.186734	0.0761642	0.36786	0.928247	2.62773	4	2.623902
2603000	-409.0172	-461.5339	52.51663	2	1.109209	0.0303232	0.000896735	0.0392069	0.026997	0.00341611	0.0223645	0.00301367	0.00427502	0.116978	0.0424124	0.034793	0.0241933	0.224096	0.00264396	0.0144111	0.0286577	0.252207	0.0353368	0.00453536	0.20229	0.0742263	0.320865	0.30263	0.129823	0.582745	0.353615	0.043208	0.0811748	0.0297917	0.158215	0.507284	1.01598	2.31853	4	3.031128
2604000	-421.5569	-468.5232	46.96631	1	1.260085	0.0705282	0.0241375	0.0048176	0.0176346	0.000888592	0.00849551	0.044677	0.00980913	0.01211	0.0924811	0.0142363	0.0490786	0.0490226	0.103527	0.297387	0.00848636	0.00676292	0.0289041	0.414147	0.015653	0.218421	0.0629544	0.0194069	0.179007	0.289742	0.0141614	0.203358	0.0594944	0.489192	0.185773	0.543055	1.03256	2.23861	3	2.808521
2605000	-399.9703	-459.2037	59.23337	2	1.153652	0.0570871	0.0166902	0.0370611	0.0469869	0.0747956	0.0120169	0.0346114	0.0435157	0.0224467	0.00931238	0.00842736	0.0950988	0.0448709	0.0351491	0.0113013	0.0228788	0.000693104	0.108554	0.0564651	0.33494	0.0176612	0.163531	0.080834	0.501266	0.60531	0.178068	0.017281	0.00907575	0.123446	0.166553	0.51852	1.02143	2.2935	4	2.769376
2606000	-410.6298	-459.4615	48.83173	1	1.104879	0.0432487	0.0438035	0.0128235	0.0217091	0.185611	0.00610344	0.0586358	0.00130454	0.111866	0.00975376	0.00832862	0.0538494	0.0230805	0.0650456	0.0943813	0.0999504	0.00850605	0.128579	0.185275	0.324024	0.00847128	0.0183998	0.472571	0.473745	0.0400444	0.049561	0.0334891	0.021756	0.0335817	0.157392	0.506155	1.01542	2.32104	3	2.637499
2607000	-410.9159	-462.3044	51.38841	2	3.27409	0.044549	0.0185091	0.0194436	0.0268708	0.0281723	0.0571672	0.0239826	0.0461944	0.0402075	0.0082696	0.0220927	0.0558748	0.102591	0.0434091	0.0743959	0.239966	0.371396	0.0397875	0.00625882	0.180487	0.476683	0.314508	0.196917	0.150488	0.0178756	0.0160669	0.00272918	0.269952	0.0429286	0.409414	0.745657	1.08357	1.76136	4	2.937774
2608000	-410.3378	-463.1977	52.8599	2	2.620243	0.0342716	0.0314821	0.0371302	0.0276405	0.0711382	0.026346	0.0184436	0.0188259	0.0849131	0.0218085	0.035249	0.0382491	0.0276368	0.164247	0.0482408	0.0774188	0.0154104	0.634408	0.185792	0.0273253	0.326232	0.498432	0.124498	0.0197805	0.174119	0.226268	0.0213316	0.00315427	0.0262703	0.357568	0.708068	1.07987	1.85449	4	3.046063
2609000	-415.872	-466.8949	51.02295	1	0.8565837	0.0867705	0.0330822	0.0288282	0.0541426	0.0191827	0.0122099	0.00666327	0.027248	0.0402923	0.0202426	0.0818878	0.00430918	0.0203912	0.00196717	0.058944	0.00406685	0.277815	0.000185314	0.0973676	0.430354	0.0146693	0.0215133	0.199687	0.264471	0.0408823	0.153759	0.0862845	0.0236588	0.33233	0.10753	0.428955	0.97148	2.49204	3	2.443207
2610000	-412.8436	-459.6876	46.84394	2	0.7285791	0.055617	0.0244256	0.0143319	0.00593166	0.0494724	0.0664937	0.0288296	0.0980492	0.0342229	0.000941812	0.0110015	0.0474431	0.143274	0.0150381	0.00565593	0.112697	0.286524	0.390437	0.0384793	0.298871	0.182217	0.0446593	0.10754	0.163621	0.0163004	0.133252	0.0689435	0.0124246	0.330854	0.0803002	0.376708	0.935015	2.60798	4	2.787549
2611000	-402.7054	-455.3099	52.60454	2	1.07101	0.0333278	0.0357003	0.00700763	0.0448654	0.0680582	0.0103219	0.0402866	0.0219742	0.0657524	0.0107187	0.0210669	0.0348863	0.185645	0.0139177	0.280584	0.0267214	0.700022	0.00619642	0.718414	0.0879926	0.0434324	0.00495642	0.190651	0.0190067	0.0436138	0.0396949	0.00660167	0.0472454	0.0365269	0.150901	0.497102	1.01084	2.34116	4	2.845189
2612000	-417.1018	-470.8762	53.7744	2	1.73649	0.0355259	0.00998587	0.0278381	0.0179058	0.00327237	0.0146609	0.00480644	0.0326044	0.0591478	0.00812417	0.0496019	0.192844	0.115348	0.0511785	0.0824593	0.0318619	0.128264	0.0213458	0.072801	0.041974	0.140675	0.0456808	0.167591	0.253335	0.00103641	0.0985236	0.151045	0.471645	0.0317407	0.259654	0.623708	1.06174	2.05489	4	2.362822
2613000	-405.0074	-459.4408	54.43347	2	1.358689	0.0168618	0.0340958	0.0501294	0.0143512	0.0948645	0.0273642	0.0448664	0.0269426	0.139877	0.0151363	0.0210654	0.0168385	0.294796	0.0643632	0.104913	0.056812	0.0243397	0.132258	0.260309	0.0160324	0.248986	0.0359992	0.00742801	0.338853	0.223571	0.0746937	0.0579387	0.0564129	0.18615	0.202645	0.563211	1.04092	2.19322	4	2.686251
2614000	-416.0203	-461.5333	45.51305	2	2.64835	0.0948703	0.0423679	0.0372626	0.0497081	0.0467276	0.0540668	0.116451	0.0827752	0.0118567	0.00892666	0.00624699	0.108299	0.316345	0.00192328	0.173024	0.0236131	0.0053225	0.184332	0.248487	0.0396463	0.0270288	0.0338166	0.481426	0.268919	0.224927	0.211457	0.399693	0.107356	0.0363341	0.360085	0.70999	1.08013	1.8498	4	3.443209
2615000	-402.4552	-461.7438	59.28859	2	1.293018	0.00685745	0.0245979	0.0569192	0.0462993	0.0474184	0.00340724	0.0513827	0.0531118	0.023207	0.00655448	0.00541204	0.0242227	0.130718	0.00939217	0.0126858	0.0349643	0.226726	0.188565	0.0593677	0.187969	0.0787872	0.0579293	0.0737691	0.0435064	0.203028	0.535652	0.0633883	0.0192453	0.141445	0.191507	0.55004	1.03554	2.22291	4	2.416528
2616000	-404.8176	-460.3445	55.52689	2	0.6092504	0.0722717	0.0632093	0.0214382	0.0517596	0.0171256	0.0150446	0.021469	0.0208661	0.0579487	0.00176165	0.0108107	0.01327	0.157006	0.0739699	0.0538783	0.0577192	0.0161168	0.458176	0.147218	0.0447044	0.0827433	0.824614	0.0275033	0.273801	0.0326727	0.0471989	0.0030876	0.105645	0.0551272	0.0550214	0.317375	0.885966	2.74164	4	2.828157
2617000	-415.5048	-464.0919	48.58717	1	0.8435274	0.0487771	0.00785558	0.0191365	0.0277929	0.0318885	0.0533421	0.0665027	0.0100476	0.0585953	0.00276413	0.00431579	0.0170256	0.106487	0.052708	0.178085	0.00394341	0.0854708	0.00136663	0.199708	0.324276	0.147962	0.0795691	0.079557	0.060457	0.495816	0.0928099	0.0347081	0.0164214	0.380702	0.104781	0.424085	0.968323	2.50281	3	2.688091
2618000	-396.9547	-460.1231	63.16841	2	0.8687159	0.102327	0.0104814	0.0181198	0.0394715	0.0317319	0.00656273	0.0241531	0.0204805	0.101941	0.025679	0.034558	0.0489147	0.0370926	0.0399894	0.115087	0.00632495	0.0196159	0.120915	0.00773787	0.00755226	0.100564	0.262893	0.0515212	0.289219	0.0374506	0.194282	0.163941	0.00759539	0.195871	0.110075	0.433396	0.974317	2.48221	4	2.122072
2619000	-412.0578	-464.3163	52.25858	2	1.089187	0.0388359	0.0137571	0.0603708	0.0194852	0.143024	0.061971	0.132519	0.00673672	0.0764358	0.00372498	0.0278734	0.00309449	0.0296467	0.243238	0.0700439	0.0801822	0.121093	0.0595508	0.056274	0.020227	0.425593	0.212851	0.455832	0.0242972	0.082941	0.157855	0.0177143	0.067944	0.0075795	0.154398	0.50201	1.01334	2.33025	4	2.720692
2620000	-418.1995	-466.2342	48.03478	2	4.433721	0.117201	0.0616279	0.0522089	0.00580478	0.182255	0.0673613	0.0528055	0.0699847	0.0281141	0.0121522	0.0571237	0.102981	0.0297324	0.0650849	0.00326459	0.0326079	0.58181	0.0477013	0.439442	0.00305611	0.435332	0.277549	0.210398	0.0693774	0.00762483	0.0411974	0.165712	0.0462409	0.0671341	0.47671	0.788988	1.08412	1.65018	4	3.332885
2621000	-419.6984	-469.5594	49.86095	1	0.7916708	0.00490973	0.0202984	0.0230952	0.0234857	0.241654	0.0201712	0.00427202	0.0402788	0.0528827	0.0286113	0.0444543	0.0135304	0.0559348	0.00957621	0.0475548	0.0171683	0.0321899	0.101622	0.223284	0.0489692	0.0238032	0.39298	0.00530141	0.341299	0.222433	0.175723	0.150279	0.060207	0.13993	0.0937852	0.403759	0.95462	2.54784	3	2.565898
2622000	-417.3565	-463.8097	46.45312	2	1.71723	0.0374008	0.0979553	0.0018345	0.0192396	0.093145	0.090253	0.0864335	0.0208014	0.225898	0.0781532	0.0117927	0.0385785	0.0617036	0.195264	0.0937974	0.0190321	0.174967	0.0443417	0.0615103	0.0134843	0.184451	0.019917	0.491799	0.222742	0.0465958	0.243322	0.00737207	0.196777	0.371242	0.257015	0.621128	1.06099	2.06087	4	3.249804
2623000	-412.4048	-461.5097	49.10495	1	2.3847	0.0231614	0.0615875	0.00922038	0.0114287	0.0997703	0.0223958	0.0179563	0.0218995	0.0209505	0.0102357	0.0864746	0.0104465	0.16468	0.102678	0.0527734	0.00248788	0.0365149	0.0170533	0.00051203	0.198986	0.442364	0.238099	0.0278955	0.018693	0.354078	0.0794598	0.0602715	0.25542	0.0347013	0.335245	0.690543	1.07719	1.89702	3	2.482195
2624000	-419.3666	-474.576	55.20942	1	0.2464947	0.0194304	0.00928582	0.038416	0.025733	0.0623705	0.00641904	0.0154041	0.0109379	0.0185808	0.0324566	0.0126712	0.0191069	0.0213273	0.0166141	0.111959	0.0412889	0.12747	0.00502343	0.0852797	0.0557089	0.00818636	0.0111961	0.0982326	0.0100764	0.0859521	0.0633307	0.159239	0.461437	0.452435	0.0019524	0.0641704	0.494035	3.43984	3	2.085569
2625000	-419.0605	-469.2526	50.19219	2	1.48869	0.0304121	0.0148399	0.0602656	0.0134672	0.0276855	0.0837696	0.0986	0.0279248	0.0653858	0.103682	0.014179	0.00935941	0.0500842	0.0563134	0.0135422	0.131898	0.33239	0.145019	0.0133791	0.0306262	0.177148	0.0289859	0.230982	0.0111051	0.192575	0.005733	0.00473528	0.192596	0.558319	0.22357	0.586663	1.04975	2.14002	4	2.725002
2626000	-408.197	-462.2601	54.06306	2	1.40928	0.053794	0.0491891	0.0112974	0.0180606	0.0627594	0.0181827	0.0834842	0.0127299	0.00988249	0.0805873	0.0480919	0.0899213	0.0283505	0.121769	0.0441585	0.0328319	0.0165612	0.119107	0.409351	0.0387817	0.211913	0.00748501	0.110884	0.240748	0.124197	0.630686	0.0422673	0.035563	0.123803	0.210962	0.572725	1.04462	2.1717	4	2.876437
2627000	-414.1518	-464.2472	50.09549	1	1.58123	0.102609	0.0172523	0.0179413	0.0524779	0.221187	0.00631379	0.0143924	0.0113464	0.088866	0.0931341	0.00678998	0.0166077	0.0307501	0.00189275	0.00540657	0.0674588	0.0662109	0.336811	0.235568	0.309218	0.0640868	0.0462357	0.0159187	0.146652	0.149401	0.0199914	0.0266492	0.237014	0.0553055	0.237602	0.601541	1.05486	2.106	3	2.463488
2628000	-406.9256	-460.7152	53.78956	2	0.2614151	0.07829	0.0220327	0.0160628	0.0128439	0.162942	0.00440251	0.0561936	0.0102062	0.0314781	0.0241845	0.062641	0.0395353	0.0277806	0.0604581	0.0747642	0.0196942	0.0241636	0.0332568	0.325221	0.30794	0.0606013	0.0484361	0.236682	0.2644	0.314205	0.0117688	0.241219	0.090373	0.191432	0.002687	0.0750487	0.524948	3.39732	4	2.853207
2629000	-423.4357	-467.6362	44.20057	1	1.089878	0.038549	0.0995962	0.0390965	0.0146648	0.016028	0.0730301	0.00337102	0.0864576	0.134112	0.0188351	0.00434637	0.040827	0.0278223	0.0356445	0.102358	0.148165	0.609708	0.0127479	0.0274377	0.0439276	0.129131	0.0861291	0.0202227	0.0170695	0.351305	0.133709	0.449506	0.0927845	0.245534	0.15453	0.502195	1.01343	2.32984	3	3.102116
2630000	-408.7308	-463.9804	55.24964	2	0.4498121	0.00770065	0.00727877	0.00993203	0.00984062	0.0649632	0.0166893	0.00158895	0.0648398	0.0258526	0.0819674	0.0397137	0.00678721	0.171369	0.0624575	0.17731	0.200202	0.19172	0.136009	0.00846903	0.0132163	0.10917	0.0363401	0.26926	0.0172391	0.159732	0.0201965	0.0755672	0.137106	0.206085	0.0245071	0.217895	0.780012	2.97759	4	2.328603
2631000	-412.3415	-459.9961	47.65465	1	1.632941	0.0347127	0.0284924	0.0102524	0.0313496	0.0241858	0.00321254	0.0172466	0.103516	0.128142	0.0243325	0.0444635	0.0478428	0.328146	0.0285662	0.0905514	0.0257627	0.0140858	0.434406	0.383281	0.14513	0.186471	0.24539	0.0100011	0.00341	0.19228	0.0223571	0.00139582	0.0171028	0.0763159	0.245148	0.609286	1.05736	2.08821	3	2.702401
2632000	-407.228	-463.8807	56.65266	2	1.591377	0.084195	0.0633244	0.0121307	0.0174804	0.0374765	0.0296015	0.0046395	0.0172609	0.130824	0.00781085	0.0424154	0.00816288	0.00629466	0.0517825	0.0536268	0.010121	0.238404	0.217933	0.310152	0.410543	0.166474	0.31839	0.142015	0.042253	0.0562294	0.0202788	0.0397694	0.0185754	0.0599316	0.239099	0.603092	1.05537	2.10244	4	2.618096
2633000	-413.5593	-460.7869	47.22769	1	1.081121	0.0888441	0.0288909	0.0266197	0.0327782	0.281858	0.000184847	0.0275694	0.00651658	0.0540591	0.0114241	0.00595326	0.0106504	0.0557849	0.0552822	0.0773734	0.0294026	0.0351297	0.00933294	0.041266	0.399126	0.23476	0.0869248	0.0106474	0.0612883	0.0369783	0.183102	0.691531	0.138597	0.0784015	0.15285	0.499847	1.01224	2.33506	3	2.800279
2634000	-424.606	-473.7117	49.10564	2	0.9439801	0.0637177	0.00996759	0.0223208	0.00228872	0.0196657	0.0723029	0.101865	0.0310868	0.282525	0.0237275	0.152412	0.00782861	0.0201094	0.0239013	0.0749476	0.138696	0.0185477	0.0752751	0.410605	0.129111	0.319609	0.0332468	0.0441007	0.0458806	0.423907	0.00713498	0.0732391	0.150273	0.402049	0.125645	0.459241	0.99006	2.42505	4	3.180343
2635000	-408.2435	-464.0832	55.83962	2	1.378849	0.07769	0.0129664	0.0377412	0.0268922	0.162953	0.0222223	0.00132796	0.0528873	0.04676	0.0324957	0.0289578	0.0126576	0.06186	0.0135929	0.0712006	0.0254136	0.010513	0.239222	0.0476995	0.278069	0.424386	0.111935	0.112074	0.0120932	0.0746364	0.329266	0.0579545	0.0142543	0.173201	0.205986	0.567065	1.04244	2.18451	4	2.572922
2636000	-408.9039	-462.5098	53.60589	2	1.742808	0.0187502	0.0770968	0.0253125	0.00654259	0.0299412	0.0207064	0.0633502	0.0362732	0.0591996	0.000553531	0.0105168	0.0692774	0.0317634	0.000515357	0.23617	0.0608784	0.00928887	0.0934451	0.189882	0.442187	0.281288	0.180221	0.409132	0.0501248	0.0552193	0.0131787	0.264203	0.00313935	0.049165	0.260514	0.624545	1.06199	2.05295	4	2.787321
2637000	-421.5629	-470.8617	49.29885	2	1.507494	0.060148	0.0175136	0.0283866	0.0275295	0.0384379	0.0805313	0.00524314	0.0109082	0.0817355	0.00152399	0.0109398	0.0148054	0.179615	0.107843	0.0261641	0.0279968	0.101139	0.333555	0.209039	0.0276485	0.0143783	0.134318	0.0227164	0.0257961	0.245901	0.0751497	0.392696	0.153324	0.324997	0.226478	0.589799	1.05086	2.13286	4	2.779981
2638000	-412.6741	-459.9892	47.31518	1	0.4292032	0.0281429	0.00830661	0.00829538	0.0269215	0.12279	0.00270924	0.0338409	0.00440813	0.0962525	0.00925798	0.0274299	0.0095331	0.0864069	0.0909246	0.0766901	0.0245356	0.115542	0.509663	0.0340724	0.0757059	0.207557	0.13549	0.00119979	0.730102	0.267385	0.0247132	0.0656308	0.00299282	0.0302233	0.021143	0.203214	0.761042	3.0146	3	2.856722
2639000	-402.9425	-462.1761	59.23356	2	1.0658	0.0374981	0.0374015	0.011142	0.0343564	0.0593306	0.0273048	0.00282585	0.0175404	0.0385862	0.0379175	0.0551152	0.0475765	0.0111677	0.100507	0.21164	0.00340373	0.183248	0.324874	0.00285146	0.0205911	0.195365	0.143741	0.0981333	0.0771263	0.152393	0.016766	0.121565	0.0918639	0.0179241	0.149893	0.495674	1.0101	2.34433	4	2.179754
2640000	-406.5416	-461.1355	54.59391	1	0.8981109	0.0471907	0.0681693	0.00684789	0.0105182	0.0392853	0.0262871	0.0059616	0.0229355	0.103971	0.000126636	0.0489401	0.0475917	0.11337	0.0359795	0.0166245	0.041782	0.00518678	0.105089	0.0649515	0.0137369	0.00894415	0.481313	0.0147075	0.000571578	0.0564832	0.16422	0.365306	0.0179115	0.147954	0.116203	0.443829	0.980828	2.45914	3	2.081958
2641000	-417.1259	-463.0054	45.87952	2	7.448537	0.0410193	0.0128412	0.00131815	0.0407327	0.119676	0.00689976	0.0333288	0.0466095	0.0274723	0.0759077	0.104334	0.0245263	0.113057	0.274962	0.191975	0.112023	0.090222	0.156407	0.0333215	0.011544	0.0637852	0.00710367	0.102684	0.296868	0.0495463	0.0316162	0.480054	0.0482231	0.218601	0.580105	0.846049	1.07791	1.49594	4	2.816659
