Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
10000	-2454.889	-2610.967	156.0779	10	0.8907343	0.11841	0.150973	0.0255247	0.0697034	0.316178	0.00460295	0.00878605	0.0522446	0.0363836	0.0365603	0.0158471	0.0517165	0.0114322	0.0157254	0.025339	0.0451556	0.031235	0.00671475	0.175218	0.0079208	0.0167322	0.0609236	0.218839	0.0483399	0.0141341	0.0343687	0.0157239	0.0194449	0.022037	0.00950149	0.00074294	0.033106	0.119263	0.00384476	0.00671081	0.0498087	0.0333601	0.0415727	0.0375472	0.118731	0.175129	0.0414718	0.00864672	0.0214043	0.0269017	0.00965892	0.0298673	0.0175931	0.0196506	0.0114006	0.0217324	0.00449747	0.00385728	0.00201051	0.0690066	0.0638636	0.02101	0.0698745	0.0538669	0.0162534	0.016361	0.00803261	0.0739178	0.0863738	0.0709127	0.00571719	0.5987	0.101911	0.0219788	0.0132297	0.000176185	0.0326773	0.012545	0.0941113	0.166309	0.0536484	0.158886	0.00461018	0.126104	0.23215	0.0249019	0.0150551	0.54917	0.00362461	0.0108026	0.0143329	0.186745	0.263827	0.155803	0.0378815	0.115455	0.0110886	0.0261583	0.106072	0.201769	0.0240255	0.02156	0.28482	0.00795017	0.00502351	0.0192067	0.00196951	0.365024	0.216326	0.03632	0.00397996	0.116955	0.00337595	0.0369308	0.0590242	0.119054	0.00844067	0.497177	0.11467	0.441253	0.979241	2.46484	5	8.226305
11000	-2452.125	-2610.815	158.6903	10	1.106666	0.0737989	0.164587	0.00208981	0.0727369	0.14681	2.00036e-05	0.012098	0.0366022	0.0249087	0.0256937	0.0104483	0.0140755	0.00920178	0.0371665	0.00473596	0.0226499	0.0176489	0.0259977	0.0464723	0.0483241	0.00541968	0.165888	0.0272652	0.25823	0.0116214	0.0123204	0.00145031	0.0117648	0.0269336	0.00437979	0.00208024	0.0790518	0.0460719	0.000170169	0.0272646	0.000973262	0.0512356	0.00662811	0.148294	0.037674	0.090679	0.0143087	0.0195047	0.0295238	0.0689698	0.0281356	0.0346721	0.00288653	0.0331874	0.0134698	0.0410442	0.0311488	0.058119	0.0510276	0.0131413	0.0348912	0.0622502	0.0534209	0.0735175	0.00298441	0.244951	0.292574	0.22232	0.00236578	0.177051	0.0718488	0.210202	0.0670998	0.00455464	0.00373027	0.0078416	0.123736	0.186969	0.103429	0.0313906	0.0844693	0.0895743	0.00903151	0.0971259	0.0510766	0.0268279	0.00749869	0.399028	0.0885748	0.0207164	0.0637923	0.016674	0.0131525	0.0627672	0.0321488	0.170502	0.0275593	0.0392311	0.0544518	0.04155	0.11769	0.00748443	0.0171441	0.00106833	0.0242598	0.088665	0.0796509	0.0861485	0.107591	0.034382	0.177315	0.0728124	0.0194361	0.195591	0.128712	0.32129	0.0180459	0.441938	0.157732	0.506622	1.01565	2.32	5	7.562709
12000	-2458.847	-2614.971	156.1238	10	0.7580157	0.0931141	0.0910985	0.00803312	0.153975	0.132171	0.00265572	0.0105353	0.0319278	0.0218825	0.0364119	0.00742371	0.0224804	0.00468437	0.114926	0.0196832	0.0897683	0.0243807	0.0525766	0.0539714	0.00524412	0.0142239	0.0924907	0.151061	0.140753	0.0159543	0.0063057	0.00782601	0.00422629	0.0275358	0.00390211	0.0310719	0.0310045	0.00495777	0.0109782	0.050191	0.0726062	0.0645043	0.0335345	0.0664268	0.046778	0.279258	0.0281076	0.00233274	0.0313414	0.0661394	0.000915406	0.0535496	0.0278112	0.0305179	0.00510878	0.048638	0.115569	0.00187899	0.0571655	0.0437005	0.0939394	0.0407056	0.0423059	0.0345873	0.0293588	0.141183	0.258634	0.184644	0.00779297	0.207528	0.0683997	0.508598	0.0481529	0.00948949	0.138494	0.0422831	0.0202192	0.0461038	0.0201886	0.00368139	0.0405408	0.0747951	0.0200477	0.195082	0.0678804	0.331791	0.055351	0.475297	0.00547148	0.0192204	0.252798	0.17005	0.127163	0.131066	0.0145995	0.00566068	0.0881355	0.0228371	0.0376313	0.0302958	0.0101011	0.135825	0.134419	0.113215	0.0145511	0.0104969	0.0637347	0.186515	0.0876424	0.0614931	0.0134669	0.0334329	0.0171071	0.1386	0.0495423	0.0833275	0.00668509	0.329992	0.0865992	0.389665	0.944606	2.57913	5	8.247459
13000	-2447.936	-2605.578	157.6421	10	0.7608197	0.065947	0.156611	0.00602899	0.101011	0.263522	0.00695862	0.0115432	0.0151834	0.0313667	0.0226807	0.0111063	0.0257914	0.00145785	0.0353	0.0323548	0.0120493	0.00764307	0.00465986	0.0866231	0.0116958	0.0115331	0.0768202	0.193818	0.109319	0.0225079	0.0053328	0.00146341	0.0154982	0.0223997	0.000530275	0.00783401	0.0180656	0.120706	0.014306	0.0637808	0.0107585	0.0200036	0.0149351	0.0855316	0.0675721	0.158554	0.0281376	0.00463775	0.0837207	0.0429002	0.0189506	0.0324753	0.0373454	0.0265196	0.0220849	0.037707	0.0190425	0.00967997	0.0155141	0.0930247	0.0339736	0.0115879	0.041591	0.133612	0.0579674	0.294016	0.0312861	0.169255	0.0164439	0.0211223	0.00328924	0.00735767	0.057934	0.0112045	0.0013461	0.00356095	0.0374336	0.0258651	0.019691	0.0245901	0.00339274	0.120699	0.0120534	0.253519	0.134043	0.29278	0.00517274	0.550301	0.00949131	0.0471503	0.338653	0.22865	0.151211	0.30698	0.181813	0.138512	0.0460611	0.0146549	1.1313	0.00333526	0.0175527	0.0918957	0.0383792	0.0140297	0.0150244	0.0387394	0.0865081	0.0493078	0.21915	0.00990848	0.00172017	0.185542	0.0413832	0.049436	0.00758783	0.118173	0.014729	0.369735	0.0871988	0.390868	0.945478	2.57646	5	8.764247
14000	-2452.059	-2611.375	159.3153	10	0.5473827	0.126787	0.0794915	0.0136833	0.0815538	0.137929	0.0123171	0.00621611	0.0116009	0.0382574	0.0507178	0.016539	0.0110832	0.00853682	0.0136805	0.00219828	0.0248647	0.0203965	0.0172258	0.0118717	0.00074476	0.00186552	0.149326	0.0213868	0.0175284	0.00970495	0.00950761	0.00713719	0.0212381	0.0114336	0.00355191	0.0144182	0.038235	0.000189262	0.00651937	0.045125	0.00638627	0.0512779	0.0481732	0.0169102	0.0148352	0.0720129	0.0258705	0.00472153	0.0601273	0.169938	0.0263412	0.0408573	0.0164755	0.0147101	0.0210473	0.029659	0.0897609	0.109411	0.0886328	0.000125865	0.0264877	0.0436267	0.01432	0.0705338	0.0275919	0.0151892	0.0232439	0.107283	0.000687271	0.0638488	0.0895319	0.0735825	0.023511	0.0567872	0.0098809	0.0146592	0.0057166	0.113857	0.0060592	0.00496258	0.0570776	0.0181906	0.240978	0.00661043	0.00277318	0.0440719	0.0382632	1.10269	0.0346716	0.0278612	0.0708054	0.0620567	0.0440444	0.0245631	0.207933	0.0121287	0.106357	0.0123537	0.339516	0.00503915	0.0664649	0.0134785	0.0552889	0.00888391	0.00186981	0.146467	0.0813364	0.335605	0.0839779	0.0579821	0.038943	0.360168	0.236157	0.102471	0.00505608	0.260505	0.00930081	0.461603	0.0424712	0.281728	0.851903	2.8239	5	7.525044
15000	-2470.596	-2621.385	150.7891	10	1.005429	0.168137	0.117604	0.0528746	0.13229	0.107175	0.00999132	0.00598637	0.0681285	0.0521631	0.060661	0.00743405	0.0229878	0.0158759	0.0297567	0.0125674	0.0247919	0.0375929	0.0231562	0.0961019	0.0237058	0.00808859	0.161727	0.1087	0.178571	0.0370921	0.0161554	0.0105187	0.00140255	0.0175716	0.0118553	0.0053506	0.00294886	0.0892401	0.0261493	0.0390347	0.0428002	0.024479	0.0615188	0.0339833	0.0197197	0.186427	0.0303225	0.0183719	0.0818359	0.0979182	0.00297632	0.0304069	0.00739259	0.0186332	0.00226086	0.0108723	0.00467444	0.00105066	0.0337371	0.058388	0.0179861	0.0433082	0.147603	0.011537	0.034634	0.0166993	0.00226743	0.158494	0.258461	0.0639656	0.298288	0.0356494	0.159384	0.151365	0.0823305	0.0197748	0.0460446	0.05708	0.00939372	0.078077	0.137771	0.229876	0.00203907	0.0129275	0.0131924	0.065644	0.0814536	0.395683	0.0244446	0.00230773	0.157296	0.147379	0.144032	0.0196272	0.144703	0.0854121	0.0230472	0.117008	0.295297	0.0126927	0.0122038	0.0220185	0.00518861	0.181099	0.0100214	0.266541	0.109838	0.0654274	0.0617158	0.00831565	0.00109511	0.160019	0.142222	0.0248624	0.0435821	0.0112613	0.0173493	0.489545	0.138036	0.478378	1.00089	2.38269	5	7.987638
16000	-2493.611	-2648.075	154.4644	10	1.051894	0.022672	0.146727	0.0140356	0.0717822	0.0549996	0.0410318	0.0248769	0.000335171	0.0237257	0.00534739	0.0193108	0.026419	0.00296013	0.0236599	0.0210092	0.0539245	0.002138	0.143901	0.372918	0.016253	0.0363333	0.0134526	0.136055	0.0694525	0.0124694	0.00178299	0.0187454	0.00687079	0.0262096	0.00874949	0.0277913	0.0222983	0.0496414	0.0204586	0.0521795	8.04503e-05	0.0136238	0.0278617	0.0299157	0.00503061	0.136949	0.0264831	0.011376	0.0322528	0.0174901	0.00130814	0.0848498	0.00988185	0.0120128	0.0164522	0.00223844	0.00261195	0.0316329	0.00819287	0.0285519	0.0971244	0.0897896	0.142745	0.833054	0.00702677	0.286694	0.110358	0.17937	0.0166159	0.0216099	0.00652092	0.0252301	0.00224518	0.0235409	0.203832	0.00204054	0.163494	0.0163474	0.0959871	0.0526422	0.287817	0.0896084	0.0135139	0.00433254	0.00061567	0.0211854	0.0126485	0.702726	0.0374174	0.0178777	0.0189842	0.123696	0.0998492	0.0207317	0.0891976	0.00817076	0.0629831	0.0464508	0.0920788	0.0478599	0.109144	0.121215	0.0414962	0.335205	0.0139176	0.0510899	0.0559233	0.00532413	0.155583	0.175467	0.0280059	0.0634505	0.253294	0.0204319	0.0413304	0.0707616	0.00929284	0.323363	0.14719	0.491813	1.00809	2.3529	5	8.137621
17000	-2455.127	-2609.85	154.7227	10	0.778857	0.112764	0.0796509	0.0687867	0.109602	0.187788	0.00783034	0.0121592	0.0171621	0.020165	0.109779	0.00131238	0.00779826	0.00422703	0.0440209	0.00645163	0.0168652	0.000594317	0.0752608	0.0693106	0.00541447	0.00508317	0.0458412	0.170796	0.0812145	0.00675082	0.00427979	0.0065331	0.00509221	0.0206561	0.0149493	0.0183758	0.0174468	0.0368933	0.00656761	0.0323968	0.0437324	0.0286688	0.0240399	0.0233814	0.101527	0.0718231	0.022517	0.00838112	0.0533412	0.0125236	0.010037	0.0156179	0.00343132	0.016922	0.0164406	0.0511053	0.0252317	0.0307353	0.0934834	0.0877189	0.0597477	0.0275382	0.00927305	0.834293	0.0600184	0.00372216	0.162286	0.0999748	0.00324	0.0912263	0.00557823	0.0997757	0.00184327	0.0127537	0.169928	0.116666	0.166807	0.0686025	0.0963964	0.0277459	0.00645193	0.0564962	0.000418858	0.0355179	0.0149339	0.0778779	0.147259	0.480372	0.0381752	0.018364	0.191243	0.183228	0.00609679	0.0231061	0.0425399	0.0261411	0.0476434	0.076889	0.0210565	0.400078	0.0203566	0.0105768	0.00708365	0.0971909	0.00468338	0.149286	0.0351014	0.0207572	0.106435	0.018796	0.00764173	0.0486593	0.239152	0.0399475	0.000906599	0.0205261	0.0158251	0.237474	0.0910524	0.39848	0.95092	2.55955	5	7.262183
18000	-2456.509	-2601.828	145.3193	10	1.071792	0.0159245	0.154885	0.0713859	0.113189	0.397605	0.00395134	0.0236354	0.0501327	0.00732522	0.0453128	0.0055659	0.0171563	0.0163646	0.0553833	0.0080708	0.056298	0.0307811	0.0303189	0.177981	0.00313122	0.0355704	0.049842	0.0580095	0.0140573	0.0117357	0.00628084	0.0237505	0.0106858	0.0299375	0.00411306	0.0174704	0.0262702	0.0154771	0.0147504	0.0316164	0.0539599	0.018501	0.0419594	0.0375968	0.0130766	0.0760557	0.0314078	0.00206579	0.0525053	0.0617213	0.00715063	0.0252211	0.00435192	0.0099522	0.00558084	0.00151371	0.0101803	5.28227e-06	0.00655863	0.0441238	0.0599072	0.0169059	0.108193	0.412661	0.282851	0.00512818	0.275067	0.00474822	0.200502	0.204933	0.000143368	0.0347098	0.0403342	0.0151547	0.0546738	0.0112109	0.00152885	0.14549	0.0534092	0.0518796	0.0563981	0.160213	0.0015246	0.0319063	0.0126599	0.00811535	0.0179042	0.606111	0.0285344	0.189122	0.0060677	0.118525	0.158329	0.0636636	0.199251	0.0242783	0.00398624	0.0632242	0.0724237	0.0469491	0.0267719	0.00837708	0.033227	0.173291	0.16235	0.0247164	0.0922198	0.010468	0.133442	0.0461292	0.00182745	0.180645	0.00580914	0.0687394	0.00589361	0.0473508	0.0708896	0.422002	0.151052	0.497316	1.01095	2.34069	5	7.50022
19000	-2449.309	-2610.551	161.2421	10	0.9995165	0.141203	0.125157	0.00849867	0.0949918	0.192708	0.00289489	0.00642898	0.0524371	0.0297322	0.0419164	0.0370567	0.0119429	0.00245779	0.0203353	0.00999656	0.0463368	0.00744224	0.0183573	0.131504	0.0118597	0.0042099	0.0988145	0.172595	0.0900064	0.0113168	0.0164289	0.0049137	0.0249423	0.0333016	0.0108072	0.00160561	0.043549	0.0468896	0.00364862	0.053789	0.0157075	0.0192533	0.0205413	0.0439946	0.0171782	0.155512	0.038719	0.00811508	0.0351182	0.0331139	0.0635528	0.0282865	0.0151427	0.0277391	0.0143582	0.0105972	0.00493551	0.0284947	0.0129867	0.0271657	0.0439173	0.0172014	0.044879	0.207812	0.0293295	0.380214	0.0275224	0.152582	0.0642785	0.00221427	0.102873	0.0375428	0.00536099	0.0755795	0.103542	0.07681	0.172914	0.106082	0.198263	0.00243801	0.123797	0.0145804	0.0046094	0.00180448	0.000210209	0.0548356	0.0825346	0.26549	0.295252	0.163148	0.000936304	0.139142	0.0682782	0.106073	0.205765	0.0352489	0.00738186	0.00464679	0.00352165	0.0072392	0.00453823	0.0356562	0.0257048	0.0225663	0.0282647	0.177339	0.0408579	0.12166	0.178129	0.0138493	0.00467604	0.128168	0.232243	0.259961	0.0959491	0.0257283	0.0207365	0.313534	0.136857	0.476606	0.99992	2.38662	5	7.396003
20000	-2442.616	-2607.173	164.557	10	0.7352936	0.130495	0.0580066	0.00397806	0.0829881	0.198158	0.00239942	0.00626165	0.0268548	0.0331252	0.0200822	0.00288379	0.00763905	0.011621	0.0382665	0.010178	0.0254462	0.0138222	0.0182179	0.233109	0.0220463	0.00406916	0.131818	0.145153	0.0529544	0.00915207	0.000111243	0.0143787	0.00673137	0.0348771	0.000775312	0.0100436	0.0591	0.0336693	0.035233	0.0610229	0.0275341	0.00787845	0.0140546	0.0295466	0.0512551	0.0896498	0.0520054	0.0103739	0.0658293	0.0223039	0.000847957	0.0214786	0.0182776	0.0216628	0.00356149	0.0116133	0.0447922	0.02901	0.00753736	0.0379348	0.0522982	0.0443991	0.206736	0.420097	0.210881	0.0130341	0.0545081	0.194394	0.0261316	0.127276	0.0677593	0.113661	0.0160442	0.234991	0.211512	0.0926721	0.211788	0.172011	0.00979264	0.0713332	0.00553421	0.00192507	0.0107843	0.0268879	0.0429037	0.0242654	0.0258955	0.629579	0.0423623	0.320656	0.00935248	0.135909	0.168109	0.00781641	0.240688	0.0578259	0.0305631	0.0850439	0.0339114	0.118765	0.0594864	0.00456937	0.0543345	0.0469062	0.00887934	0.00617411	0.0626568	0.00322055	0.134798	0.120566	0.020818	0.0631202	0.0260576	0.327599	0.063251	0.06261	0.0309088	0.25798	0.0817373	0.379717	0.937276	2.60127	5	8.03585
21000	-2467.719	-2631.246	163.5269	10	0.7383728	0.11351	0.0844915	0.0382304	0.17116	0.248012	0.00164034	0.000579067	0.0281756	0.0450302	0.0630395	0.00739349	0.0351112	0.00414175	0.0609776	0.0102595	0.0880165	0.00865034	0.000416292	0.0486487	0.00834533	0.00887166	0.157185	0.214143	0.0261039	0.00122455	0.003635	0.000404878	0.00113037	0.0509777	0.0163547	0.00230797	0.0247131	0.0346221	0.00602718	0.0600211	0.00222809	0.0591842	0.00771597	0.162288	0.0148808	0.194639	0.0251368	0.0020826	0.0749557	0.0675331	0.00344887	0.131412	0.0079723	0.014735	0.038937	0.024724	0.00861272	0.0331737	0.0424128	0.0345897	0.0355671	0.0304104	0.00591666	0.844339	0.176397	0.0127605	0.0147318	0.0138851	0.0255769	0.0244779	0.254285	0.0223176	0.102732	0.0951783	0.0234937	0.204045	0.0542928	0.137057	0.25891	0.0267306	0.0937493	0.0184321	0.00541084	0.00712179	0.254375	0.189114	0.0614308	0.483871	0.0127132	0.0613489	0.0248175	0.0524213	0.20649	0.267356	0.151842	0.00257965	0.113087	0.0260711	0.175716	0.0579308	0.00180155	0.0170867	0.0982954	0.0492314	0.0117601	0.103621	0.00406666	0.00915037	0.0475865	0.0483084	0.000944982	0.05049	0.00416283	0.00132823	0.0155524	0.121138	0.0255207	0.448928	0.0823963	0.381087	0.938299	2.59822	5	8.312171
22000	-2456.261	-2609.137	152.8761	10	0.6501703	0.0417377	0.214873	0.0589574	0.105698	0.269715	0.00508162	0.0219081	0.0220089	0.021643	0.0582489	0.000484348	0.0186211	0.00441833	0.0226134	8.98051e-05	0.0452081	0.0028706	0.116915	0.201205	0.000499485	0.0141712	0.219492	0.173574	0.114249	0.000424116	0.00185096	0.00165779	0.00703404	0.0375739	0.014211	0.00781612	0.0588526	0.0957562	0.0293158	0.0683968	0.0189962	0.0393051	0.00817657	0.132761	0.00423049	0.168229	0.00835864	0.00371946	0.0677284	0.102913	0.00974504	0.0369257	0.0831187	0.0260464	0.0049753	0.0629731	0.00649731	0.0175554	0.0689742	0.00567657	0.051196	0.00945147	0.124724	0.717477	0.000658819	0.113267	0.0473826	0.0345749	0.0861748	0.0107971	0.242587	0.00603536	0.011907	0.0053531	0.00921441	0.108179	0.00286264	0.154441	0.44986	0.0338865	0.125146	0.0783407	0.0126493	0.0344057	0.36122	0.0222861	0.0793801	0.630673	0.0795896	0.145426	0.119717	0.498233	0.012465	0.249629	0.141827	0.0212527	0.00453789	0.137869	0.0286608	0.127567	0.133959	0.0225512	0.121668	0.0155209	0.0254556	0.181733	0.00109831	0.0338742	0.0257945	0.0765982	0.0396558	0.0698913	0.0104532	0.123576	0.00640316	0.134332	0.023085	0.120732	0.0635937	0.339039	0.904905	2.69246	5	9.251363
23000	-2457.394	-2614.231	156.8372	10	1.37087	0.0441988	0.181553	0.0169677	0.109401	0.117334	0.0045484	0.0376064	0.0676706	0.0657985	0.0126654	0.00988599	0.0380273	0.0086432	0.0328661	0.0135919	0.0453056	0.00288817	0.16765	0.169071	0.00143932	0.0223856	0.181822	0.2257	0.026116	0.000873364	0.0122429	0.00399063	1.38498e-06	0.028243	0.00996181	0.000623529	0.0377223	0.0601203	0.0077153	0.0360416	0.0741282	0.0331234	0.0265848	0.0424809	0.034996	0.142916	0.0406327	0.00340823	0.04184	0.0788951	0.0516631	0.00541931	0.0178787	0.0157192	0.0142762	0.00310366	0.184616	0.0580887	0.00900028	0.0346779	0.0534953	0.0238803	0.0478976	0.215519	0.0647105	0.0593714	0.0232313	0.0284089	0.0430626	0.0144128	0.219724	0.0711606	0.106654	0.0197368	0.0729477	0.0526364	0.231945	0.105281	0.165375	0.401897	0.0124276	0.0586421	0.122052	0.02496	0.0208974	0.0194519	0.0960863	0.195909	0.0176092	0.0298169	0.109995	0.373131	0.0161807	0.0164592	0.0820315	0.00164907	0.189651	0.0538774	0.0175991	0.00674285	0.0635662	0.140409	0.0394142	0.0350168	0.0531242	0.188354	0.153341	0.0370997	0.010118	0.00373028	0.00263513	0.0358693	0.0998297	0.33752	0.0277018	0.0957667	0.00685248	0.0885032	0.204668	0.56555	1.04184	2.18794	5	7.619487
24000	-2461.924	-2622.163	160.2396	10	1.01598	0.0428463	0.152532	0.073103	0.0514999	0.107628	0.00739207	0.00699215	0.0442351	0.0146963	0.0180517	0.00329925	0.0235782	0.0147808	0.0169097	0.0149474	0.015184	0.0242152	0.253486	0.218769	0.000442064	0.00144917	0.0528548	0.064845	0.182271	0.00896876	0.0152051	0.00424297	0.0124183	0.0229761	0.00725279	0.00789995	0.0274109	0.0369455	0.00893337	0.0445557	0.00448341	0.0389917	0.0428194	0.0204162	0.0164808	0.0968809	0.0365126	0.00316002	0.032669	0.0526099	0.0459978	0.0176021	0.0241353	0.00529267	0.00746081	0.024641	0.00335308	0.0186726	0.0427826	0.134814	0.0355665	0.0477893	0.0362049	0.525671	0.137589	0.00739124	0.0502418	0.0383465	0.0300954	0.00265212	0.372155	0.0489465	0.206368	0.0850929	0.0870007	0.00423946	0.0428813	0.109129	0.208788	0.00797617	0.0116087	0.124552	0.00445793	0.0357026	0.112315	0.153243	0.0126055	0.55181	0.0312672	0.0134177	0.0169043	0.248618	0.0115066	0.253725	0.0218262	0.00204429	0.0640946	0.0309479	0.00986045	0.0036686	0.144782	0.107406	0.0104763	0.0684327	0.064105	0.0341268	0.054611	0.0400278	0.280674	0.101812	0.00965466	0.164796	0.0755931	0.0353846	0.138333	0.0802953	0.021479	0.0334505	0.140131	0.481503	1.0026	2.37577	5	7.536334
25000	-2444.782	-2605.308	160.5255	10	1.030007	0.08196	0.141593	0.0254255	0.111448	0.137671	0.00498007	0.00632554	0.0294345	0.0481353	0.0373373	0.00318991	0.0291659	0.000379666	0.0660346	0.000106047	0.0456199	0.0391968	0.117361	0.0196661	0.00203016	0.00847181	0.163595	0.232077	0.0902648	0.0214571	0.00339248	0.0022283	0.00389327	0.0201553	0.0108383	0.0109383	0.0274271	0.00710319	0.00345445	0.0284611	0.0551839	0.00910191	0.0269404	0.0174628	0.00849864	0.04605	0.0225462	0.00846168	0.084244	0.0694197	0.056669	0.021199	0.00350898	0.00733413	0.0259502	0.036193	0.0420452	0.00514608	0.00388026	0.134387	0.087541	0.00880966	0.177375	0.498301	0.0774902	0.00405428	0.154355	0.000455554	0.0218164	0.079211	0.0366545	0.223978	0.272015	0.0134268	0.0475883	0.00104868	0.0633566	0.0547911	0.219102	0.182713	0.020018	0.185872	0.0829042	0.00413783	0.113081	0.0440657	0.015302	0.387815	0.000352449	0.0243685	0.000699665	0.0998847	0.0127641	0.168954	0.0494279	0.0171357	0.0884155	0.11924	0.00246451	0.0829919	0.0374689	0.0417094	0.0209112	0.0708143	0.00655603	0.0328947	0.00029593	0.0185346	0.427568	0.0309029	0.0123195	0.173485	0.0103802	0.00157789	0.0110208	0.0332477	0.0273788	0.26516	0.142902	0.485589	1.0048	2.36671	5	7.231245
26000	-2456.45	-2614.04	157.5895	10	0.8195276	0.0934882	0.0823617	0.0600475	0.0572674	0.163125	0.0183256	0.0134542	0.0315767	0.0390691	0.0183839	0.0093629	0.0276535	0.00284799	0.0243683	0.00614458	0.0458318	0.016219	0.00332137	0.125167	0.00318726	0.039327	0.0527964	0.134628	0.0823982	0.0134003	0.0116986	0.000445432	0.0477556	0.0314898	0.0036814	0.00482407	0.0296951	0.126154	0.00371545	0.0102398	0.0603231	0.0126439	0.01407	0.0693785	0.0132977	0.125475	0.028354	0.00195302	0.0229424	0.141203	0.0420596	0.0273621	0.0595334	0.0119186	0.0151759	0.00968568	0.000343845	0.0543121	0.00392107	0.0272034	0.0237141	0.0188847	0.0470953	0.295789	0.109408	0.0139092	0.0853919	0.0217815	0.273524	0.00499125	0.00397013	0.0200962	0.058576	0.0291719	0.0366844	0.0303881	0.166469	0.163885	0.0102718	0.107309	0.339302	0.232982	0.160304	0.122937	0.000187455	0.0406459	0.0220526	0.448667	0.0906183	0.299556	0.0477813	0.0258219	0.00617197	0.0201575	0.112296	0.0103692	0.168974	0.0868171	0.0612482	0.00577845	0.37905	0.0130629	0.149728	0.0481234	0.164354	0.00991283	0.1125	0.111479	0.0803112	0.0201343	0.0105159	0.176572	0.023581	0.0104676	0.0586976	0.00218596	0.0381904	0.241812	0.0997067	0.414879	0.962222	2.52319	5	7.649266
27000	-2443.151	-2612.528	169.3766	10	0.8621992	0.192795	0.0319926	0.0118004	0.0713401	0.254809	0.000499	0.0217976	0.012526	0.0266395	0.00977099	0.0187512	0.0247505	0.00344442	0.0171832	0.00532786	0.0392755	0.00274958	0.0154248	0.0333911	0.013386	0.0149383	0.0769051	0.0931431	0.01005	0.0210423	0.0407127	0.00315625	0.000288156	0.00512249	0.0260049	0.00983598	0.0204963	0.0191202	0.0109834	0.0338962	0.0261282	0.0217171	0.000873081	0.0492694	0.0706896	0.0933785	0.00646256	0.000773349	0.033984	0.093142	0.03988	0.0384694	0.0288455	0.0228096	0.00783224	0.127827	0.0436831	0.013018	0.0735471	0.094891	0.0220743	0.0682266	0.12395	0.110766	0.131778	0.0135597	0.0460543	0.00687447	0.117031	0.018609	0.131125	0.101995	0.00516638	0.0355139	0.0450373	0.0362029	0.183556	0.0652472	0.00716322	0.00579354	0.220388	0.0468741	0.0531299	0.0142697	0.00694919	0.143824	0.0823904	0.511492	0.20038	0.233049	0.010086	0.0233263	0.000226764	0.0580637	0.0460911	0.00476565	0.0878982	0.362816	0.0272146	0.00468537	0.201725	0.00758718	0.0107883	0.121802	0.11292	0.039292	0.0123509	0.363987	0.308497	0.0633427	0.0014054	0.0581338	0.0112208	0.144492	0.0206545	0.0248324	0.0233538	0.233669	0.108709	0.431021	0.972804	2.48747	5	7.254268
