Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2230000	-399.1589	-461.1074	61.9485	2	1.064813	0.0508161	0.00915334	0.0136395	0.0287948	0.0736609	0.0385287	0.0177661	0.0708844	0.0233704	0.0466127	0.0112907	0.00365023	0.0146614	0.0955949	0.0215294	0.0326127	0.00743754	0.446751	0.174715	0.0536474	0.0755278	0.203111	0.0272019	0.0201949	0.0360627	0.19216	0.116453	0.0254267	0.269244	0.149702	0.495402	1.00996	2.34494	4	2.200501
2231000	-413.591	-462.152	48.56106	1	1.845916	0.0267389	0.0436961	0.00596942	4.5226e-05	0.18465	0.0449631	0.0169205	0.0575928	0.254196	0.0132276	0.00251313	0.0638977	0.117157	0.00301414	0.174043	0.0900176	0.228513	0.0402301	0.0156347	0.122527	0.0435889	0.0359686	0.0988001	0.109691	0.248696	0.0112407	0.187915	0.233445	0.11557	0.274161	0.63756	1.06561	2.02267	3	2.590463
2232000	-404.0439	-458.0964	54.05242	2	1.760287	0.0739806	0.0179733	0.0275427	0.0338346	0.0907305	0.0459168	0.103258	0.0153632	0.0364264	0.0185037	0.0577747	0.0070635	0.138661	0.0722165	0.0140934	0.0121694	0.0861048	0.00664656	0.233496	0.0509954	0.0228269	0.146752	0.0104898	0.00245854	0.0756893	0.0827274	0.509705	0.0747435	0.607681	0.262879	0.626835	1.06265	2.04764	4	2.675825
2233000	-404.8653	-466.4504	61.58512	2	1.520001	0.0486612	0.0293192	0.0245533	0.0561966	0.00789699	0.0240448	0.0421277	0.108052	0.0552644	0.000292227	0.0615153	0.0785383	0.0382531	0.0231485	0.00425656	0.0577364	0.00335231	0.213464	0.278813	0.0279219	0.0180023	0.0125635	0.0665112	0.12222	0.0607503	0.156786	0.369281	0.212476	0.11152	0.228396	0.591852	1.05157	2.12818	4	2.313518
2234000	-403.1108	-458.7648	55.65401	2	1.258605	0.0673305	0.0195655	0.0155984	0.0128539	0.00402808	0.0513996	0.0214832	0.0301383	0.067569	0.0857139	0.0190463	0.0685874	0.0996496	0.0843481	0.00307629	0.0405631	0.0311121	0.125914	0.218658	0.0607019	0.0612906	0.16184	0.111135	0.114064	0.0176575	0.0302029	0.105248	0.352458	0.50528	0.185513	0.542734	1.03243	2.23933	4	2.586511
2235000	-404.8845	-460.5507	55.66618	2	2.428446	0.0464853	0.0172151	0.0218053	0.0424216	0.129929	0.00174826	0.0145819	0.0705061	0.14509	0.0613812	0.00996542	0.0190325	0.0901788	0.010897	0.16964	0.112275	0.0277324	0.00414667	0.224736	0.219843	0.0165839	0.199453	0.0176615	0.111636	0.0243408	0.311495	0.397393	0.072196	0.00704986	0.339566	0.694004	1.07777	1.88866	4	2.597419
2236000	-405.3946	-459.8325	54.43789	2	0.9828464	0.0680477	0.0379763	0.0183676	0.015253	0.0846671	0.0276373	0.00627152	0.0792817	0.0357975	0.0107048	0.0207434	0.0677139	0.0463501	0.00838186	0.139276	0.0168708	0.213664	0.108008	0.281229	0.826337	0.0966527	0.0810317	0.0432926	0.00172026	0.148385	0.0274949	0.10574	0.0102611	0.398688	0.133519	0.471534	0.997099	2.39785	4	3.025844
2237000	-400.4013	-462.207	61.80571	2	1.095369	0.0638809	0.024516	0.0106037	0.0170926	0.00669297	0.0214197	0.129078	0.016051	0.0346558	0.110131	0.0130834	0.0224858	0.075433	0.000772006	0.110976	0.0553727	0.239824	0.123909	0.136738	0.117795	0.109138	0.08815	0.0198116	0.17506	0.0285016	0.38419	0.0124296	0.0547652	0.0532544	0.15558	0.503653	1.01416	2.3266	4	2.25581
2238000	-413.492	-461.0816	47.58963	2	2.019624	0.0256955	0.00938927	0.0311314	0.00969335	0.15608	0.024155	0.0286158	0.0484848	0.0458769	0.025514	0.0164292	0.158521	0.0041259	0.0818816	0.12989	0.0320168	0.241974	0.174542	0.0192997	0.447698	0.0889462	0.073583	0.0178147	0.0497703	0.501201	0.0151642	0.16882	0.101439	0.0525547	0.295606	0.657084	1.07047	1.97684	4	2.780306
2239000	-412.1982	-465.5594	53.36116	2	2.476738	0.0529354	0.0151548	0.0133729	0.0326357	0.0606033	0.0204443	0.0467325	0.082384	0.0786855	0.0583586	0.100806	0.0130086	0.17958	0.0264356	0.103202	0.0509909	0.0492029	0.181391	0.008389	0.0317243	0.0199752	0.0559857	0.30155	0.167913	0.0753406	0.0573657	0.245149	0.207134	0.11259	0.34424	0.697711	1.07836	1.87969	4	2.449041
2240000	-419.3341	-469.7872	50.45309	2	1.727119	0.0938543	0.030125	0.0209474	0.044348	0.191282	0.0559709	0.0484524	0.0201107	0.0103875	0.00501115	0.157171	0.0899942	0.0518754	0.0203861	0.0683849	0.262108	0.146499	0.0467399	0.167512	0.0206419	0.0048867	0.464624	0.0329002	0.143332	0.087212	0.0161881	0.14211	0.0420404	0.271816	0.258373	0.622459	1.06138	2.05779	4	2.756911
2241000	-411.6721	-464.3138	52.64173	1	0.3837985	0.0140751	0.0253319	0.0109162	0.00417014	0.135806	0.00926852	0.035856	0.0138703	0.0537645	0.0066979	0.075126	0.00648824	0.132512	0.0361652	0.0335324	0.00232717	0.0217804	0.00274255	0.521617	0.211542	0.0614248	0.0055547	0.0383191	0.0344985	0.0082964	0.0848732	0.560556	0.177372	0.00412396	0.0144481	0.169553	0.713136	3.10286	3	2.328607
2242000	-419.6217	-465.8185	46.19681	1	1.766738	0.0553682	0.0188628	0.0232125	0.00345778	0.0384225	0.024162	0.0121462	0.0237547	0.111637	0.00135714	0.0415672	0.0221415	0.0896146	0.0860248	0.0240607	0.0273036	0.016537	0.141101	0.00167391	0.522892	0.070607	0.133536	0.184271	0.0324727	0.320867	0.349395	0.309625	0.0967741	0.0519601	0.263746	0.627671	1.06288	2.0457	3	2.834806
2243000	-413.9844	-459.5182	45.5338	1	3.791814	0.0556096	0.0335535	0.0100957	0.0397818	0.238395	0.023734	0.0382801	0.0167119	0.12378	0.014578	0.0472524	0.026291	0.0706278	0.0360169	0.016653	0.127396	0.0759273	0.0594264	0.00802085	0.0119868	0.420603	0.104834	0.509558	0.0126218	0.293887	0.0731734	0.0257855	0.146877	0.0371423	0.442547	0.767688	1.08437	1.70539	3	2.698599
2244000	-425.4596	-470.5281	45.06856	1	0.8914305	0.0488344	0.0223198	0.00358547	0.022154	0.121399	0.00294393	0.00289936	0.0114456	0.0799505	0.0213648	0.00313306	0.0735535	0.0652738	0.134903	0.0862958	0.119927	0.113201	0.134778	0.100194	0.0769174	0.351256	0.100821	0.0609799	0.022729	0.0057555	0.0156199	0.560238	0.0203638	0.652324	0.114815	0.441497	0.979392	2.4643	3	3.035161
2245000	-426.6246	-468.7785	42.15395	2	1.29873	0.061352	0.00225591	0.105133	0.00305774	0.111508	0.0155025	0.0693321	0.0294614	0.124528	0.00125225	0.0215984	0.108498	0.188332	0.00279586	0.0281599	0.0467596	0.0889445	0.133621	0.00833665	0.735926	0.156975	0.0230304	0.034393	0.0387523	0.187252	0.0289903	0.825035	0.0447258	0.315127	0.192491	0.551224	1.03604	2.22025	4	3.540635
2246000	-406.6768	-462.1114	55.4346	2	0.410294	0.0578022	0.0310417	0.0064024	0.00187073	0.14644	0.02876	0.021901	0.00412221	0.0498796	0.0069674	0.0252642	0.0134201	0.0677755	0.0577214	0.00939976	0.0731905	0.365311	0.0531262	0.00196236	0.0704483	0.070964	0.491549	0.15668	0.186372	0.0435919	0.0537471	0.141777	0.137479	0.345208	0.0182271	0.189403	0.742184	3.05019	4	2.720176
2247000	-414.7793	-461.8231	47.04384	1	2.831377	0.00924409	0.0397867	0.00337947	0.0392577	0.122898	0.0748857	0.0696217	0.0303025	0.0548211	0.070909	0.0106465	0.0859897	0.00306379	0.0218516	0.0857562	0.0865315	0.281918	0.18445	0.475192	0.250115	0.175712	0.186649	0.0073429	0.00834957	0.0234197	0.0220873	0.0185529	0.169645	0.0312595	0.375781	0.721743	1.08155	1.82093	3	2.643639
2248000	-408.8456	-465.1212	56.27564	2	1.514059	0.0667676	0.037237	0.0299179	0.0259431	0.118541	0.0360448	0.0209995	0.0456996	0.0603534	0.0702509	0.0322806	0.0372761	0.0544995	0.181449	0.0681263	0.00695297	0.0790214	0.123579	0.0130872	0.214076	0.0386762	0.119285	0.621691	0.428859	0.0583817	0.0657618	0.0293395	0.000634122	0.114747	0.227486	0.59088	1.05124	2.1304	4	2.799479
2249000	-404.9714	-458.3614	53.38996	2	2.077904	0.0496712	0.0358413	0.0134833	0.00941278	0.0823272	0.021773	0.0133761	0.0362333	0.0565548	0.0138197	0.00589462	0.00147423	0.210053	0.241402	0.135123	0.0369998	0.00656363	0.00504722	0.156482	0.0429813	0.0133899	0.500823	0.268161	0.106804	0.0674694	0.0589881	0.0480155	0.435715	0.392548	0.3024	0.66305	1.07182	1.96273	4	3.066426
2250000	-408.1451	-464.068	55.92295	2	2.004869	0.0217179	0.0174921	0.0436444	0.0462767	0.0792294	0.00120877	0.0304942	0.0914019	0.134989	0.0171941	0.0935147	0.0613713	0.00589178	0.0502679	0.0117104	0.0560094	0.0501024	0.484552	0.495604	0.179271	0.205874	0.269792	0.123587	0.0107427	0.0730363	0.0199704	0.0236336	0.0204089	0.0389988	0.293855	0.65553	1.07011	1.9805	4	2.757986
2251000	-408.5178	-456.3532	47.83539	1	0.7631985	0.0285808	0.0485848	0.00550748	0.00786848	0.0153116	0.00445059	0.0207218	0.0222204	0.0772952	0.017958	0.0291163	0.101301	0.170553	0.00568904	0.124432	0.10183	0.0370553	0.0422194	0.00663607	0.331073	0.197426	0.0970122	0.302091	0.0698513	0.255131	0.306955	0.0687481	0.231987	0.0436949	0.0877074	0.391884	0.946212	2.5742	3	2.771301
2252000	-405.3788	-454.114	48.73524	2	2.584699	0.144385	0.0148553	0.00207225	0.00359475	0.00979931	0.0442179	0.0233184	0.0240629	0.0688306	0.0134605	0.0265231	0.0983055	0.166328	0.0153016	0.00879558	0.0359273	0.651977	0.0559164	0.343408	0.0176544	0.062098	0.0421735	0.0593884	0.551351	0.00916313	0.178413	0.153214	0.00443886	0.0467368	0.354342	0.70559	1.07953	1.86054	4	2.875711
2253000	-407.506	-459.3186	51.81257	2	2.667308	0.0395702	0.0290558	0.00722628	0.00821137	0.0620576	0.00837911	0.00768654	0.0490179	0.0820286	0.0654817	0.0154147	0.0371725	0.159326	0.0201182	0.0242812	0.0107038	0.0152566	0.0302191	0.18487	0.153514	0.404271	0.157929	0.342761	0.0549879	0.141678	0.0440126	0.298118	0.261648	0.00767701	0.361766	0.711268	1.0803	1.84667	4	2.722672
2254000	-421.8708	-468.8612	46.99045	2	3.653672	0.0617016	0.0630126	0.0353391	0.0120739	0.0432258	0.0499021	0.0430563	0.0525409	0.00345821	0.0117308	0.028158	0.0632815	0.0626268	0.0805066	0.00718512	0.0653696	0.110715	0.222317	0.364237	0.0025416	0.0900378	0.0945193	0.7872	0.00634103	0.264041	0.224126	0.435791	0.0220389	0.0926851	0.434262	0.762312	1.08427	1.71915	4	3.399758
2255000	-416.5449	-462.2742	45.72933	2	3.965155	0.0565978	0.0138	0.0133117	0.0335402	0.27398	0.0217571	0.00484406	0.00139253	0.144722	0.106305	0.0711721	0.0217714	0.136695	0.0374613	0.0985523	0.0113983	0.182265	0.1727	0.336332	0.0768668	0.0864734	0.262505	0.403451	0.0215027	0.0576411	0.25349	0.0158734	0.232621	0.0482456	0.452438	0.773995	1.08441	1.68916	4	3.197267
2256000	-412.3577	-459.2175	46.85975	1	2.606338	0.0756714	0.0206999	0.00614535	0.0266953	0.110848	0.0452736	0.0970193	0.0220516	0.0177632	0.00253627	0.00462606	0.0381836	0.130597	0.14025	0.0341821	0.102286	0.134827	0.450387	0.243878	0.0680288	0.000658636	0.323384	0.0418505	0.0200328	0.163897	0.0873706	0.0120307	0.21235	0.0510257	0.356312	0.707105	1.07974	1.85684	3	2.684551
2257000	-405.8569	-463.2597	57.40275	2	1.70549	0.0500488	0.0463722	0.0443672	0.0284685	0.131563	0.0433548	0.0277859	0.01054	0.07464	0.0162278	0.0451936	0.043682	0.0481421	0.0582996	0.010704	0.0184087	0.358848	0.0237261	0.0531169	0.253506	0.0635373	0.252003	0.0342766	0.727052	0.0523405	0.000307659	0.0121495	0.00205386	0.0488047	0.255393	0.619534	1.06051	2.06456	4	2.579521
2258000	-413.9701	-465.9942	52.02409	2	1.087438	0.122393	0.0626068	0.00901317	0.0109435	0.0522318	0.0442057	0.00912023	0.0404876	0.0145233	0.0139696	0.0392233	0.0576903	0.0928967	0.0486957	0.0435549	0.0268449	0.650474	0.016855	0.205977	0.0693101	0.682527	0.0452682	0.105435	0.0620593	0.176905	0.067218	0.0735315	0.0911359	0.0806064	0.154062	0.501543	1.0131	2.33129	4	3.015702
2259000	-419.0817	-466.2821	47.20035	2	0.8450059	0.075283	0.013558	0.0517395	0.100934	0.0992352	0.000547866	0.0988486	0.0468124	0.0600308	6.41572e-05	0.0249515	0.0139	0.118239	0.00633236	0.361211	0.067155	0.170312	0.00712993	0.0536578	0.490423	0.215994	0.437963	0.029622	0.0766861	0.251065	0.000704984	0.0844332	0.0738699	0.0254462	0.105093	0.424642	0.968686	2.50158	4	3.05615
2260000	-411.1603	-454.5191	43.35884	1	3.313618	0.0673298	0.0503217	0.0049241	0.0162062	0.0184392	0.00447091	0.0120975	0.0254286	0.0544471	0.0209804	0.0162445	0.0145833	0.0916594	0.081588	0.0122692	0.0613801	0.0173841	0.0191418	0.258805	0.0799606	0.29256	0.014595	0.133594	0.542911	0.0719549	0.0290822	0.518275	0.0536916	0.379589	0.412157	0.747536	1.08368	1.75663	3	2.963915
2261000	-421.4413	-468.8717	47.43035	1	1.712051	0.0443306	0.0225972	0.0110395	0.00835724	0.0480596	0.0410956	0.00180906	0.00801928	0.092651	0.0227709	0.0788087	0.0192233	0.081453	0.0330912	0.422613	0.187017	0.0114055	0.389259	0.0300175	0.156414	0.0283643	0.0234524	0.586163	0.034767	0.0796275	0.0122412	0.218095	0.00961204	0.0145646	0.256301	0.620427	1.06078	2.06249	3	2.71692
2262000	-401.494	-458.8837	57.38972	2	0.4170418	0.0313464	0.0265532	0.032759	0.0262598	0.0563483	0.0095951	0.0461426	0.0267457	0.0321717	0.00241216	0.00870554	0.0641466	0.174542	0.0987212	0.105332	0.0442164	0.0116241	0.427009	0.0728521	0.274425	0.00860911	0.115083	0.147069	0.0233065	0.0236221	0.16428	0.140507	0.0215961	0.0163338	0.0192478	0.194368	0.749082	3.0373	4	2.232314
2263000	-409.2864	-459.9318	50.64541	2	0.9689477	0.0115111	0.0212703	0.0123936	0.0155288	0.0142548	0.007588	0.0152324	0.0401085	0.0172297	0.0173409	0.065513	0.216988	0.135701	0.0439508	0.23561	0.00570525	0.240293	0.2322	0.622621	0.0530836	0.195083	0.00929436	0.0512381	0.024921	0.118456	0.0121697	0.218067	0.0750627	0.235144	0.130717	0.467215	0.994658	2.40741	4	2.963559
2264000	-402.2197	-461.8755	59.65577	2	0.4413298	0.0843122	0.0475908	0.0166579	0.0313909	0.0769082	0.000870224	0.0198331	0.0348076	0.0855764	0.096244	0.0409343	2.23647e-05	0.0863759	0.0616831	0.0146272	0.0137646	0.172847	0.503861	0.0893272	0.0123331	0.0880711	0.139095	0.00907256	0.00962714	0.0977165	0.100088	0.0298213	0.0157524	0.496097	0.0231003	0.211901	0.772394	2.9926	4	2.475309
2265000	-408.8189	-467.456	58.63712	2	1.714552	0.0829821	0.0283035	0.0121589	0.0782703	0.0346229	0.0333362	0.0629047	0.0257075	0.112301	0.0482246	0.0778938	0.0749801	0.154118	0.00618829	0.0492592	0.0162575	0.120283	0.241081	0.0980953	0.0326057	0.0798946	0.23478	0.0366513	0.112441	0.0244755	0.0296831	0.23584	0.0135228	0.0523054	0.256646	0.620766	1.06088	2.06171	4	2.209167
2266000	-409.8434	-455.956	46.11263	2	1.792578	0.0699305	0.00900168	0.0246069	0.0415963	0.22405	0.0408316	0.104614	0.00920039	0.0350925	0.0308224	0.0225926	0.0859399	0.0107699	0.00210418	0.0850249	0.0472217	0.00745629	0.0578647	0.207562	0.67731	0.0594101	0.0697337	0.0407881	0.155862	0.235335	0.0309802	0.363822	0.45138	0.296037	0.267191	0.630974	1.06381	2.03802	4	3.496941
2267000	-411.0289	-468.9301	57.90115	2	1.770583	0.103412	0.0343034	0.000649801	0.0312634	0.0249978	0.0711189	0.035857	0.037003	0.0105279	0.0514295	0.035923	0.184515	0.0460353	0.119279	0.0237508	0.211834	0.0482824	0.160131	0.0489759	0.308948	0.0527793	0.0265791	0.126864	0.372337	0.0474449	0.0290651	0.0325635	0.288012	0.19232	0.264262	0.628168	1.06303	2.04455	4	2.7562
2268000	-406.5868	-458.4799	51.89312	2	0.9679418	0.0727546	0.0144103	0.0532718	0.0184738	0.0758147	0.0476774	0.0175432	0.0294591	0.0471505	0.0486202	0.0232234	0.0525761	0.111518	0.0035698	0.290101	0.0181744	0.0187084	0.222478	0.138375	0.244325	0.19343	0.0113079	0.646113	0.00469382	0.0360391	0.00122199	0.125229	0.0371006	0.251812	0.130514	0.466899	0.994478	2.40811	4	2.855172
2269000	-414.2469	-470.6011	56.35423	2	1.376469	0.0392007	0.00383331	0.0273501	0.0460989	0.0285561	0.0329335	0.0688618	0.00573426	0.0837664	0.0642457	0.0471703	0.0106031	0.020944	0.00313672	0.0447715	0.006264	0.137371	0.0969688	0.214069	0.0706872	0.0117839	0.0625484	0.00977887	0.127857	0.0648907	0.426197	0.0682124	0.00653284	0.0983505	0.205593	0.566614	1.04226	2.18553	4	1.928718
2270000	-412.3296	-464.1812	51.85159	2	1.308779	0.0331316	0.00453376	0.0772603	0.0335243	0.0451812	0.057465	0.00992526	0.0124526	0.00678115	0.0244057	0.0422274	0.0305775	0.217329	0.0195341	0.00323646	0.08758	0.0271811	0.469433	0.0559398	0.0291512	0.10107	0.0572827	0.0190437	0.0323139	0.15459	0.634763	0.0173184	0.6176	0.144357	0.194215	0.55329	1.0369	2.2156	4	3.06519
2271000	-418.757	-468.5055	49.74846	1	1.230009	0.0295405	0.0013815	0.0587874	0.0227678	0.0147001	0.0911758	0.0664492	0.0287621	0.00259575	0.00862217	0.129998	0.0356264	0.233184	0.000477042	0.197652	0.0445726	0.0397294	0.321797	0.0234105	0.0692999	0.164305	0.0337999	0.0418285	0.00979742	0.372807	0.0741339	0.161714	0.221262	0.0331362	0.180449	0.536436	1.02967	2.25345	3	2.533313
2272000	-416.35	-461.6109	45.26096	2	6.6789	0.0982112	0.0280244	0.00012529	0.0613598	0.238815	0.0304143	0.00808163	0.00736156	0.0642842	0.022305	0.0487657	0.151613	0.129791	0.00716578	0.0899381	0.0315647	0.0326791	0.155597	0.053885	0.0502101	0.00819396	0.70285	0.0570874	0.486748	0.0562712	0.264614	0.308742	0.0603988	0.00634279	0.559717	0.835588	1.0797	1.52499	4	3.26144
2273000	-408.4821	-462.434	53.95195	2	1.601295	0.0365476	0.0128865	0.0257579	0.0181881	0.124364	0.027366	0.0250937	0.0212778	0.0559223	0.0499982	0.0304354	0.0402662	0.0867355	0.0695192	0.063539	0.109017	0.0258912	0.143969	0.0527829	0.29422	0.00542072	0.00759097	0.00648223	0.27084	0.141884	0.0310931	0.0812809	0.363138	0.0960946	0.240555	0.604592	1.05586	2.099	4	2.317601
2274000	-420.1351	-473.6914	53.55623	1	0.9639024	0.0191297	0.0193383	0.0050456	0.0633547	0.0257614	0.00959648	0.0367283	0.00652862	0.0624323	0.0211536	0.0792862	0.0229447	0.0054438	0.30398	0.0158606	0.0164384	0.077992	0.422915	0.175707	0.134327	0.261269	0.0161017	0.0732574	0.162145	0.00305302	0.0161685	0.0925038	0.015188	0.0154974	0.129696	0.465626	0.993751	2.41093	3	2.179147
2275000	-413.9926	-457.9152	43.92261	1	0.8855033	0.0947402	0.0311679	0.00651486	0.0292654	0.050728	0.0315785	0.0748956	0.012099	0.0603984	0.0725538	0.0278509	0.0630357	0.035909	0.0301258	0.110588	0.0604517	0.164891	0.170133	0.724419	0.269671	0.0288903	0.00418034	0.0442832	0.0177535	0.0046131	0.624279	0.0565489	0.171415	0.0773691	0.113581	0.439409	0.978096	2.46891	3	3.150349
2276000	-415.5352	-459.7149	44.17965	2	1.40805	0.0423259	0.030252	0.00478041	0.0133464	0.067103	0.0604611	0.041989	0.0702577	0.0615583	0.0538767	0.131944	0.0811939	0.0241684	0.106341	0.186619	0.0383002	0.163952	0.269957	0.52045	0.162103	0.101176	0.133777	0.0350966	0.177994	0.0186324	0.17853	0.101375	0.0152853	0.446504	0.210762	0.5725	1.04453	2.17221	4	3.33935
2277000	-422.6233	-464.1721	41.54879	1	0.8028973	0.0875423	0.0397397	0.000529904	0.0727871	0.176339	0.00482744	0.011753	0.0394855	0.0299497	0.0135446	0.00844676	0.0507039	0.29223	0.283958	0.0964347	0.0194027	0.0543401	0.0140248	0.0513296	0.30741	0.0199834	0.318746	0.0204406	0.217099	0.0667449	0.141667	0.622943	0.330649	0.00294093	0.0961751	0.408298	0.957754	2.53777	3	3.395991
2278000	-416.119	-460.4065	44.28742	1	1.20144	0.0480737	0.0291951	0.0203746	0.012365	0.0980158	0.0389649	0.00164342	0.0567733	0.0738743	0.03235	0.0190913	0.00367484	0.0546068	0.0709702	0.0332972	0.152006	0.386666	0.0673591	0.500608	0.00167122	0.211289	0.493567	0.0250951	0.273284	0.00210556	0.0437774	0.0670907	0.181223	0.0832614	0.175314	0.529927	1.02674	2.26802	3	3.082274
2279000	-406.4259	-464.2508	57.82483	2	1.11463	0.05006	0.039373	0.0448872	0.0102727	0.00622619	0.0424322	0.0684194	0.00706476	0.110708	0.0373082	0.0164633	0.00250383	0.0487106	0.0758989	0.0760006	0.0120959	0.114376	0.0943167	0.0204856	0.0123979	0.0248981	0.039661	0.246339	0.138078	0.12228	0.248946	0.610726	0.285617	0.0840319	0.159241	0.508689	1.01667	2.3154	4	2.690579
2280000	-400.4916	-459.3074	58.81583	2	1.032711	0.0394119	0.0213876	0.032737	0.000334242	0.173469	0.0500669	0.0278839	0.0194825	0.000235344	0.00388346	0.0324981	0.0279178	0.0177268	0.023274	0.143961	0.0804835	0.281642	0.00205641	0.202204	0.0445169	0.3247	0.0833599	0.0331932	0.00460586	0.168574	0.21486	0.118544	0.0189508	0.195046	0.143434	0.486368	1.00522	2.36498	4	2.387005
2281000	-422.8658	-470.5428	47.67699	1	0.564897	0.0275461	0.0469297	0.0133331	0.0291358	0.0660432	0.013666	0.107248	0.0646673	0.0767933	0.0292751	0.0284303	0.0219798	0.0493574	0.0606552	0.159814	0.0396375	0.402143	0.159819	0.0296579	0.0133347	0.00436367	0.0785882	0.0896633	0.0274639	0.211958	0.343252	0.063852	0.0372321	0.511132	0.0459586	0.292187	0.862296	2.79956	3	2.806972
2282000	-411.6562	-462.9932	51.33698	2	1.21273	0.00214889	0.0696788	0.00195598	0.0317821	0.0242929	0.0311421	0.00948997	0.0125973	0.0967461	0.0770519	0.0509728	0.00975353	0.0127401	0.0280044	0.409838	0.00384135	0.0719973	0.711842	0.0226634	0.00590067	0.0581307	0.0868467	0.1914	0.188715	0.601396	0.185121	0.0178846	0.0202172	0.00157967	0.177352	0.532526	1.02792	2.26221	4	3.035731
2283000	-422.1708	-466.0276	43.85678	1	1.816374	0.0350536	0.0244742	0.0258848	0.00703512	0.108672	0.084274	0.0196656	0.0448288	0.0962102	0.0272252	0.0557343	0.096874	0.00411934	0.0096185	0.0215619	0.0772605	0.0260609	0.294289	0.121023	0.00426391	0.0418001	0.0383103	0.127225	0.784553	0.131862	0.208851	0.413249	0.119914	0.0139529	0.270324	0.63395	1.06463	2.03109	3	3.063844
2284000	-405.5871	-460.0059	54.4188	2	1.456256	0.0298468	0.0626006	0.00231884	0.0260805	0.0677818	0.0260982	0.108625	0.0168756	0.0582394	0.040473	0.00531596	0.0122083	0.1319	0.207805	0.0231656	0.0182483	0.0912954	0.337857	0.0325266	0.080883	0.188544	0.227571	0.26847	0.261858	0.193173	0.0884524	0.12532	0.00588205	0.0588511	0.218485	0.58111	1.04775	2.15266	4	2.798265
2285000	-415.3382	-469.5633	54.22511	2	1.18662	0.087628	0.0107058	0.0217955	0.142013	0.0601648	0.0107119	0.0612647	0.0506057	0.10414	0.00169179	0.00785248	0.00634642	0.133232	0.0563284	0.0157911	0.183382	0.239773	0.0733855	0.16802	0.116668	0.110277	0.266219	0.0946608	0.0198417	0.288654	0.0962231	0.00259951	0.0532446	0.0245579	0.17262	0.52646	1.02515	2.27577	4	2.507779
2286000	-413.4205	-458.9239	45.50339	1	0.8483994	0.0177856	0.0162102	0.0135643	0.0719128	0.227264	0.0162351	0.0294523	0.0277151	0.0250117	0.0780126	0.0115007	0.0190001	0.0932037	0.00876086	0.0569822	0.0459277	0.0131464	0.027318	0.312663	0.00375875	0.350797	0.0600227	0.643337	0.160096	0.177919	0.147619	0.00689914	0.166053	0.167813	0.105808	0.425914	0.969513	2.49876	3	2.995982
2287000	-420.4014	-464.3221	43.92065	1	0.698371	0.0388587	0.0143814	0.0278702	0.0234922	0.128025	0.00310655	0.00573177	0.0592676	0.0437211	0.0168152	0.0612026	0.150766	0.154835	0.0279759	0.0399443	0.00245272	0.130294	0.225817	0.0828471	0.0100854	0.892713	0.0530922	0.0496965	0.00123709	0.165623	0.0109136	0.378845	0.296805	0.0728417	0.0738404	0.362761	0.924263	2.63914	3	3.169258
2288000	-406.0805	-458.5355	52.45504	2	2.434436	0.00270424	0.037291	0.0195755	0.0211346	0.00497428	0.0323366	0.014041	0.00641772	0.0125037	0.0150779	0.0259165	0.0861569	0.143804	0.125909	0.030947	0.0468501	0.0455224	0.0377586	0.00165823	0.048471	0.103676	0.0822494	0.316195	0.592824	0.0406894	0.161376	0.376661	0.00209415	0.186595	0.340151	0.69447	1.07784	1.88754	4	2.62141
2289000	-410.0788	-465.8241	55.74533	1	0.6726753	0.0215473	0.00640737	0.0288137	0.0353613	0.164389	0.00152193	0.026115	0.0345334	0.00414166	0.0420841	0.00844568	0.0158315	0.0836566	0.0266244	0.0468487	0.0577957	0.00474564	0.0517398	0.189187	0.0822233	0.1469	0.0305444	0.0111344	0.469321	0.0574517	0.0954925	0.0145017	0.0466901	0.185311	0.0683639	0.350347	0.914306	2.66698	3	1.989359
2290000	-394.7415	-457.6092	62.86768	2	1.668749	0.0369748	0.031047	0.0148135	0.00797115	0.131222	0.0766296	0.0304335	0.016484	0.00681236	0.0425458	0.00571065	0.0314644	0.0406898	0.000782562	0.153965	0.0403661	0.0276595	0.0280547	0.347232	0.165784	0.0458438	0.00192199	0.0252448	0.152022	0.272447	0.265229	0.0102275	0.0231567	0.065253	0.250253	0.61443	1.05897	2.07635	4	2.097987
2291000	-402.8359	-458.2019	55.36599	1	0.6239665	0.0193587	0.0240083	0.0100064	0.0272168	0.0377025	0.0196826	0.0191035	0.0219691	0.085376	0.0157871	0.0415352	0.00403613	0.0578907	0.0313636	0.0398076	0.067726	0.25207	0.394705	0.0316036	0.0212306	0.0716637	0.118086	0.0758841	0.0242874	0.0190731	0.0889419	0.203438	0.0536447	0.154967	0.0580857	0.325335	0.89307	2.72351	3	2.032165
