Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
20000	-933.7119	-943.9482	10.23629	2	4.452839	0.0748085	0.0293864	0.105538	0.0397698	0.0237749	0.0419355	0.0384333	0.0380585	0.0141721	0.0863992	0.00553717	0.0188584	0.0279	0.48674	0.0166694	0.0739303	0.101221	0.0216177	0.0609688	0.0206981	0.000661401	0.0379761	0.037864	0.0133254	0.00209848	0.00515094	0.0196819	0.0171349	0.00388336	0.0379478	0.00896478	0.00418439	0.0531344	0.0961703	0.120186	0.0185541	0.0360837	0.00317331	0.222977	0.187837	0.0225831	0.108007	0.00739188	0.00213721	0.00368665	0.239721	0.0761747	0.023708	0.0644173	0.0453235	0.0633943	0.178063	0.1006	0.0164909	0.075339	0.0208316	0.139045	0.139555	0.0605956	0.374965	0.0432375	0.074605	0.0329656	0.340472	0.0535598	0.0223941	0.0373005	0.030263	0.211046	0.109177	0.0397627	0.477632	0.789544	1.0841	1.64873	4	5.010217
21000	-937.2699	-963.3551	26.0852	10	2.40134	0.0210765	0.0239893	0.00471857	0.032017	0.0508757	0.0457242	0.0489282	0.0279441	0.0835518	0.0184767	0.0428246	0.035344	0.00811852	0.099085	0.0125523	0.00818022	0.0703847	0.00262732	0.0803095	0.00594088	0.0714464	0.09792	0.0483106	0.0333271	0.0677148	0.00754597	0.0039394	0.0108501	0.00945263	0.0339401	0.0155804	0.0197995	0.0857108	0.013835	0.122973	0.24299	0.0702921	0.0488072	0.120495	0.00933342	0.0495152	0.136679	0.0409899	0.18408	0.045373	0.24163	0.0577123	0.143793	0.0400474	0.183629	0.0275869	0.0890356	0.0583928	0.123534	0.00257241	0.0218972	0.0379527	0.178195	0.0343146	0.0776376	0.0988922	0.0951893	0.0547642	0.259272	0.0147885	0.0447885	0.0177839	0.0318427	0.0452085	0.0618234	0.200186	0.336899	0.691872	1.07742	1.89381	5	4.556038
22000	-930.107	-951.0263	20.91936	10	3.294234	0.0430118	0.0396818	0.0303486	0.00859005	0.00250214	0.0377167	0.0191651	0.0603897	0.0392218	0.0817193	0.013538	0.0384378	0.0666899	0.00127277	0.045973	0.0141964	0.0366995	0.0437174	0.295308	0.177021	0.0191871	0.0410521	0.0013137	0.00559925	0.00359067	0.00757213	0.0235735	0.0198849	0.0298022	0.03569	0.0364912	0.108163	0.0491278	0.0948724	0.442991	0.0400421	0.0254119	0.0463563	0.00105941	0.045987	0.0600466	0.179484	0.019174	0.0518077	0.0374255	0.0245434	0.239744	0.00975888	0.129409	0.337362	0.183351	0.0302862	0.0551891	0.15872	0.0171989	0.145988	0.022532	0.153025	0.144205	0.325538	0.00343385	0.00955456	0.0995641	0.130403	0.125482	0.110643	0.0177598	0.0719645	0.0568903	0.0160181	0.0139807	0.410817	0.746619	1.08363	1.75894	5	5.153451
23000	-936.2066	-962.7442	26.53763	10	2.196739	0.0903805	0.0302014	0.0358166	0.0973516	0.0151141	0.0510521	0.0767582	0.0299491	0.087545	0.0428677	0.0429136	0.0997998	0.0814723	0.0365572	0.0424145	0.0172075	0.0616647	0.0246114	0.0753273	0.0484389	0.000395013	0.0592742	0.0154063	0.0493737	0.0249156	0.0154332	0.0122716	0.0219723	0.00945834	0.022803	0.00740538	0.011255	0.0802655	0.042799	0.170191	0.0394779	0.081109	0.0338922	0.0167439	0.11036	0.00230783	0.0614008	0.0476283	0.0420097	0.0258676	0.154782	0.132222	0.0445843	0.0956595	0.198098	0.166967	0.00298306	0.394853	0.0405659	0.0466129	0.0303401	0.135736	0.0667082	0.10781	0.114735	0.243461	0.253002	0.00498395	0.0386	0.0514269	0.0499575	0.0908367	0.0364535	0.000254217	0.174609	0.011902	0.31568	0.674427	1.07421	1.93568	5	4.779605
24000	-934.1447	-953.8454	19.70066	10	7.987833	0.011132	0.121701	0.0823929	0.0163079	0.00362209	0.0340085	0.03033	0.202612	0.0413579	0.189424	0.0325648	0.0376201	0.0404266	0.109705	0.00761953	0.044879	0.0936425	0.0111824	0.0947643	0.0138418	0.074428	0.0348631	0.0276155	0.00580142	0.00638423	0.0103215	0.00558848	0.0430814	0.0266378	0.0235481	0.00171019	0.00462687	0.0144794	0.178756	0.0823528	0.254304	0.0111478	0.0763504	0.0346788	0.133543	0.0974655	0.0732454	0.0258798	0.0222499	0.00400386	0.0954132	0.0168373	0.0197598	0.00877773	0.127494	0.16972	0.227493	0.00769996	0.0274751	0.257457	0.0302216	0.153828	0.0969908	0.203662	0.0346497	0.033614	0.043282	0.0165411	0.0687475	0.0261596	0.0987829	0.00860685	0.340142	0.0889924	0.0570034	0.096992	0.592783	0.852376	1.07667	1.47817	5	4.848541
25000	-939.3453	-957.1539	17.80855	10	3.32905	0.06247	0.0401615	0.127948	0.23271	0.0968576	0.121833	0.0059122	0.101837	0.0129502	0.00630219	0.00573276	0.0290445	0.0823235	0.0151999	0.00917892	0.0479387	0.0273642	0.0538007	0.0839534	0.0604369	0.0128432	0.0511189	0.00519181	0.0161056	0.0227578	0.0432563	0.0143089	0.0709335	0.0108575	0.050249	0.0249367	0.000482121	0.0387952	0.205607	0.0906064	0.00546112	0.268355	0.0199054	0.183605	0.166305	0.0146421	0.0617922	0.054281	0.0013572	0.0323453	0.133948	0.00231646	0.299593	0.00557746	0.00958991	0.12359	0.0797037	0.00697634	0.0273817	0.00958232	0.00446314	0.0327876	0.0397825	0.148853	0.0211792	0.0676325	0.0978624	0.115334	0.142688	0.0347144	0.0806576	0.223986	0.377439	0.163299	0.285113	0.0484745	0.413218	0.74826	1.08372	1.7548	5	5.272578
26000	-927.1583	-943.659	16.50067	2	5.863646	0.0374826	0.0505446	0.00809597	0.0315004	0.0267434	0.0142905	0.0676212	0.0604631	0.0309714	0.0211645	0.0224147	0.0330719	0.0123416	0.0339721	0.000711028	0.0537342	0.0186076	0.047361	0.0474386	0.0290535	0.00266035	0.0288612	0.0526012	0.0317454	0.01342	0.0246854	0.00188479	0.0019052	0.00390443	0.039215	0.00161936	0.0344494	0.0202764	0.140357	0.0108944	0.0123948	0.164288	0.0305698	0.0226259	0.167328	0.107555	0.150169	0.0330196	0.0342128	0.00426571	0.25658	0.0521831	0.0703	0.184464	0.110597	0.113125	0.015983	0.0952573	0.0323529	0.0441866	0.0174821	0.212394	0.203493	0.157631	0.010737	0.0160068	0.128953	0.00179255	0.150237	0.07237	0.0088964	0.042218	0.182719	0.120321	0.00971261	0.100876	0.534423	0.822097	1.08156	1.56192	4	4.193362
27000	-933.6574	-956.0367	22.37931	10	3.417756	0.0206884	0.0867631	0.112454	0.0622	0.00469767	0.0189036	0.0329996	0.0140098	0.00178128	0.0601587	0.0331995	0.0326809	0.0648368	0.00995599	0.0812814	0.00380086	0.070681	0.0391642	0.0647062	0.0173404	0.00177343	0.0712399	0.0238452	0.0188054	0.000895976	0.0439424	0.0153201	0.0413271	0.003321	0.0396065	0.00138386	0.0209238	0.00356081	0.0371981	0.0455039	0.017577	0.172986	0.0163062	0.080833	0.206111	0.0329051	0.151794	0.0961267	0.103456	0.0522923	0.0512077	0.0369454	0.0308702	0.0316287	0.0380592	0.0444782	0.0493918	0.0794104	0.0185541	0.256079	0.391756	0.0717014	0.100376	0.250639	0.0187433	0.0397055	0.0145224	0.0390202	0.0919835	0.0278213	0.0261016	0.129757	0.260715	0.11363	0.026748	0.143434	0.419203	0.752316	1.08392	1.74456	5	4.514618
28000	-944.9071	-960.2733	15.36625	10	3.10402	0.0516195	0.0505543	0.0295876	0.0871321	0.00702033	0.0127377	0.0866976	0.0554732	0.0763974	0.110987	0.0309167	0.0259974	0.0190251	0.10942	0.0761245	0.0362983	0.0389858	0.0231429	0.0492276	0.0749752	0.00514365	0.0530742	0.0287072	0.0147542	0.0191158	0.0211893	0.0262762	0.0059499	0.0292214	0.159659	0.00872897	0.0455666	0.030488	0.22699	0.0327099	0.111525	0.100738	0.0582976	0.0717621	0.0251295	0.0259059	0.107469	0.11588	0.135853	0.0539915	0.0801964	0.0529144	0.0650648	0.00604567	0.0336898	0.271892	0.00382831	0.0184324	0.169108	0.232171	0.316126	0.158071	0.130784	0.0269621	0.385541	0.148894	0.0784514	0.0700503	0.0407927	0.0215503	0.198582	0.0221418	0.109547	0.177674	0.0116231	0.0091384	0.397152	0.737129	1.08298	1.78273	5	5.405722
29000	-929.5876	-954.7972	25.2096	10	3.579356	0.0530812	0.0638802	0.0424176	0.200746	0.0128803	0.0754518	0.0214641	0.0687959	0.0289669	0.0711253	0.0453358	0.0320992	0.00826488	0.0830719	0.0307923	0.0120509	0.0295062	0.0438088	0.0381848	0.00247761	0.00654489	0.094422	0.0175742	0.044887	0.000488836	0.00259265	0.0201213	0.0666253	0.0326563	0.0177012	0.0143746	0.0162652	0.165923	0.0115432	0.0583013	0.00578053	0.0941178	0.107047	0.101045	0.0132261	0.0160041	0.044913	0.115067	0.182422	0.0527376	0.037305	0.0147642	0.0349685	0.0327127	0.0183999	0.124872	0.0514273	0.0258465	0.138062	0.181339	0.17533	0.031537	0.0787258	0.128232	0.174753	0.339779	0.0464109	0.0529641	0.164606	0.153338	0.0938398	0.00596752	0.0366086	0.0874029	0.0202879	0.0439354	0.429647	0.759279	1.08419	1.72688	5	4.560198
30000	-941.2943	-967.177	25.88261	10	5.82903	0.0769877	0.0444423	0.146885	0.0637175	0.00263556	0.0324792	0.0938544	0.0399267	0.0356503	0.0972941	0.0181966	0.117605	0.0368676	0.0326729	0.027117	0.0365823	0.112332	0.0214692	0.0417419	0.0620658	0.00893687	0.0954324	0.0206829	0.0175205	0.000430196	0.0122749	0.0090625	0.0405883	0.0639226	0.119691	0.05347	0.0328522	0.130535	0.0589927	0.0310616	0.0120752	0.0828879	0.238129	0.0505227	0.0411972	0.0720044	0.18186	0.0089281	0.00849106	0.00906164	0.275217	0.270599	0.00976164	0.0217824	0.0796246	0.0536975	0.0373232	0.0259997	0.0294771	0.0315705	0.132196	0.0249019	0.109962	0.143312	0.142207	0.0247999	0.00369459	0.0501736	0.0591177	0.0274304	0.0336836	0.0524428	0.129098	0.000178049	0.0520459	0.00765813	0.533248	0.821456	1.08164	1.56366	5	4.36909
31000	-941.9806	-951.8385	9.857905	2	6.131238	0.0462131	0.124757	0.00953397	0.0354006	0.0434474	0.0947205	0.00561935	0.0424733	0.0154538	0.0551293	0.0485483	0.0399495	0.0745164	0.0227828	0.00491345	0.000216842	0.0645837	0.0145041	0.045258	0.0463191	0.00910584	0.0854865	0.0256617	0.0462857	0.0102089	0.0139286	0.000251152	0.0103711	0.190776	0.039626	0.0355977	0.080688	0.0852867	0.0945929	0.0338062	0.031938	0.0694017	0.0466329	0.00167154	0.0180129	0.107302	0.0269526	0.0284946	0.0343703	0.0754651	0.300892	0.0113517	0.0541614	0.0588012	0.174598	0.0613717	0.0052748	0.0303795	0.00518445	0.215768	0.185528	0.0350832	0.0733291	0.0603327	0.196995	0.441965	0.0152664	0.0971164	0.190032	0.0824379	0.0442595	0.325318	0.0829759	0.00120006	0.0185254	0.105427	0.54321	0.82685	1.08096	1.54898	4	4.90983
32000	-933.7182	-952.7954	19.07713	10	3.916951	0.075383	0.0517103	0.0232227	0.0372595	0.0873375	0.0756092	0.0189011	0.113777	0.066268	0.0755634	0.0179837	0.105437	0.0259012	0.136533	0.0113167	0.0641658	0.096638	0.0480542	0.0239647	0.0592402	0.00719855	0.0299992	0.0264846	0.00064209	0.00877283	0.00856268	0.000565786	0.125028	0.030222	0.0220568	0.0169555	0.0402435	0.0403167	0.0437948	0.0905819	0.00699424	0.132091	0.00686675	0.0288078	0.0400937	0.0641818	0.0224984	0.0177613	0.0196471	0.16178	0.11911	0.0518702	0.0444281	0.0167728	0.0057162	0.1642	0.0283095	0.0326414	0.250396	0.0742857	0.195806	0.00582079	0.109153	0.0776333	0.265342	0.284875	0.0561146	0.04841	0.246116	0.0251604	0.0583274	0.0730183	0.138775	0.147956	0.24283	0.0777457	0.449741	0.772287	1.0844	1.69357	5	5.047227
33000	-948.4078	-949.6912	1.283455	2	6.915889	0.0192063	0.132396	0.0562442	0.0516594	0.0251767	0.00871363	0.0557012	0.126619	0.0321915	0.0694252	0.0215439	0.0262443	0.0586762	0.0169266	0.00753301	0.00810945	0.0309694	0.0724493	0.0408508	0.0193407	0.0558429	0.0329459	0.00379139	0.00357834	0.0117467	0.0047812	0.00742917	0.0823341	0.0187786	0.03674	0.0029782	0.00545357	0.0217408	0.0635333	0.0954886	0.0542649	0.588798	0.0547657	0.13548	0.0120093	0.0552004	0.836766	0.00867428	0.022292	0.0692848	0.249865	0.0740621	0.15904	0.0695157	0.134222	0.241319	0.0355224	0.170593	0.126018	0.0146789	0.0455937	0.0158809	0.0188402	0.131125	0.00708845	0.0841513	0.16085	0.0616943	0.108643	0.108667	0.105209	0.0322801	0.321281	0.0358801	0.0724056	0.00453444	0.566315	0.839013	1.07915	1.51552	4	5.753636
34000	-924.4387	-945.4057	20.96699	10	7.263791	0.0833185	0.0471223	0.0133093	0.00108436	0.0212157	0.0759014	0.0175138	0.040135	0.00282631	0.189178	0.0116642	0.0257608	0.0730198	0.0226547	0.151829	0.0243854	0.116487	0.0266812	0.00385376	0.0170716	0.0676075	0.0368801	0.0140815	0.00576776	0.00101195	0.00447761	0.004212	0.0141791	0.0123047	0.0242505	0.0199722	0.0389296	0.0446188	0.0484042	0.00569202	0.0158964	0.128956	0.0774482	0.031207	0.0254999	0.0273221	0.298152	0.199321	0.158835	0.0143666	0.0719891	0.0858133	0.0327479	0.00281752	0.0271097	0.00746428	0.210535	0.0839838	0.683847	0.129425	0.0148179	0.0732942	0.0496777	0.00515916	0.00215131	0.18981	0.1487	0.0181958	0.0160027	0.206973	0.0699859	0.132626	0.173924	0.0234661	0.127048	0.0315106	0.575475	0.843705	1.07834	1.50248	5	4.903479
35000	-947.8848	-953.338	5.453192	2	8.036057	0.0651428	0.0124831	0.00603581	0.0736657	0.012586	0.0094062	0.012055	0.0673695	0.0179533	0.0831961	0.024215	0.0889673	0.0369648	0.155813	0.236412	0.0612101	0.0806429	0.0739565	0.0325204	0.0357538	0.00280579	0.0169986	0.00324532	0.0147784	0.000230644	0.00448984	0.000346003	0.0263426	0.0724494	0.0432675	0.00240382	0.0705687	0.0182129	0.0443146	0.214788	0.414562	0.0715208	0.0151102	0.243223	0.0565682	0.106027	0.546744	0.0285918	0.0557463	0.0275863	0.245275	0.0320372	0.144675	0.00772948	0.0257319	0.018769	0.103661	0.0866427	0.0400186	0.135888	0.0198241	0.017034	0.00671865	0.0336393	0.199827	0.0229793	0.112637	0.0317151	0.0414381	0.141245	0.099699	0.0367176	0.135338	0.0769089	0.0134657	0.0754917	0.59386	0.852908	1.07656	1.47667	4	5.192375
36000	-954.4564	-958.7358	4.279439	10	4.45154	0.0477252	0.027664	0.0191847	0.0931237	0.047195	0.0241102	0.0309843	0.0332562	0.0455235	0.0887108	0.0123735	0.0679421	0.0247011	0.285105	0.102875	0.0748789	0.0186554	0.0471665	0.0307519	0.0279656	0.0167997	0.0229097	0.0728672	0.0354087	0.00711359	0.0127957	0.00166975	0.00549308	0.095825	0.0506175	0.0339779	0.0049587	0.0137157	0.258572	0.0671413	0.0264623	0.00280706	0.110264	0.0271475	0.178336	0.0298478	0.202652	0.00689769	0.305768	0.00917518	0.0934257	0.071011	0.0410062	0.0294752	0.281465	0.217295	0.0143511	0.0892878	0.00601022	0.0332411	0.147041	0.00556641	0.0653525	0.0962188	0.164048	0.428185	0.243112	0.0519282	0.0367509	0.00894729	0.0550945	0.0172509	0.00533374	0.167789	0.109354	0.54798	0.477569	0.789506	1.0841	1.64882	5	5.775634
37000	-942.5411	-958.8897	16.34867	10	2.481482	0.011989	0.0884869	0.0905797	0.0670484	0.0419476	0.0844017	0.0313777	0.0712253	0.00977021	0.0658409	0.0135269	0.0567054	0.0136565	0.0204105	0.0300873	0.0190557	0.064677	0.0422277	0.105838	0.0694708	0.0058438	0.0578083	0.0157212	0.0176388	0.00798303	0.032422	0.0289237	0.00469143	0.00877734	0.157175	9.98401e-06	0.0217513	0.116439	0.024706	0.175744	0.0673733	0.0464316	0.106566	0.196118	0.136053	0.00587733	0.0747377	0.167751	0.247618	0.193108	0.00120832	0.0700056	0.295379	0.274952	0.0543033	0.00514172	0.0195371	0.0154185	0.0860323	0.108944	0.024786	0.0594442	0.0550929	0.00278711	0.231599	0.0276993	0.155297	0.131078	0.159921	0.27704	0.181431	0.0175293	0.0153864	0.0571053	0.0640689	0.01857	0.344694	0.698068	1.07841	1.87882	5	5.325349
38000	-955.0962	-963.8802	8.783996	10	4.527733	0.103116	0.0100963	0.0701139	0.106838	0.120742	0.0635822	0.0421741	0.0638841	0.00927529	0.00224265	0.00447634	0.0623664	0.0430291	0.0254626	0.034293	0.00879509	0.0966199	0.104669	0.0880329	0.00924152	0.0199387	0.0812979	0.0620793	0.0378956	0.0120154	0.00874683	0.00423487	0.0334887	0.01086	0.0457739	0.00871954	0.0893357	0.0189597	0.185173	0.0294019	0.0874612	0.0413297	0.204924	0.0273927	0.20313	0.0650769	0.125643	0.118452	0.0351709	0.150729	0.132112	0.0307641	0.00939166	0.00181959	0.0216634	0.187289	0.0839706	0.131448	0.0939018	0.170142	0.00107468	0.208312	0.0880629	0.153627	0.195685	0.0320609	0.138088	0.132839	0.517602	0.115673	0.0298921	0.047702	0.183366	0.0987938	0.186174	0.0158336	0.481196	0.791686	1.08401	1.64311	5	5.783571
39000	-946.8942	-961.8494	14.95518	10	5.786688	0.0864911	0.0126444	0.124742	0.0055563	0.127794	0.082281	0.0430826	0.0764077	0.00640025	0.232441	0.0162753	0.053927	0.0501007	0.028404	0.0567828	0.0286256	0.10494	0.000579633	0.317111	0.0152755	0.00391952	0.00328379	0.0586248	0.0125044	0.0191152	0.0475209	0.025469	0.025726	0.00806536	0.110895	0.00317881	0.0912831	0.0406873	0.0688457	0.122995	0.0847194	0.192761	0.0958211	0.260915	0.0348014	0.232849	0.0161996	0.0496278	0.0253785	0.106754	0.0801692	0.049345	0.0376097	0.0729316	0.215275	0.0536133	0.00318459	0.0456591	0.0723211	0.119485	0.017685	0.211453	0.150994	0.136234	0.0995381	0.00020458	0.11441	0.0164185	0.0058161	0.118214	0.0264085	0.0325285	0.172675	0.149508	0.258644	0.0266228	0.531798	0.820663	1.08173	1.56581	5	5.498751
40000	-933.3567	-957.6439	24.2872	10	5.905698	0.0484695	0.0555072	0.00900051	0.0916448	0.112155	0.0135145	0.0614627	0.00841382	0.0462813	0.0239103	0.00319578	0.0271659	0.0548912	0.0803217	0.0812944	0.00247376	0.0789623	0.0371134	0.0236455	0.00313775	0.0109376	0.0720683	0.00893464	0.0160362	0.0101102	0.00481194	0.00493341	0.0198405	0.0279181	0.106203	0.000825388	0.0247587	0.0363415	0.046349	0.00319489	0.104201	0.00055967	0.00427649	0.0445303	0.042353	0.0238704	0.00537658	0.189671	0.1079	0.047648	0.0401427	0.0564419	0.00837512	0.170139	0.252945	0.0498576	0.0133108	0.128658	0.0301349	0.0698681	0.0474414	0.0599545	0.0917383	0.0181217	0.173912	0.0655838	0.13688	0.389414	0.126699	0.16136	0.0885953	0.0147135	0.0247373	0.0116793	0.0562285	0.0293502	0.535838	0.822867	1.08147	1.55983	5	4.142492
41000	-963.4931	-970.3507	6.857551	10	3.59906	0.0387551	0.0225672	0.105968	0.27958	0.0102354	0.0610829	0.0209625	0.111592	0.0583029	0.0942038	0.0097215	0.0252337	0.0714781	0.00988296	0.00766637	0.130268	0.147797	0.00586353	0.163688	0.130762	0.0238025	0.028558	0.0369673	0.00325823	0.028691	0.0272448	0.0281382	0.0119352	0.0280654	0.0195402	0.0239978	0.00313088	0.0046431	0.172017	0.0129312	0.0204364	0.0470015	0.117577	0.172039	0.0740725	0.177588	0.190243	0.0500826	0.0423177	0.0600018	0.102096	0.170242	0.00388343	0.0580529	0.0333614	0.164135	0.0850172	0.10232	0.0463061	0.108327	0.169218	0.0529025	0.157691	0.0154098	0.0128442	0.185374	0.038473	0.023179	0.0428159	0.0799817	0.0810821	0.245548	0.127538	0.210709	0.236558	0.059263	0.430882	0.760093	1.08421	1.72481	5	5.52222
42000	-923.6428	-948.9564	25.31365	10	4.291377	0.0504271	0.11237	0.0403146	0.0309798	0.0343901	0.109596	0.15069	0.0886122	0.0344747	0.0668046	0.0108301	0.0484624	0.0571838	0.0463693	0.0555539	0.0459041	0.0328773	0.00907747	0.0847814	0.0261562	0.0547642	0.0182234	0.031863	0.00679164	0.00319258	0.0104401	0.000166838	0.0235716	0.0231701	0.0224374	0.00108769	0.0206138	0.103336	0.0920523	0.0911827	0.0530955	0.0927722	0.0854268	0.144077	0.0535635	0.0346273	0.0181523	0.0140739	0.00667117	0.0894439	0.0207679	0.148756	0.0244861	0.0098444	0.0894073	0.300247	0.0110832	0.00460562	0.0243318	0.0154796	0.0400144	0.152512	0.0374909	0.0491095	0.470758	0.106223	0.0292212	0.0605366	0.0347808	0.0174663	0.0941056	0.00921502	0.0838715	0.251781	0.125972	0.156474	0.469686	0.784719	1.08425	1.66134	5	4.599193
43000	-920.0416	-940.2764	20.23478	10	4.616819	0.0416419	0.072836	0.0463768	0.00119051	0.000701284	0.0132523	0.0308502	0.0399063	0.05724	0.00874793	0.0515791	0.0305955	0.0594746	0.0778885	0.0133156	0.00743135	0.109962	0.0155475	0.19329	0.00220495	0.00197111	0.0285722	0.00618257	0.0176078	0.00370384	0.0182239	0.000516825	0.014621	0.0300268	0.0948892	0.0324495	0.00837278	0.00492832	0.0380288	0.140008	0.0728749	0.115139	0.128559	0.124525	0.0114023	0.060271	0.0435086	0.188931	0.175546	0.16195	0.0136603	0.0125881	0.0244642	0.0248011	0.117102	0.393195	0.00476498	0.0204865	0.0388385	0.205922	0.0219853	0.0762812	0.0342344	0.00158078	0.145866	0.0345108	0.0291192	0.0179827	0.129019	0.017528	0.129718	0.0838975	0.125999	0.290926	0.117675	0.31769	0.48534	0.794159	1.0839	1.6366	5	4.826678
44000	-935.2068	-958.2678	23.06098	10	3.326167	0.0257899	0.153084	0.0252852	0.0148051	0.00418345	0.0390902	0.00857313	0.0713117	0.0135965	0.213914	0.0841257	0.102383	0.0221516	0.000101895	0.0660267	0.0562848	0.073613	0.00226691	0.014432	0.159782	0.00477696	0.0353621	0.0164401	0.0287659	0.0063009	0.0098873	0.0028313	0.0559279	0.0826729	0.0664574	0.0369865	0.0627396	0.114834	0.0633948	0.00350249	0.101089	0.0646493	0.124841	0.159047	0.0404947	0.00565595	0.0584291	0.0479556	0.270304	0.101276	0.0089828	0.041701	0.0626271	0.304992	0.128041	0.00598528	0.12895	0.0247645	0.0170173	0.0561707	0.0638901	0.107946	0.108481	0.0160404	0.0426071	0.00494368	0.282981	0.127624	0.0181185	0.027646	0.0586345	0.065593	0.0919722	0.118738	0.196077	0.0367997	0.41302	0.748125	1.08371	1.75514	5	4.862747
45000	-947.1975	-960.4262	13.22875	10	3.50559	0.0496768	0.0412686	0.066907	0.155554	0.058599	0.173265	0.129002	0.0964174	0.0098839	0.14275	0.0115096	0.0439027	0.0111417	0.0152458	0.00863816	0.00644392	0.0868548	0.0597771	0.0739435	0.0803139	0.0120421	0.0323578	0.128691	0.019195	0.0074684	0.0104559	0.00799494	0.0325104	0.0271143	0.0365157	0.00542147	0.151156	0.0550634	0.156454	0.225701	0.0187346	0.112916	0.0870467	0.0460637	0.00778776	0.148885	0.00309836	0.0959995	0.130129	0.01945	0.112964	0.0340887	0.0139758	0.0463786	0.0604491	0.23045	0.0301268	0.00252958	0.00743341	0.0808418	0.125831	0.120071	0.0286931	0.278272	0.101922	0.16358	0.05883	0.182956	0.0135689	0.0736711	0.00202618	0.251872	0.181724	0.0632711	0.0317192	0.196889	0.424951	0.756166	1.08408	1.7348	5	5.393481
46000	-928.3607	-954.2802	25.91947	10	4.681704	0.0850273	0.0435044	0.0355739	0.112718	0.0127132	0.0191461	0.0127106	0.190113	0.00247142	0.0596841	0.0265781	0.0268438	0.042712	0.0420443	0.00502996	0.00610447	0.0335555	0.00446115	0.235704	0.11615	0.00849866	0.0647989	0.0370672	0.0282292	0.000880967	0.0143471	0.00730775	0.00565727	0.0763612	0.048165	0.0148667	0.0223516	0.000619967	0.0571385	0.106925	0.0824879	0.1317	0.0660299	0.00193437	0.00679378	0.0322899	0.0366443	0.163977	0.119883	0.00706402	0.0447703	0.00469559	0.0273691	0.0886314	0.269257	0.128551	0.046788	0.111556	0.0176392	0.0427514	0.364122	0.0266085	0.217957	0.0327701	0.0256185	0.0584718	0.083889	0.0117212	0.0406776	0.220314	0.0487775	0.0293081	0.136117	0.00526829	0.0106189	0.0742203	0.488296	0.795911	1.08381	1.63198	5	4.423332
47000	-923.9674	-951.0649	27.09742	10	1.580655	0.102765	0.047377	0.135091	0.038777	0.0289656	0.0329523	0.0226776	0.0398816	0.00115281	0.0615151	0.0328411	0.0227299	0.0196595	0.00913527	0.00234374	0.0176631	0.054305	0.0227266	0.0103914	0.0532854	0.0195054	0.0332479	0.00787854	0.0388813	0.017552	0.00880349	0.00818185	0.0351018	0.0174897	0.0375321	0.0511943	0.00624786	0.0213121	0.110906	0.0313098	0.00293337	0.038326	0.0437654	0.0176883	0.00201185	0.0125851	0.0748277	0.0814513	0.171686	0.0557699	0.0187479	0.0339948	0.21338	0.0224408	0.206351	0.0176105	0.203437	0.0442662	0.00979787	0.0983458	0.0651103	0.237406	0.0117462	0.0301043	0.0600894	0.0445826	0.292677	0.24215	0.209019	0.00681521	0.108854	0.168901	0.018185	0.153313	0.0236572	0.148714	0.237517	0.601453	1.05483	2.1062	5	4.392121
48000	-941.6264	-953.2161	11.58967	10	2.261332	0.0877378	0.0568816	0.182226	0.0150147	0.0280585	0.0129809	0.035916	0.129536	0.0242187	0.175044	0.0116484	0.0427622	0.0194894	0.0976579	0.0177675	0.013131	0.0314869	0.0857422	0.125821	0.00842621	0.0134881	0.0311008	0.0339734	0.0566841	0.0208702	0.0510001	0.00136545	0.039893	0.0796005	0.0483042	0.00687228	0.0133902	0.0279494	0.0626722	0.0673031	0.101951	0.158634	0.0602945	0.0648963	0.0466953	0.16549	0.00256024	0.305132	0.0495734	0.261795	0.159993	0.0880529	0.0929277	0.00523514	0.287122	0.0701932	0.0166775	0.0954034	0.0114069	0.256904	0.123217	0.0345956	0.206674	0.00818667	0.0136408	0.15134	0.115187	0.0268709	0.202575	0.0491215	0.204541	0.0410918	0.0318204	0.00134662	0.0303766	0.0353871	0.322594	0.680207	1.07534	1.92186	5	5.332922
