Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
44000	-78.64298	-110.3637	31.7207	1000	1.260437	0.0164257	0.047861	0.010083	0.00215582	0.000683256	0.0073013	0.0150016	0.0216567	0.145085	0.0311333	0.0170861	0.0880906	0.036138	0.0598428	0.0860296	0.635076	0.0474152	0.0285643	0.246051	0.0865718	0.0582927	0.000222235	0.0490856	0.185835	0.543131	1.0326	2.23844	6	1.735852
45000	-102.8071	-114.2144	11.40728	10	5.124275	0.0116462	0.134345	0.078786	0.00639901	0.116953	0.0157538	0.00296525	0.0574327	0.0177739	0.0830485	0.0587893	0.046967	0.0504333	0.370855	0.0458789	0.0762643	0.118187	0.0396209	0.0123549	0.00315874	0.260608	0.138814	0.511604	0.507159	0.806878	1.08308	1.60288	5	2.258637
46000	-92.72932	-110.1437	17.41439	1	0.5994847	0.0860435	0.195222	0.031102	0.00339794	0.00757324	0.0123862	0.00256472	0.0145868	0.00590882	0.0106643	0.0464707	0.0262313	0.0338473	0.0250832	0.0165169	0.15214	0.370812	0.250078	0.0516206	0.0249976	0.0396667	0.00257493	0.193726	0.0530018	0.311986	0.881056	2.75396	3	1.603214
47000	-89.00594	-111.4325	22.42652	1000	5.419613	0.045191	0.0583394	0.0193703	0.00925471	0.00739143	0.0194153	0.00756625	0.0261702	0.341063	0.00319905	0.0741828	0.135563	0.0556065	0.295511	0.0333669	0.0875972	0.330867	0.08691	0.0489182	0.0806517	0.0390523	0.0277784	0.21145	0.518624	0.813367	1.0825	1.5855	6	2.044416
48000	-99.46162	-115.4211	15.95944	10	2.085886	0.0349807	0.00860142	0.0239373	0.0257945	0.00404168	0.0276979	0.137905	0.0495762	0.143455	0.0421902	0.0231014	0.0755307	0.0153696	0.452875	0.125847	0.0409044	0.0853264	0.288404	0.188054	0.0160413	0.0774319	0.0617845	0.0256707	0.303316	0.663847	1.072	1.96084	5	1.97452
49000	-98.26743	-109.7762	11.50876	10	4.44616	0.0330523	0.132103	0.00518507	0.0237478	0.00628166	0.0217077	0.0357305	0.00294358	0.204197	0.079745	0.00669395	0.0991119	0.0208626	0.0747871	0.069677	0.0567815	0.194359	1.07946	0.0864277	0.00478091	0.0430395	0.00913497	0.0579553	0.47731	0.78935	1.08411	1.64923	5	2.347763
50000	-82.8194	-112.2285	29.40914	1000	0.245076	0.0151646	0.149571	0.00759313	0.00814158	0.0118306	0.00420033	0.0998101	0.0940269	0.0237938	0.00303446	0.0136378	0.127066	0.0169858	0.279773	0.00973153	0.0366393	0.0186072	0.395206	0.08923	0.00585519	0.586907	0.0196962	0.0386698	0.00189016	0.0631577	0.490986	3.44397	6	2.05517
51000	-77.35657	-115.3015	37.94493	1000	1.436857	0.0325637	0.0339332	0.0226205	0.00915724	0.0195733	0.013927	0.0273063	0.0214224	0.0133965	0.0309131	0.00425184	0.0917443	0.0415994	0.0203059	0.222296	0.173443	0.0472937	0.0309523	0.0312727	0.0273329	0.0644493	0.0408926	0.0751385	0.215401	0.577697	1.04649	2.16041	6	1.095786
52000	-86.91807	-104.9041	17.98599	10	2.59009	0.00324805	0.0799297	0.0111785	0.0119869	0.0153295	0.00700561	0.0438878	0.0379887	0.022943	0.00561929	0.00308488	0.0217718	0.0195532	0.0183443	0.356163	0.246167	0.286242	0.162313	0.00182802	0.00837259	0.255727	0.0403098	0.142858	0.354835	0.705969	1.07958	1.85961	5	1.801851
53000	-86.00928	-107.3107	21.30139	1000	1.113332	0.117737	0.00501048	0.0140014	0.0239996	0.00681805	0.0506947	0.000499718	0.0118512	0.00124331	0.00411391	0.00888704	0.044205	0.00375184	0.0178084	0.00590275	0.202266	0.0600475	0.280898	0.843132	0.046091	0.341004	0.256601	0.198998	0.158996	0.508353	1.0165	2.31615	6	2.545562
