Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
54000	-115.3938	-143.9905	28.59675	2	0.9023744	0.000665218	0.00283078	0.00544842	0.0338032	0.121703	0.359421	0.0504886	0.163827	0.055991	0.00705178	0.0656994	0.0101044	0.245282	0.0302288	0.15198	0.0262362	0.360097	0.417079	0.0596682	0.111856	0.466027	0.00144329	0.142696	0.117087	0.445305	0.981732	2.45588	4	2.889629
55000	-113.5665	-146.1883	32.62181	2	5.134228	0.00227081	0.0386716	9.53895e-05	0.113703	0.0623022	0.0352316	0.0672806	0.194226	0.0423848	0.0115651	0.0502379	0.011712	0.0302429	0.125376	0.0419927	0.0548419	0.268067	0.328908	0.118672	0.0836298	0.0632796	0.179985	0.0452302	0.507559	0.807107	1.08306	1.60227	4	1.969906
56000	-103.2582	-136.4305	33.17232	10	5.502144	0.00325918	0.0526011	0.0530629	0.109919	0.100999	0.201272	0.383579	0.0198711	0.00459237	0.0277744	0.0102991	0.0711873	0.237261	0.726972	0.0068304	0.203089	0.0811223	0.206589	0.0902545	0.0786198	0.0874108	0.390545	0.259381	0.521685	0.815077	1.08234	1.5809	5	3.406492
57000	-95.01111	-145.9021	50.89097	10	1.587354	0.00148948	0.0293782	0.108345	0.22608	0.170828	0.0513892	0.117877	0.0542653	0.069677	0.0277695	0.00574968	0.0455706	0.152682	0.143353	0.168231	0.0159689	0.00888616	0.416066	0.0217534	0.004479	0.00731457	0.081624	0.271256	0.238507	0.602479	1.05516	2.10385	5	2.200033
58000	-94.61057	-144.9166	50.30607	10	1.511098	0.0466843	0.0111942	0.0293251	0.0866983	0.0200142	0.0356909	0.27657	0.114146	0.161102	0.0455918	0.0164705	0.00676485	0.140405	0.253863	0.40096	0.0538141	0.0931648	0.209581	0.0903989	0.0555755	0.0178176	0.0423581	0.0245536	0.227032	0.590393	1.05107	2.13151	5	2.232744
59000	-90.32385	-144.5305	54.20664	10	1.111349	0.0281298	0.00261102	0.0420055	0.0129947	0.028791	0.0201044	0.017346	0.139642	0.0339871	0.00979989	0.133604	0.0422981	0.106435	0.251154	0.104862	0.0334207	0.0136071	0.142874	0.00136575	0.0170857	0.41508	0.000229964	0.352652	0.15862	0.50784	1.01625	2.31729	5	1.950079
60000	-96.38599	-141.697	45.31096	10	0.7750925	0.0046653	0.0978192	0.00466304	0.00836141	0.136008	0.150702	0.124755	0.0800543	0.000650073	0.0395046	0.0817072	0.0299627	0.0473657	0.0121551	0.0688809	0.0461705	0.656377	0.195232	0.527334	0.120835	0.21345	0.284076	0.222412	0.0902487	0.396909	0.949807	2.56303	5	3.153141
61000	-93.11827	-146.2728	53.15454	10	1.110314	0.00789409	0.0230935	0.0893847	0.12516	0.280496	0.0222043	0.501875	0.0529388	0.11105	0.00774541	0.0109204	0.0216278	0.0119123	0.134852	0.286725	0.0456544	0.0212297	0.0365535	0.0207522	0.0284482	0.187925	0.0480198	0.0592709	0.158424	0.507571	1.01612	2.31789	5	2.135733
62000	-87.60415	-144.4942	56.89005	10	0.3425703	0.00656613	0.0285247	0.0361535	0.00420617	0.0200187	0.0556477	0.253907	0.0303449	0.0177488	0.0307445	0.0629881	0.0230583	0.0527718	0.175314	0.141381	0.0248296	0.0696082	0.223398	0.0337277	0.0163069	0.0705156	0.232757	0.106067	0.00937416	0.137768	0.660835	3.19202	5	1.716584
63000	-108.0538	-151.5539	43.50002	10	0.9935153	0.0429765	0.0918133	0.0722053	0.670151	0.049114	0.128794	0.175702	0.173668	0.0817152	0.0155066	0.0455374	0.0307087	0.082544	0.0734038	0.000625584	0.00563372	0.0252573	0.0859575	0.181327	0.198816	0.308285	0.00660149	0.107057	0.135658	0.474794	0.998917	2.39063	5	2.653401
64000	-78.31067	-139.6909	61.38025	10	0.5804698	0.0104074	0.0084572	0.0152424	0.0244197	0.0367297	0.0707114	0.257493	0.0555771	0.0125073	0.00828925	0.0439701	0.0148094	0.0545392	0.0604749	0.138425	0.170473	0.0267003	0.106172	0.208128	0.185393	0.111629	0.025875	0.0143618	0.0491065	0.30124	0.871018	2.77863	5	1.660785
65000	-88.93348	-146.34	57.40648	10	0.4983989	0.0170699	0.0598114	0.0447474	0.109577	0.104478	0.143562	0.189183	0.00160109	0.00281668	0.0859209	0.14668	0.0239437	0.0288133	0.000147885	0.0148201	0.177932	0.178375	0.0499979	0.188228	0.346631	0.00791944	0.0300509	0.281182	0.0330914	0.250869	0.8191	2.89694	5	2.23349
66000	-94.10152	-142.9172	48.81572	10	0.5952149	0.0196895	0.0105453	0.00233475	0.0433289	0.0921416	0.0373031	0.0203902	0.192831	0.0312121	0.0158487	0.035832	0.00118908	0.0489513	0.231482	0.0457219	0.0299956	0.150616	0.699645	0.0176105	0.0554613	0.0199589	0.180887	0.0429572	0.0521226	0.309602	0.878858	2.75942	5	2.025933
