Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2194000	-1343.97	-1422.384	78.41407	10	3.605116	0.00989049	0.0101574	0.0125012	0.0313429	0.00351949	0.00714093	0.0105211	0.0027217	0.00747084	0.00490635	0.00688329	0.0073302	0.00121527	0.00304122	0.00291595	0.00667661	0.0356956	0.0869331	0.00380244	0.00182243	0.0225684	0.00198431	0.0374899	0.0344002	0.00845962	0.000575048	0.00288802	0.0171891	0.000777186	0.000995154	0.0243877	0.0423228	0.0459411	0.000547116	0.00910284	0.0256087	0.0562131	0.0238268	0.0364865	0.126967	0.0355835	0.0850596	0.0405974	0.0327924	0.0620921	0.0362444	0.00628263	0.00714272	0.0366644	0.0590903	0.0256679	0.206376	0.139823	0.0158964	0.0209196	0.0659666	0.0127406	0.43126	0.760342	1.08422	1.72418	5	1.664158
2195000	-1339.587	-1415.84	76.25284	10	3.364284	0.0139794	0.0014541	0.0180277	0.0209072	0.018212	0.00625499	0.00550161	0.00233903	0.000393632	0.017014	0.007105	0.000876852	0.00131472	0.00198215	0.00584069	0.00191487	0.01542	0.133821	0.00468662	0.00851063	0.00590037	0.00844167	0.0429693	0.0246891	0.000459472	0.00410165	0.00175299	0.00389474	0.00468875	0.000294679	0.013674	0.0812929	0.0421265	0.00536252	0.00148958	0.0331894	0.0677943	0.0401249	0.0169977	0.0890258	0.0237715	0.0508538	0.028504	0.0237908	0.0378821	0.041962	0.0452241	0.0160074	0.0272473	0.0568349	0.0477923	0.144345	0.0983627	0.0317064	0.0109384	0.0583659	0.0217228	0.415618	0.749892	1.08381	1.75068	5	1.539139
2196000	-1349.519	-1421.657	72.13864	10	6.741909	0.00853144	0.00177886	0.00885342	0.0243386	0.00109827	0.00360799	0.0100682	0.00697846	0.00274899	0.0174962	0.00774999	0.00577614	5.66818e-05	0.0130978	0.0130034	0.00899199	0.0144325	0.162679	0.000535121	0.00367549	0.00201807	0.0062012	0.0251489	0.0651916	0.00375758	0.000267051	0.00199556	0.00214481	0.00213573	0.00898845	0.0398639	0.0892593	0.0313931	0.00460519	0.00330323	0.0766028	0.0386518	0.0503002	0.00780932	0.167092	0.0188639	0.100514	0.0196465	0.0163355	0.0325864	0.0351944	0.0395599	0.0103766	0.0330005	0.0590855	0.02899	0.107708	0.0745125	0.0302901	0.0330839	0.0553206	0.00558561	0.561501	0.836518	1.07956	1.52243	5	1.642883
2197000	-1352.033	-1422.558	70.52471	10	5.544203	0.00215633	0.00584777	0.00838951	0.00854316	0.00609337	0.00750479	0.00510148	0.00285058	0.0026394	0.0154575	0.00313593	0.0132749	0.00535018	0.0026516	0.0114619	0.00819343	0.0276467	0.105874	0.0124113	0.00257576	0.0261875	0.00823034	0.0226782	0.0563454	0.00036607	0.00681099	0.0070749	0.000363023	0.000383237	0.00154109	0.0224252	0.0647323	0.0326945	0.0133278	0.00206999	0.0231232	0.0903237	0.040347	0.0176272	0.144593	0.0218113	0.078115	0.0244574	0.0303365	0.0402204	0.00195902	0.0630525	0.0105927	0.0376521	0.0786997	0.0193396	0.123778	0.124758	0.0239518	0.0402564	0.094042	0.0485715	0.523222	0.815932	1.08225	1.5786	5	1.699999
2198000	-1343.144	-1417.068	73.92386	10	3.468706	0.0092707	0.00852324	0.0111216	0.0166071	0.000847843	0.00397339	0.00327596	0.00396299	0.00545726	0.0142404	0.00428148	0.000570116	0.000444455	0.0158917	0.00162854	0.0197106	0.00422929	0.0545945	0.00375419	0.00119178	0.00320066	0.0159075	0.033046	0.0642313	4.46363e-05	0.000990485	0.000440759	0.00335329	0.000444828	0.00328496	0.0677054	0.0454887	0.042522	0.00438443	0.0195229	0.03788	0.0884898	0.0238322	0.0411772	0.133077	0.030478	0.0797864	0.00954002	0.0243781	0.0783863	0.0121865	0.0271084	0.00102021	0.0340063	0.0768878	0.0305427	0.226304	0.0843254	0.0226224	0.0322626	0.0826906	0.0288035	0.422559	0.754569	1.08402	1.73885	5	1.693931
2199000	-1358.645	-1428.292	69.64678	10	5.572259	0.00349736	6.62739e-07	0.045841	0.000754937	0.0121214	0.00522816	0.00056459	0.000859192	0.00626623	0.00444397	0.00129907	0.000720828	0.0104883	0.00194231	0.0123158	0.000894812	0.017412	0.20034	0.0114502	0.0120573	0.00408705	0.00662933	0.0514001	0.021922	0.00536455	0.000194562	0.00676491	0.00717782	0.0022663	0.00548911	0.0832798	0.0759773	0.05657	0.0251669	0.0109996	0.0656094	0.0740509	0.0439644	0.0381192	0.184765	0.00628801	0.101399	0.0265477	0.0237458	0.0491182	0.0487414	0.00791684	0.00140666	0.0497793	0.0560985	0.033	0.216503	0.0831844	0.0199425	0.0472655	0.0602223	0.00674176	0.524239	0.816497	1.08219	1.57707	5	1.956198
2200000	-1355.129	-1427.051	71.92185	10	3.475334	0.00417536	0.0177481	0.0136191	0.0193866	0.0079755	0.00630119	0.00138575	0.00416365	0.00845352	0.00643039	0.00432307	0.00192605	0.00531859	0.0189956	0.0270681	0.00211474	0.00872448	0.11288	0.0147777	0.00414296	0.0117196	0.00684752	0.0392163	0.0307293	0.00524159	0.00880492	0.00690037	0.00259712	0.0100262	0.0016564	0.0501209	0.0590157	0.0540736	0.0812435	0.018971	0.0515644	0.0539864	0.040272	0.0509521	0.15098	0.0345323	0.0682168	0.0176731	0.0219416	0.0427804	0.0112202	0.00808987	0.0184863	0.043213	0.0691063	0.043113	0.177687	0.109763	0.050859	0.026541	0.121871	0.0320634	0.422991	0.754858	1.08403	1.73812	5	1.921987
2201000	-1350.253	-1422.371	72.11849	10	4.277307	0.0142644	0.00291351	0.0143933	0.00613738	0.00305405	0.00508291	0.0104125	0.00447462	0.000615178	0.0118843	0.0117712	0.00230575	0.00312767	0.00302982	0.00943791	0.0001328	0.00294503	0.119668	0.0185258	0.00939737	0.0102475	0.00126116	0.0549094	0.0254821	0.000550618	0.00294565	0.00957813	0.00423436	0.00506376	0.0170807	0.0340409	0.0482896	0.0146336	0.0281825	0.00837903	0.0444332	0.0636524	0.043947	0.0397802	0.176389	0.0187587	0.0537679	0.0428883	0.0166835	0.0767543	0.034734	0.0209597	0.0117877	0.0361742	0.0588005	0.0392393	0.132541	0.0934288	0.0285261	0.0305761	0.053863	0.00567106	0.468976	0.784284	1.08426	1.66247	5	1.641808
2202000	-1335.622	-1405.772	70.14966	10	5.483597	0.0202087	0.0136612	0.0202138	0.00608395	0.000301668	0.00188358	0.00955374	0.00181196	0.00579955	0.0107727	0.000395749	0.000371372	0.00355533	0.000881629	0.00629423	0.000580722	0.0178054	0.0788439	0.000706023	0.0120959	0.00016422	0.00578082	0.0317599	0.0343924	0.0098817	0.00921932	0.00693201	0.000170924	0.000258299	0.00105434	0.0321152	0.0340789	0.0220476	0.00246182	0.0298691	0.0376232	0.0678472	0.016214	0.0256402	0.163704	0.0272967	0.0609557	0.0494303	0.018989	0.0508444	0.0209177	0.00718895	0.00813864	0.0240184	0.0869833	0.0254514	0.209408	0.0983023	0.0325397	0.0284103	0.0643242	0.0454662	0.521002	0.814696	1.08237	1.58193	5	1.601701
2203000	-1352.327	-1428.917	76.59012	10	2.794434	0.00804078	0.0234285	0.0153621	0.00629575	0.0101459	0.0154722	0.00298135	0.00215197	0.000521385	0.0167096	0.00522124	0.0100312	0.00186504	0.00265157	0.0135068	0.0200083	0.00619177	0.121099	0.0010507	0.00349236	0.00171316	0.00785781	0.0313371	0.0320831	0.00411979	0.000785312	0.0109647	0.0083958	0.010019	0.000934608	0.0355499	0.03824	0.0575692	0.0179621	0.00666077	0.0756196	0.0790813	0.0173297	0.0167348	0.139127	0.0493562	0.0659319	0.0175749	0.0193876	0.0532351	0.017226	0.00465611	0.0325801	0.0784627	0.0892977	0.0157709	0.202035	0.0922482	0.0120146	0.0365195	0.0428552	0.0886764	0.372706	0.719471	1.08129	1.82653	5	1.796141
2204000	-1339.278	-1414.796	75.5174	10	3.688081	0.0137548	0.00191126	0.0162361	0.0217528	3.1498e-05	0.00108767	0.00703936	0.0126189	0.00257727	0.0108623	0.00575013	0.00123254	0.00107038	0.00508348	0.00140059	0.000299985	0.00407332	0.045841	0.00148559	0.00329753	0.0020178	0.00701823	0.0297794	0.0398557	0.000931488	0.00194269	0.00266317	0.0160112	0.00134537	0.000472156	0.0176157	0.0682568	0.0289851	0.00174565	0.0254269	0.054921	0.0378513	0.0239666	0.0219036	0.162357	0.0572356	0.0718987	0.020683	0.0307959	0.067342	0.0241851	0.0132834	0.0281017	0.0391072	0.0604794	0.0237772	0.145738	0.0893823	0.0316759	0.0281388	0.0958935	0.0159598	0.436361	0.763681	1.0843	1.71565	5	1.546151
2205000	-1356.079	-1426.93	70.85114	10	3.646083	0.011582	0.00948413	0.00442294	0.0115955	0.00486986	0.0143863	0.0064142	0.00409978	0.0251127	0.0259988	0.0076088	0.00113239	0.00684473	0.0150108	0.00925043	0.00574912	0.00356055	0.17676	0.000961322	0.0039227	0.00108754	0.0112746	0.00788594	0.0417925	0.00394576	2.11435e-05	0.00751734	0.00215721	0.00235832	0.00420596	0.019648	0.0462036	0.0514503	0.0589928	0.0182421	0.0289576	0.0473087	0.0303818	0.0179243	0.138398	0.0266338	0.118901	0.0421569	0.0247117	0.0559998	0.0134563	0.00621841	0.0151737	0.0641669	0.050846	0.0547057	0.14458	0.131769	0.0295352	0.0281463	0.0742192	0.0324636	0.433796	0.762007	1.08427	1.71993	5	1.802205
2206000	-1359.1	-1419.587	60.48723	2	3.698537	0.00134608	0.00430336	0.00497375	0.0163848	0.000702569	0.000896516	0.000387593	0.00413574	0.000969903	0.0111732	0.00463046	0.000408132	0.00130328	0.00740559	0.0166231	0.000500982	0.00801996	0.0911121	0.00624895	0.0102152	0.00667961	0.0167878	0.0217244	0.0314639	0.00434265	0.000369725	0.0014217	0.0069371	0.00437254	0.0111723	0.0317161	0.0327907	0.051279	0.00979548	0.013237	0.0334471	0.0242083	0.00972096	0.0530771	0.154737	0.0296305	0.0848944	0.0499672	0.0165284	0.0477956	0.0284061	0.011788	0.0144325	0.0446622	0.0531427	0.0318254	0.162337	0.0782493	0.0285212	0.0304293	0.0674319	0.022775	0.436994	0.764094	1.08431	1.7146	4	1.513839
2207000	-1342.383	-1423.265	80.88177	10	3.415859	0.0113314	0.00895074	0.0196586	0.022771	0.00317136	0.012155	0.00358257	0.00933729	0.0103185	0.0100728	0.0011092	0.00304961	0.00371414	0.00128267	0.00230051	0.0077053	0.0218762	0.104872	0.000520558	0.0311128	0.00836043	0.00395756	0.0289467	0.0289393	0.00697195	0.000550484	0.00315988	0.0055344	0.00745337	0.00578687	0.0446847	0.0476225	0.0302033	0.0135583	0.0330794	0.0486668	0.0588996	0.0527797	0.011734	0.11654	0.0448554	0.0879675	0.00724404	0.0133128	0.0721951	0.0127837	0.00321864	0.0634636	0.0317982	0.0421473	0.0330691	0.166657	0.121586	0.02842	0.0232496	0.0654492	0.0317873	0.419077	0.752231	1.08392	1.74477	5	1.695526
2208000	-1362.355	-1429.79	67.43531	10	3.675869	0.0195429	0.0205353	0.0108156	0.012382	0.00425782	0.00717763	0.00551386	0.00933794	0.00815206	0.0185784	0.00303222	8.62669e-05	0.00392324	0.00180015	0.00700201	0.00430336	0.00217243	0.157114	0.00152051	0.00377933	0.00104836	0.00830237	0.0471591	0.0184325	0.00639987	0.000119639	0.00575135	0.00295737	0.00486396	0.00330101	0.00824299	0.0432083	0.0808156	0.00970237	0.0054509	0.054926	0.0379521	0.025578	0.0130733	0.228385	0.0342192	0.0856785	0.0427127	0.0112275	0.0365856	0.0468583	0.0279346	0.0198854	0.0237741	0.100927	0.0393719	0.174758	0.0798624	0.0175219	0.0636308	0.109644	0.0198179	0.435618	0.763198	1.08429	1.71689	5	1.841106
2209000	-1352.579	-1425.594	73.01518	10	3.933499	0.0160454	0.00448147	0.0145569	0.00491589	0.00293751	0.000712804	0.0230151	0.00258513	0.00352665	0.0103799	0.00122649	0.00224822	0.000909434	0.0203337	0.00635407	0.00516351	0.00560027	0.115222	0.00537747	0.0215158	0.0010957	0.018704	0.0383745	0.0565699	0.0122192	0.00876927	0.00738266	0.000616293	0.00982206	0.0258141	0.0179752	0.0448969	0.0601197	0.00184878	0.011174	0.035474	0.0562944	0.0701145	0.0517813	0.154986	0.0273139	0.0785767	0.0305434	0.0110989	0.0480997	0.0424754	0.0396114	0.00103156	0.0383229	0.057223	0.0341644	0.249997	0.0922795	0.0326322	0.0243816	0.0695202	0.00070686	0.450671	0.772878	1.08441	1.69205	5	1.829119
2210000	-1351.571	-1420.162	68.59062	10	4.670295	0.0155862	0.0295549	0.0259632	0.00972664	0.00250849	0.00219019	0.00845766	0.00575024	0.00187384	0.0123641	0.000723765	0.00739248	0.00622202	0.000896988	0.00432465	0.000813122	0.0130925	0.119149	0.000701239	0.00784476	0.00215795	0.00188818	0.0438349	0.0785791	0.00280533	0.027457	0.00766991	0.00683	0.00094918	0.00341667	0.0617877	0.0851547	0.0730791	0.0115311	0.00663721	0.0674077	0.0784432	0.0320264	0.0290326	0.190828	0.0237096	0.0616226	0.0276154	0.0141185	0.0893616	0.0228228	0.0281508	0.00969163	0.0415879	0.0731796	0.0663082	0.204132	0.0942917	0.0458599	0.0285202	0.0637587	0.0454622	0.48778	0.795606	1.08382	1.63279	5	2.026845
2211000	-1361.143	-1434.383	73.24082	10	3.471785	0.00938544	0.00672642	0.00861001	0.0623127	0.0123646	0.000857719	0.0157618	0.00356162	6.57354e-05	0.00581722	0.00242679	0.00172865	0.0046212	0.00283008	0.0169165	0.000822276	0.0140457	0.125586	0.00497303	0.00181187	0.0260243	0.00556064	0.0493565	0.0286253	0.00824647	0.00602628	0.00112492	0.00761039	0.00465103	0.0088923	0.0344211	0.0499379	0.035124	0.00800519	0.00582576	0.0366391	0.0657327	0.0376945	0.0441435	0.184096	0.0264387	0.0845132	0.000142488	0.0130901	0.0576811	0.0432103	0.0205741	0.0604277	0.0552929	0.0418489	0.0241427	0.147398	0.08589	0.0100198	0.0299532	0.0943027	0.0012525	0.42276	0.754703	1.08403	1.73851	5	1.745142
2212000	-1352.846	-1424.295	71.44905	10	5.004879	0.0071286	0.0212851	0.00656117	0.00413954	0.00518933	0.0123663	0.00246069	0.00166472	0.00568414	0.0133847	0.0120712	0.00810007	0.00295303	0.0052234	0.0163063	0.00435463	0.0151538	0.0954378	0.00472214	0.00523905	0.00527522	0.00705508	0.046596	0.0755132	0.00202077	0.000578572	0.0158361	0.00251225	0.00490065	0.00755297	0.0277879	0.0596822	0.0225547	0.0098408	0.0248604	0.0502207	0.0815778	0.0232931	0.0405686	0.171835	0.0403575	0.0520052	0.0311242	0.00620965	0.0610253	0.0171385	0.0150588	0.0202224	0.0544703	0.0750406	0.032981	0.157822	0.145201	0.0233652	0.0510628	0.0799044	0.0426767	0.50228	0.804077	1.08329	1.61035	5	1.835154
2213000	-1368.307	-1438.854	70.54712	10	5.735894	0.00643664	0.0209419	0.0160712	0.0548972	0.00294648	0.000945013	0.00834154	0.00505815	0.00522545	0.02141	0.0057005	0.00431646	0.00864136	0.0160409	0.00917864	0.0211076	0.0274498	0.125824	0.00561902	0.0133238	0.0218445	0.0180113	0.0267305	0.0393118	0.0120008	0.00460259	0.00127631	0.00271866	0.00185167	0.00010013	0.0171935	0.0595486	0.0182783	0.0093626	0.0475107	0.0471929	0.0713518	0.0429925	0.0515695	0.110716	0.0179223	0.0541401	0.0289175	0.0168835	0.0411075	0.0488768	0.0268528	0.00590001	0.0199797	0.0199404	0.0198597	0.291097	0.095899	0.0237493	0.0655851	0.0770213	0.0289834	0.530041	0.819699	1.08184	1.56842	5	1.866356
2214000	-1347.314	-1421.163	73.84854	10	4.288096	0.0115886	0.0362197	0.022169	0.0199785	0.000285014	0.00148117	0.0110916	0.00421112	0.0107546	0.00729298	0.00110822	0.00237474	0.000325972	0.00171318	0.00577984	0.0165032	0.0149301	0.160652	0.00402013	0.0173483	0.0336815	0.00556124	0.0662602	0.0413277	0.00168088	0.000997567	0.00890093	0.00247703	0.00345545	0.00352277	0.0206771	0.0687119	0.0435049	0.0164682	0.00181485	0.0543486	0.0732513	0.0266572	0.0131762	0.160957	0.0472617	0.0566402	0.028207	0.0147408	0.0513669	0.00389502	0.00373183	0.0327209	0.0484035	0.0572381	0.0518882	0.182019	0.123745	0.0499374	0.0444699	0.0605183	0.0636725	0.469521	0.784617	1.08426	1.66161	5	1.917716
2215000	-1357.495	-1429.106	71.61122	10	2.93778	0.00382256	0.0143944	0.000765948	0.0307932	0.0176699	0.00586433	0.00549688	0.0108889	0.0100032	0.00341997	0.0124091	0.000164955	0.000637261	0.000220989	0.0120648	0.00204828	0.00559133	0.093718	0.00710974	0.00805165	0.0218071	0.0195087	0.0425557	0.0420165	0.00279862	0.005591	0.0128138	0.00024942	0.00128505	0.00677363	0.0570616	0.0743899	0.07236	0.00859448	0.0173084	0.0337855	0.0308524	0.0261054	0.0361342	0.207671	0.0365127	0.0842197	0.0508285	0.0234607	0.0792249	0.0094189	0.00110468	0.0206338	0.0444544	0.0467267	0.0262643	0.250206	0.136894	0.0254041	0.0446206	0.108579	0.0470966	0.38439	0.728024	1.08219	1.80539	5	2.000447
2216000	-1346.932	-1418.737	71.80517	10	5.486884	0.00565878	0.0133339	0.00425204	0.019778	0.00314874	0.00312513	0.00807542	0.000184578	0.00172436	0.00925339	0.00172242	0.00527256	0.00997809	0.00528196	0.00204182	0.00467719	0.021302	0.0903382	0.00690391	0.00882086	0.00856694	0.0513997	0.0272475	0.0452151	0.00147746	0.000581761	0.0105305	0.00480639	0.000726956	0.00127821	0.02121	0.0731775	0.0354448	0.00384653	0.0130335	0.0619186	0.0854542	0.0199729	0.0298499	0.1841	0.0374234	0.079403	0.0413838	0.0184593	0.0473221	0.00717284	0.0321365	0.00767896	0.0369439	0.0505968	0.0443617	0.215188	0.118769	0.0638346	0.0495955	0.125148	0.0511939	0.521123	0.814764	1.08237	1.58175	5	1.931323
2217000	-1347.477	-1419.472	71.99492	10	4.916706	0.0115217	0.010176	0.00117914	0.00540137	0.00197546	0.00797208	0.0117743	0.0161202	0.00599333	0.0114204	0.00315291	0.00241079	0.00446952	0.00193838	0.00819391	0.000187787	0.0130144	0.111126	0.00620932	0.00315471	0.0207432	0.00951651	0.0142167	0.0442668	0.00308303	0.00586322	0.00503078	0.00196691	0.00701338	0.0045045	0.0225007	0.0638474	0.0554194	0.00834121	0.0198656	0.0445527	0.0504587	0.0310659	0.0265091	0.152457	0.0505445	0.0746871	0.0355807	0.0264016	0.0462329	0.000345176	1.59007e-06	0.0308368	0.0202909	0.0811238	0.0560704	0.120351	0.0668845	0.020212	0.0319035	0.0466363	0.0603026	0.498581	0.801937	1.08344	1.61604	5	1.59702
2218000	-1362.892	-1426.35	63.45818	10	8.049367	0.00719821	0.0151952	0.0207304	0.0118115	0.0142824	0.00273305	0.00240269	0.0130636	0.00190323	0.0171499	0.00427415	0.00134301	0.000615546	0.00129429	0.00610132	0.00660403	0.00277312	0.0801087	0.000787155	0.0171999	0.0185871	0.0222325	0.0401697	0.0422602	0.00569234	0.00547571	0.0296531	0.00311643	0.00112659	0.0171898	0.0264853	0.0992511	0.0412403	0.0256275	0.00951711	0.0313869	0.06708	0.0247877	0.0479	0.153257	0.0129292	0.0852632	0.0371138	0.0134377	0.0627834	6.20778e-05	0.0126679	0.00160925	0.0249374	0.0898943	0.0301761	0.132782	0.0705587	0.0360541	0.048615	0.10069	0.0342888	0.594156	0.853054	1.07653	1.47626	5	1.73347
2219000	-1333.671	-1412.327	78.65563	10	3.631519	0.00535815	0.0238608	0.00338051	0.0069247	0.00434115	0.00200314	0.00469417	0.000765634	0.00451094	0.014719	0.00621598	0.00191729	0.000795938	0.00251317	0.00978723	0.0015128	0.0184792	0.184286	2.14612e-05	0.00300454	0.00117138	0.00964691	0.0510866	0.0419583	0.0024992	0.00843098	0.00536153	0.00767781	0.00370081	0.000537911	0.033492	0.0619311	0.0641092	0.049874	0.0303475	0.0485155	0.0641581	0.0124871	0.0186676	0.166457	0.0484839	0.0557759	0.0555796	0.0173231	0.0301405	0.0513553	0.00555	0.0111708	0.0329393	0.0780761	0.0438357	0.161539	0.09776	0.0354441	0.0291809	0.0502977	0.00306	0.432898	0.761418	1.08425	1.72143	5	1.788713
2220000	-1358.315	-1425.608	67.29297	10	3.834649	0.0143735	0.0108946	0.00862456	0.0193487	0.00208854	0.00239043	0.0124949	0.00483662	0.00846224	0.00281266	0.0138431	0.00575224	0.00304733	0.0161987	0.00476339	0.00433914	0.00250555	0.156079	0.00698118	0.00772657	0.00779622	0.0142608	0.0347902	0.0426758	0.00129892	0.000239355	0.00393353	0.00258572	0.00339979	0.00138334	0.0190792	0.0873394	0.0219226	0.0158758	0.0569521	0.0265215	0.0835171	0.0270803	0.0351199	0.149317	0.0341068	0.0834532	0.0594317	0.0349671	0.0630821	0.0692143	0.00197845	0.00525948	0.031102	0.0977173	0.0180581	0.233011	0.125923	0.0387183	0.0308815	0.0906513	0.0109176	0.445042	0.76929	1.08439	1.70128	5	1.971125
2221000	-1347.032	-1425.428	78.39562	10	3.610129	0.00984115	0.000223585	0.00982337	0.0237241	0.00641649	0.00164677	0.00433626	0.00183931	0.00676707	0.00712574	0.000563753	0.00178499	0.000974293	0.0114263	0.024253	0.00655066	0.0132191	0.107437	0.00244576	0.0130306	0.00620104	0.00219717	0.0484505	0.0340025	0.000824104	0.0200682	0.00208619	0.00336695	0.00320966	0.00786896	0.0207563	0.0736904	0.0455809	0.0165836	0.00520232	0.0394931	0.0526795	0.0191867	0.0214061	0.123964	0.0375484	0.0556144	0.041906	0.0403457	0.0224319	0.0347976	0.0183952	0.0199336	0.0671515	0.0979503	0.0417022	0.145006	0.136567	0.00972838	0.0541281	0.0621623	0.0186142	0.431572	0.760547	1.08423	1.72365	5	1.70423
2222000	-1361.463	-1427.512	66.04913	10	6.291692	0.00708031	0.00231539	0.0269895	0.0296063	0.018349	0.00555412	0.0109042	0.00449337	0.00170852	0.0249596	0.000598909	0.00646199	0.00100241	0.00498575	0.00831791	0.0127508	0.0169603	0.150016	0.00622541	0.000106165	0.0126906	0.00509174	0.0404498	0.0336296	0.0051093	0.0114147	0.00499162	0.010342	0.000544293	0.012238	0.0236745	0.0259088	0.0305238	0.0169458	0.0163503	0.0433044	0.0401937	0.0391726	0.0420852	0.160208	0.0263722	0.0805542	0.0746427	0.0328632	0.0959418	0.0537914	0.00258377	0.0383565	0.0442545	0.118957	0.0375919	0.227078	0.153516	0.0165973	0.0447415	0.102224	0.00305002	0.548241	0.82954	1.0806	1.54162	5	2.067372
2223000	-1348.541	-1420.466	71.92463	10	4.746331	0.00844899	0.00817493	0.0301659	0.0302495	0.00498554	0.00488932	0.0075569	0.00736703	0.00175362	0.0264469	0.00322377	0.00553118	0.00266943	0.00520413	0.00220309	0.000971909	0.0135331	0.142502	0.000308021	0.00193799	0.00195523	0.00259708	0.0308269	0.0209337	0.00927871	0.00263769	0.000891546	0.00331193	0.01363	0.00116889	0.0344832	0.0523108	0.0647529	0.0145448	0.065663	0.0372436	0.0312442	0.0352564	0.0399711	0.143871	0.0158748	0.0835004	0.0429043	0.0449147	0.0469023	0.00166861	0.00745878	0.00236372	0.0490982	0.0907582	0.0399712	0.175311	0.104163	0.0611262	0.0236116	0.0915181	0.0557069	0.491188	0.797617	1.08371	1.62748	5	1.851548
2224000	-1348.206	-1425.082	76.87553	10	3.327478	0.00917494	0.025355	0.0284575	0.0147719	0.0105735	0.00359451	0.000713691	0.000751952	0.00381675	0.0211608	0.00794111	0.000215725	0.00386184	9.95997e-06	0.0157745	0.00268194	0.0207715	0.142435	0.0032595	0.0164712	0.0202209	0.00834459	0.0256762	0.0261497	0.000611826	0.00559462	0.00891766	0.0018167	5.446e-05	0.00908503	0.0256612	0.04625	0.0502213	0.0321639	0.0218301	0.071073	0.0333981	0.0768299	0.022999	0.154279	0.0130018	0.115896	0.00589325	0.00771024	0.0510666	0.0615377	0.0168551	0.0134432	0.0408402	0.0450131	0.0423395	0.129947	0.1086	0.0215961	0.0238693	0.0594944	0.0175746	0.41311	0.748186	1.08372	1.75499	5	1.747649
2225000	-1359.017	-1428.077	69.06019	10	6.612376	0.00632126	0.00907706	0.0142182	0.010061	0.0148564	0.0123911	0.00489898	0.00603747	0.000996129	0.0354133	0.00193792	0.00268348	0.00409604	0.00819605	0.017517	0.0133753	0.0227428	0.0572472	0.000379964	0.0165898	0.00481545	0.0200777	0.0201056	0.0474231	0.00216768	0.00091829	0.00305695	0.0119435	0.00634628	0.00290634	0.0171448	0.0290397	0.036212	0.00374239	0.0391648	0.0402037	0.115632	0.0529714	0.0376567	0.167026	0.0184412	0.0767391	0.00898297	0.0104219	0.0671997	0.00538476	0.00477454	0.0237501	0.0238119	0.0749259	0.0294798	0.226235	0.0962775	0.0286103	0.044127	0.0589747	0.0436	0.557809	0.834591	1.07986	1.52774	5	1.759328
2226000	-1348.361	-1425.951	77.58966	10	2.530811	0.00922382	0.0134901	0.00732244	0.00267381	0.0052507	0.00627021	0.0125061	0.00051461	0.0108888	0.0139844	0.000169421	0.000688407	0.00205517	0.00473158	0.00571523	0.00626397	0.0135373	0.200665	0.00110147	0.000175222	0.00148684	0.00425518	0.0284786	0.0424721	0.00171515	0.00310433	0.00436877	0.0050384	0.00295248	0.000904257	0.0157147	0.043048	0.0419452	0.0131704	0.00638191	0.0420377	0.0737561	0.0327881	0.0312424	0.137639	0.0242622	0.0474509	0.0237085	0.0145311	0.0739735	0.00708632	0.00336834	0.0141583	0.0463355	0.0470309	0.0831534	0.120149	0.103454	0.0307032	0.0270122	0.0263889	0.0332024	0.349358	0.701725	1.07897	1.86995	5	1.575697
2227000	-1352.493	-1426.785	74.29196	10	3.454541	0.0149296	0.0196915	0.0109812	0.0111309	0.000184398	0.00274567	0.0149166	0.000641574	0.00110016	0.0146942	0.0206507	0.0149762	0.000482699	0.00649735	0.00283537	0.00083249	0.0226771	0.139406	0.00793956	0.0111727	0.00825118	0.00703693	0.0433664	0.0312223	0.00164888	0.00577179	0.00607125	0.0100926	0.00185308	0.00119957	0.0308916	0.0474376	0.0427149	0.0321142	0.0031046	0.0440502	0.0855928	0.0416838	0.0334393	0.16857	0.0136057	0.06185	0.0572342	0.0178305	0.0322965	0.0302805	0.0142179	0.00315567	0.0257368	0.064965	0.0250999	0.117162	0.10485	0.0306487	0.0136134	0.070478	0.00822475	0.421632	0.753948	1.084	1.74043	5	1.655848
