Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
61000	-180.5633	-218.6344	38.07116	10	2.161242	0.012369	0.0199693	0.00994643	0.00419352	0.126196	0.0861837	0.0225032	0.0310944	0.0268857	0.00275652	0.00227167	0.00832507	0.0125384	0.0666139	0.27283	0.0409024	0.126952	0.0521878	0.0699429	0.138321	0.0850486	0.311791	0.671133	1.07355	1.94353	5	1.218033
62000	-186.9214	-220.3138	33.39243	10	1.192302	0.0217843	0.000164583	0.010734	0.0218034	0.225671	0.0407297	0.0152815	0.0125325	0.00659466	0.001182	0.00764561	0.0153095	0.0564739	0.219951	0.117385	0.147032	0.0649059	0.332239	0.011623	0.175192	0.0481775	0.173655	0.527797	1.02577	2.27278	5	1.552412
63000	-182.801	-223.7116	40.91063	10	0.6982983	0.0379359	0.00750775	0.0149397	0.0514555	0.17606	0.0366086	0.00331016	0.0232136	0.039668	0.00853705	0.00371719	0.0451384	0.162706	0.0805233	0.0199506	0.0182132	0.118261	0.224935	0.0460066	0.0575435	0.146351	0.0738248	0.362726	0.924236	2.63921	5	1.322583
64000	-186.4851	-221.2693	34.78424	10	2.984696	0.0178765	0.0113297	0.0683518	0.0800181	0.201743	0.00867196	0.0232138	0.0124316	0.00756289	0.0180565	0.00591541	0.00930084	0.0137343	0.122031	0.0432601	0.122923	0.0209403	0.0263677	0.121724	0.121465	0.387123	0.388074	0.730677	1.08244	1.79881	5	1.444041
65000	-203.8704	-224.6502	20.7798	1	0.6137184	0.0687745	0.115902	0.0313143	0.012309	0.0548383	0.00988598	0.0427096	0.123513	0.00497713	0.00415741	0.00201819	0.000319063	0.117805	0.0887769	0.0132047	0.0878601	0.0518279	0.113369	0.160865	0.0990871	0.560042	0.0559492	0.319812	0.888159	2.73608	3	1.763556
66000	-197.1321	-226.5258	29.39378	10	1.571657	0.0098209	0.0154414	0.0839563	0.0236355	0.100569	0.120435	0.00222057	0.0233862	0.0042289	0.0590498	0.00948351	0.0104055	0.081549	0.0183882	0.0450599	0.106322	0.0775429	0.0240047	0.450021	0.00124465	0.141132	0.236183	0.600065	1.05437	2.10939	5	1.407897
67000	-199.4594	-226.5066	27.04725	10	1.194937	0.0112697	0.0284213	0.0541871	0.123022	0.0839293	0.0456204	0.0154442	0.103017	0.00784688	0.013306	0.00413937	0.00524929	0.0842975	0.127084	0.263228	0.0939038	0.567025	0.0130399	0.0209873	0.0094971	0.107311	0.174134	0.528413	1.02605	2.2714	5	1.781827
68000	-198.4097	-225.9064	27.49678	2	0.60342	0.0179101	0.00236834	0.0300878	0.00859416	0.0358346	0.0287481	0.055259	0.0624662	0.0235333	0.00937725	0.000339557	0.000494348	0.307729	0.154536	0.0355743	0.115098	0.119135	0.147976	0.0242788	0.117002	0.169479	0.0538142	0.314168	0.883054	2.74896	4	1.465821
69000	-197.2619	-217.9463	20.68439	1	2.821326	0.03193	0.0115796	0.00787958	0.0242235	0.0775363	0.026841	0.0226055	0.0826929	0.0323222	0.000135698	0.0147034	0.00516888	0.0254053	0.0871452	0.0720858	0.133437	0.115923	0.513429	0.135777	0.123053	0.00846165	0.374949	0.72113	1.08148	1.82244	3	1.552336
70000	-186.8127	-224.8492	38.03647	10	0.6558559	0.0111938	0.0314995	0.012535	0.0483423	0.0960179	0.0370608	0.000393955	0.0345173	0.0386104	0.018805	0.00336029	0.0614479	0.0480271	0.0783859	0.0272935	0.0854268	0.0821508	0.420776	0.0697477	0.0570268	0.0566567	0.0647959	0.341935	0.907343	2.68593	5	1.319275
