Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2821000	-3272.42	-3308.669	36.2486	2	1.988778	0.101614	0.037255	0.0440551	0.0779408	0.0275716	0.564149	0.00317827	0.000919035	0.174829	0.0781346	0.00111801	0.00923508	0.0336917	0.0845423	0.025165	0.0441449	0.0341048	0.0053698	0.0779964	0.0203683	0.0558995	0.0022838	0.0902931	0.0294439	0.0482407	0.0185193	0.0392883	0.00466426	0.135859	0.042594	0.025652	0.0222452	0.0177387	0.0508831	0.0235781	0.00542678	0.0412544	0.0674864	0.0121868	0.0461764	0.100498	0.0250071	0.21732	0.0423908	0.0162404	0.191324	0.247496	0.179956	0.106781	0.244	0.00834476	0.230846	0.0323907	0.0988985	0.12637	0.0358949	0.179663	0.018974	0.127937	0.136731	0.0309917	0.0164611	0.131083	0.285303	0.0728601	0.21064	0.0869232	0.175493	0.042248	0.00550013	0.0350311	0.00717716	0.0176172	0.0386041	0.0306012	0.10181	0.0145894	0.0224983	0.106031	0.291931	0.653815	1.06971	1.98455	4	6.023622
2822000	-3283.796	-3308.119	24.32222	1	1.157506	0.148566	0.0193411	0.0479602	0.0828729	0.120238	0.580785	0.00809243	0.010266	0.116102	0.0425516	0.0206827	0.0115324	0.0584775	0.0330946	0.0533606	0.0944578	0.0120839	0.0277494	0.011375	0.0200926	0.0681946	0.00520583	0.108961	0.0294673	0.0260629	0.0264428	0.0353058	0.0805407	0.256622	0.0381509	0.0531618	0.00559615	0.00494705	0.00879118	0.0500111	0.00115066	0.00838502	0.114424	0.0140204	0.034109	0.159513	0.0355537	0.258908	0.081763	0.00933658	0.0447233	0.0415208	0.0712503	0.0755971	0.556275	0.0434114	0.203194	0.190931	0.0409013	0.110311	0.0462624	0.0339155	0.0167429	0.050243	0.133849	0.0379682	0.347368	0.0898432	0.0812844	0.0594484	0.382488	0.278848	0.124416	0.0580461	0.0223229	0.0121337	0.268244	0.013617	0.0325377	0.0368554	0.0298059	0.0236356	0.0209044	0.261439	0.167268	0.519465	1.02188	2.29139	3	6.874641
2823000	-3283.089	-3313.637	30.54795	2	1.335908	0.119119	0.0691689	0.00171102	0.054716	0.0854262	0.637175	0.00891776	0.00470784	0.118849	0.0584242	0.0139037	0.0249076	0.083136	0.00923159	0.062238	0.0537062	0.0149129	0.0921886	0.0124432	0.10526	0.107935	0.0247661	0.12367	0.0647078	0.0326358	0.00457835	0.0328596	0.0103049	0.132227	0.0204062	0.0551677	0.0178439	0.0572825	0.0156535	0.04207	0.0136343	0.0410174	0.109371	0.007291	0.0410496	0.103391	0.168745	0.297219	0.189891	0.0102377	0.169131	0.00438003	0.123918	0.102013	0.0941677	0.0150141	0.0512498	0.584348	0.0521068	0.0690897	0.0350641	0.0248847	0.0293094	0.00622987	0.2016	0.0298819	0.120192	0.295469	0.234457	0.0335664	0.0617432	0.301387	0.0548553	0.0804677	0.0301686	0.0246011	0.323321	0.0342554	0.0210104	0.0297398	0.0762437	0.000873599	0.0172109	0.37227	0.198825	0.558751	1.03913	2.20329	4	7.058317
2824000	-3269.183	-3312.456	43.27301	2	1.744588	0.109858	0.0272402	0.00270015	0.0620553	0.0593454	0.448024	0.0177897	0.0222789	0.0952367	0.0595649	0.0139861	0.0309923	0.0211241	0.0576623	0.00531855	0.0774296	0.0596632	0.00195591	0.01498	0.0635264	0.0559817	0.00275295	0.0764875	0.0593682	0.0216651	0.00853866	0.0283449	0.0110911	0.126592	0.03082	0.0100142	0.00925107	0.0115647	0.0189916	0.0181292	0.0060199	0.00143347	0.0941913	0.058735	0.0317867	0.071841	0.188471	0.313168	0.0223929	0.0568273	0.0884372	0.0293516	0.0752732	0.0880062	0.334407	0.060303	0.0304322	0.290563	0.253397	0.129542	0.0465294	0.183095	0.122788	0.0375819	0.10408	0.0493713	0.126239	0.29791	0.0563685	0.0485967	0.0130617	0.236177	0.0667674	0.0643825	0.0286298	0.0465863	0.0749192	0.00411252	0.0403445	0.00813956	0.107243	0.0602425	0.0337976	0.168103	0.260756	0.62478	1.06206	2.05241	4	5.989968
2825000	-3289.104	-3319.883	30.7788	2	0.8799388	0.149663	0.000970601	0.0926951	0.0898481	0.0491393	0.51484	0.00859539	0.0434373	0.130377	0.042317	0.0394159	0.0502172	0.00964127	0.0375067	0.0677518	0.0808076	0.000785166	0.0394008	0.0273006	0.055806	0.021646	0.0184362	0.0644354	0.019219	0.0268607	0.0207414	0.0215723	0.0623329	0.16003	0.0353597	0.057016	0.0323127	0.0162595	0.0211403	0.031692	0.00509855	0.0377835	0.0793176	0.0190584	0.0521081	0.0968432	0.17784	0.200151	0.0405419	0.0624805	0.328876	0.0481045	0.00962583	0.144161	0.143778	0.0175495	0.0923875	0.0403473	0.235684	0.146816	0.0523225	0.431638	0.00750304	0.0247406	0.129485	0.0606873	0.280227	0.183354	0.266842	0.087128	0.102668	0.00500221	0.0931686	0.030226	0.0214641	0.0392983	0.050962	0.029739	0.0277467	0.0537566	0.0836367	0.0333279	0.114163	0.257208	0.112421	0.437433	0.976862	2.47328	4	6.584415
2826000	-3263.639	-3300.154	36.51561	2	1.180421	0.126155	0.0155661	0.0435825	0.087502	0.0460771	0.342509	0.0148693	0.0490968	0.11273	0.00139488	0.0766005	0.0306585	0.00781312	0.0590541	0.127317	0.112773	0.041494	0.0225862	0.0253316	0.0379552	0.0659205	0.00592655	0.0654322	0.0305209	0.0284071	0.0110669	0.0354702	0.000575273	0.0837654	0.020245	0.022979	0.0220897	0.0170848	0.0325579	0.0615402	0.010554	0.0956013	0.102998	0.00898415	0.0236506	0.0625218	0.0145718	0.279707	0.0365111	0.110481	0.0479972	0.0367156	0.146708	0.146149	0.0884788	0.0233934	0.00670773	0.035509	0.230235	0.108139	0.0230304	0.00342871	0.0450412	0.151196	0.135485	0.078094	0.355346	0.163663	0.362342	0.119349	0.228194	0.147568	0.0129129	0.0368583	0.00868093	0.0259226	0.16456	0.0307509	0.0195951	0.0188557	0.099419	0.0185637	0.0652352	0.133477	0.171487	0.524992	1.02447	2.27905	4	5.947828
2827000	-3280.383	-3314.265	33.88291	2	1.147502	0.14402	0.113719	0.0333025	0.0608661	0.0347521	0.570241	0.0166108	0.00738226	0.160005	0.0632234	0.0399803	0.021535	0.000661919	0.0958769	0.0320215	0.065813	0.0172806	0.0342908	0.0430969	0.102581	0.0310408	0.00612309	0.0624603	0.0143732	0.0678872	0.00963675	0.00823915	0.034986	0.126961	0.0230616	0.0439728	0.00470703	0.0162088	0.0577844	0.0659551	0.0327571	0.0106045	0.126537	0.0114547	0.0384703	0.0591459	0.062658	0.128184	0.0431615	0.113834	0.407489	0.0462051	0.210647	0.09751	0.0745769	0.0271818	0.333629	0.0656452	0.02909	0.0978785	0.0608534	0.184552	0.0229566	0.0964513	0.15795	0.0877359	0.30505	0.387224	0.0849272	0.138804	0.0438237	0.032712	0.147891	0.0339195	0.0164587	0.012898	0.0151785	0.0254572	0.0230079	0.0179429	0.236784	0.0340812	0.0417132	0.103516	0.165411	0.517002	1.02071	2.29688	4	6.559205
2828000	-3275.164	-3308.075	32.9105	2	1.883668	0.137111	0.0365348	0.0890381	0.071463	0.040971	0.4739	0.00612678	1.59079e-05	0.133039	0.0471414	0.0470427	0.0803557	0.00775117	0.0221127	0.027192	0.187867	0.00875764	0.0122708	0.059369	0.0338998	0.0913755	0.00745078	0.0914662	0.0359197	0.0619961	0.00109766	0.0323761	0.0493998	0.218865	0.0725799	0.0147334	0.00689051	0.0161539	0.0146866	0.0268703	0.00593456	0.0384287	0.126668	0.0256341	0.0229239	0.140882	0.0285057	0.0938348	0.0448911	0.00329526	0.29663	0.0288655	0.11464	0.134082	0.0798443	0.0216811	0.177287	0.157783	0.0659466	0.0770718	0.0101964	0.443199	0.244535	0.0923515	0.135939	0.155505	0.122465	0.200831	0.104809	0.0984559	0.0403359	0.0868286	0.0528074	0.0712702	0.00205015	0.018109	0.0249268	0.0206495	0.0243213	0.0150841	0.313073	0.0353075	0.0124775	0.0381666	0.278981	0.642044	1.06679	2.01219	4	6.312345
2829000	-3292.602	-3320.324	27.72199	1	1.272047	0.110032	0.00852733	0.105104	0.0602739	0.072169	0.402275	0.00894854	0.00971605	0.132555	0.01368	0.0317849	0.013561	0.106708	0.0994217	0.0545075	0.149793	0.057608	0.0432609	0.0774284	0.0328636	0.0331171	0.0078979	0.15896	0.0136326	0.0223781	0.0101839	0.0162607	0.0350494	0.159184	0.0893103	0.0121358	0.0150878	0.00934323	0.047117	0.065873	0.0108463	0.0193821	0.119987	0.0215497	0.0319316	0.113762	0.0368273	0.228128	0.0524952	0.101961	0.121132	0.0526811	0.228671	0.150426	0.273753	0.0186165	0.244577	0.0545654	0.0469819	0.118991	0.183972	0.0237152	0.245643	0.0105727	0.109954	0.0368218	0.227081	0.0338882	0.0803583	0.129521	0.293038	0.464765	0.0323474	0.0129843	0.058813	0.0765004	0.00482407	0.00631822	0.0367674	0.0458321	0.00809204	0.015225	0.0183032	0.0348587	0.187867	0.545622	1.03367	2.23284	3	6.52321
2830000	-3275.639	-3321.793	46.1539	2	1.381539	0.1799	0.022935	0.0315402	0.113708	0.0102793	0.429973	0.0173649	0.0104946	0.0988169	0.0628178	0.0327376	0.0808959	0.0252837	0.0523667	0.0745123	0.0827694	0.052396	0.0125848	0.0200532	0.0235211	0.0981529	0.00624726	0.0593491	0.0497014	0.0199138	0.0165591	0.0411395	0.00379	0.0619741	0.0276679	0.0236528	0.00801785	0.0395242	0.0291688	0.0259922	0.00603745	0.0594171	0.139466	0.0149852	0.0260059	0.114179	0.0552475	0.193713	0.0325438	0.0252147	0.203531	0.0420859	0.00159741	0.11452	0.10403	0.0234861	0.25938	0.155807	0.0125135	0.0687157	0.226397	0.0127341	0.0702606	0.00224494	0.0838869	0.13101	0.140492	0.0148018	0.136029	0.130467	0.246487	0.180182	0.0464574	0.0258709	0.00755123	0.0885795	0.00434522	0.0314794	0.0185447	0.0158617	0.0746286	0.0179886	0.00466849	0.00915678	0.206429	0.567573	1.04263	2.18336	4	5.318402
2831000	-3288.062	-3315.928	27.8657	2	1.550446	0.183366	0.0104412	0.0517733	0.0838155	0.0543807	0.434325	0.0457491	0.00758048	0.122667	0.0171263	0.0289273	0.0140036	0.00602009	0.0076884	0.0179138	0.147048	0.0174967	0.00955869	0.0285722	0.00389996	0.0631228	0.010844	0.0527819	0.01784	0.050974	0.00258853	0.0424412	0.00285655	0.299614	0.00561805	0.0264145	0.0267638	0.011272	0.0395405	0.0452893	0.00655969	0.0197795	0.0926521	0.0149607	0.0146392	0.081706	0.0577589	0.326979	0.0136975	0.00626715	0.224293	0.014224	0.269157	0.161517	0.129092	0.0739456	0.438573	0.27051	0.0967916	0.216703	0.342165	0.0186857	0.132432	0.00701491	0.142057	0.0271821	0.263385	0.249044	0.118316	0.177923	0.122674	0.529321	0.0418447	0.114428	0.00994792	0.0199434	0.0532071	0.00178264	0.0156704	0.183796	0.0616572	0.0128184	0.0530061	0.0783631	0.233011	0.596743	1.05325	2.11699	4	7.296786
2832000	-3279.516	-3317.792	38.27662	2	2.116461	0.134805	0.0293656	0.0336533	0.0383976	0.00351372	0.401315	0.0668569	0.0101355	0.153755	0.0130899	0.037226	0.013358	0.0865158	0.0811547	0.0175939	0.0764058	0.0331152	0.0674606	0.021301	0.0552762	0.0646316	0.00282868	0.0864078	0.0259759	0.039438	0.0165684	0.0264608	0.000479122	0.147634	0.0200249	0.0176114	0.0173188	0.0219742	0.022018	0.031503	0.00411653	0.0218445	0.163425	0.00788404	0.026114	0.0730645	0.00360751	0.243104	0.0613027	0.0238184	0.0687582	0.0314164	0.208923	0.101268	0.0808243	0.0346555	0.184577	0.256327	0.0333831	0.115504	0.0781335	0.0421384	0.0752458	0.0917935	0.18278	0.061662	0.103501	0.106607	0.0516819	0.0254248	0.133766	0.0620483	0.0893319	0.0438438	0.00862347	0.0336498	0.169808	0.0265568	0.0114504	0.226596	0.205487	0.0204171	0.0560179	0.0398405	0.306791	0.666853	1.07265	1.95371	4	5.605491
2833000	-3266.914	-3302.501	35.58734	2	1.161022	0.146216	0.00838741	0.0431199	0.0760995	0.0207836	0.546959	0.00351436	0.00974401	0.111762	0.0596708	0.0276823	0.0358071	0.0232013	0.0450406	0.12964	0.000414778	0.0733826	0.0135043	0.00382283	0.00159084	0.100569	0.0168606	0.0897911	0.0298381	0.0285149	0.00695582	0.0142678	0.0268591	0.181323	0.0311097	0.0492032	0.0142583	0.00727963	0.0360116	0.0155378	0.00676097	0.0355201	0.109251	0.0113239	0.0362845	0.149346	0.0284026	0.137823	0.0695576	0.0449816	0.203057	0.083805	0.110587	0.138868	0.276638	0.0128938	0.254118	0.298312	0.190743	0.098834	0.0640605	0.0254708	0.0477766	0.0332044	0.0805041	0.291114	0.330661	0.0281081	0.0445665	0.0751384	0.122901	0.187977	0.0114106	0.0462841	0.0330474	0.0448248	0.00705429	0.0371967	0.0419063	0.0056172	0.319919	0.00735386	0.0180553	0.0311737	0.167918	0.520323	1.02229	2.28947	4	6.261154
2834000	-3263.053	-3306.564	43.51017	2	1.521557	0.137822	0.00485029	0.0329506	0.0249958	0.0717849	0.362801	0.0250869	0.00425847	0.098346	0.0714335	0.0127813	0.0256258	0.00626351	0.0469702	0.00839055	0.00677304	0.0375719	0.0022001	0.0291141	0.00966862	0.0542802	0.015564	0.0529006	0.0492911	0.0202467	0.0239236	0.0229086	0.0203431	0.0983237	0.0630236	0.0290145	0.0139334	0.0205645	0.0213855	0.0627114	0.0102555	0.00747993	0.0628223	0.0208245	0.0288267	0.11286	0.0339863	0.140679	0.176023	0.032956	0.224641	0.142704	0.19077	0.15616	0.291852	0.0411304	0.402155	0.116676	0.091498	0.0578213	0.00436266	0.240567	0.0270292	0.0456248	0.114905	0.00796467	0.226942	0.115949	0.0679795	0.0894133	0.0195144	0.161398	0.0222751	0.000279319	0.0293326	0.0807584	0.0631155	0.0152366	0.019568	0.166381	0.173561	0.0189065	0.0213575	0.0543959	0.228633	0.592106	1.05166	2.1276	4	5.717041
2835000	-3273.95	-3307.508	33.55792	2	1.492364	0.102833	0.0016438	0.0287229	0.119093	0.0253979	0.428751	0.0217544	0.00451504	0.138093	0.067754	0.0310328	0.0277991	0.0188347	0.0143884	0.120752	0.0179735	0.0378492	0.00113641	0.0499566	0.015205	0.0743373	0.0110912	0.0719311	0.0475134	0.02695	0.0017656	0.0394365	0.0054853	0.18105	0.0219168	0.0209262	0.0258591	0.0246627	0.100332	0.0357221	0.0340411	0.0377558	0.111199	0.0357121	0.0486787	0.118684	0.0342762	0.169575	0.258211	0.0816636	0.1554	0.120124	0.196318	0.176346	0.258583	0.00897734	0.308647	0.0257846	0.172373	0.0956088	0.0240701	0.260215	0.045317	0.0495399	0.157927	0.0471542	0.30047	0.0608178	0.0578324	0.0965567	0.0468297	0.122243	0.0361823	0.0413055	0.0306116	0.0702627	0.0858139	0.0074373	0.0277687	0.0889059	0.196748	0.0336588	0.0233324	0.00968182	0.22414	0.58728	1.04997	2.13861	4	6.331107
2836000	-3271.426	-3315.407	43.98087	2	1.751413	0.107784	0.0502162	0.029883	0.100612	0.00890183	0.297429	0.0370633	0.012447	0.128472	0.0400583	0.0144711	0.0578333	0.0414903	0.106127	0.0509026	0.0180616	0.0551177	0.0390066	0.0692778	0.0360053	0.0749375	0.0240186	0.0527099	0.0308145	0.0352457	0.00452491	0.0533091	0.0304265	0.127469	0.0677107	0.00602028	0.0214304	0.0286794	0.0159909	0.088757	0.0151749	0.0440605	0.0975109	0.0300577	0.0545253	0.115907	0.159518	0.228248	0.0489595	0.0932601	0.115472	0.0347113	0.134205	0.154188	0.0361412	0.00830761	0.261314	0.102756	0.109853	0.269411	0.0272195	0.22089	0.156057	0.000448384	0.141862	0.0382866	0.0687353	0.0575327	0.0934112	0.158609	0.201148	0.244203	0.0179054	0.052239	0.051179	0.0119196	0.00654342	0.026364	0.00392341	0.0160459	0.132632	0.0218479	0.0308685	0.0234169	0.261681	0.625677	1.06231	2.05033	4	5.880073
2837000	-3289.187	-3314.617	25.43033	1	1.405414	0.135493	0.115097	0.0741139	0.0936811	0.0705409	0.318429	0.00363959	0.00752821	0.149938	0.0346642	0.0546603	0.0101461	0.00420955	0.0742731	0.135372	0.105267	0.0570263	0.0835104	0.0395069	0.0452352	0.0793713	0.00758731	0.144951	0.0316182	0.0304813	0.00404497	0.0167649	0.0268568	0.128712	0.0545279	0.100434	0.0057198	0.0229534	0.0182442	0.0637239	0.0220029	0.0139998	0.0582439	0.00532407	0.0615279	0.0791489	0.0169268	0.127333	0.0734861	0.196977	0.318289	0.0197014	0.336994	0.031506	0.187145	0.0131706	0.420584	0.0366322	0.0853707	0.137282	0.0742739	0.210778	0.0644942	0.0354267	0.12945	0.082321	0.132878	0.0816349	0.0338949	0.157869	0.283574	0.158756	0.042133	0.0262348	0.0333113	0.0530201	0.080522	0.0137278	0.0223434	0.00220474	0.266455	0.107505	0.0482403	0.00802055	0.210334	0.572016	1.04435	2.1733	3	6.739039
2838000	-3278.769	-3314.494	35.72547	2	1.10237	0.133937	0.0130384	0.107642	0.0702196	0.0431055	0.404638	0.0150166	0.00729193	0.103318	0.0705	0.00270294	0.00452146	0.0250552	0.098454	0.0750855	0.00207247	0.0564169	0.0282767	0.033752	0.020496	0.080584	0.00670499	0.108027	0.0579106	0.0367794	0.00688888	0.035795	0.00237002	0.0768551	0.0548314	0.00293668	0.0118902	0.00697095	0.0433425	0.0671864	0.0021222	0.0289864	0.0715396	0.0282883	0.0774375	0.0722465	0.108281	0.0164415	0.0239725	0.0405877	0.215063	0.0310749	0.149121	0.00650393	0.0824	0.03101	0.178696	0.349553	0.0971512	0.191487	0.0262355	0.0224212	0.112411	0.292222	0.108063	0.0345798	0.0388932	0.177884	0.0813762	0.316853	0.0774512	0.1838	0.0700348	0.0603486	0.0423674	0.0139683	0.12137	0.0248871	0.038034	0.0147498	0.250621	0.181833	0.02308	0.148399	0.156915	0.505498	1.01509	2.3225	4	6.178458
2839000	-3272.708	-3308.681	35.97338	2	1.681706	0.0887443	0.0130308	0.0057566	0.0948195	0.0129495	0.345321	0.00763836	0.0283213	0.0651861	0.0945189	0.0225755	0.00286376	0.00396266	0.0383378	0.0762381	0.09587	0.0270056	0.00647285	0.018884	0.036539	0.0779656	0.00518244	0.0961532	0.0496661	0.0370275	0.0138835	0.00375388	0.00661666	0.178359	0.0581313	0.0345497	0.0120764	0.0230573	0.0559345	0.125823	0.00553288	0.0341714	0.105927	0.053199	0.0349634	0.116077	0.00166807	0.0530027	0.0199482	0.0455329	0.449392	0.0633449	0.189887	0.0419958	0.120464	0.00886512	0.190698	0.452772	0.0193122	0.074483	0.0349581	0.0527715	0.00708301	0.359347	0.141775	0.0730598	0.0506174	0.103476	0.0677572	0.201725	0.00569592	0.115272	0.0394533	0.0934726	0.0580619	0.0177788	0.13283	0.0124228	0.04	0.180523	0.31973	0.105672	0.0274139	0.111721	0.252077	0.61625	1.05952	2.07215	4	6.297071
2840000	-3277.466	-3310.927	33.46084	2	1.974436	0.141606	0.00609692	0.00603115	0.141955	0.0124887	0.522926	0.0106291	0.0186317	0.106169	0.0421621	0.00995397	0.00293192	0.0114621	0.0542984	0.0588218	0.0172117	0.0731571	0.0157737	0.0296393	0.0292531	0.0810138	0.00637241	0.115415	0.0410826	0.0536501	0.00696864	0.00604053	0.00163968	0.0933887	0.0175311	0.0321707	0.00834156	0.0318325	0.0152739	0.0516433	0.00304144	0.0165383	0.102532	0.0410755	0.021147	0.0666053	0.00236081	0.028667	0.0554454	0.123777	0.141189	0.283817	0.228113	0.0386356	0.263516	0.00508705	0.12628	0.241193	0.0496012	0.131659	0.00420162	0.0394451	0.00513017	0.575363	0.14278	0.0769829	0.0729132	0.0840336	0.0467308	0.255909	0.0222453	0.0623387	0.0295657	0.0636163	0.0696582	0.0335022	0.205558	0.0158585	0.0249027	0.116824	0.321419	0.13079	0.00556112	0.0803078	0.290204	0.652267	1.06934	1.98819	4	6.329479
2841000	-3271.45	-3314.142	42.69221	2	1.092457	0.161261	0.00600696	0.0828797	0.0181076	0.106552	0.337038	0.0217458	0.0139084	0.115103	0.0136329	0.0703816	0.0028082	0.00533399	0.0958294	0.0437452	0.0491394	0.0176939	0.023365	0.051957	0.0146371	0.115754	0.0344586	0.117208	0.01246	0.0430472	0.0109047	0.0322301	0.0524179	0.206715	0.0445408	0.00357888	0.0129944	0.0141132	0.0281209	0.0651977	0.00336574	0.0267484	0.10364	0.00994205	0.0235753	0.138203	0.172892	0.082875	0.0757633	0.0262594	0.0187768	0.188507	0.084907	0.0122863	0.111734	0.0120155	0.461586	0.264302	0.0253511	0.220665	0.00558883	0.00921887	0.0381903	0.0286007	0.167965	0.0363239	0.0971222	0.215331	0.176926	0.0487306	0.0819129	0.358568	0.0613828	0.0691927	0.0208873	0.0264473	0.0175873	0.0509352	0.00948313	0.0538795	0.299728	0.131241	0.0115974	0.0352409	0.155024	0.502881	1.01378	2.32832	4	6.160344
2842000	-3288.193	-3319.873	31.67976	1	1.575119	0.117106	0.0344513	0.0111534	0.0813785	0.0134548	0.444552	0.00457918	0.0230229	0.129636	0.136714	0.0104117	0.0506907	0.0158428	0.0751965	0.0473115	0.045663	0.0223528	0.00394856	0.0300086	0.0417821	0.0410541	0.0319511	0.117333	0.0141652	0.014312	0.0215126	0.0438849	0.0501557	0.13322	0.0702892	0.0063305	0.0116771	0.0235782	0.0305144	0.0955649	0.00283561	0.0201751	0.139951	0.0129115	0.0552228	0.130333	0.0579577	0.119543	0.0494654	0.33531	0.162375	0.0302249	0.0211074	0.00629459	0.293957	0.031278	0.0197945	0.0344266	0.119864	0.107563	0.00919803	0.0547278	0.128544	0.021688	0.11572	0.0177806	0.13477	0.0959481	0.0443253	0.176092	0.20173	0.228636	0.0754717	0.0261422	0.0625873	0.01499	0.437636	0.0372648	0.00272477	0.0429622	0.051419	0.170365	0.0500771	0.100937	0.236697	0.600601	1.05454	2.10816	3	6.097126
2843000	-3273.891	-3313.214	39.32332	2	1.592701	0.0711839	0.053673	0.0462506	0.0563863	0.0611085	0.415794	0.0133375	0.0170189	0.158492	0.0422617	0.023869	0.0902853	0.0131947	0.0132446	0.0568586	0.0805511	0.0629157	0.0353061	0.00655572	0.0706611	0.00480145	0.0104878	0.074472	0.0156599	0.0287046	0.000381413	0.0163683	0.0100799	0.127136	0.0629404	0.0459625	0.00920578	0.0145823	0.0654815	0.0627572	0.00861034	0.0230327	0.111023	0.00808871	0.0283837	0.124626	0.0354193	0.143142	0.0579932	0.00884401	0.0300884	0.0100887	0.332847	0.0208553	0.199237	0.0054546	0.0103937	0.00650141	0.00412837	0.0646224	0.136453	0.0299705	0.373597	0.0270361	0.100622	0.100341	0.365083	0.166424	0.193793	0.117138	0.242496	0.0310669	0.0299577	0.0127959	0.0575202	0.0140833	0.254166	0.0294497	0.0452757	0.0418722	0.297915	0.122117	0.0789075	0.056927	0.239294	0.603293	1.05543	2.10198	4	6.09636
2844000	-3295.685	-3320.18	24.49548	2	1.506701	0.107089	0.0369337	0.0406347	0.150994	0.11056	0.755886	0.0223635	0.0175033	0.119512	0.0573473	0.0272713	0.0781515	0.0225739	0.0381127	0.0988142	0.0875849	0.0496025	0.00688353	0.0134196	0.0525518	0.00642138	0.0162532	0.137693	0.0554861	0.031901	0.0204081	0.0638998	0.0579514	0.190847	0.0173439	0.0256061	0.00877725	0.00747878	0.0156519	0.0438175	0.00156479	0.0137642	0.0874965	0.0157015	0.0258792	0.0999773	0.00789814	0.00738202	0.278722	0.0679007	0.0622358	0.00878834	0.650097	0.0243651	0.208338	0.00581345	0.25192	0.0177599	0.0516505	0.144715	0.00717175	0.212617	0.323369	0.000435568	0.158053	0.0280688	0.344752	0.45244	0.347855	0.0737944	0.389143	0.0591725	0.00690895	0.0225644	0.0283374	0.0137854	0.00561312	0.0234787	0.0287874	0.0478383	0.355519	0.0958677	0.0378359	0.00768322	0.226356	0.589668	1.05081	2.13316	4	7.696384
2845000	-3270.842	-3306.602	35.7598	2	1.814046	0.120173	0.117809	0.0140602	0.00150342	0.0122167	0.447303	0.00198771	0.0151464	0.150171	0.0283568	0.0389595	0.00702893	0.0246343	0.0514314	0.00966263	0.0166585	0.0259987	0.000558214	0.0472889	0.0199643	0.0580232	0.00365401	0.110015	0.0244462	0.02808	0.0202403	0.03472	0.00617883	0.111666	0.0389166	0.031489	0.0154539	0.0184052	0.0273422	0.11203	0.00434376	0.0449522	0.160811	0.00230044	0.0310701	0.0753487	0.128277	0.0334344	0.15479	0.217786	0.114346	0.0877833	0.0734107	0.0755397	0.125202	0.0247326	0.239513	0.0220461	0.0854363	0.080267	0.00644795	0.0248088	0.024407	0.0148892	0.104811	0.0211083	0.351005	0.120749	0.0524096	0.216075	0.367598	0.415911	0.0324333	0.0300993	0.0142591	0.106155	0.117712	0.0371409	0.0353605	0.00271116	0.404014	0.1145	0.0233228	0.0030089	0.270019	0.633661	1.06455	2.03176	4	6.213902
2846000	-3272.68	-3313.691	41.01107	2	2.267434	0.163129	0.0032615	0.00890021	0.0439051	0.0593979	0.392296	0.00818234	0.0258664	0.106027	0.0029793	0.0859824	0.0568207	0.000712874	0.0113603	0.112947	0.00159068	0.0876424	0.023194	0.0646626	0.00841765	0.0439621	0.0123827	0.0602156	0.0249744	0.0538874	0.00198369	0.0724758	0.0339569	0.156754	0.054037	0.0264215	0.0165966	0.0189642	0.0225506	0.0496418	0.00347563	0.0441885	0.119036	0.0349777	0.040916	0.0990477	0.0119626	0.0284187	0.0223109	0.138872	0.077868	0.00608048	0.194684	0.025439	0.104912	0.0191883	0.0165312	0.0440511	0.271781	0.0866169	0.0278094	0.0856699	0.136421	0.065772	0.172345	0.0106304	0.0913792	0.0085574	0.321561	0.136722	0.388589	0.0237821	0.178086	0.0352616	0.0291054	0.0453029	0.0271645	0.0339505	0.0284558	0.143743	0.348646	0.138654	0.0045193	0.00498599	0.323237	0.680739	1.07544	1.92059	4	5.79355
