Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
60000	-181.7247	-222.4813	40.75651	10	1.287981	0.0280753	0.0165319	0.0255566	0.0281481	0.031537	0.0423199	0.0217082	0.00884064	0.00427523	0.0460903	0.00450357	6.4179e-05	0.0352085	0.0791384	0.0590399	0.0993835	0.215036	0.0169699	0.0952757	0.0121467	0.0679178	0.190636	0.548988	1.0351	2.22528	5	0.9377671
61000	-206.5014	-228.1376	21.63616	2	1.132404	0.0636909	0.00776349	0.005288	0.0178381	0.0794335	0.05049	0.0267619	0.0220542	0.0269616	0.00198715	0.00302451	0.00109739	0.116011	0.533658	0.0147173	0.0167635	0.372904	0.120696	0.0246902	0.268629	0.0890181	0.16259	0.513227	1.01889	2.30529	4	1.863478
62000	-199.5906	-227.3827	27.79203	2	1.433047	0.0479113	0.0122028	0.0132547	0.0553517	0.0519857	0.0287369	0.00171747	0.0202139	0.01581	0.0811346	0.0147191	0.00384163	0.587851	0.0376937	0.0552777	0.0204925	0.0722578	0.0217852	0.0261281	0.132733	0.000916603	0.214792	0.577019	1.04624	2.16195	4	1.302016
63000	-187.7645	-221.4665	33.70194	10	1.830692	0.125221	0.00769596	0.0324365	0.114517	0.0441326	0.0345727	0.0104761	0.0335202	0.016769	0.00151304	0.00319047	0.0091816	0.138539	0.00298994	0.0508591	0.558806	0.183895	0.0350566	0.101279	0.000125408	0.0617646	0.272191	0.635711	1.06511	2.02699	5	1.56654
64000	-184.9329	-223.1405	38.20759	10	1.570068	0.0808342	0.0416214	0.00288362	0.0281693	0.121462	0.0321938	0.0102932	0.0288251	0.0360816	0.0345137	0.0211945	0.0167579	0.0878993	0.015345	0.0768429	0.280993	0.0717253	0.117836	0.0654294	0.0736081	0.0110787	0.235946	0.599818	1.05428	2.10995	5	1.255589
65000	-180.781	-218.0774	37.29634	10	0.5522515	0.0316902	0.0188548	0.0250624	0.0515619	0.0722353	0.0141827	0.00887052	0.0173116	0.0106219	0.0212187	0.00180588	0.00214553	0.0112519	0.0714097	0.00413547	0.359168	0.0721791	0.0518532	0.0458677	0.047274	0.0468274	0.0434345	0.284665	0.854857	2.81704	5	0.9855281
66000	-180.0807	-223.1065	43.02582	10	0.7521229	0.00853528	0.000499987	0.0273104	0.00739025	0.0281499	0.0945168	0.000486514	0.0335401	0.00464843	0.0153843	0.000624505	0.000535557	0.0448943	0.225981	0.0948091	0.241348	0.117433	0.0778775	0.0565466	0.0279967	0.0888904	0.0853387	0.38712	0.942752	2.58479	5	1.197398
67000	-205.3439	-223.0091	17.66519	1	2.170742	0.0628454	0.012207	0.0589598	0.122195	0.0123988	0.0246819	0.000783541	0.00191958	0.045651	0.011986	0.0309905	0.00439381	0.123344	0.252114	0.0653698	0.217817	0.125795	0.00500685	0.0835635	0.452517	0.204775	0.312838	0.672023	1.07373	1.94141	3	1.919315
68000	-186.6163	-224.28	37.66376	10	2.405948	0.0289994	0.0486464	0.00142312	0.0587033	0.120897	0.0222668	0.0486601	0.044247	0.0143968	0.0552196	0.0144997	0.0161985	0.128035	0.0653201	0.0238861	0.0530223	0.0416723	0.0208603	0.076526	0.294182	0.0981512	0.337354	0.692237	1.07748	1.89293	5	1.275814
69000	-202.3897	-230.5494	28.1597	2	0.6175114	0.0419077	0.000384097	0.01248	0.0122437	0.0183958	0.0156433	0.0409937	0.105925	0.0106367	0.0623739	0.00134704	0.00335061	0.0701867	0.0888439	0.0247587	0.0371187	0.0882123	0.175516	0.0960454	0.290567	0.0558792	0.0567387	0.321867	0.889996	2.7314	4	1.25281
