Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
44000	-335.8644	-386.5587	50.6943	10	0.006262133	0.00275013	0.0560282	0.00531148	0.0387852	0.0833717	0.00781285	0.0136829	0.0626431	0.223635	0.285119	0.202896	0.265378	0.0267273	0.0174973	0.102197	0.0130772	0.0298846	0.0308895	0.00585585	0.358648	0.142806	0.0262541	0.111328	0.0186319	0.0655578	4.03531e-97	9.51453e-49	1.88145e-20	4	5	2.196769
45000	-332.6835	-394.6157	61.93224	10	0.03348189	0.0407586	0.0299914	0.035458	0.0100879	0.0156401	0.00633263	0.0133001	0.0176032	0.0233638	0.174664	0.16037	0.110371	0.0415644	0.0118542	0.136946	0.125244	0.0193063	0.194607	0.0810013	0.0132251	0.0034088	0.0967081	0.0405038	0.0415755	0.0889645	5.82272e-19	1.14021e-09	0.000310739	3.99969	5	1.53285
46000	-335.2665	-388.95	53.68355	10	0.004884734	0.257837	0.018983	0.00167884	0.00124998	0.0526709	0.0208188	0.0122182	0.0825364	0.291479	0.177156	0.460527	0.0608031	0.0064146	0.0129759	0.135014	0.00375405	0.015084	0.0666277	0.0151642	0.0194716	0.0596303	0.036447	0.163098	0.0139878	0.162079	3.13005e-124	2.65019e-62	4.45322e-26	4	5	2.147707
47000	-319.3306	-382.9785	63.64786	10	0.04859102	0.007915	0.035286	0.0320583	0.00521554	0.0965361	0.000586414	0.026893	0.0147324	0.145572	0.0267348	0.171621	0.0149778	0.0167517	0.00444828	0.122564	0.018346	0.161577	0.186512	0.00209808	0.0945514	0.0973031	0.15479	0.120826	0.089183	0.044003	2.26629e-13	7.10434e-07	0.00448564	3.99551	5	1.691082
48000	-323.4046	-383.3048	59.90015	10	0.0611117	0.16021	0.0365243	0.0102755	0.00874101	0.0317201	0.0208774	0.00484517	0.00304964	0.0751291	0.131254	0.320356	0.179619	0.00886327	0.0180587	0.0262388	0.0238982	0.0762097	0.135005	0.0924804	0.0014322	0.0680344	0.207293	0.221269	0.0597783	0.0402671	7.81567e-11	1.31793e-05	0.0150729	3.98491	5	1.961429
49000	-332.5274	-391.1164	58.58899	10	0.05271646	0.0438129	0.034129	0.00431333	0.0447132	0.0509294	0.0172741	0.0529195	0.00260053	0.215017	0.0860063	0.123521	0.0962675	0.0159138	0.00593342	0.143349	0.082204	0.259539	0.0820451	0.0197746	0.0691886	0.146041	0.0582436	0.522983	0.00512654	0.14157	2.11178e-12	2.1679e-06	0.00712647	3.99287	5	2.323416
50000	-327.9235	-387.0887	59.16525	10	0.05428555	0.0230079	0.0714382	0.0507503	0.00163585	0.108641	0.0119487	0.0391676	0.0192168	0.273156	0.178185	0.14527	0.029857	0.00552001	0.0169484	0.0681953	0.0112062	0.0330269	0.235801	0.12458	0.00815989	0.119374	0.0686674	0.0719665	0.00630553	0.0221731	4.51486e-12	3.16942e-06	0.008343	3.99165	5	1.744199
51000	-326.2267	-387.4485	61.22178	10	0.03216681	0.0227116	0.145361	0.0658446	0.0883804	0.114867	0.00534033	0.0245799	0.0421274	0.220257	0.116363	0.171663	0.00443184	0.00613867	0.00562722	0.012036	0.240539	0.0439686	0.0122525	0.0111175	0.0279771	0.0189914	0.207854	0.0520084	0.114633	0.00949626	1.0717e-19	4.89224e-10	0.000218741	3.99978	5	1.784568
52000	-345.0722	-393.8027	48.73057	10	0.001764942	0.0869894	0.0300745	0.118163	0.049461	0.0098073	0.0321904	0.0316574	0.193088	0.182496	0.802021	0.16407	0.107511	0.00284104	0.0176522	0.450404	0.0303128	0.187593	0.137971	0.150999	0.0289811	0.00912296	0.123794	0.0227166	0.161462	0.0945917	0	3.0861e-171	2.73637e-71	4	5	3.225971
53000	-324.5449	-384.0743	59.52945	10	0.05761323	0.0217114	0.0360435	0.171622	0.0344931	0.00244212	0.0304944	0.0450798	0.0394971	0.0138547	0.149323	0.138671	0.0136059	0.0141243	0.0140463	0.0805838	0.0687503	0.328967	0.212727	0.0892417	0.1003	0.0130778	0.0651635	0.230046	0.0657087	0.0539638	1.97235e-11	6.6226e-06	0.0113279	3.98867	5	2.033539
54000	-319.3646	-387.6653	68.30062	10	0.06043935	0.0377197	0.0501347	0.0378442	0.008711	0.066117	0.0173615	0.0159229	0.0806472	0.0319814	0.0679934	0.0808344	0.031263	0.0141435	0.0164726	0.018037	0.0410573	0.0841509	0.118749	0.0582334	0.30202	0.236377	0.0180383	0.1181	0.0225051	0.0631183	6.07322e-11	1.16183e-05	0.0143044	3.98568	5	1.637533
55000	-314.2165	-380.1831	65.96664	10	0.03333812	0.0917933	0.087347	0.00123535	0.0457051	0.0772025	0.00231261	0.0308052	0.00367275	0.218639	0.0770225	0.203712	0.00559864	0.00397396	0.00415458	0.192078	0.056021	0.0690304	0.0150801	0.0208704	0.0153197	0.142626	0.101153	0.0258644	0.0581674	0.20513	4.87065e-19	1.04285e-09	0.000299442	3.9997	5	1.754515
56000	-318.5379	-385.3924	66.8545	10	0.009528015	0.0609032	0.0123517	0.0769876	0.0378734	0.132719	0.00433436	0.0894143	0.0113153	0.298017	0.257991	0.1183	0.000977797	0.021812	0.00426025	0.025736	0.0104714	0.0654243	0.0528024	0.00550353	7.65917e-05	0.115453	2.6151e-05	0.175197	0.172292	0.0766345	3.63237e-64	2.85377e-32	1.29698e-13	4	5	1.826872
57000	-335.147	-386.6932	51.54613	10	0.05198564	0.00620157	0.00797472	0.0380651	0.0522633	0.044643	0.0339019	0.023287	0.00798764	0.190192	0.0191481	0.246167	0.0297731	0.00673613	0.0200308	0.0460492	0.108688	0.0073561	0.0184803	0.552317	0.0673557	0.244446	0.0982787	0.0418609	0.0669856	0.0997927	1.45931e-12	1.80225e-06	0.00660061	3.9934	5	2.077982
58000	-329.8934	-386.3337	56.44024	10	0.0460917	0.00116958	0.0937773	0.00749623	0.0228515	0.233829	0.00492007	0.0135773	0.0523052	0.449137	0.00308777	0.111428	0.0819433	0.03514	0.00696267	0.00722277	0.117708	0.471428	0.133256	0.102404	0.0336284	0.0743319	0.0327939	0.113903	0.001178	0.119954	4.82649e-14	3.27923e-07	0.00325474	3.99674	5	2.325431
59000	-319.7808	-380.7054	60.92454	10	0.08474912	0.00345772	0.0251783	0.0192725	0.147622	0.0284627	0.0190479	0.0336498	0.0309613	0.231777	0.0161064	0.207298	0.00671267	0.00900837	0.0166537	0.046033	0.0949074	0.112594	0.0135056	0.107323	0.0327039	0.0943941	0.228589	0.0216719	0.084863	0.0465538	4.35564e-08	0.000310505	0.0559527	3.94374	5	1.678347
60000	-319.8537	-386.6179	66.76421	10	0.01488424	0.0494254	0.0150179	0.133529	0.0612996	0.00164624	0.000366733	0.054295	0.0175556	0.148729	0.126512	0.160063	0.048346	0.00392851	0.000977394	0.134078	0.0380044	0.145795	0.173228	0.0378202	0.0320032	0.0320639	0.14899	0.0379553	0.0271473	0.0376211	1.98921e-41	6.67515e-21	6.78066e-09	4	5	1.666399
61000	-323.0329	-386.6596	63.62674	10	0.1260757	0.0287172	0.063643	0.108726	0.0365891	0.0508843	0.00366786	0.0325766	0.000705912	0.30648	0.0934149	0.154336	0.0012982	0.0379362	0.0494186	0.135013	0.00683704	0.179426	0.071697	0.103134	0.07979	0.0285651	0.0250644	0.00986281	0.056846	0.0870399	9.22252e-06	0.00449987	0.169167	3.82632	5	1.751668
