Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	brlens[132]	brlens[133]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2775000	-1675.984	-1691.598	15.6139	2	1.35293	0.00590037	0.00464676	0.0352137	0.0261064	0.0573407	0.0122265	0.0642777	0.0433081	0.0571858	0.0733087	0.00469664	0.00386349	0.00637619	0.00831843	0.0053965	0.00422835	0.00737795	0.0114989	0.0173186	0.0120688	0.00560559	0.00171504	0.0021198	2.5978e-06	0.010398	0.0249325	0.0133764	0.00985679	0.011276	0.0216515	0.00770657	0.094742	0.0783636	0.0533482	0.0582457	0.00556049	0.0573615	0.207238	0.01674	0.016359	0.0349795	0.00847649	0.145014	0.0375178	0.00474943	0.00562447	0.0192277	0.0396714	0.0126495	0.00702562	0.0297294	0.0208157	0.0441809	0.0245179	0.0350428	0.118587	0.0197911	0.000422198	0.00699512	0.0207069	0.00154908	0.0561884	0.00750291	0.0523078	0.00152925	0.0111613	0.0504465	0.00452312	0.013151	0.0976966	0.103306	0.110755	0.000977553	0.0296424	0.0275001	0.00800371	0.0390483	0.0453245	0.119782	0.00759542	0.0213332	0.00452094	0.0535262	0.115636	0.107601	0.0792215	0.0284805	0.174428	0.10653	0.015349	0.044036	0.0736971	0.0717613	0.111496	0.0533778	0.063553	0.0479822	0.0180762	0.00862914	0.211801	0.0148783	0.0740163	0.044693	0.066622	0.0312001	0.0241966	0.0340995	0.0732522	0.0301615	0.108798	0.0782434	0.0987382	0.0554199	0.052998	0.121993	0.0485282	0.118394	0.0708011	0.0917987	0.0475068	0.000924084	0.149078	0.0429157	0.0184476	0.0652533	0.0162177	0.308132	0.0250541	0.00955071	0.076812	0.0803921	0.06164	0.0352709	0.201683	0.562094	1.04048	2.19575	4	6.168037
2776000	-1708.289	-1711.192	2.902336	2	0.5593053	0.0136544	0.00163682	0.101428	0.0161571	0.0195366	0.00615896	0.296714	0.00634864	0.0306694	0.079433	0.033798	0.0369883	0.000449982	0.0465994	0.00627954	0.0254948	0.00851972	0.00616388	0.0144796	0.00911995	0.0348729	0.0265789	0.000415149	0.00163069	0.029342	0.0319409	0.00793976	0.0238112	0.0732325	0.0159617	0.00862289	0.0388309	0.0826435	0.0380629	0.0383417	0.00947713	0.0695372	0.0806397	0.0138211	0.0876625	0.0274001	0.0119441	0.0549982	0.067047	0.007928	0.017612	0.0454561	0.0826492	0.0484679	0.0388356	0.0184632	0.0735332	0.0181181	0.0517438	0.0956662	0.026922	0.00480069	0.000784583	0.0141306	0.0675998	0.00390633	0.0656396	0.014529	0.109519	0.0431468	0.000450813	0.0162778	0.00773052	0.00900205	0.124744	0.0843084	0.060916	0.199428	0.0468915	0.0333774	0.0458033	0.0358608	0.0320591	0.0134448	0.0521418	0.0681689	0.055216	0.615078	0.116227	0.369308	0.0232035	0.143196	0.150527	0.0555085	0.0188113	0.0970726	0.279953	0.0414964	0.00125317	0.0128481	0.00792816	0.112127	0.0690513	0.0300069	0.0243879	0.00400217	0.00626018	0.0128516	0.0127793	0.0220178	0.206556	0.0182754	0.00573453	0.0426666	0.0791733	0.110974	0.144762	0.0152227	0.00297972	0.130588	0.0187628	0.0250979	0.0345752	0.139742	0.0572508	0.028174	0.0168529	0.115747	0.101164	0.0300506	0.209943	0.206998	0.0404309	0.067733	0.0336077	0.00135054	0.00425582	0.0403432	0.0448387	0.28888	0.859047	2.80723	4	7.524564
2777000	-1701.519	-1702.961	1.442486	2	0.814888	0.0187913	0.00717676	0.0824508	0.0504354	0.000975354	0.0171893	0.18138	0.0104884	0.0311888	0.0718586	0.0144528	0.00544919	0.0026535	0.0419592	0.0702158	0.00402299	0.0393957	0.00509882	0.0915212	0.0161852	0.0336446	0.00888081	0.0522447	0.0209516	0.0300283	0.00699525	0.0736301	0.00539991	0.0202027	0.0173289	0.118908	0.220687	0.13423	0.0128112	0.0297646	0.0189681	0.0277756	0.0870986	0.0276297	0.00166745	0.0132734	0.0125003	0.04738	0.120649	0.00925752	0.0161604	0.00434482	0.0992313	0.0839414	0.0173903	0.0160575	0.0112346	0.00285232	0.0641572	0.0982376	0.0916038	0.0368156	0.00120954	0.00619659	0.0507595	0.0608676	0.0244112	0.0199544	0.161919	0.00404052	0.0131485	0.0203185	0.0125521	0.00832854	0.0777251	0.057329	0.0198591	0.0573721	0.0296958	0.142979	0.0940055	0.00750519	0.00923357	0.0295645	0.0280503	0.0545947	0.089486	0.170699	0.0161222	0.354935	0.0680163	0.274064	0.0863248	0.0788561	0.0457208	0.0433116	0.00430863	0.049411	0.147031	0.00360213	0.0150527	0.0353538	0.142513	0.0568769	0.0616214	0.0146173	0.00625883	0.0109379	0.242472	0.0509981	0.0604442	0.00658435	0.0316319	0.00392251	0.0367103	0.0855623	0.122831	0.0117046	0.0368466	0.0781301	0.0301648	0.110462	0.0145391	0.0868486	0.133532	0.0272938	0.11193	0.0225444	0.0457142	0.0514936	0.040645	0.224184	0.198385	0.0568279	0.0205596	0.158022	0.0250203	0.0794585	0.0987226	0.41306	0.960996	2.52722	4	7.429026
2778000	-1707.187	-1719.08	11.89307	2	0.9039166	0.00286384	0.00564478	0.0657829	0.0475826	0.133346	0.00483067	0.0477717	0.15154	0.0896177	0.0575645	0.0694903	0.00722457	0.0232483	0.00862829	0.00799654	0.00491415	0.0173278	0.00502239	0.0694635	0.00514359	0.032935	0.0259184	0.00284366	0.00160941	0.0179031	0.00557704	0.0331021	0.00939016	0.0244738	0.0995634	0.00559395	0.104862	0.0760426	0.02959	0.0318747	0.00925263	0.0354508	0.109254	0.0153835	0.0597112	0.011829	0.010961	0.0433443	0.0710282	0.0120645	0.0179451	0.00282301	0.0633494	0.0153992	0.044805	0.00777587	0.0223416	0.0236411	0.0377586	0.0995583	0.0499502	0.0275631	0.0053624	0.0153623	0.0612822	0.0912959	0.0109452	0.174751	0.128432	0.0027478	0.00444095	0.0299423	0.0142029	0.00360644	0.0464126	0.0510548	0.054121	0.296926	0.0102904	0.0135867	0.0117521	0.0416782	0.0486235	0.10669	0.0172292	0.0180362	0.0428198	0.0408532	0.0457886	0.406796	0.0415934	0.06679	0.0585938	0.0100571	0.0346386	0.0849228	0.181558	0.00351611	0.0198099	0.0564466	0.0354819	0.0213883	0.0583316	0.0697542	0.0604662	0.113969	0.031981	3.00644e-05	0.13782	0.0142688	0.0400933	0.0329824	0.0376794	0.109067	0.0204443	0.108585	0.0990252	0.0294281	0.068712	0.153607	0.107184	0.0271125	0.012732	0.00219996	0.00385408	0.0395981	0.0676657	0.0302493	0.0420097	0.317599	0.0217293	0.0637238	0.116212	0.0351475	0.0393595	0.00136716	0.0284899	0.100453	0.117406	0.445836	0.982057	2.4547	4	6.770231
2779000	-1724.024	-1719.925	-4.09903	2	0.9188143	0.000610355	0.0103659	0.0270451	0.0460923	0.0151764	0.000326814	0.251809	0.124155	0.0757682	0.0374523	0.0145426	0.0334165	0.0212199	0.0383402	0.0178721	0.0051628	0.0051848	0.0319328	0.0196326	0.0826967	0.0172283	0.00180226	0.0183236	0.00111789	0.0185402	0.0137679	0.066936	0.0362522	0.0390765	0.00846201	0.0284812	0.0231783	0.0956526	0.12184	0.104052	0.0449771	0.0203743	0.0682939	0.00869277	0.0569639	0.0169127	0.0132373	0.0667672	0.269248	0.0289686	0.0103483	0.00225757	0.0598338	0.0141605	0.00274506	0.0192406	0.0878679	0.114502	0.0232165	0.0726736	0.209652	0.074072	0.015506	0.00823551	0.0196139	0.0213521	0.0379691	0.0224598	0.0316085	0.0132558	0.00512558	0.000906029	0.00385972	0.14962	0.0423231	0.0171061	0.0236841	0.23572	0.00694721	0.0247728	0.0869652	0.0599525	0.00412089	0.00451288	0.00802037	0.2581	0.111659	0.294688	0.0226063	0.166191	0.0989563	0.0420519	0.0619024	0.0735297	0.0358491	0.0468516	0.294616	0.0694822	0.177	0.117912	0.0480709	0.0152026	0.0788937	0.0151097	0.068193	0.137864	0.104947	0.0708212	0.110155	0.0697605	0.0382562	0.106922	0.0634832	0.0551743	0.0541047	0.0241642	0.15572	0.0376642	0.00759021	0.183482	0.0548627	0.0564383	0.0105282	0.0256052	0.05763	0.0492374	0.0231085	0.0112144	0.111744	0.115807	0.116168	0.194376	0.102294	0.00992382	0.0684007	0.110728	0.0533946	0.0720574	0.120484	0.450912	0.985128	2.44348	4	8.142649
2780000	-1716.736	-1715.415	-1.320658	2	0.8712856	0.00250785	0.000198602	0.0678534	0.0117633	0.0361186	0.000294573	0.0271017	0.106188	0.128521	0.111576	0.0392366	0.01544	0.00456282	0.0460479	0.0213612	0.0221833	0.0352417	0.0637628	0.0661925	0.0284864	0.0270077	0.0197163	0.0375425	0.0334887	0.0628644	0.0222261	0.0310735	0.00147451	0.064685	0.0657332	0.0151546	0.132444	0.0666584	0.0448436	0.0408522	0.0107612	0.0313251	0.129163	0.00635118	0.00360602	0.0521308	0.00153381	0.0164081	0.0620697	0.0362715	0.0124926	0.000335012	0.0283479	0.0329279	0.0435819	0.0349438	0.0339003	0.076523	0.15965	0.0886172	0.0108157	0.0165594	0.00191253	0.0137999	0.0237133	0.00474044	0.0362545	0.101396	0.36072	0.0109464	0.00419515	0.00561917	0.024181	0.115835	0.0942565	0.00121069	0.0676044	0.431262	0.107874	0.0194214	0.0202817	0.0287245	0.0837096	0.0543513	0.0183627	0.00439159	0.00320191	0.105316	0.0503864	0.331412	0.0876357	0.043001	0.11687	0.0301039	0.19076	0.106206	0.182435	0.0034503	0.0096409	0.0369263	0.0987903	0.249751	0.0357098	0.0641554	0.0589932	0.00771998	0.069465	0.00246972	0.0369664	0.0123108	0.142572	0.0351699	0.0237081	0.0588402	0.00257785	0.0869886	0.0966946	0.0122843	0.0493754	0.166326	0.0960696	0.132197	0.118342	0.0710457	0.0385912	0.10929	0.00911474	0.0301986	0.0169457	0.0247267	0.21142	0.0185244	0.15569	0.050928	0.0243382	0.0255021	0.0335568	0.138423	0.110613	0.434326	0.974906	2.48016	4	7.936599
2781000	-1714.878	-1708.257	-6.620916	2	1.018807	0.0149792	0.00651548	0.140765	0.0314885	0.0296745	0.0444694	0.02391	0.099695	0.0977572	0.0554005	0.0124074	0.106493	0.00592058	0.00447409	0.0315148	0.00333111	0.00978792	0.0422661	0.0113437	0.0357156	0.0365446	0.00649688	0.0208711	0.0150043	0.0499713	0.0430245	0.0183213	0.0200942	0.000999529	0.0227231	0.0476309	0.0486084	0.0395073	0.0321512	0.0534144	0.038852	0.0196608	0.0757259	0.0313638	0.00147374	0.0391348	0.0129935	0.0934666	0.133407	0.0673374	0.0234934	0.00804442	0.00683891	0.0529703	0.0223484	0.0403907	0.015325	0.0253495	0.0397237	0.102871	0.0725026	0.0174045	0.00395152	0.011339	0.137637	0.0200436	0.0017039	0.0250364	0.1754	0.00440086	0.00519486	0.0285986	0.00552027	0.0682585	0.105334	0.138887	0.100763	0.0190844	0.0568011	0.071383	0.11601	0.0291975	0.0922531	0.04766	0.0862737	0.143361	0.0762611	0.583456	0.054535	0.266252	0.127894	0.22078	0.00771452	0.0497899	0.0447956	0.0690339	0.180134	0.041711	0.0271324	0.0659923	0.0012947	0.0459614	0.0152313	0.0330175	0.0606383	0.07873	0.107124	0.149998	0.112456	0.0316439	0.00841388	0.0550226	0.0107124	0.0234498	0.142162	0.0284551	0.146162	0.0524223	0.0865438	0.0587291	0.0334302	0.0253416	0.00549917	0.0936575	0.0641602	0.226454	0.0209681	0.00923219	0.00833825	0.0441085	0.0967705	0.318915	0.210937	0.0429702	0.0460439	0.0154445	0.000495421	0.0896231	0.140691	0.482333	1.00305	2.37393	4	8.114081
2782000	-1693.41	-1710.216	16.80627	2	0.9510965	0.00934767	0.0168873	0.00381614	0.0289492	0.0548012	0.000978192	0.0596571	0.117648	0.0430329	0.0663434	0.0113773	0.00113811	0.00316488	0.0460831	0.0164289	0.00113296	0.00671227	0.0387058	0.00107172	0.0218821	0.0112117	0.00148952	0.0363621	0.000605768	0.0178249	0.0148732	0.0527867	0.0435008	0.0206017	0.0496107	0.0107969	0.0370489	0.0197528	0.0861703	0.0227724	0.0116428	0.0485027	0.207301	0.068637	0.0258874	0.0185405	0.0101553	0.0335939	0.153015	0.0261598	0.00817214	0.00267366	0.039906	0.027172	0.0214183	0.0557415	0.0227818	0.010547	0.053788	0.0407372	0.00834589	0.00446889	0.0265889	0.00259872	0.0562344	0.00591221	0.0183212	0.0312017	0.132244	0.00124604	0.0103905	0.0298841	0.0114097	0.164523	0.0147747	0.0081845	0.0297817	0.0280018	0.0213705	0.0755144	0.0493401	0.0250582	0.0649655	0.10874	0.0608014	0.0322244	0.0037291	0.377804	0.106346	0.0698287	0.0245251	0.111907	0.01132	0.080034	0.0138648	0.0557451	0.0993544	0.0156678	0.0626036	0.0356732	0.065	0.0189355	0.0240305	0.0325317	0.0296336	0.0371928	0.0175037	0.00258147	0.0689565	0.0225856	0.0139429	0.0220997	0.0301549	0.0804218	0.196261	0.0105216	0.0118016	0.0117728	0.164067	0.164696	0.0250028	0.0768793	0.0140277	0.0352864	0.0119411	0.303117	0.109799	0.0395127	0.0205083	0.0416649	0.128481	0.0308999	0.130206	0.0396862	0.0123443	0.201879	0.0296019	0.0670635	0.127096	0.461542	0.991399	2.41996	4	6.294059
2783000	-1724.573	-1723.954	-0.6196011	2	0.8748316	7.60187e-05	0.00711967	0.00714427	0.00181812	0.000204903	0.0667212	0.122528	0.0883664	0.203332	0.113268	0.0342088	0.0466341	0.0500861	0.0107118	0.0137473	0.00374403	0.0410756	0.0401491	0.0856151	0.02381	0.00693199	0.00745389	0.00551306	0.0489022	0.0143659	0.0186907	0.0312443	0.00181536	0.0711704	0.0400292	0.00116098	0.034287	0.109665	0.0482254	0.00132658	0.0431182	0.0367926	0.168269	0.00693684	0.0253266	0.017177	0.0020174	0.0815038	0.0647733	0.012573	0.0389476	0.0266134	0.00263304	0.0334383	0.0318709	0.0279054	0.0376201	0.00896897	0.0243837	0.0520399	0.0255771	0.0205605	0.00739919	0.0149195	0.0359592	0.013437	0.0522202	0.0457547	0.154821	0.0072937	0.00663026	0.0301832	0.0239892	0.194663	0.179831	0.124279	0.0586853	0.24114	0.0234582	0.0553533	0.023005	0.0214534	0.0102689	0.108548	0.0104766	0.0408681	0.0478853	0.248991	0.0317016	0.155167	0.17991	0.106751	0.14427	0.0417265	0.0431587	0.0284228	0.245909	0.00151824	0.00130897	0.0124328	0.190867	0.16551	0.244472	0.0118081	0.00985904	0.0433957	0.0715441	0.0234287	0.0243056	0.0873158	0.0947941	0.0138041	0.0153723	0.0207275	0.0171716	0.0697715	0.0346903	0.0286792	0.030556	0.0982994	0.000852609	0.181585	0.00183744	0.118517	0.0448582	0.445723	0.0642936	0.0236721	0.01625	0.0466431	0.00501516	0.0372896	0.351431	0.014393	0.083488	0.0692404	0.0872725	0.111548	0.111354	0.435604	0.975713	2.47733	4	7.96426
2784000	-1693.947	-1694.988	1.04105	2	0.7834804	0.0137124	0.0208218	0.160755	0.0468872	0.00873934	0.00875916	0.134442	0.0429758	0.0895186	0.0617016	0.00425554	0.0131679	0.00591428	0.0316352	0.033409	0.00310741	0.00108374	0.026179	0.0674561	0.009965	0.0104379	0.0131538	0.0210015	0.00675331	0.0159144	0.0263391	0.00772539	0.0298608	0.0162163	0.0034254	0.0187183	0.00767784	0.0663647	0.0704682	0.0458791	0.034982	0.0182131	0.104648	0.00713435	0.00623087	0.00502382	0.00110566	0.128658	0.0587028	0.0317108	0.0257837	0.0194913	0.029816	0.0609323	0.0367624	0.00616592	0.0294851	0.0113363	0.114763	0.0275386	0.100565	0.0174315	0.00368459	0.00562925	0.0842652	0.0103909	0.0265258	0.106269	0.342274	0.00341234	0.00645107	0.0129647	0.00616254	4.96376e-05	0.00750021	0.0303486	0.0337759	0.0333235	0.0967346	0.0258936	0.0384652	0.0140155	0.125598	0.137758	0.0221869	0.037939	0.0645095	0.191493	0.015254	0.00786734	0.0422388	0.592568	0.0589179	0.0681871	0.0488622	0.0780242	0.135017	0.202502	0.178271	0.0188592	0.04528	0.105298	0.106326	0.208022	0.171724	0.0878325	0.00761216	0.0160137	0.0478521	0.0221052	0.0913358	0.0102269	0.10933	0.00824243	0.0209119	0.00667891	0.0479806	0.0128991	0.0464011	0.10717	0.0389521	0.00952051	0.154131	0.0913296	0.0473722	0.0041437	0.00390514	0.0292603	0.0755003	0.134555	0.0517565	0.155629	0.305032	0.0688147	0.124785	0.0246144	0.0303007	0.0540968	0.092039	0.400397	0.95227	2.55529	4	7.618035
2785000	-1695.403	-1701.218	5.815263	2	0.6786826	0.00451591	0.00158334	0.278823	0.0038967	0.0629537	0.0088998	0.0973261	0.074105	0.0404974	0.0486571	0.0478268	0.0393002	0.034033	0.0622026	0.0139351	0.00589927	0.00673144	0.000416638	0.0845979	0.0471298	0.0215073	0.00123084	0.00202353	0.0039029	0.0145943	0.00420471	0.0302985	0.00976673	0.00961446	0.0596154	0.0334771	0.00791458	0.0935308	0.134241	0.0164635	0.00858815	0.00111448	0.0243668	0.0105856	0.0106245	0.00818193	0.00291004	0.0850527	0.161071	0.0553303	0.0196592	0.00811924	0.0583636	0.00557797	0.0144398	0.039007	0.0382603	0.0227242	0.00997227	0.0728347	0.0238215	0.023218	0.0136361	0.00662208	0.0511229	0.0170991	0.00575276	0.0909793	0.141281	0.0313038	0.00681305	0.000159991	0.00498799	0.0126606	0.0365215	0.019858	0.0469022	0.0888333	0.137795	0.0101726	0.0251177	0.0703273	0.018173	0.014603	0.00958575	0.00106653	0.00626329	0.58543	0.248937	0.201428	0.0453752	0.394224	0.044029	0.11233	0.0102871	0.0124711	0.00655523	0.0361249	0.0165651	0.0551112	0.0283824	0.0892113	0.0200787	0.0212703	0.184212	0.00829843	0.0469796	0.0778868	0.0238956	0.0452624	0.0382416	0.068928	0.0505181	0.0291412	0.0941728	0.090669	0.0266078	0.0631675	0.00480915	0.212322	0.021298	0.00459469	0.0206852	0.0342238	0.0616818	0.0694103	0.1791	0.223185	0.0909914	0.0517076	0.160607	0.0901862	0.267962	0.0759156	0.0671958	0.0214505	0.0659414	0.0518525	0.0696419	0.353296	0.916705	2.66036	4	7.52809
2786000	-1744.895	-1735.577	-9.318034	2	0.5953592	0.0196503	0.0328083	0.425496	0.0753151	0.00574758	0.0756626	0.155168	0.0709388	0.0561979	0.0942132	0.00413938	0.0482795	0.0329481	0.0301684	0.0729808	0.0182824	0.0184246	0.0191288	0.0762869	0.0193847	0.0134764	0.029853	0.0262555	0.00656038	0.0450297	0.00432518	0.0157245	0.0118642	0.023401	0.0680135	0.00080103	0.147243	0.0379863	0.000213987	0.0290132	0.102566	0.149284	0.111309	0.0219478	0.0197597	0.0312775	0.0119603	0.0841962	0.0413048	0.0161732	0.0090594	0.0139081	0.0483806	0.0215136	0.0914471	0.017375	0.0130603	0.052155	0.0438129	0.0595743	0.0212783	0.0708009	0.00190886	0.00365275	0.0836637	0.0416255	0.0329153	0.0969539	0.104187	0.0110193	0.00426088	0.00773554	0.0257499	0.0159476	0.0287887	0.0678698	0.012863	0.0112538	0.0651768	0.107993	0.0808809	0.117475	0.0363834	0.0106143	0.0880291	0.0510768	0.0764124	0.553071	0.029838	0.160284	0.032834	0.138153	0.0678826	0.15574	0.0359149	0.17948	0.0427472	0.0799348	0.195265	0.0354835	0.0479605	0.0663831	0.0307213	0.0426469	0.0271764	0.0337433	0.0494083	0.0012615	0.519565	0.000109622	0.0435179	0.0626624	0.0239034	0.0271837	0.0452773	0.0328115	0.090622	0.145103	0.0209127	0.10435	0.149279	0.0345222	0.0345655	0.0713135	0.106082	0.248548	0.0615424	0.0454702	0.118351	0.146814	0.133691	0.0736378	0.0190939	0.135726	0.0523278	0.117294	0.0151488	0.00336901	0.0521523	0.309683	0.878933	2.75923	4	8.736288
2787000	-1732.471	-1723.577	-8.893436	2	0.7224866	0.00558805	0.0063683	0.164503	0.00290281	0.00811165	0.0175499	0.0968934	0.0275352	0.0680534	0.123478	0.0500581	0.0181619	0.00661959	0.0842564	0.000231295	0.0221013	0.0208999	0.0443893	0.202853	0.0314097	0.0378148	0.018229	0.00712728	0.0141692	0.0247399	0.0205073	0.0253832	0.00170688	0.0413682	0.0100723	0.0172965	0.00543372	0.087265	0.0273337	0.0501346	0.00140664	0.104423	0.148738	0.0211392	0.00713579	0.0115171	0.00933097	0.0724113	0.0748909	0.00277114	0.0296706	0.0261129	0.153056	0.0678218	0.0231228	0.0354079	0.0305583	0.0269925	0.0550167	0.0704753	0.234212	0.11471	0.00137531	0.0206683	0.0541717	0.0112456	0.0290689	0.193771	0.290859	0.0117183	0.0266724	0.0180963	0.00315645	0.00329044	0.0944215	0.0685143	0.0102292	0.185137	0.113177	0.05604	0.0248653	0.0705141	0.0727485	0.193281	0.0306243	0.00287662	0.0956384	0.219704	0.0511959	0.234055	0.0119965	0.0252954	0.0245203	0.0856907	0.060204	0.387258	0.351388	0.0490337	0.0275857	0.0183451	0.0291935	0.0810351	0.046065	0.0019759	0.321223	0.00331667	0.0361501	0.0214038	0.135064	0.152245	0.0546506	0.00718915	0.00953279	0.030388	0.191202	0.0170142	0.116464	0.133801	0.119998	0.0426991	0.0158412	0.0849876	0.146573	0.0144064	0.0351937	0.226036	0.00217039	0.00955968	0.0858852	0.130328	0.0312402	0.119675	0.0515721	0.045495	0.0423181	0.0588192	0.231652	0.022095	0.0789964	0.373949	0.932924	2.61413	4	8.84436
2788000	-1716.25	-1707.768	-8.482508	2	0.9671743	0.00500841	0.00165453	0.0372607	0.0454426	0.0287979	0.0154496	0.161995	0.00182785	0.050116	0.0962015	0.0259156	0.0622541	0.0364419	0.0463324	0.0160907	0.00716834	0.0186188	0.0056578	0.0467939	0.0204635	0.00825723	0.0082114	0.00170909	0.0717116	0.0407316	0.017366	0.0380722	0.00732414	0.0359325	0.0265672	0.0120671	0.0659319	0.130758	0.0142718	0.0172971	0.0154213	0.11938	0.0738864	0.0269786	0.00426126	0.0605143	0.0440181	0.0357424	0.0862819	0.106456	0.0214232	0.00456132	0.0482754	0.00152467	0.021744	0.012855	0.0304884	0.0459174	0.167988	0.0700129	0.110462	0.0203298	0.012169	0.0110869	0.0391346	0.0134827	0.0801807	0.212756	0.190235	0.00544838	0.032601	0.00119959	0.016672	0.00174467	0.105917	0.146015	0.0307043	0.24485	0.0682171	0.0144284	0.0128344	0.0835062	0.0258959	0.0361677	0.122499	0.052668	0.0328767	0.235858	0.10809	0.322605	0.0412737	0.0358612	0.00741861	0.117984	0.127731	0.0541547	0.0988967	0.0107094	0.187085	0.00686696	0.0243586	0.105349	0.120539	0.0295241	0.626005	0.130555	0.167636	0.0098946	0.00529946	0.104074	0.052459	0.024275	0.0943249	0.0502828	0.064586	0.110872	0.156516	0.131882	0.0460702	0.0593686	0.0780225	0.0654913	0.00343758	0.0835182	0.0359641	0.111578	0.274462	0.0196768	0.0404517	0.0331086	0.0291634	0.0255479	0.0991819	0.00686822	0.0909746	0.061897	0.0285583	0.126121	0.130359	0.466658	0.994341	2.40864	4	8.62994
2789000	-1692.789	-1695.536	2.747359	2	1.061857	0.00298836	0.019585	0.268439	0.0146184	0.0750137	0.025903	0.161802	0.133143	0.0183986	0.0203765	0.00837685	0.0507897	0.0197537	0.0615728	0.00612511	0.00516271	0.0419316	0.0143391	0.0185573	0.0229472	0.00808188	0.000401531	0.0180091	0.00681658	0.0122275	0.00923848	0.0437117	0.0151268	0.0423436	0.02089	0.0137981	0.0652609	0.0825411	0.00796455	0.0535753	0.00787714	0.0539498	0.141474	0.00308017	0.0566255	0.025892	0.00578748	0.107122	0.14631	0.0356948	0.00947357	0.00651922	0.0485523	0.0806788	0.0349957	0.00693261	0.0289124	0.0598374	0.033775	0.0594802	0.0608533	0.0838499	0.0145945	0.0141639	0.00248537	0.00158405	0.0234189	0.164197	0.183996	0.00357866	0.00311209	0.0233863	0.00747391	0.000812112	0.0692844	0.162938	0.0653169	0.0396924	0.018318	0.00289554	0.0422277	0.0496305	0.0170115	0.0369768	0.116093	0.00355528	0.0741199	0.464768	0.287085	0.14753	0.0444479	0.0392561	0.046109	0.139019	0.0040371	0.00534185	0.0738377	0.014057	0.0604847	0.0451561	0.0439964	0.139047	0.0205747	0.0085295	0.00890244	0.0113611	0.0747208	0.0542328	0.18528	0.209441	0.274166	0.0122179	0.00229829	0.0739628	0.0293792	0.0396643	0.0701741	0.157129	0.03195	0.0120977	0.0266993	0.0209735	0.049777	0.0515808	0.0519741	0.0915156	0.0206555	0.101035	0.00060321	0.139982	0.0625627	0.0286067	0.00846728	0.116086	0.0821832	0.084405	0.0149688	0.0118044	0.149128	0.494586	1.00954	2.34675	4	7.422483
