Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2477000	-338.8178	-466.02	127.2022	0.05	1.316321	0.0663008	0.0895681	0.0256239	0.0832154	0.107338	0.104276	0.12875	0.173652	0.0334062	0.0207057	0.132555	6.66668e-05	0.043755	0.0756282	0.0406323	0.0761365	0.311511	0.0139885	0.0110231	0.0236202	0.0845634	0.152518	0.0279039	0.518686	0.00331371	0.116197	0.00153536	0.0159294	0.0150937	0.059289	0.00237495	0.0258533	0.136012	0.0817712	0.034099	0.0515999	0.495678	0.0332473	0.181864	0.013859	0.441718	0.195503	0.554825	1.03753	2.21214	1	4.05486
2478000	-323.7081	-455.1399	131.4318	0.05	0.9738719	0.0405747	0.0758725	0.0672007	0.177751	0.0522133	0.0392383	0.0427149	0.0318442	0.00627381	0.112723	0.134875	0.0345525	0.12441	0.140691	0.0287175	0.0202626	0.0321713	0.0412349	0.0253335	0.0874067	0.0206818	0.166609	0.0174946	0.0339602	0.0169273	0.0308567	0.00459404	0.0233116	0.00263668	0.0693413	0.131206	0.145554	0.0373089	0.16153	0.0456729	0.0610958	0.070637	1.44331e-05	0.849702	0.0824388	0.380036	0.131712	0.468755	0.995532	2.404	1	3.66767
2479000	-329.5004	-462.3136	132.8132	0.05	1.684152	0.0420849	0.106985	0.0514016	0.0306747	0.0929673	0.0286	0.0993115	0.0953717	0.00395981	0.0210149	0.0404228	0.00445932	0.0801166	0.0569302	0.0135599	0.0145068	0.0381063	0.10443	0.0469178	0.070246	0.0391091	0.149761	0.0046597	0.0258346	0.00596625	0.0861325	0.0505793	0.00730496	0.019271	0.0366744	0.0280728	0.0444093	0.0866834	0.513536	0.00186287	0.115289	0.0288396	0.126385	0.384862	0.052863	0.606008	0.25242	0.616591	1.05963	2.07136	1	3.456173
2480000	-316.2819	-455.3876	139.1057	0.05	1.58081	0.0755126	0.0341745	0.0739282	0.0515872	0.0647128	0.0755713	0.0145606	0.0113575	0.0591881	0.0424504	0.0790805	0.00803358	0.0588571	0.0559451	0.0265326	0.0499775	0.111856	0.0454148	0.0022039	0.00645455	0.119418	0.142832	0.00400095	0.0100814	0.00292034	0.0122039	0.00350043	0.0627522	0.0570892	0.0109172	0.0100816	0.0505336	0.0490392	0.117688	0.070837	0.643945	0.0244147	0.212981	0.00615247	0.0555153	0.245314	0.23754	0.601477	1.05483	2.10615	1	2.859615
2481000	-319.4437	-451.4223	131.9787	0.05	1.230076	0.0206975	0.126797	0.11258	0.0152443	0.00153006	0.0256297	0.08824	0.0133749	0.00176235	0.263714	0.0668513	0.0183912	0.0340882	0.0324044	0.00683854	0.0189626	0.159022	0.018075	0.0107086	0.108262	0.0104254	0.134247	0.0872348	0.682007	0.399276	0.0322755	0.0137263	0.0745835	0.0372326	0.133005	0.0581998	0.00781894	0.157196	0.0712858	0.0540289	0.0326907	0.0119678	0.0410761	0.0353522	0.00640842	0.389633	0.180461	0.536451	1.02967	2.25342	1	3.612843
2482000	-341.8631	-465.1064	123.2432	0.05	0.5401776	0.020066	0.0248582	0.0816172	0.141698	0.131241	0.0179504	0.0920859	0.0350206	0.0178313	0.127347	0.0802542	0.0216062	0.0638225	0.0501586	0.0474083	0.039551	0.271748	0.0564804	0.016678	0.0306961	0.0819143	0.0457965	0.059327	0.559704	0.0262944	0.0872048	0.0894553	0.0892926	0.0592069	0.0748725	0.0188154	0.0252094	0.391198	0.320082	0.665124	0.0206917	0.191241	0.0692179	0.199175	0.023152	0.0866932	0.0410547	0.277338	0.847436	2.83417	1	4.551786
2483000	-321.6742	-458.9293	137.2552	0.05	0.8475412	0.0214277	0.0415572	0.0831059	0.0537508	0.00602626	0.0633749	0.00779154	0.0224643	0.00335509	0.0738599	0.0403889	0.0101289	0.0326734	0.0124277	0.03744	0.0680713	0.0892495	0.0453285	0.00287406	0.0590222	0.039885	0.226087	0.839032	0.0281772	0.0561524	0.00901973	0.0917684	0.14732	0.157696	0.0935084	0.00244916	0.0776529	0.0538234	0.0175059	0.193618	0.130476	0.0590817	0.00432222	0.0479426	0.0349164	0.0250724	0.105627	0.425593	0.969305	2.49948	1	3.109825
2484000	-331.0848	-450.5267	119.4419	0.05	1.758883	0.0527312	0.000533759	0.000453167	0.122029	0.131129	0.191501	0.0358895	0.0359252	0.0363151	0.263449	0.195223	0.0142707	0.115229	0.0013294	0.0356801	0.00707	0.065135	0.0473506	0.0446315	0.100394	0.0751022	0.147678	0.377417	0.414835	0.0512097	0.0191656	0.00259669	0.0683634	0.0252118	0.0190251	0.0933627	0.00442949	0.115319	0.00373399	0.881045	0.113963	0.0848106	0.251438	0.0828551	0.085802	0.391936	0.26269	0.626652	1.06259	2.04806	1	4.805571
2485000	-325.9524	-461.1029	135.1504	0.05	1.92251	0.0144722	0.0311291	0.122913	0.0481812	0.0228122	0.0515034	0.0839275	0.0693063	0.0177818	0.0377265	0.0454544	0.0104682	0.0241679	0.0291317	0.0221331	0.00778726	0.160558	0.0343026	0.0111644	0.0251474	0.00701245	0.108861	0.129476	0.0163523	0.014352	0.00588426	0.00830517	0.066205	0.418982	0.0383775	0.0324391	0.0317566	0.0288724	0.29458	0.0379781	0.0899735	0.166821	0.245949	0.463825	0.0189275	0.120971	0.283846	0.646512	1.06792	2.00172	1	3.215968
2486000	-336.1523	-464.1373	127.9849	0.05	1.11784	0.0041963	0.0783384	0.0637958	0.207293	0.069548	0.0801753	0.00494206	0.108187	0.0392739	0.0395455	0.0777398	0.00144702	0.0131681	0.0396846	0.00410381	0.0459776	0.0553471	0.02083	0.120023	0.107329	0.0547094	0.0728413	0.0251124	0.733817	0.107885	0.169815	0.0360927	0.0216745	0.0132292	0.297029	0.0333425	0.0515011	0.0699047	0.022404	0.0796754	0.136834	0.00417073	0.000701661	0.541397	0.131411	0.227032	0.159848	0.509516	1.01708	2.31356	1	4.011526
2487000	-318.43	-453.6403	135.2104	0.05	1.05049	0.0061298	0.13099	0.101303	0.0392512	0.0106158	0.0397824	0.0452113	0.0456887	0.0431725	0.249864	0.0544518	0.0122559	0.0232548	0.0900263	0.0184245	0.058585	0.00438228	0.0325925	0.00299215	0.0156365	0.0316542	0.0894076	0.41872	0.777928	0.0308135	0.0114342	0.00115703	0.0937386	0.0975563	0.0258801	0.0744459	0.00886978	0.0876365	0.0372302	0.0996778	0.0456636	0.0801013	0.00155129	0.274932	0.00242095	0.00819891	0.146917	0.491419	1.00789	2.35378	1	3.323629
2488000	-315.4893	-453.9984	138.5091	0.05	1.15712	0.0906463	0.00809785	0.0716156	0.0313108	0.0447746	0.0463588	0.0262861	0.0143333	0.0330459	0.0035627	0.0537092	0.00330074	0.0238115	0.0415428	0.00681033	0.00871343	0.00330768	0.000610786	0.08137	0.082354	0.0387196	0.170464	0.652447	0.0594756	0.0249418	0.0734202	0.0552472	0.030945	0.00423838	0.0513555	0.00119895	0.016161	0.0392256	0.0533708	0.272902	0.485232	0.00154215	0.0575934	0.0769598	0.0474357	0.076387	0.167196	0.519371	1.02183	2.2916	1	2.964824
2489000	-331.5315	-461.6534	130.1219	0.05	1.405486	0.0545852	0.0816802	0.184797	0.00511274	0.0341401	0.062948	0.00526126	0.110391	0.0575176	0.181351	0.0521706	0.0575591	0.117563	0.115789	0.0534131	0.0299162	0.0267755	0.00443305	0.0872551	0.0317507	0.0253678	0.127457	0.764982	0.006388	0.129649	0.296848	0.0589649	0.30832	0.0356566	0.0344319	0.0820103	0.0392312	0.0875893	0.00124121	0.144774	0.0956991	0.00233407	0.0264603	0.0199824	0.115538	0.000490929	0.210346	0.572029	1.04435	2.17327	1	3.757825
2490000	-323.3125	-457.4747	134.1622	0.05	0.8386174	0.0142825	0.0129834	0.00841866	0.067999	0.0824259	0.0831551	0.0526938	0.0449853	0.0657744	0.0173882	0.0259835	0.0243363	0.0742922	0.0634887	0.0510928	0.0417272	0.12513	0.0305398	0.00188538	0.0895957	0.175655	0.0521355	0.00949298	0.0175148	0.0758741	0.470347	0.00611591	0.042656	0.00062804	0.673092	0.0615617	0.059856	0.473823	0.0449933	0.0274071	0.0443782	0.111962	0.0320117	0.0230237	0.000368175	0.0280327	0.103746	0.422229	0.967107	2.50692	1	3.409107
2491000	-314.2692	-448.3023	134.033	0.05	0.6087407	0.0765819	0.000428833	0.0492307	0.0874976	0.0241219	0.0172317	0.0314257	0.0200629	0.0245547	0.0667487	0.10025	0.00526096	0.408284	0.00581941	0.0113613	0.0107942	0.139934	0.00617652	0.00602617	0.0763346	0.130786	0.0231523	0.0294352	0.00355545	0.0483285	0.646997	0.0478919	0.304607	0.0986217	0.503123	0.0360136	0.0106874	0.0106593	0.0416369	0.0492952	0.0146752	0.0858854	0.0713782	0.0269094	0.043015	0.0599593	0.0549157	0.317096	0.885713	2.74227	1	3.454737
2492000	-315.9591	-454.3355	138.3765	0.05	1.003509	0.0863878	0.131014	0.0778459	0.0154752	0.331976	0.0776052	0.0408184	0.0379518	0.0197127	0.0240651	0.0370116	0.00527857	0.131858	0.00218287	0.0572716	0.0105169	0.0429152	0.0167959	0.001717	0.0305486	0.0136164	0.0847961	0.0181569	0.00861004	0.0181822	0.298078	0.0177329	0.00900458	0.00905473	0.934956	0.00348159	0.0273647	0.0712888	0.0107224	0.0363772	0.0530228	0.0419897	0.0388044	0.0281934	0.0811676	0.0109024	0.137653	0.477804	1.00058	2.38396	1	2.99445
2493000	-333.235	-466.0518	132.8168	0.05	1.31245	0.0132417	0.0187726	0.0649104	0.131495	0.228906	0.0195186	0.0393449	0.097355	0.0507867	0.0288284	0.0102147	0.0154405	0.0132791	0.0167357	0.0288312	0.0521979	0.0702716	0.0223628	0.0386784	0.0290879	0.0395107	0.160482	0.0638591	0.00570839	0.00336805	0.47496	0.0099681	0.0793877	0.756914	0.00406827	0.0825103	0.185281	0.0985053	0.0800521	0.0656349	0.012792	0.0528842	0.0323236	0.127934	0.18209	0.00769375	0.194843	0.554039	1.03721	2.21391	1	3.516185
2494000	-323.2472	-454.9285	131.6813	0.05	1.935499	0.00230736	0.0252745	0.0243237	0.28505	0.0799191	0.0392713	0.0503689	0.0429011	0.0128752	0.114126	0.0704225	0.00237617	0.0328788	0.0436257	0.00873891	0.0647017	0.0554485	0.0867062	0.0751437	0.0591254	0.0211028	0.145332	0.135698	0.0613035	0.00132465	0.495778	0.0660376	0.00397397	0.170966	0.0016849	0.0013188	0.00792266	0.00413115	0.00742683	0.118487	0.0707106	0.697748	0.0632457	0.0474812	0.198236	0.0611295	0.285452	0.647975	1.06829	1.99829	1	3.556624
2495000	-331.5703	-460.1361	128.5658	0.05	2.442781	0.0131603	0.060193	0.181809	0.149157	0.0117369	0.142367	0.0184573	0.00139946	0.00590814	0.0899161	0.0464666	0.0153957	0.011117	0.0387726	0.019095	0.0264587	0.10774	0.0197999	0.0641786	0.0950074	0.00623118	0.12769	0.0836502	0.666159	0.0339142	0.300873	0.314373	0.0910541	0.0277368	0.00433523	0.215385	0.0248744	0.175806	0.0119289	0.175131	0.0493372	0.0247087	0.055106	0.112812	0.0247572	0.181114	0.340964	0.695117	1.07795	1.88597	1	3.825113
2496000	-315.1262	-452.0717	136.9455	0.05	0.4602352	0.00954769	0.0391695	0.0606452	0.173518	0.0114649	0.0581456	0.0592082	0.0232781	0.0271416	0.175025	0.121091	0.0349504	0.000639202	0.0614986	0.00654639	0.00909263	0.0375549	0.0161013	0.0213075	0.0592771	0.0228917	0.0840334	0.064617	0.0218413	0.0612812	0.538586	0.00817215	0.05351	0.599795	0.0931495	0.253271	0.0493594	0.00741336	0.00430825	0.0637607	0.0621417	0.00437623	0.0177675	0.0339111	0.0710939	0.0782715	0.0262761	0.225166	0.78903	2.95953	1	3.198755
2497000	-325.1323	-460.8686	135.7362	0.05	0.6097835	0.0561954	0.0294189	0.0135384	0.163835	0.144795	0.0685499	0.0300698	0.0409603	0.024161	0.00558546	0.0241487	0.012423	0.0229073	0.00813777	0.0360354	0.016795	0.116394	0.0555831	0.0119095	0.0305178	0.111768	0.163225	0.0606493	0.0179395	0.22021	0.448644	0.0638022	0.0785452	0.0141688	0.0142779	0.586693	0.157205	0.0431814	0.185556	0.0308562	0.0217204	0.0134064	0.0787733	0.0372561	0.0296581	0.0149996	0.055132	0.317667	0.886229	2.74097	1	3.304496
2498000	-326.0206	-455.6751	129.6545	0.05	1.198398	0.0100212	0.0382081	0.188658	0.030776	0.00974878	0.0405114	0.039657	0.0720699	0.0492785	0.0296531	0.041511	0.00672887	0.0186305	0.00339569	0.0392278	0.0117076	0.216552	0.0226858	0.0103134	0.0334339	0.00664473	0.023464	0.0784326	0.0418398	0.0886931	0.540072	0.135954	0.0464711	0.0245681	0.0339489	0.0633938	0.0560152	0.0145884	0.044773	1.04015	0.0170832	0.491857	0.0751142	0.0205611	0.0207466	0.075028	0.174763	0.52922	1.02642	2.2696	1	3.852164
2499000	-322.2946	-456.2213	133.9267	0.05	0.8874155	0.0112207	0.0251699	0.0297432	0.0467228	0.178434	0.0657484	0.00965698	0.0735252	0.00132131	0.0144843	0.100205	0.0155888	0.149207	0.194423	0.00352752	0.0427252	0.125779	0.0321512	0.00466642	0.00859415	0.0383101	0.0507795	0.0411863	0.0349272	0.0304501	0.0926023	0.00623282	0.0112243	0.0186738	0.624301	0.0633167	0.0228349	0.130735	0.0880242	0.0661729	0.0927917	0.681594	0.0245362	0.0748935	0.0580586	0.0605477	0.11398	0.440085	0.978516	2.46742	1	3.445087
2500000	-329.9382	-465.101	135.1628	0.05	2.426195	0.112166	0.0135038	0.100457	0.00773307	0.0803653	0.051891	0.13758	0.0384125	0.0142956	0.0846451	0.0444018	0.0862052	0.00554601	0.068574	0.0135932	0.0193409	0.116056	0.0542139	0.0370657	0.055134	0.00325043	0.0683978	0.343244	0.113125	0.118182	0.351959	0.0844391	0.102113	0.00576177	0.00955458	0.0817041	0.112197	0.0505362	0.119582	0.0412041	0.12487	0.0411374	0.0892685	0.0749804	0.0668321	0.0207902	0.339346	0.693829	1.07774	1.88909	1	3.164309
2501000	-331.8999	-459.9858	128.0859	0.05	1.919148	0.0368506	0.00407603	0.152118	0.0251451	0.0436107	0.0728144	0.00849031	0.0474526	0.0380767	0.0408894	0.155115	0.0343288	0.110607	0.158819	0.0630614	0.0827667	0.11729	0.0284365	0.00347079	0.0255654	0.0647998	0.132254	0.0220868	0.00519316	0.083595	0.642986	0.0756484	0.0892111	0.515902	0.0600077	0.0862465	0.0503117	0.34987	0.0688772	0.165304	0.117508	0.00983413	0.0464237	0.045023	0.0202967	0.00639347	0.283429	0.646131	1.06783	2.00261	1	3.906757
2502000	-319.4972	-451.2251	131.7279	0.05	1.514864	0.00550499	0.139557	0.088462	0.0195656	0.0769201	0.0542845	0.063266	0.0140451	0.0396678	0.105015	0.0329814	0.00177778	0.0763379	0.131251	0.0358528	0.0336411	0.00496664	0.0868581	0.010833	0.00908139	0.0412851	0.0726728	0.162277	0.120957	0.0208452	0.531471	0.0433466	0.311324	0.516629	0.12336	0.00580224	0.0664487	0.0536143	0.116413	0.0295538	0.023058	0.0494535	0.128351	0.0522383	0.0199106	0.0664976	0.22761	0.591012	1.05128	2.1301	1	3.585378
2503000	-320.775	-456.8762	136.1012	0.05	0.5860294	0.00786284	0.0406458	0.0580738	0.0350499	0.104015	0.0640158	0.0607719	0.0622889	0.0115796	0.0186532	0.0849372	0.00830529	0.0393899	0.0121647	0.0118789	0.00992758	0.0265172	0.100778	0.000853736	0.167085	0.0252299	0.186617	0.02493	0.0252401	0.0726894	0.461172	0.0736911	0.0495247	0.0309681	0.160511	0.0237361	0.13609	0.0476922	0.035474	0.756296	0.00346995	0.0407975	0.0200964	0.103914	0.0337472	0.0275309	0.05024	0.304417	0.874021	2.77132	1	3.264213
2504000	-324.4194	-458.3585	133.9391	0.05	1.990654	0.030474	0.00520085	0.05385	0.129698	0.212665	0.00247978	0.0238402	0.105598	0.0708977	0.0952582	0.0416241	0.00709176	0.423124	0.00152435	0.0130315	0.0116075	0.0239678	0.0658101	0.053629	0.129218	0.0185357	0.0972598	0.00164056	0.0258047	0.0854568	0.306905	0.0221459	0.00561744	0.040835	0.00212795	0.00330082	0.124074	0.0235271	0.00307878	0.171592	0.493958	0.0823956	0.0766946	0.0433842	0.110421	0.079391	0.292157	0.654016	1.06975	1.98407	1	3.318735
2505000	-322.3407	-450.0889	127.7482	0.05	2.713289	0.0393424	0.00917485	0.15366	0.0408762	0.0495749	0.172652	0.0540683	0.041128	0.0316105	0.0642905	0.051022	0.0302499	0.0168138	0.0944118	0.0171875	2.14969e-06	0.119534	0.0251097	0.015125	0.0279295	0.0216174	0.13415	0.0432056	0.00413072	0.33638	0.676938	0.106587	0.0450258	0.00665687	0.0679787	0.0305225	0.0564598	0.000600943	0.0748655	0.0952732	0.0544129	0.748718	0.0825628	0.122887	0.0950732	0.0286789	0.365789	0.714307	1.08068	1.83922	1	3.886488
2506000	-316.6595	-457.9119	141.2524	0.05	1.138365	0.0759677	0.000443411	0.0289947	0.120502	0.105159	0.0445191	0.0971769	0.0750096	0.0212648	0.0326413	0.0301935	0.00473381	0.00951497	0.0365412	0.0120854	0.0196509	0.0862802	0.0210338	0.0198104	0.0207102	0.0187978	0.101907	0.0435198	0.0653748	0.0153014	0.365	0.00435429	0.00527341	0.529129	0.163748	0.0707123	0.116421	0.000997333	0.0491471	0.0385313	0.0568689	0.0752597	0.02163	0.0183985	0.0571718	0.0236942	0.163706	0.514726	1.01961	2.30195	1	2.703471
2507000	-321.7767	-454.5118	132.735	0.05	0.8859556	0.0482173	0.00741716	0.0148031	0.141811	0.0252594	0.0215719	0.086838	0.0148784	0.0201697	0.00149	0.0391471	0.0238846	0.0193986	0.133274	0.0133451	0.0392875	0.0910745	0.00588247	0.0242305	0.149247	0.0970626	0.111743	0.06712	0.00368226	0.0325018	0.898872	0.220324	0.126638	0.0565941	0.138671	0.0109712	0.421257	0.0212173	0.0140955	0.0332888	0.056941	0.0242385	0.011849	0.106965	0.194605	0.00786891	0.113676	0.439569	0.978196	2.46856	1	3.577735
2508000	-329.242	-459.1379	129.8959	0.05	1.187136	0.0200972	0.0024024	0.0657862	0.0457088	0.0698373	0.0095135	0.115689	0.0802586	0.0327487	0.0329959	0.0638935	0.00245056	0.138813	0.0468914	0.00715688	0.00834554	0.184547	0.0286671	0.0281822	0.0191143	0.142797	0.0380415	0.0787838	0.0761237	0.00537466	0.0155153	0.1613	0.110934	0.0912707	0.0391676	0.656723	0.14625	0.0717218	0.0435992	0.0985038	0.360994	0.148077	0.00732704	0.160878	0.31797	0.0324231	0.172714	0.526582	1.02521	2.2755	1	3.806874
2509000	-339.1961	-458.6449	119.4488	0.05	0.9221174	0.00576931	0.0624825	0.0424895	0.0796037	0.179539	0.0663884	0.0493934	0.20833	0.0263271	0.0806794	0.0497216	0.00594897	0.140828	0.142389	0.0878041	0.00698513	0.000461301	0.0114465	0.0528807	0.0473852	0.0266201	0.22198	0.129057	0.383681	0.100286	0.0460829	0.316147	0.00509541	0.0884897	0.00278571	0.174379	0.0900204	0.45329	0.0428496	0.156428	1.11053	0.0111219	0.0202922	0.0455169	0.00950278	0.0852306	0.121164	0.452022	0.985793	2.44102	1	4.866238
2510000	-321.236	-456.754	135.5179	0.05	1.281585	0.00690843	0.0695405	0.143338	0.0946344	0.0310263	0.0520231	0.0289316	0.0266194	0.0237874	0.175815	0.0796668	0.00961098	0.047081	0.00202667	0.0252383	0.0400675	0.0956212	0.0239139	0.13986	0.0634592	0.0180768	0.210873	0.2801	0.0261531	0.025764	0.034234	0.00718862	0.0703853	0.0109309	0.0517483	0.0803681	0.0106157	0.443841	0.0383288	0.0410247	0.046968	0.0275007	0.0580509	0.055945	0.507278	0.0148768	0.189527	0.547645	1.03453	2.2283	1	3.239421
2511000	-325.8511	-461.413	135.5619	0.05	1.099563	0.0312105	0.0513	0.0682728	0.0385888	0.22771	0.00252982	0.0421331	0.00704841	0.0267931	0.207851	0.0412292	0.00248098	0.1363	0.040766	0.0276989	0.0719356	0.00844694	0.0100608	0.0337375	0.0448358	0.0156932	0.0492887	0.00642193	0.120748	0.110309	0.0221473	0.0559333	0.10092	0.0457073	0.00895745	0.0970127	0.000619659	0.460999	0.0526463	0.111187	0.0298039	0.0430052	0.0646772	0.534111	0.0593663	0.175813	0.15638	0.50476	1.01472	2.32414	1	3.286296
2512000	-314.9101	-451.1936	136.2835	0.05	0.6646339	0.0391948	0.0319769	0.127603	0.020244	0.0253115	0.0325565	0.0593664	0.0223548	0.0246625	0.0163808	0.100919	0.0160673	0.0221398	0.0606458	0.0116855	0.0671924	0.069829	0.00283407	0.00368854	0.00744108	0.249884	0.0422846	0.0345872	0.082834	0.0340276	0.444045	0.0344623	0.0838295	0.0831784	0.00832483	0.0368222	0.0653651	0.106664	0.025181	0.0229244	0.308744	0.00182419	0.124796	0.443873	0.0984196	0.139641	0.066656	0.346354	0.911023	2.67597	1	3.233805
2513000	-319.0704	-451.2017	132.1314	0.05	3.342384	0.0110937	0.0563561	0.0244763	0.0839916	0.103025	0.022093	0.0122727	0.0129727	0.0205563	0.100752	0.0408453	0.001232	9.66691e-05	0.0591449	0.0574299	0.0702791	0.128462	0.00606056	0.0333342	0.0322535	0.0605827	0.135852	0.0332782	0.0294744	0.0448961	0.619753	0.109187	0.00473359	0.0172739	0.0456719	0.215181	0.172613	0.608186	0.0333357	0.0182557	0.0729851	0.0236905	0.00417839	0.0839049	0.0249349	0.132454	0.41413	0.748881	1.08375	1.75324	1	3.36715
2514000	-324.9051	-456.7374	131.8323	0.05	0.9040772	0.043872	0.0536361	0.0460241	0.0356361	0.173595	0.0859446	0.0216551	0.0278726	0.0331466	0.12055	0.0640665	0.000629348	0.075162	0.149776	0.023701	0.0478991	0.212321	0.00353204	0.0036271	0.0304433	0.136028	0.097282	0.0132885	0.0407524	0.254824	0.299833	0.0528641	0.0139144	0.0746433	0.0291541	0.0282595	0.180999	0.674586	0.0909416	0.20163	0.022413	0.0114964	0.130226	0.00889295	0.01967	0.0125668	0.11744	0.445892	0.982091	2.45458	1	3.647355
2515000	-318.763	-449.1011	130.3382	0.05	1.266316	0.0515369	0.0244244	0.115065	0.0250839	0.437775	0.0749019	0.0496827	0.0614805	0.0280919	0.120177	0.10108	0.00114259	0.0318712	0.00136298	0.00513688	0.0198079	0.0804068	0.0294177	6.22162e-06	0.0123228	0.0176514	0.0534184	0.00515521	0.0262343	0.044042	0.593905	0.0779065	0.0412153	0.0795188	0.0458612	0.0460159	0.0514762	0.00081429	0.0134574	0.0506175	0.0210249	0.102216	0.149767	0.172932	0.882706	0.0346916	0.186865	0.544397	1.03314	2.2356	1	3.781401
2516000	-318.7693	-452.793	134.0237	0.05	2.110731	0.0373109	0.00130592	0.144703	0.0462112	0.0323384	0.11305	0.0368015	0.0858354	0.0425731	0.00151444	0.0435329	0.00742219	0.0308939	0.0529905	0.0216741	0.0101562	0.0127362	0.0138902	0.0807448	0.17882	0.0396883	0.0736467	0.0327407	0.00250609	0.147324	0.433938	0.280126	0.0919722	0.0906774	0.10189	0.108371	0.0236394	0.00823064	0.0693656	0.0117871	0.0525882	0.0466949	0.120752	0.0121292	0.480009	0.0767618	0.306144	0.666295	1.07253	1.95503	1	3.299342
2517000	-320.2493	-452.0804	131.8311	0.05	1.309668	0.0226211	0.0320807	0.0125012	0.123724	0.00711946	0.0594023	0.024089	0.0463386	0.000817869	0.207862	0.0291353	0.0324086	0.0175735	0.00381691	0.0226906	0.0257877	0.010229	0.00611836	0.0331842	0.0817483	0.0279175	0.0757464	0.0613337	0.244363	0.321821	0.476627	0.16058	0.0553861	0.0271969	0.0750698	0.727858	0.155191	0.0164739	0.0505312	0.0314906	0.0653398	0.027863	0.0656597	0.114415	0.0153314	0.00158945	0.194367	0.553472	1.03697	2.21519	1	3.597032
2518000	-321.138	-455.4828	134.3448	0.05	1.854423	0.017004	0.0201825	0.0245997	0.143475	0.0507819	0.0884557	0.0158267	0.0698138	0.00103439	0.0683731	0.0276824	0.0251094	0.106203	0.120386	0.0625136	0.0255044	0.0527896	0.0053644	0.0133793	0.032759	0.217999	0.0817858	0.0410626	0.0478165	0.0127617	0.366932	0.00249782	0.0740033	0.201257	0.00619195	0.00323336	0.509585	0.0489755	0.0507929	0.289449	0.014837	0.141373	0.0453819	0.00103834	0.0307478	0.128392	0.275255	0.638583	1.06588	2.02028	1	3.287351
2519000	-321.5506	-461.8419	140.2913	0.05	0.7280631	0.0413354	0.057958	0.014013	0.121648	0.0876433	0.074469	0.128321	0.1104	0.0309029	0.00486903	0.0345655	0.00512392	0.0277453	0.119152	0.00371458	0.0184225	0.00108449	0.00287481	0.0156322	0.00149963	0.0108749	0.0726116	0.0252018	0.105718	0.0439319	0.29171	0.026769	0.0951921	0.104491	0.399483	0.048746	0.0201001	0.348344	0.0423402	0.0568135	0.0261619	0.00709054	0.00580848	0.116761	0.0148783	0.0433933	0.0801898	0.376476	0.93484	2.60849	1	2.807797
2520000	-329.0066	-455.4187	126.4121	0.05	1.210943	0.0625468	0.00520733	0.0469444	0.0698939	0.00209018	0.0961423	0.00510928	0.0576749	0.00760874	0.287056	0.0232016	0.0205025	0.25572	0.0155134	0.0290647	0.00225888	0.0587054	0.05758	0.00451347	0.0514394	0.00199566	0.0494663	0.0836776	0.0323085	0.416816	0.0822189	0.074315	0.0791028	0.00686655	0.00578724	0.223763	0.0382867	0.159105	0.0314353	0.863424	0.0882553	0.574389	0.0224989	0.0739635	0.00469043	0.0736656	0.17703	0.532117	1.02773	2.26312	1	4.144806
2521000	-332.9279	-466.5451	133.6172	0.05	2.042925	0.0228169	0.00770652	0.175214	0.138886	0.000201081	0.0952529	0.0299188	0.0242503	0.0197374	0.126343	0.0147055	0.0104322	0.0249846	0.0306686	0.0753796	0.0423769	0.0228165	0.0420566	0.00139544	0.0448372	0.0375881	0.13935	0.006959	0.0984729	0.0058437	0.0659421	0.0124229	0.52145	0.0339799	0.0732702	0.0559417	0.179322	0.19988	0.145786	0.0315764	0.0149288	0.00599781	0.00259394	0.722048	0.00575025	0.0484082	0.298345	0.659502	1.07103	1.97113	1	3.357492
2522000	-329.4185	-453.8242	124.4056	0.05	1.084536	0.0286577	0.0389699	0.10265	0.103664	0.0134996	0.0512109	0.145658	0.0648645	0.0398642	0.0800267	0.192928	0.00324641	0.00121001	0.00104728	0.0156131	0.0942291	0.00901905	0.0252902	0.0034081	0.0714913	0.0124785	0.0157522	0.229847	0.182064	0.100825	0.0164187	0.0461483	0.732338	0.0533135	0.230378	0.0843835	0.00704676	0.0631688	0.0148415	0.0101412	0.120694	0.430684	0.0191259	0.879786	0.0023504	0.0235419	0.153506	0.500765	1.01271	2.33302	1	4.361877
