Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
49000	-105.3258	-121.5597	16.23391	10	0.9031839	0.0150052	0.0178951	0.0477489	0.0706268	0.0183761	0.0390616	0.278377	0.00215316	0.120638	0.0194133	0.031211	0.0306538	0.00224856	0.0832856	0.0508495	0.0403686	0.024849	0.236991	0.295042	0.0838677	0.203024	0.0537458	0.30106	0.117255	0.445584	0.981903	2.45526	5	2.066492
50000	-93.49833	-127.7196	34.22129	1000	1.061469	0.0478254	0.0513946	0.0516059	0.134499	0.00270699	0.0733394	0.0685084	0.0208135	0.021102	0.0202211	0.0605585	0.0226483	0.0246455	0.0262108	0.0477684	0.0742666	0.165969	0.240078	0.000920912	0.0769849	0.0024873	0.0839789	0.190421	0.149053	0.494479	1.00948	2.34699	6	1.508954
51000	-116.768	-130.1219	13.35388	1	0.5249313	0.0128944	0.0416423	0.0346114	0.0378711	0.00636113	0.0132289	0.114236	0.0271838	0.083307	0.0588417	0.0436705	0.0624402	0.0114751	0.253548	0.105057	0.103428	0.0326668	0.203304	0.0315977	0.165625	0.130359	0.111063	0.33231	0.0380965	0.26788	0.837594	2.85643	3	2.016721
52000	-106.7769	-134.1065	27.32955	1000	0.1973181	0.0373142	0.0944512	0.0579458	0.0667913	0.126232	0.00210206	0.00679192	0.0989438	0.0135248	0.0781655	0.180058	0.0247658	0.00461377	0.420873	0.128862	0.0409021	0.0016455	0.117779	0.0229751	0.249667	0.108816	0.0716182	0.278566	0.000483615	0.0322428	0.376622	3.59065	6	2.233404
53000	-115.1016	-127.6791	12.57751	10	0.611407	0.034686	6.87189e-05	0.033536	0.197692	0.0769917	0.161127	0.0512049	0.0282627	0.011755	0.15333	0.0575881	0.0220499	0.0145773	0.142156	0.0535015	0.251378	0.181109	0.0535332	0.0197129	0.103551	0.41694	0.193359	0.106369	0.0554689	0.318554	0.887029	2.73895	5	2.36448
54000	-117.7968	-132.5247	14.72795	10	0.5353668	0.0386411	0.0946007	0.0791651	0.0711507	0.0112298	0.0476329	0.0342443	0.183072	0.191345	0.00779622	0.0870374	0.0116006	0.0608706	0.0663035	0.0993093	0.0510447	0.039469	0.281686	0.129183	0.186009	0.0820433	0.0403388	0.53142	0.0401154	0.274379	0.844389	2.84112	5	2.425192
55000	-107.477	-123.3621	15.88506	10	2.004952	0.00750716	0.0329005	0.168695	0.0603954	0.0514309	0.0722117	0.0371683	0.0889076	0.16726	0.191224	0.0825887	0.0138756	0.0130669	0.139238	0.0466066	0.0813974	0.142245	0.0403082	0.012439	0.0209939	0.0131468	0.288375	0.20896	0.293865	0.655539	1.07011	1.98048	5	1.980942
56000	-105.7578	-119.7924	14.03459	2	2.570052	0.0609728	0.0239779	0.0432034	0.145863	0.0451248	0.0485593	0.0449644	0.0107963	0.0179068	0.00874496	0.0465522	0.00387337	0.0089385	0.00876911	0.0679772	0.0624996	0.12233	0.022611	0.0159665	0.0508582	0.190062	0.182506	0.646957	0.352999	0.704552	1.07938	1.86307	4	1.880014
57000	-105.9864	-129.193	23.20653	10	2.105257	0.0773521	0.0908984	0.0677952	0.114564	0.0217748	0.12201	0.0761697	0.00960687	0.13816	0.0368468	0.0258265	0.0206545	0.00720787	0.0694719	0.0131346	0.0166051	0.0819104	0.0740099	0.0388122	0.0567847	0.0337378	0.0523883	0.0382952	0.305524	0.665759	1.07241	1.9563	5	1.284017
58000	-106.9903	-122.3014	15.31116	10	0.9691655	0.0118589	0.0552884	0.0714905	0.0625581	0.0617256	0.0322616	0.0888847	0.0121617	0.0454295	0.0067364	0.054679	0.0156087	0.037396	0.161815	0.0999051	0.506687	0.304479	0.129733	0.0567904	0.0170894	0.344034	0.0393223	0.0415006	0.130761	0.467283	0.994697	2.40726	5	2.257434
