Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2927000	-856.6971	-900.5997	43.90265	2	2.395688	0.00566201	0.00143242	0.0029587	0.0106805	0.00480207	0.0157901	0.0265096	0.0293817	0.0015415	0.0416597	0.0489172	0.0079864	0.00482528	0.0230471	0.0157414	0.00693402	0.0192326	0.0161879	0.0022381	0.0147793	0.0233436	0.0289239	0.0366235	0.023191	0.0263605	0.016241	0.128945	0.00397961	0.041972	0.0845584	0.151261	0.0250738	0.00518891	0.0811202	0.0374867	0.00363359	0.0025658	0.0588824	0.143862	0.0171941	0.00703718	0.140006	0.074222	0.125694	0.0215444	0.0153367	0.0869982	0.0997866	0.060103	0.0681899	0.147758	0.0886459	0.454423	0.336339	0.691422	1.07734	1.8949	4	2.630459
2928000	-834.3869	-881.5619	47.17501	2	1.371059	0.0192495	0.0258595	0.00322107	0.0198825	0.0326887	0.00566436	0.00616149	0.00453384	0.00454242	0.0571615	0.0155095	0.00871824	0.00133428	0.00939261	0.00194668	0.0114245	0.0410384	0.0260152	0.0190572	0.00330141	0.0412607	0.042232	0.0318143	0.0191318	0.0109402	0.0170979	0.045706	0.0103585	0.0102368	0.0181445	0.259062	0.00877707	0.0324661	0.0722834	0.0389813	0.000976394	0.0338997	0.057151	0.157092	0.0940621	0.0455057	0.0631128	0.107985	0.0175306	0.129545	0.0209193	0.253344	0.0765647	0.0482904	0.0343705	0.0854968	0.0721005	0.219518	0.204699	0.565586	1.04186	2.18786	4	2.492659
2929000	-842.9905	-891.7377	48.74721	2	0.9918704	0.0355804	0.0177434	0.0214769	0.0682231	0.0220972	0.00193655	0.0161897	0.000943441	0.00479486	0.000393334	0.0626449	0.00419768	0.000707922	0.0223454	0.00420465	0.0416966	0.0201652	0.0158286	0.0170054	0.000901344	0.0149497	0.0294937	0.0343576	0.0025256	0.00832318	0.00991954	0.048367	0.010557	0.00630777	0.130563	0.0439736	0.0249038	0.0192335	0.379942	0.0747043	0.00400154	0.017995	0.0391252	0.185011	0.0200602	0.00269709	0.034686	0.0443425	0.0234277	0.1041	0.0197993	0.257272	0.0460776	0.0156335	0.0589543	0.0523869	0.0210743	0.336528	0.135329	0.474295	0.99864	2.39174	4	2.500369
2930000	-840.2302	-886.615	46.38489	2	1.737035	0.00711662	0.0159029	0.0483763	0.00622788	0.00611778	0.00845143	0.00875312	0.00107207	0.0103234	0.0737331	0.0610197	0.0277745	0.0128439	0.0270226	0.00671232	0.00625786	0.0450012	0.0117387	0.0117797	0.0140709	0.0243226	0.0277528	0.000130537	0.0211271	0.0365287	0.0787704	0.00620542	0.0109489	0.0586719	0.0117309	0.0694789	0.0331012	0.00640185	0.221331	0.0804058	0.0142959	0.00254795	0.124007	0.133782	0.022072	0.0130109	0.0197053	0.0978288	0.100962	0.0375662	0.127072	0.0174836	0.124636	0.0881817	0.0668719	0.0631334	0.0751921	0.303268	0.259728	0.623781	1.06177	2.05473	4	2.528821
2931000	-843.9136	-885.6457	41.73216	1	1.346399	0.0132938	0.0442921	0.0234508	0.0353713	0.000155334	0.0292197	0.00042734	0.00499909	0.0227213	0.0593633	0.0124687	0.00530905	0.000410224	0.0279807	0.00847805	0.005361	0.0121886	0.00614426	0.033409	0.00100854	0.0466696	0.0750997	0.0191857	0.00620357	0.0225257	0.00386467	0.0323848	0.00671014	0.0573004	0.0455818	0.00682522	0.0127124	0.021142	0.270173	0.0773839	0.001452	0.0638721	0.0167542	0.106932	0.0697092	0.0992055	0.0349458	0.124777	0.107046	0.0779005	0.00287559	0.0355838	0.0940261	0.0782093	0.0521432	0.15879	0.0491732	0.37478	0.20059	0.560819	1.03997	2.19863	3	2.59799
2932000	-849.102	-888.5959	39.49392	2	2.755751	0.0103236	0.00371084	0.00404436	0.00884056	0.0276741	0.0142935	0.0618717	0.00212725	0.00200539	0.0202511	0.00633641	0.0203777	0.00190121	0.0289188	0.000472276	0.0355591	0.00431506	0.0268744	0.00847556	0.000221634	0.0802573	0.0283697	0.0130295	0.0186151	0.0208866	0.00191142	0.062007	0.00940868	0.135685	0.0776566	0.393556	0.0103088	0.0195508	0.0545771	0.051993	0.00206282	0.0524762	0.0180965	0.107474	0.0156763	0.0135858	0.0712286	0.085727	0.0806533	0.130155	0.0186575	0.122941	0.0876199	0.0185807	0.0730222	0.183081	0.089544	0.316241	0.369437	0.71704	1.08101	1.83251	4	2.753229
2933000	-843.0755	-889.4305	46.35493	2	1.722861	0.00921197	0.00219807	0.0429136	0.021472	0.000264633	0.0246698	0.0122161	0.00969931	0.00767764	0.00496047	0.0199962	0.00149206	0.00633495	0.0127129	0.00657686	0.029276	0.0570082	0.0307001	0.00394695	0.000323539	0.0248732	0.0449852	0.0350931	0.0112845	0.0165319	0.0572636	0.0288146	0.00232221	0.0418092	0.07172	0.338135	0.0441261	0.0391663	0.0559312	0.0689154	0.00357049	0.00264448	0.129544	0.121753	0.0162594	0.00053355	0.030135	0.0580762	0.00103203	0.0390515	0.122807	0.114249	0.0774243	0.0353381	0.111677	0.0672472	0.03696	0.310906	0.257789	0.621887	1.06121	2.05911	4	2.463832
2934000	-841.0526	-885.9477	44.8951	2	1.795441	0.0167589	0.00994366	0.0074087	0.0105859	0.014314	0.0374013	0.000383718	0.00551962	0.00105588	0.0110723	0.00231012	0.0062703	0.00741412	0.0371801	0.00385141	0.0595126	0.0274897	0.0080111	0.0192451	0.0448453	0.0238293	0.0304057	0.0422625	0.0219921	0.00594837	0.012642	0.013796	0.00861644	0.0380624	0.0431393	0.202255	0.00100607	0.00110355	0.0800043	0.00896831	0.0593286	0.00103215	0.0506306	0.185982	0.0177426	0.021082	0.117604	0.0678038	0.094518	0.117203	0.0554978	0.214028	0.0174611	0.126084	0.0834909	0.136661	0.0833674	0.217347	0.26757	0.631335	1.06391	2.03718	4	2.531469
2935000	-850.9884	-893.2446	42.25626	2	2.884907	0.0130113	0.00705015	0.0230261	0.00658715	0.0502763	0.0346133	0.00696972	0.00047341	0.0321389	0.033855	0.0375554	0.00248329	0.00296098	0.0360004	0.00440945	0.0208666	0.0557998	0.0217954	0.000960032	0.0243765	0.0246654	0.0572151	0.0390784	0.00740772	0.00719248	0.000809075	0.0224807	0.0403996	0.091281	0.0333863	0.222484	0.0736087	0.00984971	0.0687441	0.0191641	0.0298121	0.0378849	0.211918	6.43014e-05	0.0188756	0.0139494	0.0148786	0.0887384	0.143281	0.0358272	0.125342	0.144695	0.00138082	0.041415	0.136081	0.0719858	0.0535386	0.332567	0.380157	0.72495	1.08189	1.81301	4	2.635209
2936000	-847.7612	-896.2866	48.52539	2	1.780412	0.0158236	0.0283492	0.000675182	0.00204255	0.0186872	0.00741158	0.000858677	0.0123193	0.00671745	0.0456865	0.0532504	0.000282882	0.00233429	0.00554461	0.000699281	0.0762029	0.0268317	0.011272	0.000927037	0.00885498	0.0999754	0.0260067	0.00173703	0.00645647	0.0344009	0.130161	0.00547301	0.0177286	0.0602997	0.0631194	0.118529	0.00410081	0.0394849	0.136185	0.12456	0.00246996	0.0298276	0.118716	0.185231	0.00729492	0.0249893	0.00332612	0.101107	0.0971088	0.0517811	0.0108153	0.0723099	0.000344864	0.0199165	0.0419861	0.0696191	0.101688	0.346398	0.265575	0.629428	1.06338	2.04162	4	2.477919
2937000	-840.5513	-883.7658	43.21447	2	1.679057	0.00927358	0.016354	0.0243951	0.00384472	0.0393715	0.0236047	0.00621216	0.00123439	0.0141345	0.0393642	0.060428	0.00993518	0.00600348	0.0202067	0.00165702	0.00496243	0.0450338	0.0330961	0.0234359	0.0340502	0.0882728	0.0440402	0.0243225	0.0186914	0.0307473	0.0496887	0.00551357	0.0278384	0.0691744	0.0706935	0.0946659	0.0138034	0.00962044	0.0212442	0.0298764	0.00388987	0.00685366	0.0993674	0.169309	0.190348	0.116635	0.0803217	0.00114503	0.0690087	0.00161832	0.0886598	0.174223	0.0634569	0.103881	0.115737	0.0507519	0.059945	0.428161	0.251706	0.61588	1.05941	2.073	4	2.838103
2938000	-849.3394	-887.5301	38.19061	2	1.481418	0.0318914	0.000746199	0.0156655	0.0187091	0.0197734	0.031018	0.00139316	0.00787208	0.00869381	0.0345222	0.0496767	0.0010429	0.00128014	0.00840087	0.0106359	0.00471359	0.0435403	0.0123621	0.0120346	0.0145479	0.114814	0.0494104	0.0266198	0.00257403	0.0321234	0.00460078	0.016244	0.0133291	0.225092	0.0137543	0.0515085	0.0158065	0.0400931	0.0408643	0.0884909	0.000203476	0.0167731	0.0847582	0.140247	0.22048	0.0744415	0.0203337	0.0544497	0.18937	0.00866548	0.123297	0.0371777	0.0257177	0.046214	0.0124965	0.0949305	0.12604	0.401787	0.222438	0.585434	1.04931	2.14282	4	2.741227
2939000	-826.0007	-875.086	49.08529	2	2.396751	0.0304416	0.00265413	0.0264803	0.0128569	0.0139573	0.00856431	0.00548102	0.00445204	0.00307402	0.0465699	0.0285188	0.00263497	0.00390948	0.0114138	0.00556924	0.00684306	0.0107781	0.017422	0.0102306	0.000155382	0.04354	0.012793	0.00105222	0.0146377	0.0090113	0.023489	0.0719941	0.0108605	0.0994108	0.0162445	0.00636806	0.0392449	0.0120261	0.0583166	0.0038887	0.0106329	0.00273111	0.0839554	0.097898	0.254614	0.00931826	0.0264826	0.057509	0.121234	0.0424025	0.0761379	0.0768618	0.030368	0.0943738	0.00767336	0.0771034	0.050552	0.281519	0.336444	0.691507	1.07735	1.8947	4	2.07625
2940000	-860.784	-901.1724	40.38847	2	2.331177	0.0193658	0.0434221	0.00269714	0.0564855	0.0141102	0.0075313	0.0423904	0.0228488	0.00742912	0.0122273	0.0926617	0.0260194	0.0174128	0.0131526	0.0139323	0.0523111	0.0366959	0.00592172	0.00195378	0.0124187	0.0769911	0.0743223	0.00674396	0.0201828	0.0186365	0.0362474	0.00531922	0.0413581	0.115156	0.00461709	0.0146006	0.0898827	0.00441915	0.0645161	0.0446987	0.050199	0.00203798	0.0554904	0.112032	0.240272	0.00349799	0.0496009	0.0990402	0.148322	0.0100876	0.0195053	0.0644743	0.0413465	0.0973025	0.151579	0.0922654	0.0693878	0.381781	0.329843	0.686167	1.07643	1.90756	4	2.806902
2941000	-842.5087	-887.2786	44.76991	2	3.373488	0.00124672	0.0215567	0.0197968	0.0253851	0.0418929	0.0320159	0.0193875	0.00547937	0.00232251	0.00257541	0.0766224	0.00529105	0.00255013	0.0147336	0.00735987	0.00640747	0.0269989	0.0185751	0.00116913	0.00449703	0.0532708	0.039943	0.00244463	0.00617004	0.0118943	0.00446306	0.0474328	0.0576345	0.0330187	0.00223599	0.147893	0.074845	0.0105079	0.0678478	0.156758	0.00147367	0.0637925	0.116435	0.167384	0.00936528	0.00703748	0.082013	0.0571942	0.212706	0.0995986	0.0374104	0.0453873	0.132798	0.0402169	0.00768616	0.0734442	0.0596609	0.230656	0.41624	0.750314	1.08383	1.74962	4	2.496484
2942000	-853.5843	-891.3185	37.73416	1	1.144916	0.00142286	0.0216638	0.0154794	0.00756546	0.00712765	0.0688836	0.00262966	0.00327693	0.0256173	0.0632118	0.0311306	0.0118406	0.000588677	0.0224096	0.00064104	0.0317888	0.0638007	0.0113454	0.0340835	0.00622498	0.0581837	0.0275289	0.067651	0.0163033	0.0244132	0.037072	0.0101317	0.00553125	0.264082	0.0105069	0.349876	0.0244364	0.00640315	0.0180455	0.00136622	0.0111102	0.0117612	0.0362175	0.0663735	0.0314115	0.00239066	0.0991825	0.0464338	0.120157	0.14264	0.0687395	0.0938051	0.132238	0.107969	0.0105161	0.105316	0.0701954	0.509218	0.164929	0.516361	1.0204	2.29831	3	3.017938
2943000	-837.9295	-883.9258	45.99631	2	0.8511802	0.00588553	0.0162388	0.0273467	0.0330299	0.0151755	0.0232681	0.0149734	0.00571174	0.000362984	0.00754103	0.040392	0.00440413	0.00897397	0.0292485	0.00141037	0.00585087	0.0405553	0.0167201	0.0212414	1.74488e-06	0.0802949	0.0144615	0.0152317	0.00177284	0.0156494	0.000534283	0.0371706	0.0591559	0.0636893	0.000146555	0.235872	0.0632556	0.0334649	0.0268138	0.0202346	0.00449958	0.0311123	0.103747	0.108542	0.063861	0.0300451	0.0204504	0.0776816	0.0900444	0.12489	0.0387548	0.0772162	0.120907	0.0746848	0.100952	0.137848	0.0811061	0.37114	0.106393	0.426951	0.970186	2.49647	4	2.643561
2944000	-854.9566	-901.9922	47.03553	2	3.17828	0.0197207	0.02338	0.00283231	0.0180976	0.00554189	0.0354111	0.0844321	0.00101484	0.0146834	0.00280551	0.00585567	0.00270775	0.00455241	0.0539707	0.0277878	0.0130624	0.0435808	0.0237374	0.0208063	0.0360185	0.107528	0.0266584	0.0248863	0.000955035	0.0186457	0.00777057	0.0165826	0.0109531	0.0811165	0.00675877	0.128839	0.0572594	0.0582312	0.0246915	0.0263913	0.00986752	0.0143035	0.0976526	0.181681	0.0854317	0.00431997	0.0136894	0.0695042	0.110774	0.0739337	0.0731216	0.0623397	0.0531041	0.123146	0.000692982	0.0730633	0.119176	0.253356	0.4026	0.740944	1.08327	1.77319	4	2.456424
2945000	-845.126	-888.9127	43.78673	2	1.374416	0.00796917	0.00446447	0.00263548	0.00475397	0.023593	0.00618871	0.0114838	0.00180738	0.0174988	0.161991	0.0235794	0.00415019	0.028761	0.05397	0.000308825	0.00329312	0.00640225	0.00575078	0.0102643	0.0107689	0.0210692	0.00507906	0.0401794	0.0109465	0.00575763	0.0333085	0.0289475	0.0340837	0.0782283	0.023795	0.0193788	0.0477229	0.0121268	0.23216	0.006746	0.00182365	0.00687192	0.0721836	0.0694371	0.0569888	0.000873051	0.0559092	0.0591774	0.203494	0.0061737	0.0499556	0.138702	0.0522929	0.123264	0.0615393	0.0933957	0.0597935	0.404201	0.205254	0.566225	1.04211	2.18641	4	2.505239
2946000	-862.73	-905.895	43.16505	2	1.768566	0.0458366	0.0106089	0.0312985	0.0525142	0.0167573	0.00710713	0.00440117	0.00203635	0.002234	0.135692	0.00715181	0.00565902	0.0375881	0.0236838	0.0291458	0.00473638	0.00719813	0.00849311	0.0116159	0.0197141	0.0798834	0.0496452	0.0348755	0.032345	0.0561251	0.0226889	0.0194437	0.00836527	0.0928332	0.16579	0.0408046	0.0769206	0.0110631	0.260151	0.043238	0.0160859	0.0148123	0.083465	0.27081	0.0158106	0.00717761	0.00307762	0.0101056	0.256009	0.0211865	0.141776	0.117408	0.118517	0.0554209	0.00120674	0.106096	0.105155	0.244191	0.263991	0.627908	1.06295	2.04515	4	3.045956
2947000	-849.7685	-888.777	39.00858	2	2.313924	0.00222464	0.0231643	0.0649726	0.00046046	0.00797783	0.0260704	0.0214186	0.00449833	0.0139937	0.00845715	0.0194159	0.00356326	0.0124594	0.0127459	0.0101786	0.00347744	0.0335078	0.0246353	0.0158915	0.00359159	0.0620118	0.0251487	0.00885911	0.0227588	0.00859217	0.035527	0.00268701	0.00577154	0.0655487	0.102944	0.0840304	0.0741644	0.00580303	0.316556	0.0293239	0.00254375	0.00148238	0.10372	0.161056	0.066362	0.00483207	0.137579	0.0809934	0.112682	0.117442	0.0739138	0.0809089	0.0529025	0.0220499	0.0959898	0.129789	0.113462	0.412086	0.328074	0.684721	1.07617	1.91103	4	2.932226
2948000	-838.7015	-887.0806	48.37905	2	1.954357	0.00398809	0.0222698	0.0017002	0.0195282	0.00556103	0.00531151	0.00152808	0.0032894	0.0077958	0.0652599	0.100426	0.0215953	0.00225529	0.0180536	0.0173735	0.0142492	0.0659631	0.0263744	0.0028979	0.00523167	0.0145088	0.064864	0.00244489	0.0131038	0.00602369	0.00747297	0.0478984	0.0136797	0.0834012	0.0265632	0.0172858	0.000866291	0.00115701	0.144659	0.102836	0.00927525	0.00343943	0.0327725	0.147208	0.0584511	0.0295058	0.0640652	0.0545006	0.103039	0.00581918	0.000756158	0.0713203	0.0658568	0.0518448	0.0216765	0.132964	0.067199	0.257518	0.287765	0.650071	1.0688	1.99336	4	2.134629
2949000	-857.8838	-901.8924	44.00858	2	2.310457	0.00715561	0.0145787	0.000426093	0.012314	0.0058991	0.00731308	0.0297943	0.0127757	0.0057889	0.0180332	0.0409639	0.0104525	0.0103996	0.0226183	0.000300252	0.0217523	0.0408194	0.0628997	0.0459925	0.0353462	0.0134758	0.024095	0.0440133	0.00129686	0.0172895	0.0171891	0.0142827	0.0252656	0.0809168	0.0832975	0.00649702	0.00183984	0.00458678	0.294067	0.0544639	0.0596841	0.0116576	0.069972	0.127576	0.0892523	0.0898984	0.14461	0.0768937	0.113372	0.0431339	0.0036928	0.0400106	0.114605	0.00230455	0.130296	0.105033	0.0844743	0.337631	0.327717	0.684429	1.07612	1.91174	4	2.732298
2950000	-855.6705	-897.7896	42.11906	2	3.989389	0.0117804	0.0140455	0.00715869	0.00439182	0.00493609	0.0265105	0.0176309	0.00663424	0.00899891	0.0459469	0.0304881	0.00147696	0.021461	0.0252746	0.0101471	0.00469008	0.0113514	0.0306566	0.05346	0.00605158	0.0631953	0.0769322	0.102928	0.0138312	0.00930571	0.0195648	0.0412855	0.0581856	0.0914571	0.0540459	0.0699458	0.0023774	0.0110696	0.254619	0.0508968	0.013454	0.00362363	0.197333	0.0131618	0.146905	0.0848039	0.0351086	0.0856861	0.111526	0.0419079	0.0143945	0.0739489	0.0948327	0.117655	0.00436126	0.127085	0.0361364	0.214831	0.453778	0.774841	1.0844	1.68698	4	2.679487
2951000	-841.4756	-890.5827	49.10708	2	1.234613	0.000427277	0.0174786	0.0274447	0.0255008	0.00554784	0.0189544	0.0187426	0.0131328	0.00418121	0.0226929	0.036891	0.00985337	0.001516	0.0178666	0.00777727	0.00626448	0.0325633	0.0102894	0.017672	0.0017871	0.0566396	0.0509227	0.00270097	0.0203741	0.0218687	0.0514557	0.0567836	0.0267858	0.0660961	0.00966269	0.0513882	0.0251141	0.0130234	0.0326521	0.00349672	0.281998	0.0285066	0.097565	0.0312912	0.132001	0.00738524	0.0649168	0.0423453	0.163596	0.0569842	0.05271	0.104131	0.0796204	0.0525383	0.159032	0.143822	0.0747658	0.00795868	0.181269	0.537465	1.03012	2.25114	4	2.366716
2952000	-854.1863	-897.92	43.73376	2	1.396129	0.0503096	0.00524531	0.0107401	0.0126705	0.00345526	0.00787528	0.00535753	0.00431481	0.0207914	0.0107931	0.113793	0.00235124	0.00170905	0.0268357	0.0121793	0.0791725	0.142894	0.0142892	0.00247549	0.0165248	0.0314521	0.062964	0.0157146	0.0127608	0.0221384	0.0270347	0.0600044	0.00202643	0.0156384	0.15055	0.0515219	0.000921435	0.0204699	0.0344165	0.0435726	0.265192	0.00408066	0.123595	0.113619	0.178686	0.0768115	0.0222787	0.0452397	0.158481	0.101765	0.0273248	0.0275773	0.0849318	0.0221697	0.0691617	0.0655014	0.0923478	0.0172448	0.208821	0.570302	1.04369	2.17719	4	2.59097
2953000	-874.14	-914.0705	39.93045	2	5.177274	0.021798	0.0040798	0.0509599	0.0265073	0.00372913	0.00925663	0.0559172	0.000151205	0.0138475	0.148881	0.0431998	0.00450166	0.00269748	0.0407068	0.0191115	0.0445133	0.0686752	0.0114948	0.00763486	0.0464361	0.118269	0.0768077	0.0644751	0.00977164	0.0461652	0.0314809	0.0237026	0.0151456	0.090185	0.00564283	0.0679855	0.0020701	0.0148511	0.00463431	0.0588391	0.253488	0.0253565	0.0916901	0.032337	0.144629	0.0739849	0.0396823	0.0893099	0.193024	0.0117416	0.106553	0.146002	0.0327275	0.0201995	0.0633972	0.210521	0.0575944	0.00274422	0.509278	0.808087	1.08298	1.59966	4	2.849108
2954000	-857.2302	-895.545	38.31478	2	1.06027	0.0301709	0.0232893	0.0240437	0.0106488	0.0266445	0.0244011	0.0237689	0.00805965	0.0152074	0.11495	0.0606327	0.0140634	0.00625195	0.0133336	5.63759e-05	0.00525351	0.00711153	0.00636818	0.0276391	0.0391865	0.0617044	0.0373702	0.00322109	0.0193506	0.0135978	0.0265171	0.0335913	0.0157209	0.114678	0.00602045	0.413207	0.0791251	0.00938452	0.0498856	0.0574326	0.412385	0.0336391	0.0652296	0.059012	0.0239743	0.00981408	0.110777	0.0881402	0.222608	0.0905561	0.0170611	0.24518	0.0773297	0.213209	0.136118	0.0621522	0.125873	0.0200095	0.14882	0.494147	1.00931	2.34772	4	3.434955
2955000	-848.6978	-899.0892	50.39139	2	1.886616	0.037893	0.00400724	0.0540825	0.0107554	0.00805434	0.00425588	0.0026604	0.0151	0.00369435	0.053294	0.0326175	0.00762707	0.00668181	0.0159256	0.00698727	0.0222761	0.018953	0.00263813	0.0263188	0.0238635	0.057641	0.0726406	0.00614725	0.0054816	0.0280625	0.0148548	0.0269077	0.0222644	0.00413249	0.00834724	0.0131639	0.0769897	0.0262038	0.0582351	0.10863	0.194822	0.000291814	0.0288911	0.0576564	0.197578	0.00121986	0.101461	0.0462703	0.0410143	0.0851552	0.0160512	0.0898748	0.0983989	0.0318065	0.135507	0.0873342	0.0529157	0.01505	0.279354	0.642388	1.06687	2.01138	4	2.168686
2956000	-859.597	-899.1355	39.53852	2	0.9863034	0.00444372	0.00107464	0.0607495	0.0189502	0.0105816	0.054088	0.0100238	0.00246249	0.0148097	0.0539515	0.13558	0.0045569	0.00926649	0.0411131	0.0124429	0.0114684	0.0485287	0.0132087	0.00606949	0.0249916	0.0152883	0.0250717	0.021991	0.0157124	0.0157204	0.0202088	0.0282122	0.00160983	0.0943594	0.0186967	0.00124317	0.00146539	0.0644615	0.0529805	0.103103	0.499319	0.021122	0.00834627	0.368556	0.247553	0.109503	0.029392	0.0655961	0.11518	0.108396	0.0763057	0.00701239	0.0534794	0.0908232	0.0179708	0.0776722	0.0732102	0.00752748	0.134213	0.472596	0.997693	2.3955	4	2.995451
2957000	-837.7624	-879.8931	42.13071	1	2.285353	0.0137948	0.0248435	0.00326852	0.0239847	0.0157248	0.0020898	0.0152357	0.00894297	0.0115592	0.00904859	0.00237737	0.0069541	0.0087844	0.0119542	0.000466633	0.0129524	0.0647833	0.0154369	0.0163498	0.00443273	0.0620636	0.0356232	0.005746	0.00310662	0.0133581	0.00678313	0.0518037	0.0497661	0.0555808	0.0174064	0.00939064	0.00121633	0.00110087	0.0529972	0.0555578	0.327869	0.0344902	0.0584287	0.0315949	0.325007	0.0656099	0.0370687	0.00837497	0.136625	0.0998543	0.0926315	0.132479	0.131349	0.0455851	0.0116102	0.0974851	0.114943	0.0187491	0.325113	0.682289	1.07573	1.91687	3	2.46424
2958000	-854.0755	-900.6977	46.62225	2	1.932912	0.0390874	0.00794056	0.015889	0.0118237	0.00919442	0.026697	0.00448093	0.00435476	0.00488609	0.0141883	0.0553577	0.039629	0.000179582	0.0151352	5.48152e-06	0.0144214	0.0209066	0.0424326	0.0486802	0.000399089	0.0177181	0.093488	0.0153936	0.00974204	0.00438486	0.023833	0.0455785	0.00641905	0.0555763	0.147867	0.093582	0.0480489	0.0221849	0.0217419	0.128576	0.34628	0.0317413	0.0129077	0.136154	0.212445	0.00161891	0.00894684	0.028591	0.0566586	0.0836373	0.112898	0.080655	0.0642337	0.00792783	0.125402	0.0467062	0.0623413	0.00266524	0.285133	0.647685	1.06822	1.99897	4	2.531634
2959000	-860.8002	-903.3362	42.53595	2	1.818806	0.0203462	0.0143793	0.0790482	0.025911	0.00837041	0.0286279	0.0113699	0.0143477	0.0333123	0.0761094	0.0772131	0.0160151	0.00315994	0.0412865	0.00965598	0.0207663	0.0304601	0.00320458	0.00918898	0.00563287	0.0606152	0.039365	0.0206328	0.0107158	0.0305993	0.0130296	0.0228791	0.0316315	0.0107296	0.0703308	0.0493145	0.0101645	0.04692	0.0274946	0.0825394	0.300479	0.0133945	0.131848	0.190101	0.142256	0.0761795	0.0403008	0.0966724	0.0492219	0.0702133	0.0804542	0.114657	0.14796	0.0669695	0.0444628	0.111039	0.0396379	0.0117538	0.270642	0.63425	1.06472	2.03039	4	2.782968
2960000	-835.8455	-877.4658	41.62037	1	1.37952	0.0467838	0.0180628	0.0291663	8.94139e-05	0.00161723	0.0208277	0.0223111	0.00251899	0.00161262	0.0129915	0.0303823	0.00128301	0.0019295	0.0184568	0.00450532	0.00229948	0.0537313	0.00353761	0.00792147	0.0132193	0.0247979	0.0319829	0.0446994	0.00437967	0.0123862	0.00108368	0.0841724	0.0156667	0.109851	0.0202273	0.0717241	0.00701212	0.00175151	0.0337337	0.0602993	0.459435	0.000240043	0.0685011	0.149869	0.306588	0.0312558	0.00614599	0.131284	0.041146	0.146577	0.0886999	0.051225	0.0730302	0.0584163	0.00531037	0.110955	0.0571523	0.00300989	0.206096	0.567192	1.04249	2.18423	3	2.605857
2961000	-841.7298	-880.8079	39.07815	1	1.8034	0.0342623	0.0052037	0.000129689	0.0133626	0.0138146	0.00798963	0.0230552	0.00603221	0.00913196	0.00581357	0.0635635	0.0119559	0.0018565	0.0369016	0.00448582	0.02955	0.0215081	0.0272362	0.0103073	0.0186375	0.0619326	0.0179694	0.041615	0.0189984	0.0133809	0.00656045	0.0636733	0.0342726	0.058408	0.0312861	0.0305058	0.0603017	0.0143929	0.080418	0.0469552	0.440689	0.00139898	0.0439992	0.199459	0.347994	0.00842887	0.11829	0.0771775	0.135846	0.0670522	0.0933163	0.0890393	0.058846	0.019218	0.00227395	0.0537382	0.095601	0.039856	0.268621	0.632335	1.06419	2.03485	3	2.817692
2962000	-861.9749	-907.2884	45.31351	2	2.016558	0.0321865	0.00231447	0.00373684	0.0194743	0.0202128	0.00898001	0.00645794	0.00213768	0.0463213	0.0325166	0.169061	0.00900644	0.0156231	0.00523348	0.00530062	0.0167985	0.0521885	0.0275951	0.0163976	0.00707187	0.0664122	0.0766768	0.0285457	0.000669043	0.0208888	0.019898	0.00934412	0.0278071	0.134527	0.0216042	0.0217741	0.0211997	0.0127704	0.10148	0.078862	0.292491	0.00534642	0.00689865	0.156797	0.149036	0.0432159	0.169985	0.0173218	0.122975	0.0360783	0.16386	0.0881587	0.11537	0.0424968	0.00925212	0.0390428	0.047367	0.0077722	0.295243	0.656763	1.0704	1.9776	4	2.65454
2963000	-834.1334	-880.0151	45.8816	1	1.482874	0.0330646	0.00337974	0.00486381	0.00517309	0.00656095	0.0271769	0.0243913	0.0246711	0.0111651	0.0132798	0.0249676	0.0263457	0.000291789	0.00711521	0.00442171	0.0135457	0.0277392	0.0124487	0.0148722	0.00231282	0.045478	0.0284964	0.0171209	0.0136251	0.00367568	0.0118823	0.0581375	0.0351962	0.0374819	0.0308682	0.0666295	0.0452617	0.000916384	0.00609686	0.0618708	0.275643	0.0269806	0.0137632	0.11105	0.272516	0.00447788	0.0208735	0.0511113	0.06499	0.111617	0.0527025	0.0567608	0.0714828	0.0532101	0.0781456	0.121565	0.030945	0.00103873	0.222665	0.585681	1.0494	2.14225	3	2.169398
