Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1371000	-391.7878	-422.4355	30.64771	2	0.0558276	0.23937	0.141163	0.182464	0.174253	0.17429	0.0367993	0.116686	0.162455	0.0641886	0.0103352	0.0464261	0.00771286	0.16154	0.0393099	0.00390656	0.0882752	0.0230663	0.0293873	0.120435	0.153133	0.045643	0.0107997	0.0896621	0.00958546	0.164567	0.311293	0.106226	0.128189	0.0416529	0.0803661	0.278415	0.10885	0.254194	0.0785346	0.130282	0.0380525	0.0183837	0.0134737	0.0379879	0.118392	0.0803055	0.233467	0.00721319	0.0871481	0.29019	0.0741122	0.13931	0.0528631	0.152842	0.121611	0.146071	0.028189	0.0488837	0.0523225	0.0499139	0.125619	0.0625412	0.14073	0.0774027	0.0644145	0.0321823	0.00934008	0.0663801	0.231239	0.104174	0.0371835	0.0945919	0.143791	0.0023755	0.0292119	0.00476763	0.074182	0.00994401	9.13843e-12	4.50856e-06	0.009657	3.99034	4	6.914256
1372000	-386.4048	-414.4383	28.03357	2	0.02377778	0.156383	0.0144752	0.0737184	0.249976	0.12943	0.0787322	0.0851844	0.158013	0.0627713	0.105022	0.0660367	0.0605709	0.0705795	0.00905266	0.0176924	0.0442	0.0489355	0.0147561	0.00262865	0.056291	0.124567	0.0258756	0.269566	0.124422	0.0120597	0.0502566	0.0333273	0.0849757	0.156997	0.0232207	0.0572206	0.178458	0.11128	0.107729	0.10065	0.127615	0.00022415	0.0106985	0.0806474	0.0940467	0.0845455	0.0953822	0.400091	0.267177	0.0045883	0.0570562	0.00300543	0.0318739	0.0752661	0.145784	0.0093881	0.270563	0.0241479	0.0948578	0.00890384	0.00634056	0.0871289	0.0315004	0.266049	0.0110894	0.076835	0.227313	0.028586	0.0688215	0.229385	0.359812	0.138928	0.185283	0.12496	0.0241617	0.0502891	0.0883428	0.072119	2.67441e-26	2.44568e-13	9.3368e-06	3.99999	4	6.927857
1373000	-379.4771	-413.2088	33.7317	2	0.005638171	0.177136	0.0237596	0.261895	0.0304896	0.214392	0.0317303	0.18216	0.0741687	0.176055	0.0647268	0.0322379	0.0237418	0.00967592	0.0689341	0.0443487	0.00845062	0.0127067	0.0481193	0.0534023	0.0457779	0.0554753	0.00181268	0.158709	0.380808	0.195915	0.102424	0.026859	0.000744484	0.0213673	0.0879582	0.241772	0.0512482	0.00717091	0.177248	0.129299	0.0753121	0.0156644	0.129461	0.0015227	0.099185	0.00880896	0.0379959	0.246929	0.0821517	0.00782056	0.0329026	0.00394269	0.0205897	0.154593	0.0488961	0.0448963	0.0317945	0.0674495	0.00368766	0.183663	0.0360033	0.271194	0.0475851	0.136149	0.0686607	0.136365	0.0207808	0.0125787	0.00757089	0.0196577	0.0383885	0.00112411	0.203481	0.0059206	0.457059	0.0456757	0.0350829	0.117929	9.24754e-108	4.55497e-54	1.16563e-22	4	4	6.181191
1374000	-349.7175	-395.8289	46.11147	2	0.02394608	0.012419	0.00368567	0.0606608	0.0816774	0.139735	0.258631	0.0943442	0.0236538	0.142536	0.0280496	0.0269319	0.0582625	0.0206363	0.0261578	0.0257288	0.0130483	0.0633621	0.129175	0.345973	0.00309446	0.0188424	0.0169451	0.0547827	0.219705	0.0957365	0.0718237	0.0105072	0.0954903	0.0610393	0.0553133	0.106346	0.0451472	0.0881442	0.0334207	0.0485482	0.0549376	0.00449145	0.0275929	0.0187908	0.036301	0.0245701	0.0214048	0.0698988	0.150628	0.015525	0.0246253	0.0894069	0.0462219	0.085553	0.0426397	0.0520607	0.181477	0.0200134	0.0420259	0.0582312	0.0195296	0.0778424	0.0154668	0.0365288	0.274926	0.148632	0.4551	0.0786136	0.269836	0.0757405	0.048909	0.0207519	0.00936246	0.0207095	0.0697528	0.0785338	0.466844	0.0377294	4.02877e-26	3.00168e-13	1.01652e-05	3.99999	4	5.850759
1375000	-391.8634	-410.4795	18.61608	2	0.008848111	0.284587	0.169682	0.0385461	0.0810509	0.167449	0.0104732	0.0352993	0.0305634	0.231693	0.0400305	0.194337	0.145402	0.00380766	0.0548244	0.0276992	0.0140405	0.00235482	0.0203932	0.140129	0.0366453	0.121474	0.0143044	0.176633	0.0654128	0.0656188	0.354547	0.0473763	0.0177667	0.0721703	0.0772744	0.242425	0.202411	0.0249485	0.0263031	0.0392517	0.0521954	0.026416	0.109103	0.0590398	0.247803	0.0229417	0.0320192	0.02285	0.0216496	0.0412257	0.0307737	0.449758	0.0227103	0.12944	0.419764	0.279959	0.00787945	0.00215117	0.0342902	0.0238893	0.111063	0.36507	0.13671	0.0156543	0.022466	0.0295313	0.0223041	0.0197569	0.0151657	0.0699407	0.148298	0.0313399	0.0126507	0.244124	0.19098	0.0364247	0.349913	0.445074	5.06686e-69	1.06591e-34	1.27461e-14	4	4	7.57925
1376000	-386.1169	-421.3409	35.22395	2	0.02962378	0.0702114	0.0514861	0.00860487	0.0210825	0.0607531	0.0847476	0.0169839	0.27628	0.0189002	0.213579	0.0142616	0.14275	0.0440702	0.0121748	0.0473519	0.0721021	0.182719	0.122198	0.0869961	0.0395025	0.0277024	0.133238	0.130116	0.242684	0.164363	0.091915	0.0321983	0.00943436	0.0718604	0.091522	0.125963	0.024803	0.129975	0.117319	0.0943675	0.0892336	0.0698137	0.0104241	0.0160475	0.0216575	0.221603	0.144124	0.0934404	0.0782845	0.083873	0.190299	0.0649527	0.158475	0.180257	0.0342377	0.0164396	0.0647904	0.0925875	0.214193	0.121951	0.124874	0.00744023	0.0924369	0.172947	0.0558591	0.00853986	0.0227895	0.0731529	0.115382	0.0682457	0.0291253	0.0738354	0.100467	0.206103	0.0592947	0.0237906	0.0510313	0.0645279	2.65174e-21	7.69717e-11	0.000101551	3.9999	4	6.390738
1377000	-367.3936	-397.8722	30.4786	2	0.06421892	0.000403261	0.0747202	0.0251209	0.0547052	0.290203	0.0666016	0.0738335	0.0609297	0.0386779	0.0159907	0.0690959	0.0348076	0.0561381	0.062381	0.0148525	0.0235163	0.0285055	0.0224413	0.00134238	0.029607	0.0502503	0.0433395	0.119258	0.246452	0.157961	0.0674094	0.0422801	0.0820011	0.290823	0.010894	0.217522	0.0226759	0.122121	0.094714	0.156209	0.00990594	0.0267951	0.0345797	0.0702874	0.0863619	0.185245	0.0501897	0.399836	0.150981	0.120992	0.000458423	0.0478163	0.209233	0.257389	0.0663297	0.0329586	0.0375173	0.0824336	0.0239952	0.0718211	0.00188052	0.234019	0.000951347	0.321105	0.0105611	0.098257	0.123448	0.0813713	0.0522283	0.0333038	0.235453	0.0365629	0.327633	0.128772	0.085228	0.0568666	0.0176114	0.227402	2.3411e-10	2.28038e-05	0.0189251	3.98105	4	6.805564
1378000	-388.629	-409.2963	20.6673	2	0.06695402	0.148074	0.315561	0.287766	0.0708506	0.0566564	0.0213603	0.0484352	0.0259413	0.155165	0.19057	0.0371273	0.0437589	0.0338151	0.00634079	0.0343459	0.0344938	0.092745	0.0315417	0.211878	0.145252	0.0389254	0.0775863	0.119674	0.166174	0.0816644	0.0144586	0.0089852	0.0671624	0.116569	0.326075	0.030251	0.201668	0.00824735	0.114334	0.281737	0.000271469	0.0880104	0.428712	0.170648	0.1704	0.0265573	0.00300281	0.0465147	0.094949	0.231623	0.106998	0.0420813	0.0570603	0.0407284	0.028561	0.0284999	0.212044	0.0487012	0.0403119	0.0144417	0.253447	0.0700975	0.0452816	0.0603997	0.031223	0.132606	0.150503	0.13803	0.235832	0.0170329	0.166574	0.117369	0.0418291	0.0961863	0.0717518	0.0118899	0.240502	0.0260191	5.65199e-10	3.54241e-05	0.0227222	3.97724	4	7.43188
1379000	-401.2022	-422.3524	21.15028	1	0.005869312	0.483474	0.0050469	0.0473736	0.315576	0.02246	0.237996	0.0706173	0.0122845	0.166133	0.00982549	0.146985	0.0722386	0.0751223	0.000214633	0.0839235	0.00246486	0.281932	0.229282	0.0189798	0.00865719	0.0231223	0.155447	0.0661693	0.128834	0.0984075	0.0968467	0.0569907	0.00756405	0.163957	0.00418939	0.0757444	0.0634035	0.0158458	0.121019	0.0422738	0.275111	0.113739	0.0848128	0.00160969	0.0081488	0.0296946	0.17449	0.0994276	0.120269	0.00484216	0.451788	0.0468379	0.317198	0.00683874	0.103565	0.0715993	0.127779	0.189497	0.0421771	0.0374709	0.0503819	0.111493	0.175698	0.0158423	0.098958	0.0793607	0.0307019	0.0214512	0.0465849	0.0466787	0.125899	0.0383514	0.0726972	0.0423745	0.0648561	0.0739627	0.339523	0.0603979	1.48342e-103	5.76894e-52	8.69386e-22	4	3	7.212511
1380000	-391.4557	-412.3151	20.85935	1	0.04257254	0.0196815	0.0326764	0.0324819	0.00565451	0.324236	0.0749365	0.0222817	0.0268796	0.0452122	0.0138383	0.0666198	0.165527	0.0133504	0.0179976	0.114317	0.00648065	0.0154323	0.00328464	0.200609	0.0677304	0.0526686	0.0549836	0.0113359	0.0373227	0.239087	0.164656	0.0410282	0.259689	0.0518974	0.546538	0.143439	0.119527	0.253787	0.108369	0.158956	0.0155809	0.212621	0.053126	0.0408714	0.121551	0.0529792	0.191358	0.0331887	0.0106508	0.0724984	0.248863	0.00159778	0.192967	0.0616676	0.0521683	0.0979576	0.0399277	0.171219	0.0514408	0.153496	0.016525	0.0801225	0.0543536	0.120801	0.129357	0.0593747	0.045276	0.0234494	0.0375025	0.165705	0.0800439	0.131744	0.142787	0.0458621	0.00401926	0.378182	0.1332	0.201388	4.01913e-15	9.46569e-08	0.0019437	3.99806	3	7.237933
1381000	-421.8116	-407.4408	-14.37086	1	0.6084019	0.365103	0.241852	0.0293961	0.0931418	0.17662	0.222428	0.143901	0.084097	0.0923983	0.166206	0.0817467	0.184808	0.0673707	0.111435	0.162161	0.06018	0.00828735	0.0772455	0.0820424	0.00604765	0.277481	0.00416616	0.00685501	0.109245	0.0522468	0.0399581	0.171347	0.250091	0.222403	0.176692	0.332959	0.0897853	0.145775	0.0502485	0.103372	0.22	0.298099	0.0670753	0.0999075	0.357267	0.129043	0.0932457	0.191395	0.00456757	0.0978812	0.0393899	0.284283	0.100271	0.259822	0.190898	0.139685	0.00169501	0.129244	0.00234471	0.0203836	0.0386451	0.190879	0.0218814	0.0468878	0.345818	1.00023	0.106841	0.00597927	0.214332	0.0655267	0.260492	0.248459	0.186155	0.0525855	0.280986	0.0371107	0.359846	0.0261266	0.0548455	0.31691	0.885546	2.7427	3	10.70437
1382000	-376.3191	-395.738	19.41888	2	0.3818699	0.11408	0.177183	0.154692	0.294814	0.146362	0.0635771	0.113425	0.27789	0.141299	0.210117	0.0866984	0.136356	0.0719609	0.0110881	0.0241154	0.0307895	0.0399251	0.147449	0.250944	0.0552995	0.250856	0.103987	0.509888	0.0255206	0.0345105	0.090562	0.0718922	0.105227	0.233428	0.0568699	0.0477422	0.249997	0.0562336	0.14756	0.108011	0.123883	0.104166	0.0625456	0.0684712	0.142959	0.0226507	0.252222	0.0149885	0.0103297	0.0869969	0.109564	0.0195224	0.234416	0.0632698	0.0326697	0.0904084	0.102928	0.011511	0.134	0.100188	0.0791367	0.134627	0.0257924	0.0369655	0.0222349	0.00892549	0.0827277	0.339936	0.0627753	0.101929	0.190652	0.0502579	0.173642	0.114404	0.00466562	0.06384	0.0622524	0.085829	0.0141881	0.168088	0.710892	3.10683	4	8.068631
1383000	-363.5199	-382.8448	19.32494	2	0.6105294	0.179062	0.109878	0.153082	0.329389	0.137299	0.0553633	0.0138904	0.0304303	0.0806913	0.0582815	0.103877	0.0431727	0.0221015	0.0120307	0.0544418	0.0311514	0.0272766	0.237497	0.0333745	0.155911	0.177889	0.0403941	0.145581	0.153028	0.164283	0.149024	0.0185263	0.144326	0.30109	0.0662442	0.519354	0.0299641	0.0695785	0.0150463	0.092939	0.0159502	0.0665862	0.0244446	0.0481928	0.163401	0.256033	0.0841595	0.0323193	0.00840788	0.0606668	0.0267004	0.236485	0.0531234	0.0126132	0.0756453	0.198708	0.0904126	0.0347068	0.0790369	0.0112128	0.200011	0.0471255	0.117294	0.039119	0.0288724	0.000595975	0.124508	0.168332	0.31032	0.208097	0.00971282	0.0625542	0.26793	0.0345752	0.16987	0.211947	0.323088	0.171559	0.0552868	0.318075	0.886597	2.74004	4	8.029783
1384000	-398.4017	-407.3871	8.985347	2	0.1644566	0.0899189	0.0698576	0.280839	0.00183287	0.231918	0.298006	0.00460829	0.170814	0.194485	0.0613641	0.0771031	0.341817	0.00850345	0.0862757	0.105331	0.0928003	0.148686	0.360783	0.180037	0.044275	0.0220297	0.161076	0.0952503	0.118367	0.00754417	0.214259	0.0226531	0.198215	0.136865	0.0148735	0.58562	0.0134597	0.0428231	0.177708	0.199642	0.24677	0.274169	0.150244	0.0349063	0.0131088	0.216069	0.0147154	0.0960922	0.0191541	0.136923	0.000714194	0.267252	0.238558	0.0241901	0.00397676	0.176502	0.0355007	0.173734	0.0696673	0.0211221	0.0578083	0.17567	0.0738576	0.0454121	0.161011	0.0145824	0.060751	0.0990185	0.282375	0.00988835	0.280535	0.167816	0.18121	0.00789246	0.179607	0.1603	0.12418	0.151615	0.000119349	0.0161051	0.284875	3.6989	4	9.306538
1385000	-403.2265	-426.0634	22.83692	2	0.03761253	0.0344326	0.0835433	0.144905	0.0578271	0.318228	0.114906	0.297257	0.243154	0.0234578	0.472133	0.136962	0.00299064	0.00678515	0.0116098	0.101357	0.0594803	0.0784156	0.0314012	0.0175512	0.0921534	0.0205453	0.0767479	0.242814	0.0195685	0.0780839	0.0721375	0.128822	0.0830597	0.106541	0.14952	0.00692772	0.149717	0.360081	0.137313	0.162678	0.0457746	0.246742	0.0739336	0.0795997	0.101105	0.0339484	0.22515	0.126733	0.0170154	0.0729327	0.00365893	0.0558537	0.0999164	0.0916413	0.0427038	0.0740593	0.0257744	0.120168	0.0106804	0.0341808	0.233376	0.285532	0.019405	0.00321783	0.210988	0.00512962	0.0899302	0.12542	0.0219089	0.0484265	0.0309651	0.131221	0.0337944	0.356067	0.0171829	0.0195039	0.149126	0.211204	5.49006e-17	1.10677e-08	0.000797848	3.9992	4	7.697075
1386000	-385.6287	-407.6707	22.04199	2	0.05816302	0.0783863	0.135157	0.165473	0.125856	0.00711632	0.120128	0.032058	0.0328632	0.202784	0.184783	0.293029	0.153126	0.0566244	0.0812355	0.0219565	0.0757356	0.0387738	0.0130114	0.0165794	0.0766778	0.0300664	0.105174	0.110156	0.33428	0.0489027	0.0733291	0.0525952	0.0144368	0.345593	0.0292649	0.22095	0.129001	0.20135	0.115496	0.445651	0.0175327	0.101828	0.0829214	0.0872997	0.133914	0.0567659	0.147182	0.0987446	0.0213381	0.113789	0.0741517	0.0584455	0.0510257	0.00588817	0.123417	0.0210317	0.175072	0.121354	0.0442166	0.0274046	0.0169947	0.033922	0.264466	0.0394559	0.0681868	0.0342822	0.125958	0.178101	0.0531443	0.253263	0.135384	0.104627	0.0906763	0.174721	0.0170305	0.00246092	0.0146052	0.10376	2.47585e-11	7.41957e-06	0.0118749	3.98812	4	7.441962
1387000	-389.2561	-414.0176	24.76154	2	0.06327149	0.258406	0.143974	0.230867	0.245645	0.0439583	0.000294504	0.0744405	0.204039	0.0420089	0.0428308	0.0706443	0.108091	0.0379451	0.0428456	0.0668385	0.019987	0.0500202	0.101426	0.135272	0.0984637	0.109542	0.0496157	0.189932	0.297971	0.107704	0.0310222	0.0475854	0.232721	0.0836535	0.0699898	0.0591886	0.353876	0.186565	0.000180546	0.0685328	0.359651	0.0629762	0.049358	0.0925169	0.0222142	0.469202	0.0620324	0.0838652	0.0175193	0.0553428	0.0116383	0.193782	0.013778	0.0406842	0.0624384	0.0570779	0.174385	0.34236	0.0211013	0.428725	0.277386	0.157485	0.039526	0.0141434	0.0336621	0.00447958	0.163408	0.00476695	0.0574526	0.06969	0.307831	0.0209091	0.0652346	0.0369698	0.00241179	0.0398317	0.00370616	0.0664033	1.69474e-10	1.94036e-05	0.0176982	3.98228	4	7.892023
1388000	-363.7174	-403.4422	39.72478	2	0.01394569	0.206405	0.0254367	0.0387787	0.021756	0.138754	0.0355924	0.0384315	0.00945994	0.0699055	0.0341353	0.0433879	0.122165	0.0526567	0.0432004	0.0779328	0.0972947	0.104694	0.259147	0.00435573	0.00788021	0.0432421	0.00531171	0.0361333	0.193345	0.0130978	0.0906569	0.0675515	0.163341	0.291671	0.0880573	0.239973	0.130426	0.0650446	0.262256	0.217478	0.0112763	0.0573324	0.160662	0.0536876	0.305142	0.122516	0.0294962	0.015514	0.0400842	0.0180527	0.0606854	0.0108779	0.181173	0.000694284	0.15277	0.0411313	0.0203029	0.00590173	0.34421	0.0260362	0.00428402	0.00526476	0.0102973	0.164221	0.0162105	0.0618236	0.0379177	0.049508	0.128836	0.205391	0.185541	0.0226123	0.0089226	0.0552345	0.0109576	0.061991	0.00725513	0.00452145	3.77143e-44	2.90676e-22	1.84683e-09	4	4	6.037294
1389000	-342.0175	-376.1991	34.18159	2	0.1352745	0.0098303	0.0522323	0.0151053	0.129784	0.128889	0.361048	0.0597493	0.0659228	0.0562442	0.0783638	0.165894	0.126624	0.0596732	0.0313729	0.0683792	0.0182999	0.0914842	0.202197	0.176086	0.00465134	0.0976977	0.0593797	0.325476	0.180847	0.0998031	0.106395	0.0168251	0.182293	0.280451	0.184162	0.18047	0.0716496	0.0242672	0.263946	0.0823715	0.0316401	0.0848973	0.00287865	0.365708	0.088091	0.092348	0.229726	0.197805	0.0328561	0.00246329	0.093574	0.0589944	0.12893	0.0117929	0.0193233	0.119225	0.0899057	0.0583962	0.201032	0.120777	0.00164325	0.0935028	0.148693	0.0250639	0.016526	0.0708871	0.0418393	0.0819098	0.13063	0.00665227	0.0179488	0.0030728	0.0389593	0.1525	0.0454107	0.00866019	0.114591	0.0727602	1.94521e-05	0.00652804	0.197104	3.79635	4	7.159478
1390000	-359.6042	-377.4986	17.89437	2	0.2016071	0.0308052	0.0694731	0.192787	0.135326	0.19306	0.0261338	0.0115495	0.0738843	0.00326258	0.00985902	0.266641	0.258371	0.0612255	0.031494	0.0188858	0.0362815	0.0179405	0.145374	0.211886	0.0279067	0.0800892	0.0113839	0.18252	0.117374	0.126803	0.0545914	0.222482	0.0598444	0.0602369	0.275514	0.488517	0.0762626	0.0374408	0.393365	0.099519	0.00774142	0.077014	0.0018199	0.0260564	0.0100601	0.187224	0.0331703	0.00867159	0.137525	0.00296973	0.00481047	0.0641395	0.0696659	0.0844923	0.0252998	0.236191	0.0766687	0.179241	0.0181477	0.073491	0.0148246	0.103139	0.136213	0.125228	0.559306	0.0252438	0.0159937	0.0493715	0.00971094	0.314356	0.0761834	0.149658	0.0853929	0.00741003	0.313043	0.189017	0.041013	0.365117	0.000561255	0.0347077	0.387839	3.57689	4	8.01271
1391000	-371.8853	-394.6321	22.7468	2	0.08654669	0.0327902	0.0776077	0.252044	0.0956137	0.629065	0.0184217	0.044272	0.0385625	0.132711	0.0695941	0.0457782	0.371392	0.00265421	0.00969271	0.027905	0.0516504	0.0274738	0.0129307	0.0269204	0.0165758	0.0322482	0.0588571	0.166031	0.52538	0.0268027	0.0378264	0.1164	0.150298	0.4154	0.242141	0.298247	0.0263997	0.109935	0.0805198	0.0905132	0.182542	0.196117	0.017248	0.130476	0.0340473	0.0573699	0.0488202	0.0480466	0.124629	0.0268209	0.130581	0.132829	0.0163021	0.0220872	0.0053855	0.0607523	0.0240021	0.0882033	0.0831227	0.00207927	0.329593	0.0662566	0.0482433	0.0886595	0.519003	0.0935179	0.178621	0.0388567	0.152153	0.10818	0.106407	0.0385879	0.00309579	0.0760369	0.113946	0.0851814	0.0105925	0.0308269	6.11612e-08	0.000367886	0.0600316	3.9396	4	7.879875
1392000	-374.8987	-407.033	32.13429	2	0.06583852	0.083049	0.0575781	0.0766832	0.000734625	0.039181	0.0649037	0.100021	0.0777226	0.0705652	0.0627482	0.0155732	0.0676083	0.0358293	0.0213114	0.016991	0.0846896	0.354323	0.228401	0.042833	0.130455	0.122536	0.0310594	0.0948441	0.0359852	0.014506	0.125186	0.083011	0.0654188	0.364642	0.255273	0.194404	0.14225	0.0604479	0.0162206	0.165528	0.286219	0.125497	0.0478436	0.0418009	0.0195652	0.0951438	0.0356436	0.0114416	0.0714254	0.198335	0.0254672	0.121731	0.0765563	0.0295797	0.0791476	0.22896	0.0545047	0.11132	0.0910893	0.0829622	0.120197	0.0583568	0.183724	0.0381441	0.0854171	0.017581	0.0115063	0.123484	0.00846241	0.056428	0.139736	0.0352263	0.00768464	0.0420096	0.0762131	0.185237	0.0775285	0.0293189	3.9804e-10	2.97305e-05	0.021128	3.97884	4	6.533
1393000	-385.4481	-413.4202	27.97213	2	0.02062624	0.0418323	0.0451708	0.107472	0.0886577	0.00908605	0.141764	0.0161092	0.384819	0.0253663	0.110153	0.176487	0.106934	0.00273009	0.227606	0.0887438	0.00648631	0.00738071	0.0422039	0.111329	0.172053	0.183979	0.106963	0.0596265	0.0119341	0.0150913	0.0147454	0.127906	0.119006	0.196359	0.00271988	0.0434021	0.0297704	0.075653	0.0671062	0.159677	0.0704506	0.0712432	0.136261	0.0221693	0.0998565	0.0581365	0.0147192	0.0165268	0.00418943	0.696621	0.0594604	0.000604358	0.0483158	0.0813964	0.0854648	0.193171	0.0791937	0.071763	0.0177225	0.0877722	0.269512	0.0310957	0.0453304	0.0131516	0.153128	0.0787533	0.0962798	0.0920409	0.0667907	0.00620672	0.0852368	0.1257	0.0740687	0.0403094	0.155635	0.226528	0.0895846	0.178803	3.62004e-30	2.84616e-15	1.47094e-06	4	4	6.869518
1394000	-400.5279	-417.3436	16.8157	2	0.04755936	0.0849147	0.0279252	0.0741156	0.0739186	0.0932247	0.390215	0.320676	0.0351695	0.0905092	0.124494	0.0342287	0.103021	0.0020015	0.00539896	0.0108585	0.0082174	0.0234927	0.0387302	0.11396	0.211722	0.0276812	0.00763111	0.208625	0.575814	0.00661031	0.0622598	0.0926704	0.199796	0.0868206	0.0163428	0.142622	0.0979874	0.204824	0.208704	0.311256	0.0368812	0.0114546	0.0526977	0.124556	0.152726	0.000899579	0.639909	0.0375682	0.0212789	0.221832	0.0848034	0.185902	0.0372411	0.118335	0.150182	0.105269	0.0207028	0.0437258	0.167872	0.102117	0.00151136	0.128236	0.168694	0.0571634	0.116672	0.0107377	0.26909	0.0595838	0.123317	0.116951	0.163315	0.267863	0.0825016	0.00105619	0.0147816	0.00287365	0.033664	0.157291	1.22073e-13	5.21449e-07	0.00394544	3.99605	4	8.207694
1395000	-417.4259	-419.3231	1.897194	1	0.02022892	0.127312	0.0173398	0.33006	0.00289661	0.172882	0.00483087	0.0371148	0.106792	0.18788	0.144806	0.222623	0.293127	0.0942625	0.00863025	0.0233206	0.000308055	0.0314679	0.0603968	0.127732	0.182722	0.0172451	0.0854941	0.211335	0.192042	0.18882	0.0349091	0.100032	0.416829	0.077335	0.755618	0.179433	0.106105	0.0114605	0.0522829	0.0951109	0.208355	0.162013	0.0171315	0.0642234	0.0461334	0.0388505	0.0199116	0.16001	0.0712696	0.07698	0.0336182	0.218767	0.235147	0.0150043	0.272425	0.103521	0.0384689	0.0199896	0.0945035	0.271479	0.106574	0.0593569	0.442154	0.181938	0.0838637	0.160749	0.14214	0.000352351	0.0511729	0.00402079	0.0755151	0.00906254	0.197893	0.0348463	0.0615333	0.18422	0.221438	0.251198	9.6702e-31	1.47108e-15	1.11855e-06	4	3	9.136383
1396000	-384.758	-405.5529	20.79496	1	0.0007967883	0.198092	0.0882754	0.0583489	0.148352	0.346556	0.0999776	0.0905495	0.00405768	0.137685	0.0726096	0.0323379	0.0753649	0.0168701	0.0959078	0.0189063	0.0692421	0.0415647	0.0226195	0.0276887	0.0269125	0.0206883	0.221151	0.0464642	0.126316	0.0200317	0.252111	0.024587	0.0318494	0.260925	0.0874583	0.297373	0.000134251	0.0464882	0.230902	0.0291117	0.249949	0.0577246	0.579599	0.162795	0.0307944	0.0141043	0.0220487	0.0329049	0.298329	0.245583	0.0686662	0.174438	0.0298288	0.0285901	0.0332604	0.0324881	0.0337498	0.0316609	0.00396487	0.0681022	0.0337344	0.120538	0.206317	0.129063	0.0885153	0.0036512	0.0436868	0.0220264	0.314322	0.0366726	0.136794	0.000934994	0.0765585	0.0164449	0.0211299	0.067415	0.135614	0.229041	0	0	2.65124e-157	4	3	7.248549
1397000	-411.2324	-426.6537	15.42138	1	0.01124058	0.370316	0.218673	0.0694827	0.0203386	0.183811	0.305526	0.0360403	0.0696687	0.0614	0.181575	0.162101	0.0441991	0.092583	0.00581866	0.0110639	0.062296	0.0180937	0.00348886	0.327609	0.091545	0.0731498	0.0470305	0.350499	0.279098	0.306821	0.112074	0.0707435	0.0780328	0.000161996	0.00304145	0.11667	0.103443	0.00161159	0.0384817	0.15447	0.0665882	0.0249747	0.103106	0.0418505	0.0677307	0.0407108	0.00240608	0.128894	0.00874579	0.0398397	0.0270477	0.199845	0.311208	0.0677593	0.0274616	0.191202	0.0389331	0.0159782	0.0512626	0.0598164	0.221028	0.165861	0.0844682	0.118907	0.17658	0.237537	0.282693	0.000244694	0.215337	0.0668839	0.0915769	0.0947511	0.167065	0.0762358	0.0344154	0.0779223	0.059002	0.0280381	1.53868e-54	1.85709e-27	1.29004e-11	4	3	7.784863
1398000	-390.2491	-417.0684	26.81931	2	0.04942496	0.0230394	0.157907	0.275441	0.0186533	0.000485356	0.00901937	0.39912	0.149243	0.0456322	0.122204	0.0200325	0.0527074	0.0793771	0.0351699	0.0371195	0.0106012	0.0392189	0.116981	0.237219	0.0412655	0.00254693	0.049717	0.0381901	0.198373	0.0749955	0.184126	0.00679137	0.0887297	0.21047	0.035257	0.209158	0.248814	0.0801396	0.201642	0.118569	0.134965	0.221638	0.0824781	0.119487	0.064932	0.155863	0.0851212	0.0457571	0.0733467	0.138011	0.0295448	0.185327	0.00754467	0.409667	0.369196	0.0322949	0.0981173	0.00732186	0.0618664	0.0265245	0.000231615	0.0808884	0.0488796	0.145969	0.0507628	0.0311809	0.013832	0.0663334	0.12156	0.081364	0.0839083	0.0921188	0.0487626	0.0370753	0.0010699	0.00398445	0.174323	0.107522	3.66703e-13	9.03633e-07	0.00495647	3.99504	4	7.156724
