Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2231000	82.52443	-45.98622	128.5106	0.05	2.249336	0.0286922	0.117893	0.0202484	0.0687602	0.0349021	0.103712	0.139611	0.0978881	0.346867	0.00410718	0.563254	0.321326	0.679153	1.07514	1.92438	1	1.525935
2232000	91.63621	-46.77046	138.4067	0.05	0.08168054	0.0153478	0.0686724	0.200185	0.044184	0.0347319	0.0383775	0.0377127	0.041117	0.0379604	0.22132	0.00203085	2.35713e-08	0.000228481	0.0492642	3.95051	1	0.7416394
2233000	89.44945	-46.41315	135.8626	0.05	0.159012	0.00202194	0.129362	0.110357	0.195085	0.00566708	0.0180426	0.143057	0.0201898	0.184692	0.0942752	0.0853413	8.94985e-05	0.0139577	0.26881	3.71714	1	0.9880914
2234000	84.88319	-44.00912	128.8923	0.05	1.434895	0.189839	0.0626753	0.00311006	0.0145749	0.0511347	0.079334	0.354125	0.252205	0.0235494	0.120726	0.40618	0.215088	0.577348	1.04636	2.16121	1	1.557454
2235000	87.55508	-46.78912	134.3442	0.05	0.7340795	0.0663263	0.0100638	0.215166	0.140998	0.0454891	0.23598	0.0216871	0.0391489	0.0563058	7.38537e-05	0.254952	0.0814774	0.379176	0.936871	2.60248	1	1.08619
2236000	90.72439	-44.21837	134.9428	0.05	0.4286313	0.0224101	0.0362468	0.0677345	0.154474	0.0901073	0.0232149	0.0504802	0.055966	0.274892	0.266895	0.0283626	0.0210523	0.202801	0.760493	3.01565	1	1.070783
2237000	83.93432	-44.58292	128.5172	0.05	0.5285973	0.0504638	0.0683381	0.307458	0.110188	0.016119	0.0203672	0.190122	0.713441	0.054801	0.111444	0.0497095	0.0388028	0.270175	0.840011	2.85101	1	1.692452
2238000	89.18464	-44.04914	133.2338	0.05	0.2883618	0.12902	0.0226819	0.125718	0.0928219	0.0506539	0.0415626	0.0632806	0.0872254	0.462268	0.0250881	0.148015	0.00439883	0.0954776	0.57573	3.32439	1	1.248336
2239000	87.16015	-48.73884	135.899	0.05	0.04800487	0.0511658	0.129277	0.046446	0.208382	0.0948182	0.101742	0.101196	0.0545791	0.105722	0.0952042	0.0190452	1.59981e-13	5.96927e-07	0.00417307	3.99583	1	1.007577
2240000	87.68441	-44.48229	132.1667	0.05	0.1366278	0.00544698	0.0449148	0.0892066	0.0299615	0.365367	0.0542878	0.0121015	0.0520035	0.478835	0.156155	0.0752291	2.15259e-05	0.00686606	0.201227	3.79189	1	1.363509
2241000	82.4177	-45.49745	127.9152	0.05	0.6894373	0.238731	0.225218	0.000339034	0.0165083	0.0332311	0.651712	0.0727618	0.0695641	0.0237447	0.233895	0.15307	0.0719336	0.358503	0.92089	2.64867	1	1.718774
2242000	92.7402	-43.16935	135.9095	0.05	0.7033348	0.0598267	0.0311929	0.119518	0.00326973	0.0799254	0.00399772	0.015297	0.0641167	0.166405	0.100308	0.300441	0.0749007	0.365099	0.926098	2.6339	1	0.9442979
2243000	86.69016	-46.13463	132.8248	0.05	0.588728	0.036122	0.139488	0.0831935	0.00236702	0.166416	0.304208	0.120509	0.0817202	0.274254	0.024082	0.013293	0.0507918	0.305948	0.875457	2.7678	1	1.245652
2244000	89.23667	-45.44818	134.6849	0.05	0.1821591	0.0880759	0.0477234	0.200016	0.0449125	0.00257116	0.184282	0.0520609	0.0532268	0.0225492	0.116709	0.304337	0.000270078	0.0241585	0.33552	3.64005	1	1.116464
2245000	90.64943	-48.07007	138.7195	0.05	0.8147372	0.108562	0.100906	0.17753	0.0159631	0.0436423	0.0048405	0.0439325	0.0351281	0.0180941	0.0508914	0.10602	0.0986906	0.413	0.960956	2.52735	1	0.7055103
2246000	89.91876	-46.82457	136.7433	0.05	0.2550122	0.0354187	0.0185024	0.154938	0.0366626	0.0605143	0.091642	0.0219716	0.24139	0.0433403	0.0139147	0.174768	0.00235363	0.0703328	0.511937	3.41538	1	0.8930631
2247000	93.51799	-43.81855	137.3365	0.05	0.4344205	0.00605342	0.17972	0.00902696	0.0318999	0.0349173	0.0505667	0.0460563	0.0779525	0.0456192	0.200308	0.124124	0.0219771	0.206968	0.765994	3.00506	1	0.8062443
2248000	83.18759	-46.8992	130.0868	0.05	2.525198	0.0245055	0.154627	0.177881	0.0847259	0.0620383	0.0455555	0.10379	0.486861	0.0826185	0.0337568	0.0830315	0.348833	0.701315	1.07891	1.87094	1	1.339391
2249000	91.03933	-47.56504	138.6044	0.05	0.3315682	0.0287192	0.0300504	0.123152	0.00133168	0.0323471	0.0455922	0.00119333	0.053422	0.134919	0.0438835	0.218457	0.00820206	0.129172	0.645201	3.21743	1	0.7130677
2250000	85.64308	-44.84018	130.4833	0.05	1.539832	0.0630877	0.124144	0.161664	0.0121155	0.157808	0.187418	0.00238096	0.150369	0.103602	0.166291	0.273118	0.231411	0.595055	1.05268	2.12086	1	1.401997
2251000	91.88813	-43.32827	135.2164	0.05	0.4924895	0.0048526	0.0437648	0.0228299	0.0716358	0.0274221	0.0507747	0.0408789	0.160041	0.340897	0.189273	0.084218	0.0320043	0.246985	0.814726	2.90629	1	1.036588
2252000	90.38178	-42.80881	133.1906	0.05	0.5314781	0.00211974	0.0658195	0.101048	0.0866658	0.0333026	0.00391535	0.0778494	0.0335584	0.175074	0.659063	0.00142704	0.03936	0.27197	0.841887	2.84678	1	1.239843
2253000	88.14729	-46.38329	134.5306	0.05	1.132264	0.0621429	0.0362014	0.0602431	0.293629	0.0968622	0.0418096	0.051668	0.179391	0.0209361	0.0838821	0.117133	0.162563	0.513191	1.01887	2.30537	1	1.043898
2254000	86.94542	-45.03011	131.9755	0.05	0.4038405	0.187428	0.00221123	0.206456	0.0465269	0.0209446	0.158558	0.178208	0.0215149	0.0301419	0.164474	0.326948	0.0172723	0.184619	0.735403	3.06271	1	1.343411
2255000	86.44751	-46.05763	132.5051	0.05	1.284674	0.101471	0.125069	0.0805457	0.111677	0.0928797	0.0190847	0.0502904	0.225	0.108649	0.0628096	0.238272	0.190063	0.548295	1.0348	2.22684	1	1.215748
2256000	90.83311	-43.54971	134.3828	0.05	2.426543	0.0303512	0.0543152	0.0040777	0.00120658	0.00985682	0.00928113	0.0648841	0.0251959	0.34601	0.334325	0.114661	0.33938	0.693856	1.07774	1.88902	1	0.9941646
2257000	89.56653	-45.32733	134.8939	0.05	0.7393446	0.0329371	0.088345	0.106106	0.304229	0.0252976	0.107273	0.0109299	0.21439	0.0602401	0.0391797	0.0360187	0.0826043	0.381517	0.938619	2.59726	1	1.024946
2258000	81.46902	-51.80643	133.2754	0.05	1.521563	0.0784955	0.0321147	0.301839	0.0485244	0.0911037	0.127259	0.118358	0.00889271	0.248382	0.00916586	0.0507171	0.228634	0.592107	1.05166	2.1276	1	1.114851
2259000	88.34931	-44.49849	132.8478	0.05	2.122606	0.023796	0.0178336	0.147153	0.172046	0.099466	0.0641782	0.0535222	0.0138378	0.0147167	0.395033	0.105474	0.307484	0.667449	1.07278	1.95229	1	1.107056
2260000	91.19976	-45.38082	136.5806	0.05	0.7013124	0.0109415	0.011073	0.141561	0.0935563	0.136389	0.133348	0.00609922	0.038522	0.0634153	0.210832	0.01156	0.0744686	0.364149	0.925354	2.63603	1	0.8572977
2261000	87.3928	-45.96843	133.3612	0.05	1.83548	0.00660424	0.026528	0.161947	0.201587	0.0281375	0.0175928	0.0453611	0.0234309	0.02779	0.0274922	0.489565	0.272812	0.636295	1.06527	2.02562	1	1.056036
2262000	86.56818	-44.90541	131.4736	0.05	0.1536597	0.122387	0.149914	0.164964	0.613578	0.0209925	0.0306073	0.00941408	0.0125458	0.0200527	0.00171294	0.314944	6.61113e-05	0.0120055	0.252835	3.73509	1	1.461112
2263000	85.70008	-47.08453	132.7846	0.05	0.9211795	0.0111036	0.2239	0.0294675	0.225488	0.0518542	0.0077581	0.0287438	0.199743	0.197326	0.00440072	0.235129	0.120971	0.451707	0.985605	2.44172	1	1.214914
2264000	89.35471	-46.4748	135.8295	0.05	0.6720968	0.0552935	0.0148463	0.0295086	0.00528276	0.325869	0.0873708	0.0114345	0.19021	0.0841652	0.118868	0.0253113	0.068241	0.350062	0.914073	2.66762	1	0.9481602
2265000	90.49363	-42.81509	133.3087	0.05	0.4321536	0.142456	0.0362244	0.0030571	0.0756448	0.0241896	0.0118202	0.0487105	0.308559	0.104576	0.0567511	0.391656	0.0216131	0.20534	0.763855	3.00919	1	1.203644
2266000	87.72773	-44.89039	132.6181	0.05	2.05075	0.0520575	0.21983	0.0300538	0.0145144	0.123377	0.000971658	0.14532	0.206615	0.0410913	0.0880608	0.175992	0.299258	0.660304	1.07121	1.96923	1	1.097884
2267000	89.45232	-48.21785	137.6702	0.05	0.08381635	0.0431234	0.0426523	0.288653	0.0606468	0.0537399	0.00652408	0.100955	0.0305931	0.017175	0.122674	0.0568307	3.63127e-08	0.000283536	0.0538821	3.94583	1	0.8235678
2268000	89.52149	-45.66329	135.1848	0.05	0.5296288	0.124171	0.0272449	0.0573056	0.0723266	0.0610819	0.000473022	0.0155098	0.0164113	0.340508	0.227068	0.0771128	0.0390021	0.270819	0.840685	2.84949	1	1.019213
2269000	82.69451	-46.20997	128.9045	0.05	0.7344565	0.0811557	0.11159	0.0427631	0.0157002	0.0136891	0.252108	0.0941239	0.100071	0.305753	0.304656	0.316978	0.0815581	0.379344	0.936997	2.6021	1	1.638588
2270000	85.34151	-47.13158	132.4731	0.05	0.3950495	0.114917	0.154231	0.113275	0.0251745	0.11455	0.182467	0.0871666	0.0226272	0.301291	0.162686	0.0149713	0.0160067	0.178048	0.725868	3.08008	1	1.293357
2271000	89.41733	-44.67432	134.0916	0.05	1.616787	0.0434393	0.0319268	0.135399	0.060484	0.0390382	0.0930504	0.025079	0.0530544	0.196464	0.054258	0.30212	0.242813	0.606908	1.0566	2.09368	1	1.034313
2272000	91.15371	-44.46276	135.6165	0.05	0.3909644	0.0206192	0.0180285	0.052231	0.0845487	0.126225	0.0495136	0.0486557	0.140767	0.0047143	0.368038	0.0826672	0.0154327	0.174975	0.721315	3.08828	1	0.9960079
2273000	86.49368	-44.22914	130.7228	0.05	0.7951884	0.0369659	0.00713256	0.0950889	0.222361	0.00800695	0.0862002	0.229939	0.539042	0.0535656	0.0619872	0.0921891	0.0945345	0.40519	0.955613	2.54466	1	1.432478
2274000	94.47603	-43.10455	137.5806	0.05	0.1444554	0.0426291	0.00997595	0.0227267	0.0658234	0.0357339	0.0393022	0.0898466	0.0802406	0.226423	0.0999003	0.0879814	3.72582e-05	0.00902403	0.225044	3.76589	1	0.800583
2275000	90.11197	-45.60525	135.7172	0.05	0.9531848	0.00147922	0.0749646	0.13451	0.262845	0.0254866	0.0234221	0.0487167	0.0199392	0.274193	0.000104602	0.0319006	0.127521	0.462213	0.991788	2.41848	1	0.897562
2276000	87.49453	-44.52725	132.0218	0.05	1.476726	0.0549398	0.0440576	0.0248825	0.060959	0.0344759	0.03217	0.0797183	0.1546	0.0263046	0.122612	0.616376	0.221705	0.584636	1.04903	2.14463	1	1.251096
2277000	88.54563	-47.14377	135.6894	0.05	0.09907612	0.00599655	0.0334122	0.129768	0.0925209	0.0342709	0.046328	0.215961	0.203949	0.0214124	0.141771	0.0863135	4.62739e-07	0.00101077	0.0912825	3.90771	1	1.011703
2278000	90.79207	-43.59833	134.3904	0.05	0.2730077	0.00778446	0.202931	0.144476	0.233918	0.0621302	0.065948	0.00111388	0.000205135	0.0133812	0.00310739	0.398734	0.00336161	0.0837384	0.547562	3.36534	1	1.133729
2279000	93.24615	-44.82012	138.0663	0.05	0.2419665	0.0731405	0.0419284	0.101246	0.0642929	0.0018627	0.111867	0.0073218	0.0650463	0.194916	0.0956997	0.0135041	0.00175826	0.0609528	0.484235	3.45305	1	0.7708258
2280000	88.81379	-46.12234	134.9361	0.05	0.5699816	0.164693	0.0603513	0.0386287	0.0811012	0.0207648	0.0445357	0.0656009	0.18683	0.0431968	0.249899	0.0883083	0.0469818	0.295169	0.865196	2.79265	1	1.04391
2281000	91.5179	-45.62399	137.1419	0.05	0.4240723	0.0392539	0.112662	0.159697	0.146329	0.0256899	0.0612584	0.0436096	0.0688893	0.025739	0.0282878	0.13064	0.0203349	0.199498	0.756069	3.0241	1	0.8420568
2282000	92.49091	-45.59685	138.0878	0.05	0.2817314	0.0140928	0.0348077	0.146442	0.0110153	0.00579359	0.0323348	0.137532	0.0366604	0.0638749	0.103133	0.18822	0.00393067	0.0903817	0.563808	3.34188	1	0.7739059
2283000	86.40775	-48.00069	134.4084	0.05	0.5998165	0.0886144	0.0442933	0.0990004	0.136549	0.0268523	0.296018	0.000853418	0.027312	0.145238	0.0353601	0.195671	0.0530702	0.31217	0.881225	2.75353	1	1.095762
2284000	86.17241	-49.36602	135.5384	0.05	0.3078711	0.306586	0.107555	0.0601618	0.0357714	0.0112704	0.0079657	0.124136	0.0570491	0.236577	0.0398892	0.00216616	0.00595549	0.110631	0.608788	3.27463	1	0.9891269
2285000	87.24894	-52.58246	139.8314	0.05	1.529613	0.0311608	0.0597124	0.0116065	0.0453334	0.0124338	0.0171553	0.016284	0.0286603	0.0103353	0.255415	0.0485063	0.229861	0.593412	1.05211	2.12461	1	0.5366035
2286000	91.0651	-45.35806	136.4232	0.05	0.2041429	0.0895765	0.0476115	0.0438026	0.00566049	0.168322	0.000545134	0.0376123	0.143392	0.041659	0.180264	0.163997	0.000611095	0.0361992	0.394384	3.56881	1	0.922442
2287000	88.92395	-47.24344	136.1674	0.05	0.3115903	0.0490669	0.0175163	0.0959604	0.240461	0.0414999	0.0404423	0.0198973	0.217683	0.151316	0.0309381	0.0464539	0.0062825	0.113537	0.614763	3.26542	1	0.9512358
2288000	86.90992	-46.67112	133.581	0.05	0.3170685	0.024913	0.201655	0.0991681	0.094383	0.00892966	0.0400642	0.156852	0.252169	0.227337	0.0203281	0.0853055	0.00678163	0.117822	0.623384	3.25201	1	1.211104
2289000	87.22162	-43.75956	130.9812	0.05	0.3240005	0.092364	0.0281893	0.0885938	0.00839731	0.0554086	0.0836693	0.0844313	0.686211	0.071705	0.0490398	0.21637	0.00744285	0.123248	0.633992	3.23532	1	1.464379
2290000	84.76128	-46.90673	131.668	0.05	0.4768894	0.0607983	0.145342	0.111838	0.0666954	0.0999015	0.0340707	0.0459132	0.210794	0.151192	0.00181364	0.454066	0.0291885	0.236561	0.802696	2.93155	1	1.382425
2291000	86.65804	-43.38995	130.048	0.05	1.744976	0.0659047	0.0589643	0.397385	0.186637	0.0637626	0.0547138	0.00101394	0.092215	0.0785145	0.0459283	0.368033	0.260809	0.624831	1.06207	2.05229	1	1.413072
2292000	88.61221	-45.03943	133.6516	0.05	0.5548335	0.231817	0.0457605	0.00853946	0.0467416	0.0962031	0.0431192	0.107111	0.195348	0.0194324	0.220081	0.170582	0.0439474	0.286214	0.856403	2.81344	1	1.184735
2293000	88.46787	-45.97865	134.4465	0.05	0.1598494	0.0834356	0.225947	0.0582235	0.0793501	0.0973048	0.0870821	0.0116033	0.140345	0.0769162	0.00939394	0.26467	9.36691e-05	0.0142775	0.271293	3.71434	1	1.134271
2294000	82.8409	-44.54306	127.384	0.05	1.498881	0.0797634	0.0329463	0.0415597	0.0583865	0.0436811	0.0451285	0.00626072	1.04253	0.0236599	0.31925	0.0247093	0.22515	0.58837	1.05036	2.13612	1	1.717871
2295000	83.82495	-48.09693	131.9219	0.05	1.161542	0.0709166	0.121498	0.126654	0.170168	0.0399406	0.0572472	0.155209	0.213738	0.0505248	0.237118	0.0528869	0.168015	0.52045	1.02235	2.28919	1	1.2959
2296000	90.72413	-47.8412	138.5653	0.05	1.373265	0.0561055	0.0852124	0.043305	0.0394255	0.0526476	0.0665451	0.101211	0.00242073	0.0511542	0.0753986	0.0524599	0.205064	0.566006	1.04202	2.18691	1	0.6258855
2297000	85.14142	-44.75659	129.898	0.05	0.3353371	0.148083	0.0541797	0.503699	0.0729085	0.0395968	0.0383145	0.0736535	0.135655	0.327665	0.120001	0.0656462	0.00859454	0.132119	0.650643	3.20864	1	1.579403
2298000	80.36151	-49.33789	129.6994	0.05	3.523147	0.11762	0.0744587	0.163256	0.0103421	0.0464053	0.0159717	0.153989	0.236558	0.000797004	0.348862	0.169605	0.426079	0.756917	1.08411	1.73289	1	1.337866
2299000	85.91921	-45.90792	131.8271	0.05	2.051845	0.0164955	0.0958191	0.033077	0.403463	0.202204	0.140246	0.0248958	0.0177589	0.0149022	0.268216	0.00360795	0.299386	0.660416	1.07123	1.96896	1	1.220686
2300000	95.43932	-44.65439	140.0937	0.05	0.1373134	0.0446662	0.012131	0.000371054	0.0454782	0.0155206	0.0693894	0.0771211	0.174183	0.0225983	0.0214979	0.100474	2.26421e-05	0.00704122	0.203315	3.78962	1	0.5834305
2301000	90.65671	-45.83249	136.4892	0.05	0.2005517	0.0391289	0.17904	0.0565894	0.0443096	0.0732739	0.0185544	0.0409261	0.0347344	0.237611	0.120159	0.0811493	0.000541384	0.0340944	0.385096	3.58027	1	0.9254758
2302000	89.07483	-46.00881	135.0836	0.05	1.0411	0.152445	0.00835759	0.0214832	0.192811	0.098385	0.046406	0.0116508	0.149684	0.244503	0.0559527	0.00678929	0.145081	0.488766	1.00649	2.35966	1	0.988468
2303000	85.4847	-45.88628	131.371	0.05	2.425824	0.0653684	0.175316	0.0894313	0.139303	0.0767107	0.0240997	0.0901126	0.214124	0.0428831	0.162478	0.135775	0.339309	0.6938	1.07773	1.88916	1	1.215602
2304000	87.22239	-45.16044	132.3828	0.05	1.579534	0.0275876	0.23332	0.163794	0.0664829	0.0175133	0.0896621	0.0539674	0.026812	0.329182	0.0462936	0.176816	0.237351	0.601281	1.05477	2.1066	1	1.231431
2305000	90.89794	-43.58305	134.481	0.05	0.477763	0.0844621	0.052973	0.0834099	0.0725537	0.0697013	0.00119866	0.175289	0.125227	0.0539369	0.0886208	0.294305	0.029344	0.237151	0.803389	2.93012	1	1.101677
2306000	93.47979	-44.12089	137.6007	0.05	0.3294489	0.0238809	0.00559358	0.0708912	0.0301361	0.0738608	0.0115606	0.0218858	0.207713	0.0392812	0.310131	0.00922585	0.00798555	0.127513	0.6421	3.2224	1	0.8041601
2307000	86.49242	-47.57323	134.0656	0.05	0.09411669	0.00772161	0.0357857	0.0979188	0.0667669	0.300214	0.0709126	0.0116428	0.323851	0.0916336	0.0184599	0.158737	2.21549e-07	0.00069971	0.0783767	3.92092	1	1.183644
2308000	92.3913	-42.49511	134.8864	0.05	0.4051554	0.0473444	0.198831	0.0623642	0.0803026	0.0163867	0.067436	0.00279463	0.459901	0.0279177	0.0416795	0.0848116	0.0174651	0.185597	0.7368	3.06014	1	1.089769
2309000	83.69619	-45.77904	129.4752	0.05	0.4991052	0.0606494	0.0409505	0.171486	0.0401294	0.120126	0.0350616	0.00876596	0.0449373	0.316324	0.415171	0.355155	0.033222	0.251331	0.819616	2.89583	1	1.608756
2310000	81.98235	-43.71756	125.6999	0.05	0.267607	0.346332	0.0379458	0.266357	0.0624376	0.0915722	0.00947192	0.179333	0.519451	0.0790698	0.136687	0.261406	0.00303583	0.0796681	0.537176	3.38012	1	1.990064
2311000	89.58067	-44.74749	134.3282	0.05	0.9187602	0.0507618	0.0621937	0.0157397	0.101659	0.0166492	0.148759	0.102621	0.0578117	0.255016	0.210945	0.0711957	0.120473	0.450893	0.985117	2.44352	1	1.093352
2312000	88.17381	-44.51998	132.6938	0.05	0.2047835	0.0979399	0.12989	0.144477	0.0030131	0.0838245	0.0465067	0.141612	0.208397	0.148602	0.0491916	0.23601	0.000624162	0.0365799	0.396027	3.56677	1	1.289464
2313000	84.83776	-43.2772	128.115	0.05	0.8096606	0.121587	0.104152	0.273684	0.0997269	0.0810158	0.0921795	0.0962879	0.101547	0.380426	0.201306	0.143914	0.0976127	0.410995	0.959596	2.5318	1	1.695826
2314000	91.96524	-44.6423	136.6075	0.05	0.2121638	0.0738001	0.0604335	0.150058	0.122312	0.00609398	0.0294766	0.0482186	0.00910696	0.155655	0.116447	0.147556	0.00078913	0.0410743	0.414652	3.54348	1	0.9191571
2315000	86.53796	-44.90915	131.4471	0.05	0.4799027	0.0832093	0.0644188	0.00862196	0.452215	0.0232133	0.103693	0.0141318	0.129847	0.0223712	0.169819	0.312851	0.029726	0.238593	0.805076	2.9266	1	1.384392
2316000	90.13509	-45.46153	135.5966	0.05	0.1252624	0.14273	0.000162271	0.0320019	0.0278299	0.0595526	0.18721	0.00441559	0.220112	0.0622754	0.202554	0.0549275	8.58817e-06	0.00434276	0.166711	3.82894	1	0.9937716
2317000	86.02504	-46.91534	132.9404	0.05	1.819625	0.136912	0.113503	0.0464276	0.152696	0.00152788	0.09313	0.0457908	0.00511581	0.245658	0.240007	0.0372802	0.270749	0.634352	1.06474	2.03016	1	1.118048
2318000	91.04834	-45.13929	136.1876	0.05	0.1098885	0.0023527	0.0340503	0.0460112	0.111367	0.112579	0.0291838	0.128411	0.0202941	0.0229466	0.423792	0.0111675	1.83025e-06	0.0020081	0.121275	3.87671	1	0.9421552
2319000	89.17429	-42.05137	131.2257	0.05	0.328135	0.164708	0.100205	0.0802961	0.0217618	0.0480375	0.0472489	0.0302112	0.268594	0.540533	0.0419739	0.0966555	0.00785283	0.126485	0.640163	3.2255	1	1.440224
2320000	87.82334	-43.87956	131.7029	0.05	0.1920244	0.142143	0.0198541	0.195153	0.212098	0.0143253	0.0401358	0.0121114	0.504805	0.0907802	0.150146	0.0184963	0.000398745	0.0293048	0.362523	3.60777	1	1.400049
2321000	90.17234	-46.49527	136.6676	0.05	0.1998804	0.224527	0.00477535	0.0372041	0.0640089	0.0639041	0.0444881	0.0299444	0.00359818	0.393104	0.0621115	0.0116257	0.000529008	0.0337065	0.383346	3.58242	1	0.9392915
2322000	85.41668	-47.88121	133.2979	0.05	0.1183301	0.0214188	0.0784251	0.0520401	0.000455612	0.236724	0.116432	0.253017	0.0697378	0.313125	0.0852387	0.0102413	4.49559e-06	0.00314443	0.145946	3.85091	1	1.236856
2323000	82.9712	-46.3807	129.3519	0.05	2.788743	0.476783	0.16668	0.0271671	0.0337512	0.134205	0.00431016	0.111019	0.203604	0.0236509	0.216942	0.00475625	0.372228	0.719117	1.08125	1.8274	1	1.402869
2324000	92.66319	-45.70418	138.3674	0.05	0.2447846	0.0802762	0.112766	0.00776094	0.0523716	0.0279377	0.0811091	0.0408759	0.0504691	0.123307	0.0570847	0.0942843	0.00187754	0.0629502	0.490357	3.44481	1	0.7282431
2325000	88.05318	-46.12973	134.1829	0.05	0.6735308	0.194458	0.00283581	0.133205	0.0978788	0.0148747	0.0422097	0.23645	0.136378	0.0949346	0.123675	0.021749	0.0685458	0.350769	0.91465	2.66603	1	1.098649
2326000	77.97552	-44.41352	122.389	0.05	0.3558719	0.285086	0.188187	0.183963	0.193614	0.154366	0.0278013	0.0880353	0.205059	0.248251	0.300854	0.436322	0.0108965	0.148114	0.678747	3.16224	1	2.311538
2327000	87.69824	-47.45648	135.1547	0.05	0.1866255	0.0864563	0.121746	0.0496683	0.0397508	0.0816814	0.0611745	0.143204	0.202648	0.111345	0.162884	0.0230097	0.00032383	0.0264335	0.347861	3.62538	1	1.083567
2328000	83.73496	-43.96035	127.6953	0.05	1.108925	0.0595812	0.152942	0.0912366	0.0518625	0.0767355	0.220627	0.0618847	0.0294054	0.41665	0.488194	0.0838976	0.158161	0.50721	1.01594	2.31869	1	1.733017
2329000	81.17137	-45.5392	126.7106	0.05	1.996595	0.0545758	0.0355667	0.141232	0.115236	0.0972893	0.188807	0.225141	0.233469	0.513341	0.0707553	0.0253498	0.292868	0.654651	1.0699	1.98258	1	1.700763
2330000	95.43956	-43.18202	138.6216	0.05	0.9042302	0.0141199	0.12274	0.0470705	0.0389232	0.0139289	0.00513881	0.0491011	0.0280808	0.0323349	0.117633	0.191551	0.117471	0.445944	0.982123	2.45446	1	0.6606219
2331000	90.76616	-44.95888	135.725	0.05	0.1217755	0.127007	0.0765008	0.0660825	0.0137895	0.0115451	0.0639474	0.100282	0.0454011	0.0299368	0.15384	0.321999	6.25908e-06	0.00370886	0.156224	3.84006	1	1.01033
2332000	83.99519	-47.29803	131.2932	0.05	0.5978209	0.0791127	0.0898623	0.0303969	0.173295	0.150155	0.238115	0.0134082	0.291758	0.0276665	0.19043	0.108691	0.0526589	0.311059	0.880203	2.75608	1	1.39289
2333000	85.11546	-48.01297	133.1284	0.05	1.364678	0.112227	0.0220942	0.17158	0.278474	0.0519082	0.0178976	0.0418886	0.203501	0.0365954	0.18822	0.00596133	0.203641	0.564364	1.04138	2.19062	1	1.130348
2334000	83.50583	-46.86557	130.3714	0.05	0.2178432	0.0486307	0.166317	0.0201516	0.0887092	0.0606214	0.048082	0.0802346	0.300225	0.439314	0.259317	0.00990636	0.000935008	0.0446615	0.428606	3.5258	1	1.521508
2335000	86.88498	-44.3967	131.2817	0.05	2.015586	0.00248198	0.105317	0.0942479	0.26609	0.0463362	0.0173153	0.0147762	0.0165336	0.0625321	0.598181	0.03634	0.295128	0.656661	1.07037	1.97784	1	1.260151
2336000	85.8232	-48.61896	134.4422	0.05	0.4947389	0.051376	0.0396236	0.0157037	0.31324	0.310441	0.141766	0.0277453	0.00616047	0.0150857	0.103051	0.0782846	0.0324168	0.248467	0.816402	2.90271	1	1.102478
2337000	88.29233	-47.09146	135.3838	0.05	0.9637124	0.180431	0.346303	0.0424365	0.0660921	0.0668187	0.0533156	0.0073815	0.024572	0.0485478	0.0972416	0.0633367	0.129658	0.465566	0.993717	2.41106	1	0.9964764
2338000	90.40199	-43.89378	134.2958	0.05	0.4971689	0.0170417	0.171082	0.159118	0.0145278	0.0771407	0.00835383	0.0505668	0.308892	0.223029	0.067353	0.0195577	0.0328642	0.250064	0.818198	2.89887	1	1.116662
2339000	93.1034	-45.04457	138.148	0.05	0.8716835	0.00970786	0.0171304	0.0594622	0.100401	0.00426681	0.0189291	0.0435481	0.242787	0.117184	0.0575012	0.0119931	0.110696	0.43447	0.974997	2.47984	1	0.6829115
2340000	85.99137	-51.80758	137.799	0.05	0.2831894	0.163973	0.0464626	0.0338241	0.00857158	0.159055	0.0474495	0.00978017	0.0878495	0.14692	0.0138111	0.0680226	0.00403097	0.0914991	0.566461	3.33801	1	0.7857201
2341000	82.45585	-48.07303	130.5289	0.05	0.4836656	0.117633	0.137277	0.44572	0.157732	0.0164141	0.140995	0.0295572	0.124279	0.0637771	0.137313	0.133814	0.0304016	0.241119	0.808009	2.92047	1	1.504511
2342000	82.33894	-50.41365	132.7526	0.05	0.3204752	0.0243869	0.080248	0.206784	0.0460312	0.192132	0.306898	0.0158708	0.159505	0.0340255	0.139245	0.0814995	0.00710247	0.120488	0.628639	3.24377	1	1.286626
2343000	82.47551	-42.33885	124.8144	0.05	2.501407	0.197794	0.157545	0.0617371	0.00818907	0.0531596	0.240403	0.0286422	0.236607	0.0541637	0.116954	0.699927	0.34659	0.699559	1.07864	1.87521	1	1.855123
2344000	91.45342	-43.34984	134.8033	0.05	1.845214	0.0968072	0.106961	0.0213366	0.123989	4.4117e-05	0.0419284	0.0717319	0.265966	0.110098	0.0883014	0.0287351	0.274071	0.637476	1.06559	2.02287	1	0.9558985
2345000	81.95444	-47.89583	129.8503	0.05	2.064144	0.0816108	0.141097	0.00251266	0.0795787	0.158172	0.0362394	0.230416	0.142711	0.120027	0.260366	0.141288	0.300813	0.661666	1.07151	1.96601	1	1.394018
