Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
610000	-593.1829	-612.8409	19.65806	1	1.518828	0.193397	0.0155046	0.0442895	0.0430617	0.0239452	0.0408121	0.160805	0.0989917	0.164772	0.0244277	0.055163	0.180812	0.126782	0.0685106	0.130682	0.0584911	0.0175457	0.058621	0.00780522	0.117841	0.0219726	0.282924	0.0131629	0.0902358	0.280026	0.261404	0.00709237	0.00995077	0.00795178	0.0396113	0.131243	0.10756	4.54924e-05	0.0560268	0.037387	0.140503	0.145581	0.0738842	0.117941	0.25272	0.105864	0.0111027	0.175666	0.0358909	0.0532613	0.0705975	0.495947	0.464057	0.0227036	0.0453195	0.194521	0.0427297	0.250756	0.0389733	0.185802	0.0210639	0.117183	0.117663	0.0893703	0.0193036	0.11378	0.408238	0.0546074	0.119358	0.0474775	0.0188213	0.0606635	0.228216	0.591661	1.05151	2.12861	3	7.090204
611000	-593.9185	-607.5979	13.67934	2	1.379252	0.329159	0.150771	0.172462	0.0758854	0.111095	0.0127459	0.329374	0.121574	0.26601	0.0133955	0.00424239	0.209865	0.0353288	0.195329	0.175772	0.0305353	0.0561109	0.0684703	0.00794132	0.199101	0.0611352	0.309698	0.0821509	0.176418	0.0148406	0.234043	0.0138474	0.0446937	0.0670094	0.0659479	0.0879915	0.018174	0.0450682	0.288745	0.132021	0.0983775	0.110987	0.0559993	0.0336466	0.0655067	0.0903736	0.0528697	0.401172	0.0788991	0.163029	0.243664	0.192664	0.0804278	0.0303811	0.017409	0.024675	0.0540358	0.0184983	0.607111	0.165964	0.142019	0.0804283	0.0403422	0.0553023	0.0259204	0.00269582	0.0935073	0.0528428	0.122624	0.0763433	0.0386338	0.0573395	0.206052	0.567141	1.04247	2.18434	4	7.58064
612000	-572.2063	-599.7923	27.58607	2	1.145184	0.0691737	0.208833	0.0779727	0.0669113	0.0715392	0.044085	0.0168283	0.164835	0.0401938	0.128859	0.00919544	0.167732	0.279638	0.0768461	0.0798906	0.036626	0.0261567	0.0555362	0.00736171	0.162584	0.038318	0.0926492	0.0914004	0.235122	0.103893	0.111184	0.00203955	0.0186914	0.0841719	0.00482171	0.0182614	0.0839519	0.0668498	0.0945643	0.0488182	0.199084	0.0422314	0.0449489	0.180398	0.137645	0.0124238	0.0465246	0.21723	0.0974639	0.0502592	0.223725	0.0477667	0.113154	0.184725	0.0601938	0.0274381	0.0948536	0.0640189	0.339537	0.0637806	0.173429	0.0454625	0.0250318	0.23355	0.232343	0.00476822	0.0444634	0.287454	0.0262923	0.156279	0.227624	0.0956294	0.164979	0.516427	1.02043	2.29816	4	6.685261
613000	-567.237	-611.1095	43.87252	2	1.265037	0.0490723	0.231278	0.306545	0.0192994	0.00800617	0.00910483	0.194743	0.162859	0.0130713	0.0323042	0.0218062	0.379295	0.108019	0.0172726	0.0316781	0.0646232	0.0345681	0.0539886	0.11914	0.120486	0.0573094	0.262736	0.0533277	0.0835194	0.0325781	0.0671547	0.0433644	0.0961855	0.0255779	0.0640176	0.039969	0.0925317	0.0323081	0.107102	0.0972114	0.0259251	0.0207744	0.0521321	0.0560059	0.0225954	0.0191556	0.190836	0.0557674	0.0423933	0.139849	0.0389639	0.00696249	0.109925	0.0070291	0.22573	0.167193	0.00370793	0.000600674	0.0231213	0.0957376	0.0182796	0.0386755	0.0619316	0.0429512	0.0601495	0.353839	0.224363	0.132651	0.111797	0.0528995	0.0313589	0.144719	0.186641	0.544122	1.03302	2.23621	4	5.710071
614000	-585.7004	-607.7951	22.09462	2	1.946995	0.0780465	0.187249	0.0850805	0.10731	0.0712492	0.05888	0.239174	0.0058879	0.0392115	0.018892	0.0852446	0.0956546	0.160703	0.0880431	0.00883426	0.0208632	0.194179	0.0700959	0.191095	0.0985779	0.178722	0.394703	0.0891174	0.329412	0.0435213	0.045537	0.11519	0.0458273	0.0890557	0.0254427	0.0148953	0.0627631	0.0193249	0.0622378	0.0423979	0.263586	0.0475539	0.169443	0.0174106	0.245526	0.00952833	0.0978354	0.0968693	0.0179674	0.0350877	0.396722	0.221858	0.157812	0.107623	0.00323429	0.0712548	0.189827	0.0802926	0.103595	0.0890524	0.148765	0.0300221	0.106938	0.203221	0.0550295	0.0164904	0.120344	0.771386	0.0719225	0.0338026	0.0294504	0.145791	0.286864	0.649256	1.0686	1.99527	4	7.617662
615000	-589.3958	-610.3539	20.95803	1	1.558222	0.0181209	0.0886878	0.0416399	0.00144832	0.0656401	0.0205545	0.113613	0.0625961	0.230022	0.117618	0.025687	0.322082	0.298613	0.0621154	0.0117672	0.00163668	0.168295	0.0173279	0.0634407	0.22254	0.20035	0.0133246	0.169793	0.259427	0.072755	0.0463059	0.134863	0.064131	0.0672355	0.0203205	0.013275	0.555745	0.103863	0.158177	0.0123554	0.0178512	0.0313528	0.113214	0.147357	0.0199004	0.056281	0.00785286	0.26566	0.0515203	0.130896	0.0219084	0.0877656	0.0814808	0.00661539	0.0323746	0.138393	0.121483	0.0324201	0.348567	0.0347383	0.337206	0.00395301	0.00571841	0.0100043	0.248815	0.118725	0.142752	0.120949	0.0122902	0.262325	0.0290187	0.0715125	0.234178	0.597969	1.05367	2.11419	3	6.956268
616000	-573.4461	-603.5154	30.0693	1	0.9890217	0.0497237	0.077309	0.48184	0.329864	0.0420469	0.00441204	0.108637	0.0569202	0.148086	0.0556426	0.0725726	0.212755	0.0520065	0.0907699	0.0292383	0.000735196	0.0317355	0.00700464	0.156946	0.0791261	0.0648105	0.0336088	0.170942	0.0625155	0.0835019	0.0934094	0.024312	0.00692485	0.0444172	0.0353603	0.00202604	0.30866	0.0217758	0.110983	0.0140473	0.029465	0.098175	0.109718	0.032524	0.0587824	0.0231517	0.0282244	0.499433	0.0478974	0.0332379	0.2536	0.0227327	0.131234	0.0297678	0.0419016	0.0964625	0.0320923	0.0795368	0.0498069	0.00189205	0.0164355	0.220525	0.206842	0.229946	0.0886912	0.0670358	0.0434464	0.15555	0.0287554	0.0624188	0.0824376	0.0356773	0.134758	0.473427	0.998157	2.39366	3	6.102061
617000	-567.2043	-598.3113	31.10699	2	1.886215	0.153817	0.0744154	0.1502	0.00339505	0.180435	0.0103184	0.304993	0.0671571	0.131675	0.206443	0.00882479	0.16325	0.361959	0.00918919	0.0875365	0.0197016	0.0207446	0.0167389	0.148643	0.074573	0.0594708	0.123788	0.183982	0.232762	0.240995	0.0976436	0.0228858	0.000198311	0.0364351	0.0113045	0.0496955	0.210665	0.010923	0.124062	0.0161842	0.0112022	0.176921	0.0591274	0.00541618	0.0828598	0.0689005	0.0235382	0.00837056	0.357905	0.0659164	0.0271453	0.0111874	0.328903	0.00109892	0.272996	0.0383694	0.202363	0.0258881	0.116365	0.0417756	0.0228964	0.245768	0.011023	0.000865313	0.0376762	0.0431955	0.0945406	0.00332898	0.237656	0.13099	0.0563712	0.260776	0.279303	0.642342	1.06686	2.01149	4	6.68634
618000	-578.794	-608.3587	29.5647	2	0.9176601	0.209088	0.109251	0.0692512	0.0490605	0.07353	0.0589022	0.413824	0.0896711	0.0808153	0.155212	0.03014	0.310634	0.0329618	0.125225	0.020915	0.00315628	0.193229	0.0545238	0.077646	0.129437	0.149122	0.162274	0.221685	0.028648	0.0861661	0.140214	0.000260641	0.0835714	0.0446243	0.0120959	0.103667	0.0605843	0.0180546	0.244479	0.0309943	0.056984	0.124563	0.163442	0.213991	0.116241	0.0197068	0.221829	0.191106	0.00339147	0.195794	0.169199	0.0251928	0.00398299	0.0156427	0.166133	0.00222792	0.00390223	0.0520428	0.0851367	0.0565536	0.350075	0.0445277	0.100389	0.105715	0.164416	0.207276	0.113581	0.0422177	0.0636515	0.058853	0.0971045	0.0197696	0.120246	0.450522	0.984894	2.44434	4	6.927548
619000	-565.056	-598.6482	33.59222	2	0.5356222	0.0870852	0.0673212	0.309381	0.0101423	0.101073	0.0544627	0.225433	0.168426	0.0566054	0.0145233	0.0237712	0.212807	0.04353	0.0441656	0.0314987	0.0185893	0.0725135	0.0137145	0.158301	0.00728764	0.105575	0.0376503	0.0173492	0.137581	0.0650854	0.207479	0.0672805	0.0259712	0.0628115	0.0663119	0.035784	0.234324	0.00457622	0.0901359	0.0449422	0.0481972	0.0274179	0.0569654	0.00355842	0.0794254	0.0716893	0.196223	0.017615	0.239512	0.084467	0.0901086	0.0954086	0.0261878	0.118568	0.249346	0.137586	0.00878763	0.0552011	0.0869361	0.0294061	0.222635	0.000913599	0.0812297	0.0354466	0.24848	0.361619	0.0697754	0.166678	0.0527662	0.0858931	0.0481005	0.259999	0.0401652	0.274536	0.844552	2.84075	4	6.279631
620000	-583.5973	-599.9006	16.30336	2	3.259205	0.0242614	0.229772	0.25605	0.218084	0.104654	0.0106513	0.214563	0.137385	0.210385	0.14921	0.029246	0.248459	0.284579	0.0629825	0.0863972	0.069575	0.103545	0.0224088	0.327153	0.0270715	0.198366	0.0955772	0.0139982	0.0331694	0.0873907	0.197855	0.050293	0.0329925	0.00866938	0.0992213	0.00244317	0.114251	0.0257916	0.30532	0.00451975	0.0926633	0.0739979	0.034749	0.168649	0.0140508	0.192168	0.0258967	0.277698	0.208208	0.0469491	0.305303	0.0375887	0.296908	0.19815	0.0294332	0.0222056	0.246232	0.0814849	0.150361	0.0590446	0.0822421	0.0395962	0.0167891	0.169736	0.240198	0.000959877	0.240379	0.0261677	0.0212658	0.0316283	0.431393	0.0100487	0.408371	0.74494	1.08353	1.76316	4	7.958436
621000	-589.8115	-608.3762	18.56469	2	1.973929	0.176752	0.181509	0.191011	0.209266	0.125466	0.0321799	0.159825	0.0104133	0.059658	0.0915119	0.080258	0.0789026	0.0840571	0.12831	0.0458134	0.0229254	0.0134286	0.0818802	0.105786	0.0640064	0.170535	0.668606	0.0882946	0.0866806	0.0147779	0.0738552	0.174073	0.0931282	0.138502	0.0791174	0.049245	0.25083	0.216242	0.130361	0.0305075	0.0433094	0.0171414	0.120541	0.0328272	0.0820401	0.116519	0.0743256	0.0138107	0.093215	0.00312958	0.0568647	0.0433338	0.139663	0.189675	0.175668	0.165298	0.150086	0.263971	0.362116	0.16054	0.0928601	0.0515151	0.171231	0.0372161	0.164187	0.298075	0.0190391	0.0268583	0.295917	0.023461	0.012866	0.00915541	0.290143	0.652212	1.06932	1.98832	4	7.714171
622000	-575.7285	-599.6296	23.90111	1	2.208001	0.116905	0.0202573	0.0991528	0.218905	0.112423	0.0437584	0.222914	0.074663	0.175521	0.0428131	0.00656709	0.225455	0.209546	0.050106	0.0673097	0.000491467	0.109195	0.00832019	0.288844	0.0554496	0.210108	0.143882	0.361852	0.165252	0.104438	0.0157483	0.0170072	0.00906601	0.191599	0.0418557	0.000255546	0.185464	0.0495435	0.114042	0.0236842	0.0266179	0.0862092	0.0828179	0.0901648	0.0595457	0.255659	0.0991861	0.307339	0.0104988	0.0672161	0.0537154	0.0226164	0.015797	0.0437994	0.0730333	0.0565431	0.124903	0.162481	0.00479296	0.144839	0.0647597	0.138301	0.0703892	0.183104	0.0452998	0.0216733	0.12273	0.0324228	0.0823099	0.246074	0.00113926	0.0186121	0.316901	0.675454	1.07442	1.93323	3	6.596982
623000	-559.6354	-596.7922	37.1568	2	0.9234705	0.207421	0.0637848	0.129518	0.0980393	0.0666667	0.0126558	0.307853	0.155211	0.115194	0.123709	0.0138636	0.252087	0.0401568	0.0725431	0.0784599	0.0112572	0.0512465	0.0807539	0.0227588	0.0373847	0.0890659	0.250207	0.0605768	0.205384	0.0611583	0.0717428	0.00483786	0.017426	0.0244518	0.164439	0.0315429	0.123432	0.0146001	0.223785	0.065191	0.122322	0.0956686	0.0809314	0.128413	0.0295392	0.218753	0.00270002	0.0785828	0.0882091	0.0636981	0.0055695	0.0581226	0.00248376	0.069143	0.18254	0.0072273	0.0103931	0.15204	0.0597501	0.278833	0.0429091	0.138161	0.00802254	0.00484605	0.0286032	0.119048	0.0464	0.0407863	0.14145	0.133711	0.151176	0.0423128	0.121442	0.452475	0.986064	2.44002	4	5.980748
624000	-566.796	-599.3197	32.52362	2	3.567329	0.104581	0.342936	0.163547	0.035532	0.0454661	0.0162397	0.1917	0.0918735	0.0665772	0.114393	0.024737	0.289808	0.0709252	0.101806	0.0713841	0.0091893	0.0392351	0.01793	0.139707	0.0465964	0.194974	0.163587	0.0265356	0.527349	0.0972957	0.080214	0.0218724	0.0531023	0.042118	0.0295099	0.0142648	0.0603984	0.0583491	0.0879683	0.0281631	0.0546123	0.111465	0.116102	0.134345	0.213615	0.189485	0.0987457	0.0107263	0.0971069	0.0245227	0.0549809	0.0686455	0.2086	0.0521718	0.151982	0.135026	0.11139	0.0555579	0.276758	0.00806712	0.208222	0.0421127	0.0191763	0.0338918	0.151608	0.0733526	0.0462265	0.0789607	0.0106458	0.034369	0.0260819	0.00225961	0.428889	0.758779	1.08417	1.72816	4	6.370677
625000	-592.6771	-617.5058	24.82873	2	3.380585	0.29353	0.159618	0.116286	0.0482923	0.149652	0.0582174	0.403072	0.0899869	0.0178347	0.0447923	0.0217017	0.223946	0.10229	0.290314	0.0586514	0.00898604	0.0126245	0.0317099	0.0352169	0.044807	0.125393	0.0744374	0.0764678	0.200925	0.0260172	0.102469	0.0207442	0.035799	0.0512211	0.0115443	0.117341	0.0515483	0.124735	0.0124149	0.0125161	0.256536	0.033934	0.0306496	0.0245592	0.249656	0.0420742	0.0184302	0.0282123	0.0366634	0.233979	0.0783407	0.0388865	0.0143722	0.0639065	0.204379	0.171857	0.151421	0.121446	0.0385401	0.150451	0.0966001	0.071061	0.0434816	0.296152	0.118051	0.32946	0.183999	0.13562	0.246429	0.260693	0.0159555	0.0226791	0.416718	0.750637	1.08384	1.7488	4	7.063577
626000	-595.8673	-617.0729	21.20563	2	1.285562	0.0632858	0.238489	0.114354	0.0614158	0.098389	0.00504611	0.178956	0.190584	0.0718145	0.153575	0.034663	0.431372	0.167304	0.0629155	0.0906224	0.0294194	0.0421781	0.0747373	0.146692	0.000701139	0.265232	0.0308392	0.0129145	0.0765069	0.135135	0.0402504	0.11275	0.00562202	0.384897	0.0319116	0.0733078	0.0203108	0.116442	0.0473935	0.142116	0.0130513	0.141338	0.00966631	0.0903222	0.0136029	0.0802383	0.174652	0.040107	0.213396	0.0155963	0.25485	0.0773577	0.396772	0.06265	0.106201	0.101153	0.0798767	0.0801991	0.308143	0.250178	0.354025	0.0463754	0.0271322	0.00256316	0.363422	0.00854508	0.0677888	0.203897	0.147602	0.0342481	0.228205	0.0114641	0.190217	0.548481	1.03488	2.22642	4	7.756761
627000	-566.3683	-595.2482	28.87989	2	1.329185	0.322197	0.225105	0.208833	0.0114859	0.0261292	0.0233493	0.283954	0.048721	0.162529	0.0283955	0.0287998	0.19759	0.140743	0.148138	0.0198046	0.00256347	0.04449	0.0572419	0.080813	0.0280793	0.103302	0.0846174	0.0885295	0.0994648	0.0510984	0.209817	0.0227428	0.0485527	0.130389	0.21689	0.00999668	0.169166	0.0716327	0.0538816	0.00365634	0.091429	0.0035015	0.170753	0.0207061	0.0974142	0.363937	0.225923	0.216242	0.133076	0.185261	0.0281303	0.00348354	0.0154472	0.0407027	0.225876	0.0930228	0.261129	0.111049	0.0281856	0.0187653	0.0802325	0.0924893	0.0344219	0.0616949	0.148794	0.0150026	0.20432	0.0777718	0.136019	9.49189e-05	0.0516625	0.0559777	0.197689	0.557413	1.03859	2.20631	4	6.745212
628000	-576.207	-600.737	24.52999	2	3.613349	0.0884678	0.184858	0.0960111	0.0147251	0.0895064	0.0160744	0.379648	0.127492	0.124642	0.0439061	0.0377012	0.101252	0.105938	0.0521328	0.0198119	0.0208161	0.05312	0.0567826	0.0441793	0.0120522	0.116966	0.147793	0.190013	0.199428	0.21949	0.171334	0.032385	0.0316132	0.0801383	0.0456092	0.0562066	0.151696	0.0414127	0.248408	0.0214672	0.0590563	0.201555	0.0336883	0.0789016	0.0399281	0.0237377	0.0452096	0.123298	0.0178688	0.0383955	0.0199126	0.0952179	0.14933	0.206996	0.0599748	0.0366093	0.171786	0.0248477	0.000461457	0.0118359	0.125971	0.339169	0.268608	0.0712234	0.136597	0.130056	0.0720139	0.31178	0.0525921	0.171304	0.108161	0.0438817	0.431772	0.760679	1.08423	1.72332	4	6.693043
629000	-576.3506	-603.7066	27.35608	2	0.6817019	0.104	0.203621	0.251643	0.0689256	0.0388862	0.00593734	0.184059	0.0365906	0.0898123	0.218137	0.00551957	0.22733	0.0469809	0.138466	0.108119	0.00523359	0.0307662	0.0245658	0.00435385	0.104293	0.0586089	0.285419	0.295921	0.26138	0.075171	0.065349	0.0478316	0.0815312	0.0379675	0.0702708	0.0411822	0.169959	0.0351358	0.100036	0.0124098	0.337514	0.126922	0.0345023	0.397222	0.568327	0.0106102	0.00541749	0.124182	0.0761722	0.0121107	0.299857	0.116703	0.0566834	0.0488896	0.0473975	0.0180647	0.0374852	0.0779382	0.247922	0.0519636	0.0287336	0.024595	0.262801	0.069465	0.0148927	0.0196984	0.125652	0.262349	0.0873624	0.011393	0.0497859	0.0236464	0.0702848	0.354767	0.917894	2.65705	4	7.211669
630000	-563.8152	-597.3208	33.50561	2	0.8720126	0.331895	0.0394155	0.147397	0.0196867	0.0732909	0.0886359	0.142774	0.0471805	0.102986	0.186866	0.0253134	0.292575	0.0763811	0.0880806	0.0192423	0.0249169	0.145492	0.0529764	0.232258	0.0324968	0.0435987	0.368072	0.0910655	0.184342	0.0922739	0.124404	0.0107212	0.0948615	0.00868177	0.0375705	0.0337366	0.0622841	0.0134528	0.270422	0.016712	0.0308106	0.0718195	0.014604	0.147117	0.0745462	0.141456	0.123478	0.120989	0.0507965	0.0876363	0.0990178	0.154312	0.0902744	0.0333427	0.0809102	0.00394013	0.0720642	0.196683	0.0342538	0.139014	0.0807543	0.0925214	0.0519388	0.0674013	0.0167532	0.155128	0.203474	0.0178525	0.0703141	0.0535174	0.119414	0.251152	0.110765	0.434589	0.975072	2.47957	4	6.569344
631000	-554.9184	-597.2306	42.31224	2	1.596433	0.0161663	0.100466	0.278255	0.0133332	0.0751488	0.00643016	0.419337	0.0316005	0.114952	0.0654352	0.0536178	0.157981	0.069674	0.154231	0.04225	0.0822978	0.0293931	0.0338991	0.124211	0.0747189	0.103269	0.0639052	0.0447857	0.145432	0.0435587	0.0635987	0.000214171	0.00110717	0.0388662	0.139777	0.0182168	0.186471	0.00123199	0.265182	0.01472	0.104714	0.0986473	0.0573412	0.108397	0.13779	0.0118833	0.140825	0.0687593	0.0288242	0.101129	0.106212	0.0267657	0.0724786	0.0403667	0.103669	0.0217112	0.0995255	0.0683669	0.0140307	0.0196249	0.301742	0.00600865	0.0199775	0.00921195	0.0865153	0.237431	0.168149	0.00082262	0.125663	0.0166227	0.112521	0.117052	0.239842	0.603859	1.05562	2.10068	4	5.706513
632000	-596.9643	-620.3142	23.34986	2	1.940148	0.0678577	0.162494	0.129474	0.0310435	0.163207	0.0556251	0.229242	0.297712	0.101084	0.010128	0.0414063	0.0927595	0.0769829	0.166528	0.0246655	0.066319	0.0461913	0.0390656	0.275556	0.240284	0.156853	0.113664	0.125492	0.162073	0.032506	0.164343	0.0651277	0.144457	0.0456068	0.00868971	0.0194828	0.119233	0.0673183	0.558043	0.147701	0.224982	0.0487787	0.0390689	0.139248	0.0645511	0.0636848	0.0817036	0.0576947	0.0421712	0.187177	0.113594	0.0384771	0.0264632	0.203032	0.0475426	0.0107944	0.0140843	0.177307	0.188883	0.437185	0.193016	0.184105	0.126678	0.0045482	0.0346704	0.04274	0.0642776	0.0112777	0.0355818	0.164457	0.0225419	0.187564	0.286024	0.648494	1.06842	1.99706	4	7.526095
633000	-571.3796	-607.1401	35.76053	2	1.28863	0.118775	0.15872	0.236305	0.0636726	0.123607	0.00353259	0.163963	0.0422862	0.0250154	0.180641	0.0398551	0.249071	0.223302	0.0733349	0.0692397	0.0527461	0.0538085	0.0375555	0.238615	0.0827507	0.115907	0.141155	0.126929	0.113429	0.102615	0.119308	0.0906702	0.0483924	0.213788	0.0568512	0.077273	0.0717317	0.0672282	0.123917	0.190595	0.0767091	0.00881595	0.0449397	0.0547586	0.0795218	0.0309026	0.433223	0.155224	0.21657	0.00896304	0.140763	0.00465332	0.0701377	0.0567322	0.132287	0.163799	0.0988969	0.0155757	0.0116118	0.156225	0.0242065	0.00784087	0.0879074	0.126781	0.0315027	0.0807582	0.0519954	0.0479441	0.0379402	0.0235698	0.193228	0.0087798	0.190748	0.549124	1.03516	2.22497	4	6.579349
634000	-572.3934	-605.9048	33.51138	1	0.5209802	0.0792776	0.152535	0.0702144	0.104511	0.0601501	0.0153326	0.00534312	0.156478	0.237327	0.0675406	0.0333578	0.185015	0.110321	0.0341965	0.0882828	0.0191558	0.095143	0.0348693	0.00588928	0.00427424	0.0310992	0.273652	0.017684	0.0127759	0.0163115	0.0744464	0.060671	0.0290296	0.262175	0.0173724	0.0303512	0.0330901	0.11648	0.0502317	0.00200004	0.0963029	0.0896773	0.157976	0.260286	0.0466391	0.115039	0.0147097	0.259654	0.165301	0.137093	0.040111	0.0901693	0.0346726	0.0205073	0.0362704	0.0609323	0.0464098	0.0192465	0.033069	0.0547504	0.260538	0.304916	0.153145	0.145856	0.0136189	0.0739532	0.0173928	0.103092	0.0685109	0.132646	0.042528	0.12306	0.0373391	0.265392	0.834954	2.86232	3	5.804657
635000	-585.9095	-610.2145	24.30494	2	3.075997	0.0285132	0.0369948	0.227368	0.051294	0.0698638	0.0738666	0.111417	0.00829646	0.189147	0.108938	0.00542879	0.236378	0.0916345	0.135035	0.0914894	0.0374517	0.0115076	0.000609461	0.0393513	0.251063	0.111947	0.172154	0.132866	0.326659	0.103121	0.369485	0.112805	0.00644301	0.00904863	0.0276482	0.0239565	0.0570667	0.32627	0.241839	0.0371305	0.173966	0.137842	0.061821	0.0858244	0.030986	0.253318	0.470563	0.0565885	0.0178882	0.00782065	0.0195075	0.209034	0.175035	0.0332581	0.0909442	0.0650848	0.0439325	0.0821515	0.0992995	0.0118584	0.0328871	0.188909	0.119936	0.0799546	0.0827862	0.342816	0.019646	0.129454	0.0576886	0.128652	0.00998996	0.0561332	0.395057	0.735651	1.08287	1.78643	4	7.239663
636000	-594.6487	-610.8277	16.17897	2	1.536698	0.0151032	0.246029	0.23156	0.0704687	0.158204	0.0832421	0.123183	0.0730133	0.247221	0.0194674	0.0883151	0.222406	0.0520343	0.151897	0.0040441	0.0466183	0.0456829	0.0557249	0.131592	0.108645	0.0848522	0.10067	0.177795	0.157634	0.00268844	0.150928	0.006961	0.0344001	0.0743067	0.157728	0.0142226	0.240229	0.153688	0.295855	0.0668853	0.161097	0.466745	0.0829765	0.153514	0.102173	0.0708915	0.191866	0.0910337	0.206094	0.0731374	0.29933	0.0144682	0.0467498	0.096192	0.0954498	0.0281273	0.112561	0.0493385	0.0232341	0.395367	0.186716	0.0255736	0.0110251	0.106888	0.0257915	0.0434397	0.125456	0.0133321	0.119494	0.109859	0.320133	0.0794882	0.230936	0.594553	1.05251	2.122	4	7.820837
637000	-573.6447	-609.9817	36.33701	2	1.318841	0.275876	0.0255054	0.292036	0.00246048	0.124556	0.0107564	0.0187201	0.0456771	0.347239	0.0948334	0.0403929	0.124267	0.0806379	0.0776192	0.0504983	0.0803895	0.138158	0.0416131	0.0472586	0.00587019	0.0603947	0.0696261	0.0434712	0.235101	0.0848517	0.128125	0.0132225	0.0718376	0.0867585	0.0617808	0.00689098	0.112787	0.0717957	0.00362327	0.0353284	0.0540333	0.139063	0.253302	0.0225274	0.284456	0.127091	0.0620177	0.149388	0.13031	0.00303039	0.011458	0.0526262	0.0300264	0.102398	0.0411872	0.0493779	0.13483	0.0569643	0.0652872	0.0444621	0.376532	0.123772	0.196107	0.000595723	0.0255187	0.0715442	0.0949022	0.0254906	0.0626042	0.0583711	0.223622	0.0198247	0.195933	0.555335	1.03774	2.21099	4	6.10268
638000	-581.0209	-605.1072	24.08624	2	3.147519	0.0202675	0.0547123	0.158838	0.0331119	0.0128915	0.179762	0.317925	0.0852508	0.144076	0.0788569	0.0781741	0.213475	0.253403	0.00771219	0.0218669	0.0659857	0.116374	0.0398009	0.270361	0.135402	0.0772302	0.207946	0.152441	0.0693637	0.309966	0.142902	0.00869811	0.073112	0.010105	0.13919	0.00405886	0.147949	0.0729821	0.184196	0.11233	0.0774454	0.0019842	0.309026	0.214964	0.0356548	0.105946	0.0637377	0.0501206	0.288269	0.158102	0.150916	0.0023204	0.0894142	0.0103796	0.0143253	0.0362655	0.33026	0.046839	0.0410439	0.185799	0.0704667	0.0318557	0.0992788	0.0105795	0.199274	0.0233463	0.0120545	0.169508	0.203475	0.14597	0.108026	0.066012	0.400362	0.739382	1.08315	1.7771	4	7.353377
639000	-575.2114	-618.0245	42.81314	2	1.45449	0.00437965	0.0833892	0.0975134	0.00456557	0.0361854	0.0473189	0.0937574	0.14386	0.0337408	0.0289798	0.0590584	0.103221	0.0402827	0.0654056	0.197778	0.123516	0.115319	0.0083658	0.147528	0.0325401	0.0570533	0.0777336	0.0626842	0.223192	0.105982	0.0516029	0.00406701	0.0398036	0.222582	0.0373557	0.0306933	0.0399027	0.0315841	0.114567	0.0248103	0.116865	0.00727851	0.210297	0.18768	0.011397	0.0399576	0.0258917	0.159331	0.175329	0.214858	0.0913555	0.0628427	0.0841462	0.0935693	0.00289132	0.1043	0.128505	0.0338548	0.0839857	0.112297	0.286997	0.00102605	0.0429934	0.0790488	0.1565	0.0161801	0.0508831	0.143471	0.0140036	0.108662	0.0678658	0.00767081	0.218206	0.580802	1.04763	2.15336	4	5.512252
640000	-592.802	-607.2821	14.48003	2	4.659802	0.17072	0.13861	0.154173	0.117163	0.168091	0.0212883	0.159048	0.146307	0.075143	0.156789	0.00487597	0.224205	0.167309	0.120006	0.0943646	0.0329156	0.0490184	0.11559	0.125356	0.0133537	0.192702	0.282839	0.163215	0.257248	0.312311	0.100698	0.0125576	0.193453	0.334943	0.00921192	0.0709025	0.15396	0.0426822	0.0735895	0.0811133	0.145475	0.00963841	0.145135	0.0561262	0.164614	0.036133	0.000559106	0.0785392	0.0793634	0.144038	0.213968	0.232225	0.0555664	0.140459	0.010434	0.0667754	0.0859149	0.073107	0.0457431	0.15728	0.134447	0.0333003	0.026914	0.0782751	0.659597	0.14657	0.1269	0.0696061	0.0615967	0.0840559	0.00670247	0.0772243	0.487304	0.795324	1.08384	1.63353	4	7.982034
