Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
55000	-76.93116	-93.88096	16.9498	1	0.1293337	0.118829	0.0851809	0.0107846	0.113285	0.232766	0.0285759	0.0529322	0.256094	0.0245659	0.00541814	0.0810947	0.0567479	0.316521	0.00216772	0.0957644	0.195312	0.0799053	0.122086	0.116385	0.0330622	0.00428501	0.279706	0.0495983	1.21598e-05	0.00516504	0.179035	3.81579	3	2.361067
56000	-61.59861	-92.65961	31.06101	10	0.2008109	0.0971579	0.208133	0.00873217	0.130217	0.21225	0.00195618	0.0337537	0.330324	0.0125661	0.0675599	0.126321	0.00133713	0.121979	0.0540341	0.0298329	0.0189487	0.0280302	0.275583	0.178758	0.0954516	0.0160546	0.0885126	0.0337833	0.000546218	0.0342446	0.385771	3.57944	5	2.171276
57000	-57.84466	-88.32844	30.48379	2	0.1435591	0.0300314	0.0312897	0.0607023	0.04097	0.0571459	0.0190526	0.0733742	0.035877	0.02223	0.00296025	0.0365596	0.0444667	0.0425063	0.0241525	0.024044	0.0744909	0.219338	0.03345	0.0385657	0.0605923	0.137753	0.115594	0.0885823	3.50962e-05	0.00875933	0.222322	3.76888	4	1.313729
58000	-82.39153	-96.31787	13.92634	1	0.2624244	0.0459215	0.0279073	0.00940951	0.219443	0.0763969	0.0959073	0.0973385	0.004253	0.135487	0.358507	0.523967	0.00405428	0.0471044	0.138078	0.0603654	0.153573	0.0324235	0.160562	0.0437562	0.00110911	0.0486294	0.192036	0.173876	0.00274207	0.075798	0.526965	3.3945	3	2.650105
59000	-61.98428	-90.54197	28.55769	2	0.1069114	0.0199358	0.0942329	0.041276	0.0680567	0.0866361	0.00884958	0.0962189	0.000239078	0.0316286	0.19708	0.00628896	0.00105571	0.014668	0.00287099	0.0272031	0.114035	0.242841	0.00665196	0.0867469	0.227556	0.0952255	0.120946	0.0644159	1.28869e-06	0.00168552	0.112804	3.88551	4	1.654659
60000	-77.62496	-97.46983	19.84486	10	0.6894186	0.0301359	0.057323	0.066111	0.439295	0.395222	0.000237857	0.0576199	0.00457463	0.00372501	0.113706	0.0101827	0.0171643	0.180817	0.14386	0.269282	0.0396091	0.242025	0.00698837	0.0281973	0.0824013	0.244903	0.194973	0.116573	0.0719296	0.358495	0.920883	2.64869	5	2.744926
61000	-71.67611	-94.51683	22.84072	10	0.1901706	0.00435689	0.0016161	0.0791614	0.155729	0.0843075	0.129075	0.0361062	0.104784	0.0780172	0.0518835	0.0353269	0.150319	0.000970595	0.0525558	0.50856	0.0521533	0.199231	0.29256	0.0204633	0.0162443	0.10078	0.030281	0.159025	0.000371744	0.0283043	0.357521	3.6138	5	2.343506
62000	-65.34918	-88.44723	23.09805	2	0.2444753	0.0153672	0.0402493	0.159277	0.0929511	0.0671664	0.00291753	0.0279326	0.0217003	0.0389673	0.0768122	0.0525822	0.0114653	0.0250973	0.269343	0.0163918	0.078877	0.0454714	0.312192	0.0249802	0.145466	0.11353	0.138102	0.146099	0.0018642	0.0627301	0.489689	3.44572	4	1.922938
63000	-62.7697	-92.70365	29.93395	10	0.1791032	0.264803	0.0732246	0.00426944	0.0218672	0.285849	0.0605639	0.0519355	0.0273513	0.0192871	0.114919	0.056624	0.028754	0.00412115	0.0322827	0.0142189	0.229735	0.0229297	0.108266	0.0561185	0.179563	0.326847	0.0550697	0.205557	0.000237292	0.0226562	0.32697	3.65014	5	2.244157
64000	-77.29051	-101.4505	24.16003	2	0.3973887	0.15808	0.0132149	0.154175	0.0204977	0.0412542	0.0120215	0.04465	0.0713419	0.0283187	0.224389	0.00394305	0.00244896	0.0593902	0.273953	0.370507	0.0117084	0.0442652	0.089813	0.00278151	0.224437	0.0298542	0.00194404	0.133583	0.0163395	0.179803	0.728439	3.07542	4	2.016572
65000	-74.50629	-99.40329	24.89699	2	0.5425263	0.175595	0.0315998	0.12955	0.177491	0.0926829	0.0183959	0.326329	0.0313502	0.0120071	0.0451106	0.0576919	0.0138078	0.0680025	0.048356	0.0710802	0.0219253	0.0798137	0.0672217	0.0281074	0.126784	0.0742798	0.0398237	0.138757	0.0415152	0.278774	0.848905	2.83081	4	1.875762
66000	-73.54395	-98.01225	24.4683	10	0.1267435	0.0710598	0.206863	0.449056	0.456797	0.00145585	0.00951921	0.0379888	0.041184	0.0208552	0.182658	0.0349771	0.00201885	0.0690036	0.0127569	0.00296919	0.00262598	0.169818	0.143763	0.0241834	0.127366	0.00659912	0.0349894	0.191876	9.77164e-06	0.00463154	0.171186	3.82417	5	2.300383
67000	-62.62219	-90.02401	27.40182	10	0.4523014	0.0425955	0.0629408	0.084292	0.374539	0.08571	0.0218833	0.131165	0.0690061	0.0748989	0.160993	0.0323729	0.00474345	0.0230282	0.344842	0.134341	0.00298149	0.127586	0.175522	0.0358011	0.0850181	0.0452324	0.138427	0.0515157	0.0249257	0.219641	0.7822	2.97323	5	2.309434
68000	-76.71251	-101.0079	24.29541	2	0.3532603	0.0657922	0.106133	0.0470702	0.0429074	0.0766107	0.00211364	0.0195049	0.0886106	0.0669604	0.0833065	0.017205	0.0202986	0.0766522	0.158689	0.0530092	0.00358237	0.0734598	0.109595	0.130264	0.0483066	0.0658636	0.241014	0.160702	0.0105887	0.146088	0.675313	3.16801	4	1.75765
