Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	brlens[132]	brlens[133]	brlens[134]	brlens[135]	brlens[136]	brlens[137]	brlens[138]	brlens[139]	brlens[140]	brlens[141]	brlens[142]	brlens[143]	brlens[144]	brlens[145]	brlens[146]	brlens[147]	brlens[148]	brlens[149]	brlens[150]	brlens[151]	brlens[152]	brlens[153]	brlens[154]	brlens[155]	brlens[156]	brlens[157]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1226000	-6404.344	-6411.734	7.390039	2	1.703618	0.100055	0.267898	0.0132398	0.0243102	0.0551742	0.018324	0.00435726	0.030554	0.00961183	0.0319676	0.00462119	0.0265074	0.00917329	0.0203119	0.00100394	0.0643613	0.0279936	0.00987274	0.136755	0.0273111	0.0927648	0.00751321	0.076611	0.0258584	0.126427	0.0112641	0.0547775	0.0409227	0.137717	0.144973	0.00376052	0.0269528	0.0210792	0.0138208	0.0166075	0.0232644	0.00923546	0.0479212	0.0281705	0.193387	0.107538	0.0639262	0.0442706	0.0716215	0.0782774	0.151641	0.00310493	0.0320636	0.027503	0.0377895	0.0597175	0.104835	0.059117	0.0911045	0.00772696	0.020881	0.0204444	0.0252748	0.0288415	0.00224942	0.00271272	0.060662	0.225499	0.0272036	0.0186308	0.0140564	0.0293792	0.0530398	0.138195	0.0188286	0.0185202	0.0836079	0.178711	0.115853	0.0513104	0.0593699	0.0114497	0.0469076	0.123156	0.0712207	0.0627365	0.105007	0.175047	0.0079664	0.052846	0.00387367	0.409554	0.123827	0.311801	0.189285	0.262515	0.00285072	0.0735607	0.0889847	0.109487	0.0435335	0.275226	0.0197975	0.00275859	0.0400914	0.0869023	0.240543	0.198615	0.0237708	0.0103369	0.0567675	0.0199135	0.0781615	0.133296	0.0538887	0.082521	0.0834989	0.147092	0.0290606	0.682046	0.181973	0.354173	0.0819587	0.0296433	0.00442444	0.0322417	0.0916498	0.114902	0.0219377	0.00195249	0.39971	0.0836118	0.378608	0.00840823	0.0734497	0.173972	0.0104502	0.0245609	0.0201556	0.139723	0.100417	0.0974535	0.0614836	0.0164937	0.0496473	0.00554499	0.24284	0.0262565	0.0563564	0.137264	0.00730845	0.136828	0.00202414	0.043651	0.00900947	0.129752	0.0464589	0.0619158	0.0215384	0.366713	0.0109683	0.208983	0.255134	0.619278	1.06044	2.06515	4	12.72625
1227000	-6366.536	-6388.106	21.56995	2	2.485967	0.0162673	0.126122	0.00489202	0.0352861	0.0450254	0.00284153	0.00782715	0.0181067	0.00234086	0.00025288	0.0144804	0.0360589	0.0259042	0.0173881	0.00214823	0.0368803	0.064083	0.0228111	0.169949	0.00769287	0.0541259	0.0470442	0.062326	0.0140242	0.128883	0.0366677	0.00597463	0.00736631	0.00631213	0.122205	0.00570915	0.0101862	0.000661065	0.00574554	0.0129923	0.0252915	0.00140769	0.0386274	0.0507684	0.0791542	0.145836	0.0421114	0.0321267	0.012006	0.0159146	0.167084	0.0102311	0.0182381	0.0454574	0.0459473	0.0521403	0.0614414	0.131535	0.0674962	0.0140336	0.00982799	0.0192067	0.0181988	0.00933469	0.00254901	0.00643104	0.0651528	0.130937	0.0385158	0.0224478	0.010486	0.0249706	0.0402199	0.0901523	0.0209666	0.0364984	0.0347131	0.0826673	0.0876476	0.0909787	0.109998	0.0210531	0.00414987	0.119657	0.00736993	0.0693659	0.131324	0.0421899	0.0182255	0.0419766	0.00361633	0.356567	0.0589078	0.131567	0.305837	0.26564	0.0874214	0.016716	0.120212	0.0369789	0.0430727	0.347838	0.0725081	0.0107058	0.04488	0.0792746	0.209901	0.290054	0.046569	0.022321	0.022971	0.0217215	0.0360167	0.0681891	0.0567539	0.167466	0.0978461	0.168469	0.015433	0.56721	0.179771	0.282792	0.0433656	0.0292245	0.0117101	0.0295528	0.0725365	0.107454	0.0100065	0.0165248	0.276855	0.0821015	0.360736	0.120459	0.0401041	0.0296469	0.0815445	0.00428564	0.0349732	0.137779	0.122912	0.0213169	0.071162	0.0015942	0.0801462	0.0122729	0.280504	0.0414931	0.0985477	0.0900899	0.0347596	0.172885	0.0674678	0.0785554	0.026332	0.0876522	0.0242754	0.0318747	0.0175671	0.321942	0.0302189	0.234856	0.345122	0.698406	1.07847	1.87801	4	11.31315
1228000	-6394.15	-6405.474	11.32407	2	2.678159	0.0350427	0.137373	0.0247811	0.0207117	0.0258286	0.0123292	0.000746773	0.0385869	0.00577184	0.0128439	0.00443098	0.0164978	0.0172976	0.00918279	0.00723426	0.0742819	0.0511767	0.000235137	0.0474151	0.0496057	0.0162636	0.0417112	0.0667545	0.0190913	0.196408	0.0242418	0.0290649	0.0264438	0.0401331	0.137901	0.00592569	0.0344983	0.0126649	0.00311209	0.00940573	0.0268985	0.00728553	0.033728	0.0441031	0.0870506	0.0579906	0.065194	0.0150216	0.103576	0.00608826	0.222122	0.0149858	0.0215698	0.0513846	0.0420946	0.02054	0.105304	0.0426632	0.0400103	0.027732	0.0254051	0.0197608	0.0243981	0.0216008	0.00114773	0.00103535	0.17047	0.174713	0.096045	0.0391166	0.0225934	0.0731304	0.0190351	0.0403524	0.0176181	0.101943	0.0215163	0.207727	0.0754178	0.0567464	0.122917	0.0125541	0.010648	0.119459	0.00915449	0.0520905	0.0759917	0.0748293	0.0360886	0.0915496	0.0044625	0.394327	0.221408	0.0803167	0.209901	0.0214728	0.0137205	0.0365201	0.11895	0.156391	0.0415231	0.17298	0.0227394	0.0100953	0.0583663	0.0757387	0.128611	0.00713731	0.0327793	0.0140015	0.0755223	0.0464657	0.0639813	0.225813	0.058338	0.0495111	0.0210386	0.172197	0.00854858	0.657062	0.223281	0.381403	0.0454671	0.0037598	0.0240989	0.239715	0.0646941	0.169069	0.0300125	0.0365333	0.262583	0.0367129	0.439768	0.0880816	0.00957332	0.0287635	0.237542	0.0733149	0.00513776	0.1058	0.099726	0.078536	0.168878	0.00293342	0.152828	0.00269775	0.522648	0.34084	0.118736	0.0129871	0.0304418	0.00772705	0.0242761	0.0337766	0.0172911	0.151062	0.0708156	0.0803739	0.171345	0.236303	0.0604124	0.192699	0.362722	0.711993	1.08039	1.8449	4	12.38795
1229000	-6376.848	-6389.145	12.29742	2	1.828995	0.0439199	0.0812459	0.0267632	0.00738817	0.0617764	0.00495037	0.0203009	0.0172235	0.0132445	0.00853449	0.0226983	0.0276742	0.00861696	0.0300201	0.00600573	0.0409582	0.0774032	0.00033439	0.141062	0.00590332	0.0538929	0.0374236	0.0489332	0.0142028	0.0852485	0.0378332	0.0416782	0.122786	0.00654721	0.0589971	0.00806085	0.0396427	0.00708038	0.0041176	0.00217337	0.0252372	0.00668536	0.0121268	0.0853868	0.182414	0.148603	0.0851712	0.0112757	0.055673	0.0482472	0.144015	0.00379178	0.0083479	0.0441279	0.102002	0.044205	0.0486084	0.0595417	0.0729499	0.0146465	0.0285088	0.0252223	0.0123949	0.0337625	0.00535253	0.0024066	0.144376	0.217312	0.0462878	0.0139667	0.00958486	0.013849	0.0379835	0.0497446	0.0497603	0.0431785	0.0489457	0.162423	0.0923478	0.140066	0.122693	0.00238256	0.0784814	0.0858321	0.019482	0.0222906	0.0514343	0.0880855	0.0565601	0.07513	0.0136117	0.290319	0.0417109	0.211272	0.206043	0.194363	0.0133485	0.0683819	0.128228	0.123528	0.0442209	0.263529	0.00855623	0.0304619	0.0413572	0.0136001	0.135074	0.0151551	0.0696824	0.0411389	0.0766008	0.059563	0.105833	0.187381	0.0413447	0.0197118	0.0127818	0.0652706	0.0234591	0.616759	0.195208	0.275896	0.0571445	0.0165386	0.0173649	0.149876	0.113694	0.203716	0.0593694	0.0319288	0.332208	0.195554	0.561975	0.0283139	0.0235536	0.0914388	0.0866267	0.151153	0.00537314	0.139029	0.0466831	0.107152	0.146315	0.0199662	0.0731136	0.0235223	0.259445	0.188448	0.0771768	0.0658976	0.00772473	0.00169085	0.0430167	0.00151598	0.00332841	0.107002	0.0427546	0.0355706	0.0946832	0.386827	0.0603423	0.218567	0.27197	0.635503	1.06506	2.02747	4	12.10653
1230000	-6375.562	-6395.205	19.64339	2	2.244449	0.00647999	0.13262	0.0123083	0.049992	0.0506923	0.00643888	0.0457539	0.0399586	0.0607595	0.00153863	0.0303126	0.0357541	0.00616525	0.00567126	0.0104663	0.0634386	0.0486814	0.00295564	0.205342	0.0191471	0.0518476	0.00900398	0.0343803	0.0420734	0.124059	0.0187406	0.0247608	0.0547179	0.0188847	0.0181451	0.0149996	0.0481179	0.00529322	0.0130969	0.0111041	0.0139777	0.0145429	0.0251953	0.0468927	0.123357	0.0508663	0.0441319	0.0201415	0.0684864	0.0859496	0.177032	0.00078458	0.0225144	0.0460101	0.0495815	0.0416801	0.105381	0.0442821	0.0395632	0.0156136	0.0264509	0.0181391	0.0113514	0.0165964	0.00354445	0.000988901	0.0913488	0.160255	0.0832036	0.0315818	0.0171426	0.00656712	0.0148163	0.0568344	0.0178648	0.0621734	0.098766	0.103917	0.0779516	0.172759	0.127039	0.027623	0.056237	0.058299	0.0556048	0.150044	0.195278	0.0967029	0.0101311	0.0490431	0.0285897	0.497764	0.0221859	0.365976	0.122889	0.00570876	0.00833613	0.0449862	0.0603314	0.0558059	0.0479285	0.281862	0.00371663	0.0278497	0.0633384	0.198019	0.0108502	0.0769794	0.103382	0.0178948	0.0245174	0.0737792	0.159745	0.243354	0.0555189	0.0626526	0.00857963	0.248756	0.0120227	0.509278	0.0947273	0.384816	0.0666396	0.0203086	0.0239761	0.00871977	0.066548	0.047205	0.00727343	0.0858987	0.374013	0.101567	0.316527	0.0877661	0.0497556	0.0907336	0.114729	0.0328211	0.0182687	0.196303	0.0408407	0.11317	0.019197	0.029663	0.0328667	0.0175466	0.251419	0.254167	0.00644625	0.0828133	0.0281547	0.00972241	0.00814604	0.0343288	0.00179279	0.0774972	0.0115678	0.00941119	0.155586	0.298733	0.0963872	0.182176	0.320807	0.678722	1.07506	1.92542	4	11.65076
1231000	-6386.524	-6403.283	16.75961	2	1.809258	0.0279358	0.129167	0.0158908	0.000924076	0.00752057	0.0106702	0.00557659	0.0054909	0.0286151	0.0160529	0.0301469	0.0182235	0.0226086	0.0204932	0.00364071	0.0357391	0.058993	0.00955539	0.130839	0.0236254	0.0568272	0.024209	0.0719111	0.0241579	0.156036	0.0192921	0.0243202	0.0926282	0.0180603	0.0994065	0.00964697	0.0427513	0.00169409	0.00371131	0.00782928	0.040676	0.00905273	0.0571126	0.0287223	0.0837308	0.154702	0.0311972	0.0113188	0.00345185	0.371656	0.0728657	0.00267238	0.0295011	0.0176772	0.0612169	0.0120324	0.0469361	0.0395759	0.0587242	0.0311909	0.0338295	0.0292498	0.0223943	0.0259384	0.00360928	0.000226757	0.150216	0.144875	0.0629881	0.0412053	0.0183867	0.0297273	0.0176074	0.0641795	0.0427024	0.0371313	0.0275098	0.151105	0.0410659	0.0733615	0.0798393	0.0170421	0.0432759	0.111706	0.0242629	0.119367	0.143019	0.0562033	0.0273542	0.283411	0.0588275	0.486777	0.0215087	0.294135	0.25041	0.0624181	0.0569257	0.0522898	0.171381	0.0379133	0.0655209	0.222355	0.00413477	0.00767602	0.0314094	0.113114	0.0355232	0.0411581	0.0536629	0.105933	0.0451072	0.0687749	0.0710661	0.194989	0.131819	0.0894919	0.0625865	0.0932354	0.0221717	0.597895	0.0884631	0.222562	0.0788989	0.0150867	0.0118887	0.0347344	0.0951813	0.116523	0.0715524	0.0255471	0.38478	0.0553936	0.317262	0.0103219	0.0271178	0.0367178	0.118408	0.0250492	0.0812096	0.173059	0.183833	0.02559	0.0181115	0.0135952	0.166292	0.00487011	0.215899	0.301321	0.0195381	0.0143791	0.0164355	0.0751617	0.00188274	0.0404974	0.00779279	0.175446	0.00532344	0.0605608	0.0187159	0.292313	0.043654	0.308358	0.269391	0.633066	1.06439	2.03315	4	11.89053
1232000	-6380.833	-6403.026	22.19271	2	1.873642	0.0407916	0.0961506	0.0335267	0.000653397	0.0454068	0.010921	0.00264649	0.0490292	0.076796	0.0196538	0.0344514	0.0130963	0.00128008	0.00905384	0.0221576	0.0528136	0.043474	0.0107405	0.0107405	0.0637392	0.0208334	0.0772907	0.0229351	0.0431035	0.0591968	0.0188122	0.0320447	0.0177398	0.00239737	0.0745652	0.0471498	0.0327275	0.0102883	0.00220488	0.0050412	0.0331535	0.0160895	0.0529054	0.0314929	0.124572	0.107517	0.0798793	0.0106277	0.0867464	0.0342623	0.103052	0.0108967	0.0194052	0.0128569	0.095455	0.0849558	0.0576342	0.0530799	0.0474904	0.0137391	0.0126199	0.0259378	0.0287298	0.0196094	0.000475053	0.000345212	0.147452	0.195207	0.0980286	0.0131795	0.0134987	0.00620278	0.0238034	0.0507849	0.00309283	0.00487211	0.0101317	0.127451	0.0670954	0.00400578	0.105639	0.0184126	0.00920525	0.105913	0.00655836	0.169738	0.050499	0.0573417	0.0327314	0.0951564	0.0829746	0.352955	0.141024	0.275269	0.207847	0.0917973	0.00599092	0.0252128	0.121985	0.0783718	0.0470415	0.386706	0.0117155	0.0365134	0.0268806	0.186042	0.0952093	0.111662	0.0228668	0.089953	0.0227434	0.0260657	0.0256318	0.131888	0.0193597	0.111207	0.0678358	0.101177	0.0147189	0.508405	0.0057004	0.443632	0.0350638	0.0360118	0.013827	0.112887	0.0528391	0.155292	0.0338841	0.0188325	0.270753	0.0515135	0.431641	0.0393465	0.00625066	0.0723145	0.0888322	0.0622644	0.087171	0.156883	0.0188038	0.0827108	0.0940505	0.0140065	0.0343187	0.00852694	0.211211	0.133419	0.146048	0.00322404	0.00882429	0.188965	0.0143836	0.0508927	0.0145988	0.132451	0.000584047	0.0524689	0.0243793	0.334001	0.159381	0.271745	0.27771	0.640867	1.06648	2.01494	4	11.28397
1233000	-6368.873	-6387.863	18.99044	2	2.211835	0.00601124	0.119343	0.0178508	0.013897	0.0366086	0.0249921	0.015898	0.00983966	0.0388132	0.00366783	0.0135737	0.0358503	0.00382226	0.0179597	0.00160623	0.0262373	0.0349928	0.0176311	0.027191	0.0861353	0.0370575	0.0622774	0.0711565	0.0248523	0.104029	0.0166056	0.0220267	0.0278247	0.0459845	0.0846347	0.00981565	0.00383081	0.0073302	0.00421354	0.00850915	0.043399	0.0263781	0.0297259	0.0479596	0.145746	0.172004	0.045685	0.0273099	0.00994408	0.122333	0.10312	0.00832231	0.0493594	0.025456	0.0908578	0.0713704	0.0444741	0.00452595	0.0718944	0.0138031	0.0106216	0.0268924	0.0195777	0.0158426	0.000501556	0.00149084	0.0953303	0.221332	0.0709905	0.0222643	0.0140044	0.0293914	0.028771	0.102841	0.0691207	0.0551083	0.0356041	0.0879679	0.0534117	0.000404304	0.172557	0.0341229	0.00240346	0.0918041	0.0069231	0.0232542	0.0723832	0.0766162	0.00808827	0.0488406	0.069204	0.280115	0.236685	0.281838	0.296137	0.145491	0.0446451	0.0104465	0.0565978	0.0980991	0.114882	0.303903	0.00343929	0.0156145	0.00737002	0.057973	0.216821	0.0956927	0.0543069	0.0482014	0.0409527	0.107057	0.000859463	0.0909953	0.0726618	0.0995618	0.0134467	0.114135	0.0199785	0.798935	0.0903913	0.385435	0.0387136	0.011106	0.0176879	0.119625	0.0684241	0.0893832	0.053757	0.0441628	0.324665	0.0182719	0.51614	0.0152685	0.0905375	0.0525225	0.0965237	0.152085	0.0624742	0.141907	0.0263484	0.0737138	0.0320091	0.0359876	0.120442	0.00959215	0.257617	0.0648283	0.0691532	0.0249653	0.0291024	0.118085	0.0115345	0.0549707	0.0881382	0.146975	0.0469829	0.0444488	0.0171429	0.189404	0.185614	0.211079	0.317315	0.675802	1.07449	1.9324	4	11.77746
1234000	-6380.024	-6401.536	21.51271	2	1.796667	0.0187397	0.10113	0.014654	0.0209809	0.0331269	0.0281348	0.00436655	0.00131858	0.0114137	0.00947076	0.00572601	0.0141141	0.00277789	0.0150145	0.00661064	0.0295266	0.0345332	0.0145652	0.0932967	0.0628773	0.0277313	0.0427702	0.0669743	0.00968887	0.0845854	0.00794979	0.0539883	0.0334869	0.0182745	0.0546066	0.0344904	0.0437324	0.00282337	0.00264705	0.00671385	0.0334596	0.00393215	0.0677298	0.0181656	0.0684496	0.118811	0.0523973	0.00698662	0.126571	0.019234	0.0540065	0.00328781	0.0173317	0.0209799	0.0203056	0.0532769	0.0516337	0.0320477	0.0749796	0.0120796	0.0130367	0.027849	0.029963	0.0217208	0.0106708	0.000720451	0.123092	0.156487	0.0412879	0.0350071	0.00995716	0.0305511	0.0130567	0.107053	0.00419245	0.0630525	0.0308289	0.0704578	0.0694412	0.000428337	0.0993651	0.01056	0.0727959	0.0531001	0.0111905	0.0781077	0.139672	0.0993717	0.0325762	0.0398601	0.0878389	0.325644	0.129097	0.218918	0.256694	0.224784	0.0273711	0.0336802	0.00266438	0.0733632	0.0733968	0.191133	0.0121836	0.0277027	0.00925138	0.0296143	0.144309	0.0902109	0.0299159	0.0614973	0.0415747	0.0849451	0.00118247	0.0687001	0.0766586	0.0737626	0.0117657	0.230067	0.0113084	0.691508	0.235092	0.367396	0.0892993	0.0218681	0.00201537	0.0619908	0.0459067	0.142757	0.0150964	0.00477776	0.307029	0.0707032	0.397194	0.0564435	0.24516	0.102251	0.181499	0.0107529	0.0419938	0.168645	0.0588651	0.103082	0.0242451	0.0171486	0.0278462	0.00387749	0.20209	0.0823435	0.0421253	0.0242298	0.00558602	0.0871294	0.0283167	0.0424539	0.0840139	0.124237	0.0179575	0.0293233	0.00804021	0.432916	0.0818578	0.19112	0.267733	0.63149	1.06396	2.03682	4	10.99138
1235000	-6378.683	-6393.586	14.90308	2	2.052341	0.0176006	0.113889	0.0311	0.0137866	0.0654965	0.00516581	0.00060225	0.000433335	0.0229989	0.00512581	0.00938468	0.0148647	0.0100842	0.0153393	0.00718375	0.0553164	0.0632773	0.00209356	0.0959967	0.0124114	0.00755251	0.0336523	0.11344	0.0203929	0.131409	0.0145008	0.0312642	0.136852	0.0532777	0.111911	0.00592423	0.0098701	0.00738575	0.00543166	0.00424681	0.0175756	0.00153757	0.0175938	0.0228943	0.162003	0.0521107	0.0236715	0.13618	0.249943	0.0550959	0.19668	0.0134451	0.0100045	0.0243454	0.0642293	0.0536492	0.0968202	0.022	0.0344419	0.00542153	0.0248377	0.0280306	0.0143649	0.00591573	0.000229613	0.0062942	0.0949081	0.11531	0.0453976	0.0237523	0.015765	0.00541149	0.0343684	0.0809289	0.0082915	0.0925206	0.0184675	0.0619773	0.0831719	0.15626	0.112276	0.0127271	0.0115655	0.200074	0.0193017	0.0295146	0.11941	0.0684227	0.0692835	0.0603829	0.0144484	0.423864	0.194876	0.193546	0.261454	0.105931	0.0882064	0.0682717	0.130745	0.0284566	0.0803475	0.135113	0.00921792	0.0498022	0.0870163	0.0613128	0.0434897	0.104898	0.0144834	0.0347341	0.00519228	0.0379106	0.0603002	0.160366	0.0342042	0.0495684	0.0118279	0.0856839	0.0198714	0.870885	0.185527	0.376611	0.143358	0.0126883	0.0044698	0.182383	0.0527304	0.176237	0.0130083	0.059656	0.334329	0.127034	0.385681	0.0981083	0.00694863	0.0753336	0.118936	0.0411222	0.0477776	0.123189	0.128013	0.206848	0.0690038	0.0148603	0.0658362	0.0113752	0.269997	0.0423294	0.254373	0.0129422	0.0133092	0.0542454	0.0182445	0.0527952	0.0576443	0.15304	0.00777669	0.00673215	0.0173611	0.415623	0.0092237	0.163406	0.299444	0.660467	1.07125	1.96884	4	12.2042
1236000	-6395.348	-6400.712	5.364644	2	1.749993	0.0748462	0.127444	0.0208563	0.0100312	0.0601523	0.00384481	0.00276852	0.0271471	0.00742125	0.00317234	0.0207597	0.0218306	0.0046162	0.013019	0.00446757	0.0364939	0.0595647	0.00070106	0.205979	0.0782457	0.00199649	0.0687567	0.106063	0.0149323	0.114768	0.0281112	0.0282929	0.0140614	0.0199743	0.0341546	0.00647574	0.0126469	0.00664498	0.00571509	0.00307994	0.0287633	0.0109181	0.0182243	0.0146371	0.0698783	0.0626248	0.0349068	0.086223	0.181144	0.0213181	0.0849883	0.0076854	0.00198566	0.0130689	0.0715442	0.0371905	0.200601	0.0670556	0.0274014	0.00271342	0.0269274	0.0298444	0.0177785	0.0181124	0.00145572	0.000911855	0.0804374	0.222461	0.0873989	0.0327471	0.0183019	0.0194118	0.023697	0.0441488	0.0339186	0.0750907	0.0567631	0.144998	0.0427393	0.0710942	0.140919	0.0117719	0.0602271	0.106922	0.00535256	0.0190703	0.171358	0.0899325	0.0366981	0.0889062	0.00285377	0.284803	0.183416	0.115231	0.149102	0.20998	0.0801739	0.033456	0.0956903	0.0287698	0.0679743	0.169924	0.0342092	0.0108724	0.0208689	0.0721816	0.200602	0.0789091	0.0403856	0.0218684	0.00505635	0.0339484	0.0481931	0.0437262	0.164223	0.131568	0.0210121	0.0809583	0.0431169	0.820619	0.0683244	0.434511	0.133215	0.0198722	0.0274906	0.0285109	0.0366143	0.0620194	0.0267472	0.0460886	0.363064	0.0298463	0.399652	0.0190792	0.0277458	0.107619	0.161347	0.0377412	0.0653044	0.159623	0.188717	0.321796	0.106683	0.049336	0.0179832	0.00557915	0.4069	0.181296	0.125461	0.0673979	0.0145347	0.08775	0.0270282	0.0532429	0.0308432	0.366007	0.00874635	0.0667434	0.0172129	0.304964	0.169698	0.357182	0.261489	0.625491	1.06226	2.05076	4	12.59451
1237000	-6371.844	-6395.948	24.10458	2	2.046702	0.0795546	0.14125	0.0329376	0.0473978	0.040954	0.00743166	0.0296536	0.00264871	0.0233428	0.00414515	0.00638471	0.0163656	0.0181895	0.014159	0.00160881	0.0432353	0.0327253	0.0163879	0.137909	0.00648622	0.0390742	0.055034	0.115122	0.0284339	0.0437495	0.0247369	0.0110946	0.0699368	0.0264412	0.0165306	0.0115391	0.0399221	0.0452623	0.00230586	0.0102989	0.0128042	0.022035	0.0326486	0.0339373	0.160778	0.136271	0.0370794	0.00548212	0.0724428	0.132739	0.225357	0.00598384	0.0240385	0.0421401	0.0587877	0.0297193	0.153439	0.0305864	0.0495873	0.028897	0.0200083	0.036146	0.0181488	0.0155078	0.000737428	0.0039095	0.0836638	0.227337	0.0507685	0.0333259	0.0282506	0.0288529	0.0112716	0.0623693	0.0937184	0.0499907	0.0894565	0.190663	0.0779057	0.0952959	0.162645	0.0146055	0.0489787	0.111494	0.00261778	0.00889427	0.0859547	0.118336	0.0114008	0.136199	0.0207241	0.332177	0.155346	0.124953	0.116779	0.17372	0.0937444	0.0460768	0.0765689	0.123671	0.0249863	0.294624	0.0380896	0.00285048	0.0497387	0.0345656	0.117106	0.0794722	0.00354808	0.00700324	0.0120154	0.031812	0.0685162	0.170065	0.0294539	0.00428693	0.0123999	0.0546859	0.0092887	0.473343	0.105668	0.330922	0.0841115	0.0155707	0.0396107	0.0275896	0.0518071	0.0762512	0.0261095	0.0329034	0.393369	0.15411	0.265368	0.0436169	0.148772	0.0242969	0.0742425	0.107989	0.0244349	0.144812	0.0107579	0.242502	0.0384366	0.011687	0.0898378	0.00833284	0.232693	0.285065	0.0944268	0.0112765	0.0140184	0.217822	0.0149766	0.026359	0.0625692	0.0897438	0.00703644	0.0367622	0.0158738	0.324714	0.251412	0.202013	0.298787	0.65989	1.07112	1.97021	4	11.69694
1238000	-6367.813	-6392.125	24.31197	2	2.042571	0.0626093	0.0721239	0.00169097	0.0122886	0.0382888	0.023284	0.00683371	0.00308209	0.06303	0.00542436	0.0192871	0.0295264	0.0170167	0.00833303	0.00503278	0.0367649	0.0532849	0.00165716	0.103573	0.0908488	0.0705491	0.124503	0.098198	0.0587099	0.0437438	0.00337784	0.0419559	0.037851	0.0474395	0.082038	0.0018314	0.0208449	0.00753387	0.00275174	0.00374089	0.026764	0.0581974	0.0168242	0.0015888	0.150258	0.0759942	0.0583801	0.0105509	0.0689347	0.0610605	0.113065	0.0129967	0.0385201	0.0137814	0.0940968	0.0103576	0.0684003	0.041771	0.0593549	0.0366992	0.0241609	0.0277924	0.0170669	0.0311404	0.000399312	0.00073001	0.0727753	0.259229	0.0346708	0.0309787	0.00436426	0.0260335	0.0152863	0.0440283	0.0195282	0.0708215	0.0112436	0.110694	0.0708363	0.0955343	0.126512	0.0249419	0.0151393	0.0888007	0.024313	0.0221542	0.167766	0.0801922	0.001481	0.0592351	0.0324704	0.34262	0.0198609	0.109123	0.105195	0.136784	0.0560565	0.0328113	0.0805996	0.179333	0.0638826	0.235409	0.0150962	0.00943005	0.0395337	0.0594483	0.119522	0.065921	0.0367929	0.00196602	0.077948	0.174734	0.0150644	0.0775754	0.00358378	0.0118453	0.00725512	0.029929	0.0107129	0.628133	0.188518	0.329228	0.155879	0.0095698	0.0244106	0.0340072	0.0256542	0.114041	0.0291382	0.0162047	0.279656	0.0254341	0.355523	0.0667449	0.208143	0.0429108	0.0782186	0.0410318	0.0642296	0.141762	0.0627487	0.24975	0.0521808	0.0215214	0.1155	0.0264436	0.115207	0.112769	0.0584187	0.0217002	0.0127388	0.0889074	0.0869261	0.0527583	0.0131414	0.126053	0.0398012	0.0312423	0.00722863	0.350874	0.0938018	0.207973	0.298304	0.659466	1.07102	1.97121	4	10.85112
