Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
865000	-1825.369	-1888.432	63.06344	10	2.109756	0.339173	0.0685889	0.0141744	0.108827	0.0271223	0.0350587	0.0370261	0.05162	0.109276	0.314934	0.0999935	0.0260841	0.015152	0.103402	0.0638105	0.0485656	0.0184262	0.0432615	0.0264713	0.0097692	0.0134539	0.00291306	0.230169	0.132546	0.00272308	0.000298108	0.0240155	0.0487402	0.087155	0.221024	0.0410954	0.0271925	0.100516	0.798864	0.00904357	0.0991373	0.256447	0.1147	0.0469971	0.133064	0.580283	0.251167	0.0451578	0.0506948	0.00625328	0.0811704	0.239967	0.0293972	0.0179005	0.0160118	0.0586761	0.0436761	0.183186	0.0123886	0.0906544	0.00907183	0.136878	0.013552	0.0867417	0.144715	0.0612028	0.0736402	0.299216	0.306034	0.6662	1.07251	1.95526	5	6.482431
866000	-1826.242	-1891.836	65.59362	10	1.524636	0.194768	0.189285	0.0897771	0.0485548	0.0488003	0.0788736	0.050802	0.0263983	0.089573	0.255229	0.0144624	0.040255	0.0412951	0.0492495	0.0150566	0.0172788	0.0384338	0.0195013	0.0520961	0.010959	0.0108675	0.0452666	0.24837	0.23749	0.00285627	0.0219478	0.0314853	0.0514899	0.137385	0.170961	0.0508689	0.0754367	0.140557	0.18423	0.0611466	0.186937	0.0561074	0.0420059	0.0539777	0.0117098	0.733709	0.366088	0.00872327	0.131459	0.227715	0.0276064	0.069275	0.0438042	0.0550074	0.0917104	0.145033	0.000291366	0.045805	0.0548584	0.283616	0.0673589	0.16526	0.176374	0.00638289	0.0030302	0.13636	0.0386736	0.123813	0.229103	0.592606	1.05184	2.12645	5	6.193699
867000	-1833.445	-1903.581	70.13579	10	0.7656859	0.17698	0.0493318	0.0816767	0.0699807	0.0104048	0.0462275	0.01545	0.0242602	0.0354435	0.182958	0.0964856	0.00493893	0.00931827	0.119563	0.0237159	0.00123374	0.022815	0.0297393	0.074781	0.0221256	0.0487259	0.0404731	0.166927	0.168192	0.00167327	0.0165378	0.113425	0.093477	0.0432286	0.0876873	0.00187551	0.0967712	0.159091	0.0369401	0.0702949	0.188587	0.0268847	0.056158	0.0546491	0.214092	0.483432	0.380296	0.305741	0.0400806	0.0391543	0.0746773	0.000379706	0.60485	0.0113646	0.0777211	0.0348757	0.00981888	0.0876746	0.306201	0.0581349	0.0267725	0.0891971	0.0967724	0.189288	0.027119	0.0546565	0.0980687	0.236021	0.0882391	0.392943	0.946974	2.57184	5	6.115416
868000	-1820.344	-1887.484	67.14066	10	1.188351	0.38344	0.0916263	0.0694735	0.106872	0.000289005	0.0552413	0.0286599	0.0215196	0.0613867	0.0787135	0.0660467	0.00289359	0.0233123	0.12158	0.0449371	0.0180741	0.0051899	0.0198624	0.0570534	0.0774508	0.0171682	0.0219022	0.121665	0.127373	0.00613549	0.00126239	0.0943838	0.087203	0.0768306	0.172478	0.062118	0.0251798	0.146161	0.0369635	0.00170332	0.132649	0.133255	0.312033	0.0647443	0.19961	0.825159	0.189044	0.206815	0.124271	0.0343491	0.0937269	0.00543651	0.120991	0.243516	0.155692	0.0867692	0.0180484	0.0537902	0.0101946	0.197207	0.0875235	0.12678	0.0212039	0.0350454	0.0390985	0.0529908	0.03786	0.227755	0.172936	0.526869	1.02534	2.27486	5	6.167709
869000	-1816.275	-1884.998	68.72245	10	0.9296782	0.230228	0.0600394	0.0366347	0.0243972	0.018496	0.0387273	0.0740952	0.0743291	0.0311508	0.189322	0.092698	0.00684978	0.00675784	0.118047	0.0901088	0.0167282	0.0212634	0.0187977	0.0298934	0.00164289	0.0879597	0.0147626	0.137986	0.136793	0.00740675	0.0133983	0.0132457	0.11989	0.0783438	0.0872888	0.0163668	0.0666416	0.165973	0.021677	0.309786	0.154667	0.0741195	0.0672098	0.0364559	0.0965126	0.477617	0.173681	0.0712606	0.00341119	0.0227027	0.071983	0.0278583	0.362817	0.0317141	0.075293	0.0109044	0.00196438	0.316357	0.269385	0.032712	0.00836649	0.0894718	0.122834	0.0438263	0.0548968	0.0971359	0.0367031	0.263642	0.122718	0.454544	0.987295	2.43544	5	5.553229
870000	-1824.123	-1887.522	63.39912	10	1.495075	0.357248	0.16364	0.0790729	0.0673331	0.0290806	0.0766213	0.0952765	0.0245319	0.0344222	0.157604	0.0937296	0.00727714	0.0515783	0.0467696	0.0110792	0.0252563	0.00561088	0.10874	0.0585404	0.0686183	0.0712142	0.0299747	0.181252	0.107072	0.0826888	0.0527927	0.0904519	0.00454377	0.109359	0.106493	0.0607184	0.0737188	0.1318	0.609646	0.116616	0.171508	0.0681579	0.132341	0.0146169	0.0734017	0.399734	0.301227	0.149951	0.0467451	0.275279	0.0506882	0.210165	0.0575638	0.149723	0.0489904	0.0245096	0.00797199	0.196481	0.226251	0.0402823	0.147213	0.0183037	0.0193568	0.077839	0.0973494	0.000112285	0.0631143	0.35962	0.224561	0.587735	1.05013	2.13757	5	6.818868
871000	-1827.415	-1884.842	57.42691	10	0.7429691	0.203168	0.0813377	0.0140144	0.104974	0.00519156	0.0850028	0.0679572	0.00520802	0.0198358	0.086286	0.0796285	0.0398031	0.108887	0.0926798	0.0240918	0.0133893	0.0152839	0.0114163	0.0128477	0.0194881	0.0290888	0.0339187	0.196584	0.222822	0.0034499	0.0166473	0.0941571	0.0181012	0.242426	0.140005	0.0538543	0.0408454	0.0981944	0.100558	0.0685247	0.190076	0.0737329	0.0480541	0.131329	0.0328421	0.509248	0.283337	0.0080879	0.0328063	0.0208789	0.137112	0.347218	0.0091906	0.293607	0.149354	0.714266	0.024367	0.0502222	0.204889	0.000795913	0.142878	0.0225928	0.0780169	0.178931	0.153088	0.334573	0.123871	0.382186	0.08338	0.383118	0.939807	2.59369	5	7.127215
872000	-1847.804	-1910.524	62.71905	10	1.78946	0.127678	0.159757	0.0675849	0.099441	0.0115792	0.0867121	0.0123299	0.0517835	0.0877287	0.147667	0.0861402	0.013857	0.141358	0.0606599	0.0724342	0.0305885	0.0359884	0.183067	0.00442487	0.0173703	0.0613641	0.0296464	0.0560942	0.351349	0.0144168	0.00895585	0.052441	0.228184	0.100543	0.0861842	0.0700829	0.0511587	0.197603	0.161568	0.181305	0.201493	0.0537208	0.115784	0.0438427	0.184343	0.470563	0.360248	0.0212692	0.0056926	0.0466564	0.0848943	0.0299442	0.0295283	0.250733	0.0278586	0.190784	0.0433883	0.0701386	0.00640633	0.165455	0.000605145	0.170307	0.0567938	0.014833	0.123985	0.216035	0.091815	0.383906	0.266778	0.630579	1.0637	2.03894	5	6.610069
873000	-1829.703	-1885.917	56.21391	10	2.100642	0.158341	0.128217	0.00660226	0.0394738	0.00506892	0.0751214	0.076186	0.000755511	0.0201628	0.141102	0.0869908	0.0268006	0.136888	0.185825	0.0522194	0.0200889	0.00947999	0.0484555	0.0250129	0.00447982	0.0223183	0.0576718	0.241091	0.173853	0.00129625	0.00708276	0.0167914	0.00913592	0.127443	0.109633	0.0430003	0.02433	0.144738	0.121946	0.0483627	0.218096	0.00331708	0.0433922	0.0267335	0.494817	0.0385429	0.364188	0.037875	0.0352446	0.504476	0.0318478	0.0239414	0.10554	0.0366595	0.110599	0.0885388	0.122262	0.103857	0.251964	0.0269097	0.0748261	0.404612	0.152611	0.00832059	0.121288	0.102556	0.129253	0.0579803	0.305	0.665306	1.07232	1.95738	5	6.116215
874000	-1835.133	-1896.246	61.11247	10	1.719993	0.117308	0.119691	0.0090366	0.082013	0.0249918	0.0483358	0.0519184	0.0221968	0.0233237	0.17049	0.0366352	0.0673768	0.0919103	0.0939723	0.00607668	0.0028686	0.0355406	0.0617642	0.0152741	0.00271347	0.0751386	0.029445	0.32899	0.185904	0.00157188	0.00922956	0.0341144	0.243473	0.127326	0.514455	0.0277518	0.0307894	0.196311	0.0391144	0.0864423	0.208806	0.0307186	0.0332995	0.0842439	0.428612	0.0738402	0.344898	0.0262029	0.086842	0.138462	0.576441	0.108496	0.133021	0.0916069	0.0525034	0.0276993	0.145884	0.0490517	0.117682	0.402613	0.0999667	0.396963	0.0186348	0.238994	0.0599878	0.034792	0.0827539	0.0585104	0.257395	0.621501	1.0611	2.06001	5	7.16502
875000	-1837.722	-1902.68	64.95805	10	1.013123	0.012031	0.159009	0.0424696	0.0982489	0.00994415	0.0934627	0.0323969	0.0508711	0.0665215	0.280011	0.0133758	0.0764242	0.0478942	0.0257454	0.00938779	0.0160562	0.0199409	0.00862439	0.0193805	0.00434233	0.131738	0.0557478	0.0728566	0.195996	0.0296208	0.00507002	0.0287666	0.0155916	0.10883	0.0951054	0.0590882	0.0460004	0.0861313	0.0318824	0.0784729	0.191786	0.0966948	0.0541482	0.0779434	0.0205205	0.0574387	0.44852	0.00919557	0.292018	0.103595	0.705174	0.0799734	0.0365706	0.385352	0.0133855	0.066438	0.154143	0.397119	0.00922613	0.00571722	0.343931	0.167765	0.0402857	0.407105	0.0313233	0.0275236	0.0989847	0.0883198	0.139565	0.480661	1.00214	2.37763	5	6.537234
876000	-1823.741	-1894.479	70.73862	10	0.8304878	0.190213	0.0947666	0.0248995	0.165935	0.0033265	0.0407156	0.0579087	0.0154876	0.0662592	0.12847	0.117491	0.0202969	0.0740403	0.00168332	0.0622323	0.0171847	0.0104882	0.0656945	0.0128998	0.0148829	0.121319	0.0223127	0.225831	0.187867	0.0657548	0.00625385	0.0374571	0.0772778	0.201415	0.131604	0.0410006	0.0250805	0.189353	0.0271612	0.0845645	0.0883642	0.109657	0.0427793	0.132389	0.0373096	0.0832992	0.00583244	0.0667181	0.0859064	0.0825692	0.676666	0.0325848	0.0354205	0.0288619	0.323444	0.106644	0.0056219	0.385577	0.0278908	0.30567	0.284514	0.0322072	0.0739775	0.0549056	0.30088	0.0663138	0.014692	0.0529609	0.102028	0.419125	0.965057	2.51379	5	6.172783
877000	-1836.541	-1897.992	61.45087	10	1.233986	0.106969	0.349354	0.0366163	0.128602	0.00283692	0.0801695	0.025486	0.0211655	0.0524343	0.171339	0.0927431	0.00192754	0.0318315	0.0678759	0.0174022	0.075398	0.0162098	0.0326086	0.0321649	0.0510085	0.100271	0.0306825	0.102294	0.150172	0.0478687	0.0100651	0.0971897	0.0143132	0.0835011	0.0309783	0.01319	0.153799	0.150077	0.367441	0.0172335	0.159977	0.0444752	0.161963	0.0217293	0.276223	0.0496582	0.124224	0.0346165	0.0683622	0.223999	0.906632	0.0189415	0.0564777	0.0127945	0.338079	0.0567199	0.0746321	0.0249759	0.101707	0.0398379	0.257975	0.0598737	0.226134	0.065246	0.239771	0.108689	0.0132063	0.0376815	0.181158	0.537325	1.03006	2.25146	5	6.567818
878000	-1818.784	-1885.51	66.7263	10	0.8934175	0.0722996	0.209566	0.0548465	0.038651	0.00638491	0.0476915	0.0441578	0.0239102	0.0236185	0.172492	0.0917133	0.0150781	0.0259369	0.0355315	0.0107322	0.0104157	0.0316696	0.0671344	0.0228296	0.00203005	0.0752027	0.0137871	0.127147	0.0869624	0.0247832	0.00860808	0.0112808	0.0282303	0.212003	0.193387	0.00632294	0.0446684	0.127323	0.0768739	0.0569132	0.188309	0.0126137	0.822885	0.0662781	0.101527	0.036796	0.0332697	0.129978	0.00683056	0.319672	0.583253	0.0563367	0.0356299	0.0435017	0.215763	0.0176483	0.166325	0.0106566	0.0464945	0.0435168	0.0355339	0.00475065	0.0834508	0.172246	0.316519	0.173028	0.0431869	0.0648061	0.115228	0.442193	0.979822	2.46276	5	5.930987
879000	-1821.32	-1883.332	62.01201	10	1.070661	0.20809	0.0624458	0.0838041	0.103496	0.027656	0.0378855	0.0339078	0.0406352	0.00816543	0.0498516	0.123338	0.0458882	0.0887703	0.0707512	0.0136225	0.0234038	0.056607	0.031008	0.0378108	0.0119277	0.0456412	0.0517861	0.0743155	0.157502	0.0361211	0.0142224	0.00694045	0.051503	0.173325	0.275716	0.0501839	0.0432297	0.12856	0.182641	0.0755193	0.248177	0.0427361	0.0279967	0.104372	0.110003	0.00721306	0.0685908	0.0380552	0.0314969	0.175252	1.21144	0.302046	0.0403873	0.0167027	0.0686102	0.0214616	0.0612597	0.407588	0.0502343	0.0524373	0.00770584	0.10643	0.391683	0.131414	0.597563	0.0392008	0.0590161	0.157392	0.150833	0.497007	1.01079	2.34137	5	7.102735
880000	-1819.918	-1886.311	66.39286	10	0.756485	0.315317	0.00260229	0.0566619	0.0631342	0.00256398	0.037854	0.102904	0.0445319	0.0536727	0.0940556	0.199997	0.0236723	0.0371792	0.0736828	0.0510521	0.0335887	0.00762836	0.0831436	0.024364	0.0281272	0.0506028	0.0356326	0.11525	0.196799	0.0330282	0.0222748	0.0523794	0.0319416	0.118939	0.267505	0.0780417	0.117479	0.113397	0.0423562	0.192419	0.185082	0.169685	0.118821	0.0130993	0.0551175	0.0609618	0.00723277	0.0932013	0.0674542	0.0406641	0.961174	0.00257425	0.0550261	0.0811804	0.0311815	0.0840635	0.0731247	0.037938	0.00158031	0.0867874	0.0313217	0.0564722	0.22522	0.00593101	0.292683	0.618962	0.128699	0.0131431	0.0862718	0.389006	0.944128	2.58059	5	6.402159
881000	-1816.596	-1885.424	68.82785	10	0.7496622	0.133422	0.16564	0.0456305	0.0350694	0.00211826	0.0592854	0.0435548	0.0444979	0.0648098	0.0977127	0.183282	0.00144184	0.0139823	0.107405	0.0263465	0.0143482	0.0169091	0.022619	0.025074	0.00348105	0.0254617	0.0437101	0.122456	0.111112	0.00490489	0.0053414	0.0610253	0.214314	0.0815425	0.325125	0.0783264	0.0428999	0.0475672	0.164784	0.098127	0.125233	0.0333879	0.0948694	0.0410014	0.148915	0.0599447	0.230124	0.115329	0.124815	0.216543	0.721769	0.0329852	0.0592897	0.310888	0.0181749	0.268656	0.0253632	0.0609366	0.0663892	0.0619595	0.050701	0.111521	0.468595	0.00913011	0.00486836	0.119398	0.101884	0.0426015	0.0848123	0.38605	0.941968	2.58717	5	6.258599
882000	-1827.963	-1889.949	61.98582	10	0.8820538	0.249381	0.254596	0.00276294	0.115687	0.0279561	0.0377322	0.0658646	0.0157643	0.015482	0.119866	0.00781844	0.0856864	0.00201244	0.19647	0.015867	0.0715387	0.0270509	0.0610852	0.0842402	0.000256487	0.0340727	0.0922199	0.158123	0.18224	0.0116313	0.0242879	0.0789487	0.0336945	0.0913813	0.202878	0.010504	0.0713304	0.198506	0.0662378	0.0671887	0.154934	0.147583	0.0279074	0.0527023	0.0151433	0.0811162	0.34744	0.178008	0.112956	0.0665328	0.861125	0.217995	0.191035	0.109654	0.0797872	0.129744	0.0138503	0.0226002	0.00253985	0.0320139	0.074542	0.0533238	0.1306	0.115972	0.0048165	0.547971	0.0605026	0.114289	0.112862	0.438186	0.977333	2.47162	5	6.727045
883000	-1823.276	-1891.305	68.02856	10	1.479022	0.0538782	0.19975	0.016185	0.101478	0.0314815	0.0667276	0.081721	0.0544226	0.089825	0.17778	0.0668995	0.106757	0.044298	0.145478	0.0321316	0.0250785	0.0235948	0.0319874	0.029551	0.0127842	0.030263	0.0445061	0.212391	0.264783	0.00363286	0.00695076	0.014285	0.0278137	0.158471	0.126599	0.0359534	0.145212	0.122797	0.0647134	0.181549	0.177272	0.111982	0.0776282	0.0712805	0.0666902	0.0935506	0.305438	0.107117	0.0418906	0.0597143	0.759317	0.147728	0.217042	0.053011	0.193374	0.0333649	0.019891	0.0523383	0.132443	0.268113	0.000467039	0.0477627	0.149058	0.0868215	0.0486685	0.319664	0.0395856	0.0289749	0.222064	0.585027	1.04917	2.14374	5	6.541918
884000	-1818.702	-1885.765	67.06296	10	0.9529858	0.21237	0.0465829	0.0247359	0.107585	0.00811192	0.0500607	0.0812106	0.0550771	0.0500641	0.114211	0.069279	0.0171672	0.0255725	0.0519975	0.0280388	0.0434968	0.046712	0.0227209	0.0284733	0.00270536	0.0146681	0.0478834	0.242475	0.227016	0.032727	0.0158388	0.0528404	0.0306111	0.159733	0.172324	0.044072	0.000619848	0.150897	0.16151	0.0203745	0.175037	0.129606	0.0509475	0.0757108	0.0652247	0.0502628	0.291481	0.0503048	0.300313	0.0127076	0.485069	0.0779705	0.0365787	0.0279474	0.0616427	0.134507	0.0365169	0.0322354	0.257985	0.0912564	0.0164444	0.041419	0.242132	0.0143938	0.0240096	0.392176	0.107431	0.0414009	0.12748	0.46215	0.991751	2.41862	5	5.782475
885000	-1834.017	-1893.066	59.04857	10	1.619901	0.226912	0.186207	0.0545914	0.165486	0.0205123	0.0493321	0.0554123	0.00921074	0.0554954	0.108167	0.0398781	0.0637759	0.168113	0.013831	0.0291811	0.0511126	0.0043716	0.0236568	0.0221955	0.00312878	0.0468759	0.034808	0.232736	0.153769	0.0145584	0.00266415	0.00873757	0.0276656	0.189013	0.156511	0.0717891	0.0520911	0.120634	0.0792763	0.0536082	0.127871	0.0452933	0.0136779	0.500137	0.25871	0.207468	0.403515	0.054837	0.081811	0.0356123	0.0493401	0.152305	0.216793	0.352189	0.0539226	0.0306096	0.172226	0.14287	0.103877	0.0485581	0.0429426	0.119564	0.297351	0.0623543	0.0495693	0.110789	0.584911	0.0221999	0.243265	0.607369	1.05675	2.09262	5	6.936612
886000	-1824.723	-1892.687	67.96319	10	0.7247674	0.292026	0.188216	0.00434808	0.14341	0.0277409	0.0391842	0.0649037	0.00630757	0.0238102	0.183828	0.0727898	0.00786187	0.0848733	0.00670651	0.00829299	0.0150903	0.0459905	0.00255529	0.0188159	0.0347868	0.114666	0.0564382	0.161701	0.17307	0.0404567	0.0140888	0.12936	0.000623329	0.132115	0.110176	0.0616932	0.0359233	0.125754	0.0401512	0.0160835	0.113954	0.161847	0.124064	0.0843352	0.00921541	0.441499	0.404782	0.0677326	0.0339564	0.181594	0.117687	0.0312062	0.363696	0.0828971	0.0553253	0.129629	0.034729	0.152334	0.0509482	0.0378777	0.0493149	0.0121854	0.08155	0.0576665	0.0320541	0.0532089	0.135146	0.193864	0.0794845	0.374985	0.933712	2.61182	5	5.778137
887000	-1834.126	-1894.744	60.61842	10	1.113424	0.0806101	0.102436	0.00996703	0.101873	0.0212942	0.0436391	0.115746	0.0312066	0.0467135	0.14513	0.1462	0.0214302	0.0685777	0.0286727	0.026311	0.0100855	0.106063	0.0629665	0.0774302	0.0419039	0.054574	0.0539814	0.416168	0.231769	0.0478816	0.00518502	0.0330869	0.151023	0.167241	0.277946	0.0372616	0.0256601	0.22083	0.0157152	0.155388	0.17738	0.339643	0.0784964	0.125265	0.0920137	0.492579	0.189295	0.0177863	0.00419011	0.063458	0.107812	0.0817794	0.624568	0.474734	0.041024	0.0389983	0.0554436	0.0548414	0.165211	0.0545911	0.0220781	0.0301166	0.0947964	0.0276755	0.0920929	0.023953	0.142752	0.013727	0.159013	0.508377	1.01652	2.31609	5	6.908266
888000	-1835.701	-1904.72	69.01957	10	1.281265	0.162592	0.0126273	0.00142999	0.107255	0.0336671	0.026512	0.0136209	0.0370126	0.0437641	0.0750789	0.0909912	0.00489416	0.0405639	0.0976948	0.0457544	0.000492884	0.0253175	0.0301228	0.0325336	0.0182749	0.0294384	0.0343653	0.0700827	0.0952231	0.0477446	0.0608695	0.0530667	0.112371	0.105223	0.0910023	0.0768719	0.0438469	0.107296	0.0538068	0.254309	0.117583	0.25675	0.107218	0.192006	0.104576	0.629086	0.154962	0.0251709	0.0470058	0.107125	0.0818523	0.0116371	0.130822	0.0737933	0.0373148	0.200346	0.0028214	0.0580133	0.0897129	0.558175	0.0828887	0.0963688	0.189959	0.0215384	0.0651911	0.298166	0.0448713	0.0266929	0.189472	0.547577	1.0345	2.22845	5	5.947363
889000	-1818.764	-1887.517	68.75244	10	1.03144	0.16126	0.19639	0.000272743	0.0827164	0.00691498	0.0279117	0.120088	0.0733988	0.08203	0.102128	0.0674902	0.0150788	0.0207504	0.0718242	0.0445567	0.0342078	0.0137931	0.035422	0.0197678	0.0409412	0.0370325	0.0732637	0.152636	0.159254	0.0664054	0.010637	0.0737303	0.0469233	0.122266	0.151491	0.0100297	0.0498026	0.148489	0.0378958	0.00539585	0.326913	0.0294313	0.148135	0.114697	0.184261	0.536043	0.266805	0.263044	0.0328925	0.123687	0.120699	0.0212409	0.159025	0.0459448	0.175925	0.00428893	0.0122712	0.0219374	0.160643	0.329704	0.0699021	0.0261244	0.317412	0.0224683	0.10049	0.297347	0.0290396	0.113311	0.143184	0.486002	1.00502	2.36579	5	6.415879
890000	-1823.628	-1883.854	60.22559	10	1.543995	0.251729	0.0302431	0.0208689	0.15005	0.0765251	0.034299	0.0328091	0.0175244	0.138172	0.229751	0.0617191	0.0377996	0.00637961	0.203608	0.00911513	0.0244186	0.0225117	0.011965	0.032238	0.0138205	0.0700844	0.0357548	0.137407	0.245226	0.051005	0.0002183	0.089328	0.0176967	0.109818	0.00881784	0.0586293	0.0713492	0.20514	0.0092129	0.0741921	0.264541	0.0959036	0.0220016	0.00776388	0.154764	0.942411	0.41596	0.0753018	0.105518	0.140257	0.0353123	0.0257673	0.156433	0.116107	0.00698603	0.0980649	0.561196	0.0299608	0.228342	0.109493	0.051767	0.0319416	0.0769103	0.0508373	0.291776	0.345837	0.0817704	0.090373	0.232039	0.595719	1.0529	2.11934	5	7.202722
891000	-1826.487	-1888.893	62.40541	10	1.002894	0.31217	0.170774	0.0952704	0.0775538	0.0400105	0.0129601	0.0681735	0.032535	0.0943298	0.0983075	0.113106	0.0163121	0.0389332	0.0162836	0.00278382	0.0151857	0.0373718	0.0320743	0.0183305	0.0215072	0.0455136	0.0500256	0.0761895	0.195275	0.0346351	0.00453993	0.0322489	0.0833973	0.171846	0.223691	0.0381651	0.0853729	0.248609	0.0411314	0.26235	0.126811	0.306779	0.0408654	0.26352	0.149086	0.506949	0.353788	0.0909388	0.0594985	0.106707	0.0381612	0.0290545	0.0543712	0.305106	0.204659	0.05594	0.0375524	0.0538753	0.0914865	0.00940045	0.051094	0.0579299	0.022873	0.02353	0.235809	0.455128	0.0216557	0.0834651	0.137531	0.47762	1.00048	2.38437	5	6.742998
892000	-1813.63	-1883.969	70.33887	10	1.640353	0.189749	0.0934741	0.106979	0.141662	0.0118204	0.0580646	0.0681192	0.014789	0.0284453	0.185522	0.103391	2.16229e-05	0.0750596	0.0853981	0.00402624	0.0457836	0.0293866	0.0261935	0.0347913	0.00956085	0.132181	0.00498629	0.0401098	0.120585	0.00955737	0.000295438	0.0316648	0.00350994	0.151234	0.192189	0.0193843	0.0602208	0.116385	0.217502	0.0498565	0.20869	0.0100664	0.0964088	0.148216	0.0226148	0.543559	0.25611	0.137061	0.174212	0.0133847	0.0573784	0.0623341	0.250826	0.134652	0.430015	0.0335244	0.0426544	0.215493	0.0329733	0.163043	0.160195	0.0651163	0.0834131	0.0603819	0.0601794	0.0126624	0.0321917	0.0422209	0.246213	0.610365	1.0577	2.08572	5	6.011475
893000	-1833.368	-1894.985	61.61673	10	0.8988323	0.150159	0.206805	0.101757	0.154651	0.0589304	0.0259674	0.0320702	0.0167069	0.0334627	0.302299	0.130403	0.043875	0.0481582	0.030457	0.0696829	0.00645622	0.048152	0.00775365	0.0369743	0.0326708	0.0235722	0.052583	0.226098	0.1951	0.0153437	0.006605	0.124851	0.00618686	0.0631432	0.187499	0.137028	0.0401502	0.0776916	0.151561	0.100089	0.163191	0.0164303	0.0136025	0.385294	0.0153894	0.825213	0.354826	0.026502	0.107423	0.13643	0.00919861	0.0135517	0.132807	0.311688	0.379291	0.0326012	0.0192188	0.169812	0.214441	0.00501858	0.0650001	0.0832881	0.0291321	0.0400116	0.198088	0.102575	0.0256548	0.161024	0.116353	0.444079	0.980982	2.45859	5	6.981596
894000	-1836.964	-1894.042	57.07777	10	1.464368	0.278783	0.208276	0.0416929	0.105289	0.00648001	0.0582791	0.0461183	0.00864725	0.0301812	0.163588	0.152987	0.0589966	0.0434931	0.0544763	0.0403179	0.138904	0.0195183	0.0729003	0.0448055	0.0240032	0.0347864	0.00768501	0.0861385	0.301119	0.00132117	0.0160082	0.0488581	0.0598736	0.0797663	0.440311	0.0651737	0.0682376	0.141719	0.073557	0.0754704	0.207768	0.0541145	0.0546657	0.0785	0.0127409	0.629338	0.0369726	0.232982	0.567594	0.0347459	0.0331003	0.0981354	0.0194063	0.0180259	0.029911	0.123042	0.087296	0.116995	0.123199	0.167577	0.34199	0.0755248	0.0371689	0.00493572	0.266821	0.317487	0.561726	0.0446399	0.219765	0.582516	1.04826	2.14946	5	7.474166
895000	-1812.641	-1881.209	68.56806	10	0.7384059	0.213375	0.0146489	0.00674661	0.0803431	0.0186405	0.0708437	0.0729023	0.0194121	0.0152117	0.160885	0.0986504	0.000690043	0.0639122	0.0711432	0.00492866	0.0178447	0.023408	0.0104509	0.00235296	0.0107397	0.104998	0.0090565	0.0183303	0.168885	0.0373101	0.02962	0.00605673	0.213039	0.101837	0.180169	0.0114695	0.0640163	0.152382	0.254159	0.0451958	0.133975	0.0376352	0.127976	0.0935175	0.183294	0.373422	0.0112987	0.0516551	0.0397534	0.119255	0.0787817	0.0215696	0.072266	0.0024089	0.0902183	0.649794	0.0310189	0.0717986	0.0497047	0.267998	0.062994	0.414054	0.0401379	0.109533	0.0931485	0.292198	0.0225823	0.0363103	0.0824034	0.381101	0.938309	2.59819	5	5.951952
896000	-1838.069	-1891.638	53.56924	10	0.8920512	0.373547	0.0794092	0.0670948	0.111825	0.0354421	0.0424725	0.0678845	0.00945276	0.0856641	0.0764168	0.0638765	0.00108252	0.187785	0.0472816	0.0397447	0.0584191	0.0255108	0.0357607	0.0104116	0.0984681	0.0413722	0.0138022	0.142992	0.269902	0.0554912	0.0213872	0.0147394	0.0352341	0.105499	0.0616666	0.0236355	0.0446361	0.139923	0.0834672	0.127649	0.224174	0.0650549	0.0636689	0.219699	0.06958	0.99087	0.00756055	0.0619133	0.163135	0.112841	0.0418352	0.106153	0.257998	0.0175467	0.249647	0.0569655	0.0297104	0.00906453	0.778887	0.0101894	0.187076	0.384914	0.151262	0.0334459	0.0338884	0.38879	0.162118	0.0341998	0.114944	0.441715	0.979526	2.46381	5	7.611134
