Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
52000	-264.9656	-293.6784	28.71276	10	2.157462	0.103506	0.00560207	0.104865	0.0520166	0.0460488	0.0242619	0.0287899	0.00360899	0.0565839	0.173326	0.108156	0.333364	0.0342718	0.11492	0.328081	0.0185856	0.258128	0.311373	0.670777	1.07347	1.94438	5	1.794116
53000	-270.571	-298.3187	27.74766	10	1.809149	0.182996	0.121707	0.0442114	0.0483595	0.0468211	0.0899906	0.041475	0.0473079	0.213512	0.0803903	0.306896	0.246552	0.0945921	0.019024	0.326423	0.013834	0.0736829	0.269377	0.633053	1.06439	2.03318	5	1.997775
54000	-267.4624	-292.6344	25.17197	10	1.309274	0.177776	0.0272619	0.189192	0.00131529	0.0582819	0.0743679	0.0699089	0.0152527	0.19084	0.0886418	0.451713	0.130626	0.147894	0.0299463	0.131207	0.462834	0.144662	0.1943	0.553391	1.03694	2.21537	5	2.39172
55000	-275.1291	-292.5035	17.37443	10	1.659646	0.40788	0.0770735	0.0349756	0.049297	0.0149872	0.0167315	0.10504	0.0672159	0.334885	0.0507228	0.38045	0.0749965	0.166417	0.273386	0.304963	0.317395	0.104193	0.248965	0.613139	1.05857	2.07933	5	2.780608
56000	-257.1018	-292.5917	35.48988	10	1.463677	0.106817	0.149508	0.0257573	0.0285647	0.0245566	0.0119796	0.0100162	0.00157593	0.105045	0.0485618	0.095815	0.231742	0.0997582	0.141992	0.115225	0.00589772	0.109633	0.219657	0.582397	1.04822	2.14973	5	1.312445
57000	-264.5867	-290.6709	26.08423	10	2.605105	0.130105	0.0186784	0.0253118	0.0530536	0.0205245	0.0491814	0.028878	0.00138739	0.200048	0.0309004	0.167457	0.34662	0.0173643	0.179163	0.0198456	0.170964	0.373009	0.3562	0.707019	1.07973	1.85705	5	1.832492
58000	-263.4017	-292.7311	29.3294	10	1.42698	0.209082	0.0824461	0.0441425	0.00101379	0.0499735	0.0648347	0.0877845	0.01347	0.166128	0.0395469	0.160805	0.13627	0.101033	0.198995	0.206875	0.157518	0.0295576	0.213819	0.575933	1.04583	2.16442	5	1.749476
59000	-268.1336	-290.7642	22.63055	10	1.834583	0.168752	0.0498094	0.00618643	0.0917397	0.0934411	0.118186	0.0103903	5.62532e-06	0.15084	0.190882	0.35343	0.0699632	0.327985	0.112654	0.176868	0.323029	0.106237	0.272696	0.636186	1.06524	2.02588	5	2.350398
60000	-283.3645	-306.5876	23.22314	10	1.877608	0.115921	0.0892129	0.26949	0.105965	0.170301	0.0860885	0.0970699	0.0295408	0.0990436	0.109609	0.293976	0.114819	0.331416	0.0288101	0.25593	0.150119	0.082353	0.278214	0.641334	1.0666	2.01385	5	2.429667
61000	-267.9876	-292.3721	24.38452	10	0.842728	0.265996	0.0320891	0.0509096	0.0260595	0.0334595	0.0859906	0.000313336	0.00247484	0.299079	0.0155594	0.407563	0.076917	0.186103	0.128847	0.258695	0.0222182	0.595824	0.104613	0.423784	0.968126	2.50348	5	2.488098
