Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
47000	-148.4504	-175.4421	26.99165	10	0.9963596	0.013711	0.006681	0.0428588	0.0341811	0.067697	0.19028	0.0871163	0.0342064	0.0531087	0.126167	0.0363902	0.0375704	0.0692091	0.00836298	0.18853	0.146205	0.0904835	0.289735	0.054142	0.0940338	0.107668	0.122989	0.136569	0.369277	0.110803	0.136227	0.475655	0.999394	2.38872	5	2.517975
48000	-138.4846	-175.6396	37.15495	10	0.8627516	0.022939	0.0224618	0.202221	0.0517709	0.0359401	0.0349392	0.0263629	0.00533715	0.0755136	0.104039	0.00843557	0.0160764	0.0616544	0.0230678	0.0911013	0.0740692	0.360195	0.0916831	0.109382	0.125484	0.00590814	0.071363	0.0201518	0.180848	0.153445	0.108825	0.431223	0.972933	2.48702	5	1.974389
49000	-152.6015	-180.5182	27.91668	10	1.342889	0.112218	0.00746764	0.188378	0.0189243	0.00238393	0.140562	0.159763	0.0315562	0.178119	0.0308294	0.036619	0.0931649	0.00833747	0.0191764	0.173952	0.0852751	0.00149858	0.0112696	0.441828	0.111893	0.110232	0.278649	0.0217592	0.351898	0.0359488	0.2	0.56013	1.03969	2.20018	5	2.651702
50000	-142.4126	-172.5411	30.12846	10	1.955191	0.0158827	0.00898078	0.0136383	0.0215489	0.00878375	0.158869	0.0558923	0.00828197	0.0824866	0.113039	0.101092	0.0387232	0.00788008	0.0246814	0.180727	0.120772	0.0168282	0.151675	0.271374	0.223184	0.164224	0.325215	0.175333	0.0768542	0.0528338	0.287867	0.650163	1.06883	1.99314	5	2.418801
51000	-143.1506	-169.9315	26.78086	10	3.894515	0.0199736	0.00812612	0.0536541	0.0129777	0.0136522	0.0476257	0.169976	0.00545474	0.109248	0.0760562	0.0614134	0.0102681	0.130805	0.013473	0.122906	0.123161	0.103311	0.11039	0.276175	0.315467	0.307681	0.133477	0.0448533	0.273952	0.053484	0.448472	0.77148	1.0844	1.69565	5	2.597561
52000	-160.4686	-183.4557	22.98704	1	0.5395666	0.0169611	0.0105327	0.103982	0.0430551	0.0221787	0.0432495	0.0526013	0.0134914	0.10387	0.177034	0.157059	0.0243842	0.0341803	0.0314483	0.225033	0.113334	0.0473049	0.0284841	0.00529926	0.268161	0.0538195	0.0765938	0.00991068	0.198917	0.0114998	0.0409352	0.276963	0.847052	2.83505	3	1.872385
53000	-157.9387	-182.7433	24.80455	10	0.6907389	0.014767	0.015433	0.0753271	0.00102545	0.0458672	0.0864858	0.00989925	0.0528621	0.18083	0.0689855	0.0258545	0.0549271	0.0491627	0.062898	0.177692	0.38103	0.314399	0.044137	0.344965	0.0422994	0.264768	0.0331566	0.166522	0.211887	0.0612577	0.0722113	0.359128	0.921388	2.64727	5	2.786438
54000	-142.0154	-177.2619	35.24647	10	1.30207	0.0155559	0.00193015	0.0320042	0.0553445	0.0286308	0.10648	0.0400749	0.0723409	0.0583985	0.0921238	0.0449197	0.0291573	0.122654	0.020133	0.0568869	0.162197	0.0324606	0.148459	0.139636	0.128627	0.0913437	0.14936	0.0402042	0.121036	0.298618	0.193065	0.551914	1.03632	2.2187	5	2.088577
55000	-142.024	-175.341	33.31695	10	0.3538517	0.0472583	0.00344915	0.144237	0.0129867	0.0102522	0.0748575	0.0410606	0.00263223	0.0682516	0.0277291	0.0850764	0.057908	0.0184138	0.0515669	0.136324	0.158494	0.134048	0.0531454	0.0503032	0.0149682	0.308592	0.0335459	0.189595	0.181461	0.0977303	0.010658	0.146547	0.676094	3.1667	5	2.003886
56000	-157.7669	-185.2062	27.43939	10	0.7512999	0.0653387	0.0208956	0.0887468	0.0334545	0.107518	0.0859802	0.0279739	0.0723042	0.00483455	0.206804	0.0372181	0.0309804	0.108451	0.0147041	0.400747	0.00471892	0.032772	0.0482917	0.180421	0.180273	0.0562277	0.229203	0.191211	0.0982402	0.0417737	0.0851626	0.386762	0.94249	2.58558	5	2.369083
57000	-160.5936	-179.236	18.6424	10	0.8427151	0.181897	0.0532189	0.297254	0.0298373	0.0267615	0.035541	0.0992917	0.0023726	0.0717654	0.0845774	0.0372897	0.0174603	0.0585498	0.0112176	0.518311	0.251958	0.00643676	0.106556	0.0284067	0.0519075	0.555258	0.272014	0.150765	0.220997	0.0267218	0.10461	0.423779	0.968122	2.50349	5	3.196366
58000	-158.5219	-181.2942	22.77231	10	0.9448299	0.0549186	0.0458308	0.413433	0.0801556	0.0424408	0.0379404	0.0948064	0.0793316	0.042243	0.0688554	0.0776149	0.00595701	0.0522732	0.0400638	0.345696	0.277244	0.0873353	0.0925715	0.0195051	0.308165	0.187174	0.0919038	0.333176	0.324511	0.0129915	0.125819	0.459517	0.990221	2.42444	5	3.216138
59000	-144.6228	-179.6642	35.04133	10	1.508168	0.0855313	0.00628634	0.124823	0.0117712	0.169011	0.0255178	0.136053	0.00609474	0.0759636	0.0444848	0.0548622	0.00698986	0.0450112	0.000350895	0.172841	0.0469602	0.0663329	0.159322	0.221275	0.00238483	0.103113	0.14282	0.201425	0.135887	0.186945	0.226582	0.58991	1.0509	2.13261	5	2.232058
60000	-153.8323	-179.9829	26.15058	10	0.6011446	0.00335851	0.0206793	0.079166	0.168165	0.0715515	0.184909	0.127177	0.00966188	0.0415344	0.0179364	0.00450828	0.0230382	0.0606617	0.0114808	0.039005	0.0160465	0.195875	0.231467	0.347136	0.00975207	0.259683	0.141179	0.43939	0.0179105	0.129066	0.0533442	0.312908	0.881902	2.75185	5	2.650339
61000	-148.5434	-179.8252	31.28176	10	1.849998	0.0438809	0.00866618	0.0196615	0.0176007	0.113915	0.165216	0.128724	0.00567591	0.0120514	0.0210717	0.0214198	0.0623199	0.0119219	0.0942151	0.0617163	0.423493	0.0882573	0.0686669	0.146652	0.118496	0.0828983	0.0155392	0.224804	0.234603	0.0537365	0.274687	0.638052	1.06574	2.02152	5	2.245203
62000	-142.8253	-172.2701	29.44475	10	2.694452	0.0215047	0.00919493	0.000822446	0.0278243	0.040617	0.151822	0.130279	0.00934087	0.150215	0.10707	0.0411506	0.00914822	0.012282	0.051971	0.277471	0.0982972	0.298155	0.246684	0.266499	0.00656824	0.0066759	0.162179	0.0218598	0.0909501	0.156415	0.36415	0.713072	1.08053	1.84225	5	2.394995
63000	-149.2046	-182.6553	33.45067	10	0.3411398	0.0248515	0.0171604	0.0394726	0.00820988	0.0248701	0.111994	0.245429	0.0217021	0.0441278	0.0231847	0.147827	0.0249092	0.081144	0.0231059	0.209515	0.0636674	0.0349804	0.0339618	0.0610197	0.13136	0.404002	0.0122837	0.105732	0.113461	0.208846	0.00921725	0.136652	0.658845	3.19529	5	2.216816
64000	-154.6437	-176.206	21.56227	1	0.61241	0.0508929	0.010932	0.0194365	0.00299836	0.0338871	0.178842	0.0552063	0.0385319	0.129769	0.0257017	0.0268597	0.0382721	0.0104744	0.00388439	0.0792544	0.107834	0.180417	0.107803	0.133514	0.111565	0.154961	0.0392003	0.186023	0.121341	0.159977	0.0556773	0.3191	0.88752	2.7377	3	2.007578
