Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
47000	-336.8215	-377.9444	41.12286	10	0.3188856	0.0233378	0.069443	0.0008859	0.0441428	0.126373	0.0343729	0.167797	0.0973876	0.0770744	0.0368487	0.336866	0.164579	0.0165227	0.191199	0.279546	0.032696	0.110626	0.312858	0.0224962	0.0479927	0.0479906	0.0415534	0.808712	0.230091	0.162589	0.00695177	0.119244	0.626197	3.24761	5	3.483981
48000	-317.2592	-372.5952	55.33604	10	0.4096718	0.0550635	0.0421691	0.152155	0.0522117	0.0360675	0.0127165	0.146555	0.00117984	0.0124433	0.0915678	0.136533	0.0860747	0.0379979	0.0645835	0.230398	0.0659692	0.159212	0.0652075	0.175504	0.0931517	0.256851	0.136168	0.17203	0.0128786	0.00610383	0.0181341	0.188943	0.741538	3.05138	5	2.300791
49000	-317.7652	-374.9462	57.18093	10	0.3266395	0.107079	0.0447878	0.118269	0.0355486	0.00277214	0.0303714	0.0791867	0.0310669	0.0308697	0.0175488	0.182172	0.004569	0.00310342	0.108724	0.148992	0.143046	0.188765	0.0544111	0.0928764	0.196633	0.0174431	0.0617461	0.376927	0.0723192	0.130676	0.00770321	0.125314	0.637944	3.22904	5	2.279906
50000	-328.0033	-379.6111	51.60778	10	0.5342171	0.135628	0.0728433	0.0306188	0.0635937	0.0149017	0.0899218	0.171563	0.00804945	0.075981	0.0896357	0.104014	0.1726	0.0534939	0.0485821	0.0856973	0.045105	0.064162	0.345512	0.340641	0.0896534	0.186052	0.173213	0.0338993	0.0785984	0.0640902	0.0398917	0.273668	0.843653	2.84279	5	2.63805
51000	-330.9651	-373.9842	43.0191	10	0.4532483	0.0919724	0.00764791	0.179606	0.0938533	0.0239726	0.0641919	0.150273	0.0271485	0.102081	0.216368	0.0958308	0.00945481	0.0637779	0.114613	0.0174601	0.119166	0.29794	0.189371	0.310838	0.171499	0.165762	0.168275	0.260133	0.266657	0.448867	0.0250855	0.220304	0.783026	2.97158	5	3.656759
52000	-333.1184	-386.2871	53.16869	10	0.3959888	0.0668347	0.039321	0.0311743	0.0304627	0.0232471	0.0392736	0.0457543	0.0392881	0.0725397	0.174019	0.292982	0.0804786	0.0327213	0.18477	0.119145	0.106585	0.033821	0.0909659	0.371868	0.20541	0.0873697	0.461197	0.0237796	0.0392485	0.0855375	0.01614	0.178753	0.726903	3.0782	5	2.777794
53000	-346.9629	-376.9958	30.03292	2	1.931589	0.0844894	0.0923103	0.00945327	0.032026	0.0133051	0.0366984	0.235931	0.0340304	0.00505135	0.218274	0.219591	0.0235336	0.0039497	0.105096	0.0328159	0.173972	0.341903	0.183722	0.534675	0.0654541	0.198728	0.110823	0.0930089	0.0848596	0.028472	0.284969	0.647536	1.06818	1.99932	4	2.962173
54000	-328.939	-380.5639	51.62492	10	0.5698697	0.0605488	0.0111451	0.0892101	0.0697032	0.110771	0.0219469	0.0791897	0.0519593	0.0566533	0.0304983	0.184348	0.106237	0.00824149	0.0864435	0.0132662	0.0485907	0.0498903	0.36765	0.251334	0.140348	0.129696	0.140992	0.105732	0.323799	0.0595609	0.0469593	0.295103	0.865133	2.7928	5	2.597755
55000	-340.4311	-380.0505	39.61943	10	0.6684893	0.067811	0.0636803	0.0838085	0.0402787	0.00981812	0.0648998	0.088433	0.143458	0.0796284	0.0689337	0.187414	0.140099	0.0362865	0.0979592	0.244446	0.0919834	0.0884945	0.91487	0.0422711	0.0565733	0.137783	0.0859359	0.388324	0.0195604	0.100423	0.0674744	0.348275	0.912607	2.67164	5	3.343174
56000	-343.4563	-387.8225	44.36627	10	0.3315164	0.0526997	0.104033	0.0888573	0.0051126	0.041501	0.0664117	0.113269	0.159358	0.0362244	0.153777	0.202946	0.118962	0.0409119	0.0847046	0.105834	0.00482639	0.237637	0.168651	0.168056	0.126283	0.0347303	0.251787	0.0988532	0.0565401	0.807598	0.00819674	0.129131	0.645125	3.21755	5	3.329566
57000	-339.7858	-376.8717	37.08588	2	0.2202403	0.0552	0.0345672	0.0907952	0.0555657	0.0167047	0.0432811	0.140079	0.0452179	0.0295069	0.0233593	0.223449	0.0441301	0.028891	0.0359085	0.0570946	0.0120988	0.03128	0.0922204	0.0726058	0.457778	0.0739658	0.235985	0.0889804	0.161411	0.113408	0.00100176	0.046207	0.434397	3.51839	4	2.263484
58000	-332.2699	-374.7613	42.49134	10	1.423421	0.187314	0.0200164	0.0150859	0.108018	0.00727702	0.118852	0.208136	0.0729308	0.00746968	0.0560244	0.142397	0.131444	0.056238	0.0722441	0.09434	0.273005	0.0429901	0.0523641	0.218551	0.154573	0.553208	0.278713	0.223816	0.289709	0.0374229	0.213246	0.575293	1.04559	2.16587	5	3.422138
59000	-321.0004	-374.2599	53.25947	10	0.421625	0.110993	0.0344961	0.107309	0.0638535	0.0525703	0.0208248	0.148079	0.0683936	0.0102089	0.15006	0.126487	0.236377	0.0301831	0.0546551	0.234322	0.180277	0.100034	0.0258333	0.237	0.150249	0.122409	0.230373	0.111342	0.00880222	0.00520028	0.0199538	0.197717	0.753659	3.02867	5	2.620331
60000	-332.5912	-377.1501	44.55895	10	0.5218231	0.0413056	0.0769478	0.00703729	0.113457	0.091884	0.0513487	0.169883	0.098055	0.00560617	0.0701188	0.192319	0.0836498	0.0697022	0.15674	0.0102563	0.0862791	0.0992854	0.152386	0.152189	0.455497	0.109752	0.130887	0.123431	0.152655	0.193587	0.0375004	0.265924	0.83552	2.86106	5	2.894259
61000	-325.047	-378.8079	53.76093	10	0.363549	0.00149562	0.0379533	0.0965938	0.100725	0.000379802	0.0390063	0.169423	0.0446806	0.0317697	0.0433862	0.174405	0.0410071	0.00438682	0.146672	0.146322	0.105844	0.151259	0.162442	0.0723978	0.0798474	0.269104	0.492998	0.0537792	0.0647223	0.128128	0.011826	0.154051	0.688619	3.1455	5	2.658729
62000	-335.7439	-379.8545	44.11063	10	0.3009563	0.141563	0.0437502	0.0636742	0.0523889	0.0701734	0.0310013	0.146667	0.00478491	0.0297545	0.200975	0.115524	0.0965308	0.0278991	0.0501344	0.0412041	0.305303	0.0606491	0.335907	0.159333	0.191184	0.230759	0.105805	0.518879	0.0661565	0.0726172	0.0053732	0.105239	0.597405	3.29198	5	3.162617
63000	-339.3557	-380.5184	41.16272	10	0.6533982	0.0632648	0.0335921	0.020907	0.10337	0.0972418	0.0160374	0.153229	0.0493368	0.0311289	0.12976	0.174976	0.114696	0.1546	0.0397073	0.0927126	0.024124	0.753578	0.355355	0.478888	0.0092874	0.0368401	0.0685185	0.324954	0.178717	0.215259	0.0642759	0.340687	0.906295	2.68874	5	3.72008
