Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2726000	-1557.515	-1639.118	81.6032	10	2.112298	0.0847924	0.0206164	0.00639271	0.0513478	0.0389332	0.012613	0.01143	0.0870021	0.0267846	0.0664058	0.130491	0.0926363	0.0786647	0.0171577	0.05975	0.0574776	0.0848184	0.0280248	0.0574852	0.102045	0.00311377	0.00768038	0.00940176	0.0135668	0.0158227	0.0147997	0.00811707	0.0128153	0.0803448	0.0460399	0.0811823	0.0375101	0.258101	0.593642	0.370013	0.171904	0.0315299	0.136934	0.0565297	0.0892802	0.095793	0.0375087	0.00225328	0.0932009	0.0642018	0.0316322	0.0450804	0.00368844	0.0617948	0.0215967	0.126015	0.125406	0.134795	0.0083538	0.0860045	0.0375291	0.115305	0.175406	0.024964	0.306321	0.666448	1.07256	1.95467	5	4.443726
2727000	-1565.742	-1645.835	80.09327	10	1.633612	0.0973896	0.0351139	0.008452	0.025483	0.0543283	0.0141504	0.0235101	0.0696932	0.00397108	0.128668	0.0360061	0.101851	0.0461021	0.00682419	0.0349667	0.0765865	0.027206	0.166975	0.0366721	0.0520895	0.0476234	0.0518879	0.0118495	0.01271	0.00772713	0.0545328	0.0267218	0.0215761	0.0889087	0.0447658	0.0261476	0.0532432	0.257137	0.585151	0.311126	0.0269568	0.0623611	0.133852	0.0729143	0.0392941	0.0452952	0.0657385	0.0284248	0.0170882	0.0573497	0.0969047	0.0419523	0.0713692	0.116702	0.0436438	0.0193333	0.148281	0.0704343	0.0192474	0.0722213	0.0146849	0.0794798	0.132011	0.222377	0.245244	0.609384	1.05739	2.08798	5	4.345064
2728000	-1561.339	-1631.51	70.17145	10	1.307073	0.111817	0.0309977	0.0319	0.0353362	0.030034	0.0181409	0.0207231	0.0866488	0.00893338	0.101194	0.069314	0.105719	0.242037	0.00216328	0.0572507	0.0451086	0.100835	0.113117	0.000511226	0.0795444	0.00386545	0.00997751	0.0279158	0.01207	0.0108552	0.0636709	0.0154779	0.00754112	0.262225	0.0875807	0.0352619	0.160088	0.235197	1.05109	0.312935	0.0435114	0.0161471	0.148602	0.121682	0.0445746	0.077762	0.0232626	0.131609	0.0788693	0.0689463	0.0477693	0.0278548	0.0453805	0.0196305	0.0960004	0.00766619	0.0333547	0.129771	0.00837874	0.155457	0.0122297	0.136138	0.204561	0.0608311	0.193923	0.552941	1.03675	2.21638	5	5.327067
2729000	-1554.453	-1638.431	83.97823	10	1.423195	0.157447	0.0173644	0.0155453	0.0662927	0.0294306	0.0382061	0.0250414	0.105454	0.0244097	0.0216032	0.016044	0.0181962	0.108626	0.00269837	0.0648941	0.093934	0.102605	0.0273683	0.00454492	0.019542	0.00628113	0.0694353	0.00474308	0.00602312	0.038038	0.0367433	0.0200289	0.00461898	0.124943	0.147719	0.0821628	0.0378724	0.292081	0.497315	0.242432	0.190213	0.0789889	0.0955134	0.0417959	0.14089	0.109846	0.0749684	0.0486977	0.0276118	0.0523676	0.0388503	7.51177e-05	0.0150162	0.0764039	0.0358229	0.039601	0.038126	0.130084	0.0182309	0.171783	0.00132359	0.0593751	0.1211	0.0850298	0.21321	0.575252	1.04557	2.16596	5	4.2614
2730000	-1559.218	-1640.3	81.08205	10	2.282796	0.0777107	0.00590044	0.0106586	0.0344137	0.0384911	0.0326447	0.00776948	0.0754885	0.0060759	0.0613725	0.0617811	0.0563535	0.0865406	0.0123712	0.082958	0.0610639	0.0572397	0.115416	0.0249281	0.0111511	0.0666342	0.00880666	0.0620637	0.0173515	0.0256678	0.0607484	0.0191304	0.00640446	0.0946789	0.0346196	0.0964118	0.0100477	0.347597	0.612062	0.164431	0.0901893	0.0544593	0.206303	0.0584928	0.177298	0.0936593	0.0400032	0.0593948	0.00734511	0.138912	0.0192174	0.0944516	0.0446415	0.0330705	0.0570229	0.13085	0.048733	0.106573	0.00686744	0.0836002	0.0187647	0.0937095	0.21996	0.066329	0.324846	0.682069	1.07569	1.9174	5	4.496833
2731000	-1548.758	-1633.283	84.52583	10	1.795779	0.113818	0.0205771	0.0347926	0.0200921	0.0386798	0.022767	0.0068273	0.0581557	0.01193	0.0671657	0.0201801	0.0251117	0.0639507	0.0702318	0.0730588	0.0435884	0.124559	0.0789885	0.0279032	0.0309035	0.0153058	0.0320216	0.0166317	0.00321098	0.0335031	0.0104747	0.00296287	0.0381755	0.0166636	0.0377836	0.120182	0.0709912	0.14251	0.787137	0.246586	0.128689	0.0867695	0.131326	0.0778787	0.0733325	0.0576801	0.0425177	0.316311	0.0371938	0.0370775	0.0120481	0.0697931	0.0465713	0.103067	0.0424554	0.0754833	0.0332369	0.0865635	0.00102183	0.171078	0.00824556	0.0758399	0.177821	0.131671	0.267615	0.631378	1.06393	2.03708	5	4.551092
2732000	-1544.964	-1628.291	83.32725	10	1.416953	0.107196	0.0229368	0.0113952	0.0413774	0.0576836	0.0256957	0.0201641	0.000454559	0.0180872	0.0657807	0.0477483	0.0675245	0.0839443	0.00194532	0.0267007	0.118741	0.0983899	0.0344691	0.0104282	0.00226903	0.0103115	0.0120261	0.0195615	0.0042152	0.0364184	0.00282318	0.00787673	0.00826724	0.102353	0.0255153	0.0975718	0.0869454	0.242889	0.549445	0.384425	0.14376	0.0716164	0.034352	0.0376894	0.145986	0.0438439	0.0880796	0.0141866	0.00875658	0.110159	0.0171782	0.0542908	0.0472607	0.0534984	0.0340785	0.0639765	0.0421866	0.142147	0.0141526	0.102143	0.00857896	0.086418	0.151425	0.134143	0.212204	0.574123	1.04515	2.16853	5	4.103481
2733000	-1570.012	-1644.612	74.60059	10	1.266169	0.113877	0.0442316	0.0219135	0.0137961	0.0686118	0.0328652	0.00978203	0.0311597	0.00450077	0.099508	0.0203949	0.0924585	0.18097	0.0185796	0.108037	0.12776	0.0794904	0.0217421	0.000328691	0.114504	0.0256832	0.0160608	0.065131	0.00507456	0.0267681	0.0509055	0.0218571	0.00320577	0.0414942	0.0341177	0.142828	0.0987628	0.129444	0.628951	0.648233	0.142565	0.0327779	0.256824	0.197833	0.0609554	0.106635	0.111982	0.0291653	0.0800942	0.0411974	0.0179127	0.0215886	0.00236338	0.0855162	0.113622	0.0536786	0.0740429	0.0633162	0.0162963	0.13823	0.0172211	0.092496	0.0692126	0.134149	0.18684	0.544365	1.03313	2.23567	5	5.102705
2734000	-1566.148	-1648.125	81.97641	10	1.190184	0.108447	0.0320949	0.0004591	0.0298451	0.0625411	0.0300044	0.058292	0.193925	0.0129369	0.0963106	0.0228254	0.0862835	0.0415865	0.0414662	0.0119598	0.0587544	0.149201	0.023457	0.00572055	0.0083177	0.0404514	0.0512819	0.0147733	0.0062761	0.0284777	0.0285368	0.0145081	0.00844721	0.0467199	0.0272886	0.132728	0.0804946	0.243662	0.866836	0.442465	0.0435445	0.0744387	0.0731216	0.0622856	0.0477754	0.0546338	0.143332	0.0285335	0.0193968	0.0264592	0.0559337	0.173982	0.0559427	0.113595	0.0325646	0.0678179	0.103945	0.0458113	0.00225107	0.205337	0.0123097	0.0443131	0.0434753	0.181337	0.17327	0.5273	1.02554	2.27389	5	4.81951
2735000	-1547.064	-1630.606	83.54273	10	1.944515	0.104526	0.00632598	0.0512935	0.0263602	0.0252018	0.0158642	0.0122524	0.054287	0.0273931	0.105965	0.087135	0.0507924	0.15665	0.0192092	0.0803315	0.064283	0.0619472	0.0985323	0.0277459	0.0211854	0.0107941	0.0379859	0.0184809	0.00233426	0.00122943	0.0147417	0.00813511	0.017701	0.0448553	0.0175267	0.0582026	0.14164	0.343656	0.636813	0.233996	0.243312	0.0132319	0.174825	0.111003	0.0973359	0.0586671	0.171629	0.00625291	0.0279947	0.0495735	0.0193742	0.0310728	0.0668945	0.0531116	0.0219002	0.075509	0.0107179	0.0175528	0.00107529	0.143689	0.0206169	0.091113	0.0154489	0.10915	0.28656	0.648981	1.06854	1.99592	5	4.316424
2736000	-1556.719	-1642.537	85.81853	10	1.943062	0.119051	0.0183833	0.00948777	0.0297287	0.145749	0.0148322	0.00693776	0.0622171	0.0260219	0.039474	0.027915	0.103105	0.143245	0.0200699	0.0234467	0.109763	0.0265518	0.0635161	0.0024797	0.0493374	0.0494621	0.00518817	0.0565477	0.0193599	0.0162628	0.0305455	0.0436307	0.00031819	0.0575205	0.039441	0.105774	0.0572977	0.245015	0.651301	0.225687	0.104341	0.0322692	0.133761	0.0250666	0.0468641	0.0647347	0.196705	0.173104	0.08672	0.0274631	0.0199023	0.0456076	0.0333486	0.138416	0.0665632	0.0437231	0.276822	0.0378186	0.00625007	0.0639119	0.0048882	0.0896889	0.129043	0.078758	0.286382	0.648819	1.0685	1.9963	5	4.570433
2737000	-1556.943	-1643.603	86.65972	10	2.380397	0.12029	0.00224176	0.0305668	0.0412484	0.0839822	0.00126737	0.0132598	0.0756521	0.00546891	0.100358	0.0141946	0.076785	0.0656642	0.0255941	0.180137	0.0748944	0.149675	0.0881313	0.0131078	0.00825528	0.0199445	0.0336724	0.0511554	0.0110448	0.0149587	0.0335662	0.0120447	0.016969	0.00325065	0.0386143	0.124971	0.105648	0.314924	0.457414	0.119183	0.142615	0.0380053	0.005446	0.0293972	0.235503	0.171771	0.239959	0.130522	0.0134324	0.040448	0.00775313	0.0462933	0.0273077	0.123495	0.0506769	0.0200568	0.0170254	0.224947	0.00361746	0.0649447	0.0150619	0.140225	0.0600424	0.0434798	0.334816	0.690197	1.07713	1.89785	5	4.420158
2738000	-1550.017	-1629.239	79.22238	10	1.867414	0.110977	0.020686	0.0108887	0.080974	0.063583	0.0368302	0.00770275	0.0827824	0.00789233	0.0633516	0.0279632	0.0548366	0.113267	0.0121818	0.0176931	0.123704	0.135095	0.06517	0.00232815	0.0113843	0.0221031	0.0234248	0.0183043	0.0184056	0.0141398	0.0112189	0.00467287	0.0111829	0.086289	0.0595537	0.0531117	0.16559	0.369418	0.68097	0.224042	0.116122	0.0201777	0.0323259	0.0343508	0.0367104	0.038758	0.204138	0.0982336	0.0308195	0.10232	0.0398725	0.010799	0.0715638	0.247065	0.018159	0.0108685	0.126655	0.0722094	0.00696634	0.0806771	0.0456803	0.13334	0.0680483	0.0616172	0.276917	0.640131	1.06629	2.01666	5	4.519195
2739000	-1572.918	-1644.146	71.22742	10	1.11998	0.165822	0.0346552	0.0262645	0.0387853	0.0467139	0.0327563	0.00780051	0.145554	0.00105887	0.0789337	0.0699687	0.0255113	0.139436	0.010637	0.0431309	0.0662419	0.155912	0.22485	0.0184022	0.0551411	0.0245611	0.0322115	0.0370519	0.00258923	0.0130635	0.0276709	0.0224226	0.0182272	0.0566895	0.0600881	0.0712934	0.0856592	0.252912	0.487781	0.397237	0.0433843	0.0626684	0.114293	0.0661102	0.132345	0.0833208	0.157204	0.164805	0.0386206	0.0487321	0.0124116	0.0397622	0.0700487	0.146843	0.0714748	0.103559	0.114016	0.131902	0.00106907	0.0675152	0.000540422	0.0933814	0.0255884	0.0348041	0.160252	0.510065	1.01735	2.31233	5	4.801434
2740000	-1584.62	-1650.101	65.4801	10	1.931339	0.137147	0.0180595	0.0302273	0.0178917	0.0780374	0.0241019	0.0068532	0.0952315	0.00028525	0.106313	0.0342513	0.0926342	0.10368	0.0511005	0.0813824	0.0538812	0.0973569	0.101563	0.00918899	0.0870296	0.0075785	0.0284476	0.0251869	0.0127681	0.00561938	0.0666715	0.0271572	0.0453193	0.00787501	0.0567723	0.14501	0.160126	0.587567	0.64098	0.170936	0.153482	0.0574718	0.143754	0.0295071	0.145293	0.086573	0.141108	0.0678531	0.037385	0.0968557	0.144108	0.0881321	0.0599602	0.00144129	0.0850629	0.244874	0.10036	0.380287	0.0123667	0.0955205	0.0105671	0.0684736	0.010606	0.0638699	0.284938	0.647508	1.06817	1.99938	5	5.53914
2741000	-1561.915	-1646.186	84.27053	10	1.31716	0.070769	0.0337593	0.0461896	0.00283368	0.00688806	0.0256834	0.0432083	0.0703406	0.0187424	0.0618167	0.0325377	0.0523365	0.13967	0.050571	0.0892555	0.0426528	0.0677337	0.0850254	0.0191697	0.0326068	0.0642485	0.00671379	0.0455547	0.00770526	0.0103121	0.0526193	0.0354644	0.0366925	0.0966472	0.00980052	0.028852	0.171526	0.31785	0.683732	0.135992	0.105145	0.0116551	0.147814	0.0809179	0.0916405	0.0912847	0.00533761	0.0875103	0.0411584	0.0706957	0.0989965	0.02623	0.0614203	0.171137	0.0509281	0.0917385	0.0732883	0.0376186	0.000779195	0.149987	0.00454409	0.0851389	0.0558994	0.136202	0.195646	0.554995	1.0376	2.21176	5	4.472568
2742000	-1573.047	-1653.085	80.0381	10	1.378104	0.101128	0.00368821	0.0017004	0.0507782	0.0145332	0.0367326	0.0109767	0.103739	0.00715888	0.0458448	0.0804871	0.0946567	0.069557	0.0175384	0.00490345	0.0201333	0.0767921	0.148471	0.00769648	0.0704112	0.0652878	0.0458421	0.0239038	0.00370813	0.0625363	0.0312683	0.0240695	0.0083203	0.0407382	0.0623551	0.0774675	0.165067	0.230444	0.624383	0.190084	0.325734	0.041163	0.0193206	0.0393914	0.0752244	0.124157	0.0652499	0.0180275	0.0357515	0.0875488	0.0173353	0.0427664	0.0968773	0.0832731	0.0860944	0.13388	0.127038	0.0858709	0.017455	0.216586	0.0143996	0.0855913	0.0208981	0.0401333	0.205863	0.566924	1.04238	2.18483	5	4.52217
2743000	-1550.466	-1636.3	85.83465	10	1.192917	0.0900761	0.0235165	0.01738	0.0362098	0.0769554	0.0484073	0.017597	0.0463253	0.00619035	0.0728469	0.040879	0.0604825	0.120864	0.0189704	0.0456959	0.109079	0.0833939	0.0354957	0.0150416	0.0390967	0.0955067	0.00824298	0.0159165	0.00942568	0.0170254	0.0354282	0.0159831	0.0253452	0.140021	0.0798122	0.0460594	0.0213978	0.381269	0.536886	0.378125	0.0981777	0.0775921	0.0236553	0.14583	0.0049912	0.0975042	0.0547779	0.0580755	0.0644553	0.00769614	0.0461502	0.043474	0.021971	0.17011	0.0613908	0.125492	0.0851467	0.0391331	0.0161108	0.0701411	0.0141451	0.128895	0.0221259	0.101521	0.173767	0.527941	1.02583	2.27246	5	4.389509
2744000	-1547.833	-1634.414	86.58128	10	1.921068	0.0834311	0.0485487	0.0056998	0.0477874	0.0207415	0.0356189	0.0288002	0.0570227	0.0214597	0.0723375	0.0506462	0.0687329	0.0966718	0.00691095	0.0391319	0.0274678	0.0287776	0.0639274	0.0410883	0.0848445	0.0106557	0.0122145	0.031459	0.00154235	0.00700065	0.0274443	0.0116782	0.0118478	0.0585731	0.0893043	0.113831	0.162478	0.187731	0.679356	0.34029	0.135751	0.0453184	0.0664178	0.0529012	0.0884987	0.142141	0.0385299	0.0135777	0.0140489	0.0282379	0.0158003	0.0901731	0.139004	0.250609	0.0517507	0.165243	0.119747	0.101257	0.000753392	0.113107	0.0156496	0.144904	0.0657314	0.0414966	0.283667	0.646349	1.06788	2.0021	5	4.615705
2745000	-1552.677	-1633.802	81.12491	10	1.559411	0.158202	0.0281004	0.0101274	0.0578273	0.0384421	0.0357145	0.0287714	0.0531622	0.00890777	0.0180748	0.034775	0.0345438	0.0980079	0.0165545	0.119077	0.0509015	0.0259909	0.10361	0.0149275	0.0063225	0.039077	0.0348687	0.0017586	0.051734	0.0296356	0.0222714	0.0230661	0.0110617	0.0257133	0.0107962	0.0502531	0.0338379	0.265764	0.906562	0.315018	0.099267	0.0593696	0.218092	0.13226	0.131911	0.157136	0.0651215	0.0819875	0.00967309	0.0300193	0.0633575	0.0463148	0.0140475	0.0354898	0.029329	0.0871945	0.0790388	0.0744122	0.00097094	0.102909	0.015852	0.143712	0.0704699	0.14336	0.234356	0.598156	1.05373	2.11376	5	4.654755
2746000	-1568.794	-1646.037	77.24272	10	2.256582	0.129022	0.0232663	0.00221396	0.0489941	0.0398985	0.0695875	0.0245895	0.0291723	0.0241989	0.122852	0.0258585	0.0767108	0.112811	0.0271749	0.0601442	0.0525098	0.130732	0.0823009	0.0496718	0.255828	0.0780721	0.0045133	0.0421354	0.0278074	0.0415925	0.0600605	0.0187098	0.0094512	0.0443683	0.00675142	0.0673935	0.0977416	0.291964	0.65072	0.267294	0.049241	0.0608503	0.155404	0.0403835	0.202428	0.0607673	0.107767	0.142083	0.0465717	0.0298097	0.162908	0.0939723	0.00484801	0.0990265	0.00018474	0.191665	0.0679847	0.0379147	0.00661822	0.162732	0.00156724	0.0539957	0.0247879	0.068284	0.322093	0.679791	1.07526	1.92286	5	4.967908
2747000	-1548.25	-1637.94	89.69089	10	2.044357	0.174487	0.00454694	0.0329292	0.0236199	0.0478082	0.000542307	0.0101581	0.126589	0.00787254	0.0770734	0.0303466	0.0873662	0.0874286	0.0187396	0.062555	0.0604835	0.0998113	0.0806871	0.0259988	0.0404086	0.0135304	0.0618704	0.0404186	0.0124161	0.00992871	0.0579555	0.0121545	0.0381467	0.220127	0.0784633	0.123512	0.0214813	0.328327	0.519488	0.133358	0.0126632	0.0221764	0.166565	0.0377222	0.227182	0.0975793	0.0357875	0.0667453	0.0170287	0.0601842	0.0953038	0.0718746	0.0104715	0.0309428	0.0945022	0.213237	0.247297	0.139998	0.00194972	0.14017	0.00424012	0.00782805	0.00686994	0.0641576	0.298513	0.659649	1.07106	1.97078	5	4.643106
2748000	-1574.318	-1643.704	69.38564	10	1.872414	0.156029	0.0103492	0.0535666	0.054662	0.0409456	0.0181374	0.0400823	0.0749522	0.0549502	0.18788	0.0855713	0.021894	0.146294	0.034056	0.0974636	0.125307	0.105081	0.0252413	0.00693972	0.0371925	0.0351038	0.0227597	0.0335765	0.0124593	0.0237299	0.00360513	0.00612718	0.00450268	0.0111082	0.0366287	0.109664	0.0417402	0.400394	0.815448	0.179271	0.111638	0.0283207	0.10559	0.129841	0.0363924	0.0554404	0.00518673	0.135265	0.0495649	0.0606979	0.065861	0.0780079	0.0470556	0.0759853	0.0540865	0.153803	0.251464	0.18454	0.0147301	0.149853	0.0234049	0.172818	0.0387346	0.121639	0.277554	0.640722	1.06644	2.01528	5	5.262634
2749000	-1572.67	-1651.448	78.77747	10	1.618146	0.0945229	0.00376063	0.0029923	0.0250981	0.0857573	0.0234601	0.0177182	0.250756	0.0502516	0.104927	0.0481284	0.0661512	0.0846542	0.00337504	0.042827	0.115002	0.0743485	0.247779	0.0193139	0.0117696	0.00673485	0.0157332	0.0248371	0.00640799	0.0711117	0.0173076	0.0266274	0.0284626	0.164625	0.0437133	0.127993	0.0419064	0.218085	0.671726	0.414644	0.12276	0.0143593	0.0579597	0.103007	0.0805078	0.129859	0.0830763	0.147707	0.0313352	0.0745186	0.0916107	0.0888585	0.0430575	0.173381	0.0354573	0.104473	0.109485	0.133854	0.0100374	0.117369	0.0236453	0.102479	0.0373032	0.00843226	0.24301	0.607109	1.05667	2.09321	5	5.17704
2750000	-1574.282	-1648.781	74.49895	10	1.955652	0.079134	0.0247916	0.0238691	0.0396646	0.0585569	0.0230615	0.028565	0.0622005	0.000354077	0.0655726	0.0604375	0.0705774	0.0773691	0.000670667	0.057956	0.115239	0.0733481	0.151792	0.0390117	0.00412595	0.112609	0.0367103	0.0641948	0.00396501	0.0247426	0.0502659	0.0510973	0.00912451	0.167529	0.0754637	0.036745	0.0959549	0.315571	0.648295	0.187282	0.246639	0.0493697	0.233639	0.174217	0.042509	0.0314151	0.037058	0.0179151	0.108538	0.0341471	0.0155718	0.0277349	0.0547632	0.266899	0.0210185	0.13968	0.0190541	0.169942	0.00557213	0.0491054	0.0144644	0.0348806	0.0346223	0.0215485	0.287923	0.650213	1.06884	1.99302	5	4.78615
2751000	-1561.795	-1644.344	82.54854	10	1.867463	0.126095	0.0212776	0.0142041	0.0834278	0.0373438	0.0236577	0.0567833	0.126982	0.0120312	0.0562315	0.0240274	0.083523	0.165648	0.00686094	0.0970829	0.10055	0.0723862	0.0952924	0.0605695	0.0483185	0.0307521	0.0042658	0.0733251	0.00808688	0.0580377	0.05611	0.0288119	0.0195586	0.0291355	0.0719915	0.118453	0.167209	0.270869	0.718357	0.121396	0.0216334	0.00340422	0.107573	0.112954	0.0538523	0.132249	0.00824171	0.343115	0.0126679	0.0640744	0.0127294	0.0230781	0.0218968	0.024301	0.118684	0.124084	0.0308165	0.211894	0.0033789	0.0613232	0.0240452	0.0876964	0.063745	0.100498	0.276923	0.640137	1.06629	2.01665	5	4.856588
2752000	-1552.826	-1637.42	84.59413	10	1.717584	0.102627	0.0135532	0.0385968	0.0445757	0.0612072	0.00736805	0.0178586	0.0739056	0.00622975	0.0815917	0.0417564	0.027468	0.143461	0.0105031	0.0852066	0.174941	0.0795327	0.00143803	0.0143673	0.0097264	0.0134568	0.0100905	0.0284309	0.0278155	0.0448634	0.0129329	0.0163664	0.0141223	0.108033	0.100936	0.090613	0.0330116	0.271688	0.586899	0.136099	0.228814	0.0667002	0.0969869	0.0148973	0.0666353	0.084164	0.0427355	0.0231308	0.00218963	0.051905	0.069761	0.0327334	0.00518118	0.0900329	0.0227322	0.20064	0.174668	0.159463	0.00252762	0.15619	0.0169886	0.0442246	0.026419	0.195375	0.257064	0.621176	1.061	2.06076	5	4.406367
2753000	-1555.478	-1643.37	87.89155	10	1.243895	0.0678259	0.0365373	0.00650013	0.0449687	0.050949	0.0623009	0.00221933	0.0338376	0.0184099	0.1148	0.0501152	0.0361277	0.133316	0.0116416	0.0319509	0.133916	0.0266451	0.0239989	0.0218108	0.0463797	0.0281775	0.0130057	0.0278099	0.0067808	0.000314326	0.0173748	0.012886	0.01269	0.100925	0.0823324	0.02286	0.0152421	0.229039	0.641017	0.0515041	0.229271	0.00829973	0.104032	0.133526	0.15478	0.116877	0.0536551	0.208862	0.0716615	0.0100036	0.0708933	0.0484377	0.0776426	0.102536	0.100087	0.171799	0.0243463	0.151266	0.0454418	0.13245	0.0351436	0.0663495	0.018506	0.12377	0.182918	0.539521	1.03103	2.24653	5	4.475847
2754000	-1552.624	-1640.265	87.64026	10	1.542671	0.0881764	0.0516417	0.0128421	0.0392505	0.0196689	0.00519593	0.029696	0.119548	0.0133148	0.0893839	0.058022	0.100961	0.0859743	0.00433722	0.077379	0.101599	0.0408359	0.0634002	0.0476227	0.0234588	0.0216839	0.00843821	0.0582576	0.0111483	0.0341955	0.0102985	0.020044	0.00155003	0.0955694	0.0253814	0.1128	0.0667345	0.317744	0.53684	0.111269	0.238615	0.0312407	0.049545	0.0198762	0.124657	0.0517805	0.0522882	0.0427357	0.146183	0.0458714	0.0579275	0.0215605	0.0586843	0.0322307	0.0217444	0.016746	0.153963	0.133475	0.0317518	0.0389058	0.0125327	0.0913566	0.0409415	0.0871575	0.23184	0.595508	1.05283	2.11982	5	4.106034
2755000	-1544.061	-1635.955	91.89445	10	1.349545	0.0964957	0.0275297	0.0180037	0.0603101	0.095651	0.00561057	0.0302185	0.116913	0.00336009	0.0817285	0.0388027	0.0261303	0.106845	0.00573005	0.11177	0.0500496	0.0586797	0.00642973	0.0185797	0.00640841	0.050201	0.0264014	0.0232463	0.00750007	0.00839635	0.00127194	0.00538179	0.0333954	0.0584119	0.106052	0.0285544	0.102717	0.307859	0.494714	0.0821961	0.312977	0.00705399	0.143733	0.119912	0.133036	0.106231	0.0173247	0.0662048	0.130746	0.025001	0.0389939	0.0617134	0.0651237	0.0499695	0.0113893	0.00771994	0.00359267	0.123171	0.00934251	0.144175	0.047914	0.0900438	0.107212	0.125204	0.201117	0.561434	1.04021	2.19724	5	4.249329
2756000	-1577.588	-1642.312	64.72439	10	1.681392	0.0959822	0.0591247	0.00574693	0.117636	0.019414	0.0197252	0.0295269	0.107527	0.0514531	0.0646672	0.035317	0.0860151	0.109472	0.0170105	0.0711994	0.0430278	0.00610236	0.128476	0.00667292	0.0362402	0.0358262	0.0132748	0.0218006	0.0139594	0.0285506	0.0139639	0.0524558	0.00764408	0.274603	0.106068	0.0188448	0.206357	0.423358	0.714661	0.105723	0.115661	0.00964067	0.254722	0.149892	0.102757	0.117198	0.0889081	0.072784	0.141335	0.0855312	0.0729642	0.00371771	0.0492581	0.0469931	0.0160293	0.0451329	0.0589797	0.298632	0.0113744	0.201131	0.0141693	0.174207	0.0346256	0.0510684	0.252033	0.616206	1.05951	2.07225	5	5.364139
2757000	-1570.793	-1646.171	75.37819	10	0.9859995	0.177156	0.0438543	0.0330407	0.00134289	0.0131061	0.0425854	0.000759965	0.131595	0.0624993	0.081112	0.0912115	0.0704528	0.0526794	0.0039455	0.00326159	0.0487958	0.0788284	0.042111	0.076376	0.0120016	0.121917	0.0475	0.0705484	0.000527013	0.00468595	0.0404251	0.00462945	0.00432631	0.0248886	0.0445584	0.0901159	0.4768	0.503515	0.497017	0.0526207	0.11979	0.0451318	0.0836134	0.170489	0.1408	0.0615302	0.0956436	0.103095	0.139797	0.0598432	0.0442887	0.0558298	0.109784	0.145168	0.00712739	0.0591853	0.0182098	0.17292	0.0128732	0.0177485	0.0170198	0.0681627	0.0710472	0.115413	0.134152	0.472503	0.997641	2.3957	5	4.9853
2758000	-1584.411	-1659.915	75.50396	10	1.881453	0.104654	0.0353452	0.024551	0.0360471	0.0101565	0.0334626	0.0100984	0.0427659	0.0240863	0.176005	0.0721704	0.0596264	0.0534827	0.0679968	0.0487291	0.0307622	0.0564066	0.17632	0.0402991	0.0281285	0.0717732	0.0388411	0.10897	0.00156852	0.0503097	0.00546347	0.0145347	0.0251593	0.0785367	0.155444	0.0440674	0.275598	0.414025	0.541028	0.129354	0.0111557	0.00887536	0.0419389	0.121855	0.137539	0.146477	0.0272937	0.00833299	0.24225	0.0654168	0.0794739	0.0771918	0.10538	0.0676014	0.0756582	0.00133234	0.318758	0.0962466	0.0413974	0.175645	0.00362159	0.0456648	0.0806724	0.083977	0.278701	0.641785	1.06672	2.0128	5	5.149522
2759000	-1552.783	-1636.621	83.83788	10	1.54974	0.199057	0.0322413	0.0454404	0.0312218	0.0387075	0.0168468	0.0128249	0.0811319	0.00947287	0.0652775	0.0904096	0.0671887	0.0460076	0.00749188	0.0378607	0.114215	0.102019	0.0580536	0.0030311	0.000664706	0.00908861	0.0894117	0.0186597	0.00832964	0.0164054	0.0478771	0.000347393	0.0299751	0.0510609	0.00138069	0.153062	0.268318	0.520545	0.799575	0.0663897	0.0946805	0.0307881	0.243859	0.0766421	0.129187	0.0773139	0.0168271	0.0178913	0.189541	0.0451874	0.0580205	0.049072	0.0107024	0.0572743	0.0816634	0.0140739	0.0415655	0.167044	0.0119952	0.0636403	0.0180189	0.0884382	0.0471055	0.161913	0.232905	0.596632	1.05321	2.11725	5	4.932034
