Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
41000	-186.2403	-226.6829	40.44265	10	0.7736823	0.164144	0.00128764	0.0685583	0.0595467	0.120332	0.0764781	0.076359	0.0430652	0.00744589	0.0841041	0.00882969	0.0323425	0.0728256	0.0551415	0.00093164	0.037011	0.0469741	0.099602	0.169521	0.0143726	0.00085732	0.0161518	0.104338	0.000642437	0.0130199	0.0488177	0.517008	0.0158562	0.0433021	0.0552034	0.0599503	0.0987785	0.0170814	0.0899476	0.396318	0.949387	2.56435	5	2.229879
42000	-207.2536	-235.341	28.08743	10	4.617898	0.0797148	0.0157561	0.0263448	0.0135138	0.157221	0.175836	0.0663809	0.157041	0.0532977	0.00944994	0.015312	0.0518899	0.10244	0.0910548	0.156395	0.195727	0.00681444	0.265499	0.218302	0.0234803	0.0419263	0.053062	0.0440283	0.0245854	0.119069	0.0812466	0.00959783	0.0070387	0.116927	0.4869	0.0118393	0.00915031	0.147556	0.48539	0.794188	1.0839	1.63653	5	3.034399
43000	-213.9428	-230.4732	16.53037	2	1.744741	0.103078	0.0144943	0.0416081	0.0311768	0.036439	0.260317	0.0751305	0.084427	0.039022	0.0111183	0.0473638	0.00309384	0.0929223	0.00300382	0.0149185	0.321731	0.0195878	0.0570842	0.347515	0.0417874	0.0172858	0.225181	0.00669622	0.114797	0.122366	0.00540729	0.0944531	0.0497416	0.187969	0.00187454	0.255455	0.123946	0.0910744	0.260777	0.6248	1.06206	2.05236	4	2.942067
44000	-209.3992	-227.8634	18.46423	1	1.828238	0.0408109	0.000313833	0.011727	0.0691203	0.00755681	0.0245877	0.0898695	0.0658344	0.0353129	0.0307301	0.00835741	0.019873	0.120538	0.0175268	0.00102813	0.105169	0.0135074	0.0704583	0.0415206	0.0320812	0.0245768	0.213594	0.08242	0.276078	0.479145	0.098342	0.189124	0.0647365	0.0408964	0.3079	0.00910534	0.104074	0.040201	0.271872	0.635411	1.06503	2.02769	3	2.736116
45000	-197.579	-220.2375	22.65853	2	5.070843	0.0886315	0.0878997	0.000884008	0.0582478	0.0370888	0.0553625	0.0988404	0.106749	0.0748871	0.000102684	0.0308082	0.0154752	0.0414789	0.0929768	0.0238829	0.0567474	0.00950698	0.181361	0.00984603	0.199333	0.208189	0.000922887	0.0222218	0.0360943	0.0364882	0.00378351	0.057019	0.0230703	0.000131408	0.0385982	0.0311162	0.144618	0.0120774	0.504994	0.805638	1.08318	1.60619	4	1.884441
46000	-205.4971	-226.758	21.26093	10	3.497781	0.107945	0.0222289	0.00209902	0.0213178	0.0151183	0.0511008	0.0714422	0.0318289	0.0320305	0.105108	0.0414553	0.0378428	0.0171438	0.0526243	0.0583157	0.0501438	3.8461e-06	0.0867877	0.0388896	0.05823	0.521166	0.0611861	0.00387701	0.0140256	0.146137	0.0604722	0.0595021	0.421809	0.00294629	0.0393312	0.164383	0.140293	0.132838	0.424447	0.75583	1.08407	1.73565	5	2.669623
47000	-216.8306	-233.8963	17.0657	2	2.043774	0.0185118	0.0365202	0.101037	0.00298613	0.0280391	0.0810482	0.0161922	0.00334727	0.0812045	0.0995094	0.0583758	0.0578224	0.110088	0.0065082	0.0060884	0.151905	0.00921134	0.280434	0.0411804	0.012644	0.0307036	0.147958	0.0256589	0.0491822	0.0226491	0.500068	0.050118	0.185162	0.184494	0.0329711	0.466792	0.10535	0.0353945	0.298445	0.659589	1.07105	1.97092	4	3.039155
48000	-200.8061	-235.827	35.02085	10	1.300435	0.0601635	0.0607685	0.035533	0.036549	0.175263	0.0861101	0.109747	0.0584115	0.00625499	0.100211	0.014196	0.0627013	0.0214106	0.0586591	0.0367154	0.0607908	0.0011345	0.0132792	0.321584	0.0444908	0.329503	0.146548	0.0477667	0.00532569	0.174951	0.0928372	0.11469	0.00542793	0.061255	0.036928	0.105946	0.0670127	0.00215116	0.192784	0.551577	1.03618	2.21946	5	2.554315
49000	-192.7944	-222.4666	29.67221	2	1.630992	0.0756428	0.0184281	0.0280292	0.0968427	0.00724396	0.100765	0.0524276	0.0186244	0.00918922	0.00987741	0.000936141	0.00937577	0.0736104	0.109836	0.0016217	0.0717708	0.0102317	0.0143079	0.0845566	0.0664062	0.0115839	0.397726	0.0332933	0.0302421	0.00714329	0.00599908	0.112022	0.0165785	0.257917	0.00950366	0.0536003	0.102513	0.0524763	0.244867	0.609001	1.05727	2.08886	4	1.950322
50000	-211.3433	-228.0807	16.73733	2	1.256113	0.0785632	0.00852832	0.0783461	0.061231	0.0210533	0.317883	0.0966765	0.11005	0.0957922	0.00202724	0.048384	0.029946	0.0134743	0.0729442	0.0516399	0.196988	0.0238725	0.0603855	0.0546488	0.0489107	0.173549	0.0701912	0.104793	0.096339	0.0404545	0.0211832	0.0678723	0.105263	0.0717469	0.707904	0.0784942	0.0413395	0.234749	0.185075	0.542194	1.03219	2.24054	4	3.285224
