Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2707000	-1387.158	-1386.128	-1.030091	10	1.189171	0.0198694	0.126057	0.0653924	0.0162615	0.0212235	0.00884293	0.00666156	0.010945	0.0310916	0.077554	0.00627374	0.018987	0.0554519	0.125546	0.00237953	0.0494209	0.0723913	0.0548771	0.0143684	0.112698	0.13165	0.0677795	0.187381	0.0122128	0.0133337	0.107563	0.0208204	0.129569	0.0698125	0.0622134	0.00212164	0.00779596	0.0102033	0.0040501	0.0251543	0.11158	0.0583821	0.146972	0.0248146	0.00978132	0.0143074	0.0297745	0.14067	0.0186423	0.165413	0.0482974	0.00529586	0.0300814	0.0225823	0.0736193	0.0348443	0.0151223	0.0176451	0.00150427	0.0130879	0.126241	0.0695439	0.0083129	0.205353	0.0487045	0.068709	0.000899756	0.783537	0.117043	0.012499	0.0473678	0.0172675	0.00945987	0.0550705	0.00730438	0.157164	0.059973	0.0285228	0.0170037	0.043857	0.0738638	0.0483926	0.492252	0.0700626	0.0937508	0.0259309	0.0138381	0.0186042	0.155513	0.0298118	0.138985	0.0552957	0.0460693	0.0915613	0.00174454	0.0251436	0.0628616	0.10574	0.12341	0.0129595	0.0183302	0.0792237	0.0113766	0.0262515	0.0309921	0.0658845	0.209559	0.133899	0.0263156	0.0152004	0.00958461	0.288575	0.00469839	0.0204698	0.0463829	0.0942471	0.0138621	0.0439031	0.059938	0.0990629	0.0207117	0.0284426	0.173085	0.527062	1.02543	2.27443	5	7.646905
2708000	-1387.5	-1372.891	-14.6085	2	1.246146	0.181201	0.0275985	0.0461394	0.049218	0.0304545	0.0102641	0.0104271	0.00235195	0.00674538	0.00708478	0.00126402	0.0270898	0.120677	0.081034	0.00733563	0.0306293	0.022628	0.0570845	0.025187	0.0488387	0.119121	0.0594157	0.0909952	0.121137	0.0592773	0.0448503	0.0124429	0.00590956	0.0684037	0.0629571	0.110174	0.0745974	0.0152609	0.0026822	0.0460249	0.144175	0.155192	0.0270862	0.0202438	0.0088149	0.0860136	0.0114587	0.0104239	0.0549205	0.12903	0.0377786	0.0287928	0.0184008	0.0605189	0.0121387	0.00774236	0.00714509	0.0345939	0.0183441	0.00368461	0.0839089	0.0496496	0.0590359	0.0463083	0.024396	0.0799977	0.0205342	0.594267	0.0209169	0.0660465	0.316583	0.178253	0.00434009	0.0167349	0.00789406	0.00256311	0.165865	0.0825966	0.047968	0.00260458	0.126676	0.100176	0.671533	0.035443	0.00808044	0.312708	0.0328866	0.0240498	0.122054	0.12044	0.00591849	0.0560992	0.00082668	0.10802	0.00220581	0.0491107	0.02479	0.0666741	0.052391	0.0543256	0.134175	0.200322	0.226807	0.0370974	0.104765	0.0415919	0.187542	0.00431772	0.0202922	0.0261019	0.0220716	0.0414379	0.0999298	0.0306402	0.268971	0.0291519	0.0714753	0.010167	0.0409337	0.063285	0.0816646	0.00310571	0.183316	0.540016	1.03124	2.24542	4	8.153715
2709000	-1385.385	-1370.162	-15.223	2	1.665865	0.0870634	0.0445025	0.0345429	0.0245382	0.03238	0.0318822	0.0066597	0.0875733	0.00615303	0.019492	0.0157693	0.0454002	0.0219913	0.0500786	0.00100647	0.0561606	0.0084159	0.0261164	0.010904	0.0282023	0.0219555	0.103248	0.169944	0.0185367	0.0722163	0.033361	0.00172858	0.0356661	0.233683	0.0561526	0.0570876	0.0959664	0.00763743	0.0069381	0.00963279	0.255444	0.078177	0.0115572	0.0237827	0.00110636	0.318482	0.105144	0.0433456	0.000217636	0.179701	0.0250223	0.0824689	0.00558718	0.051422	0.0196	0.00748504	0.0243371	0.0149235	0.0473851	0.00671744	0.0990169	0.00775002	0.105276	0.229089	0.00693186	0.00771953	0.0642235	0.528564	0.146792	0.0378134	0.0266465	0.00624817	0.0284706	0.0585865	0.027479	0.0875366	0.176339	0.159982	0.0169929	0.11086	0.0229981	0.0240301	0.616523	0.147032	0.153524	0.120953	0.0110585	0.183676	0.00195158	0.0378446	0.1204	0.0821101	0.0158238	0.000961936	0.105921	0.00944804	0.0257857	0.0126273	0.334968	0.0517139	0.0180701	0.0228108	0.0035598	0.0103864	0.00151935	0.0683347	0.142979	0.0517755	0.0421098	0.072743	0.226972	0.0369036	0.085267	0.0233342	0.051666	0.0472994	0.0608247	0.0895565	0.0180423	0.115604	0.0902583	0.00154043	0.249846	0.614022	1.05884	2.07729	4	8.157719
2710000	-1381.013	-1370.76	-10.25366	10	2.541933	0.083789	0.0446573	0.0016115	0.0191539	0.00591302	0.0214051	0.0125623	0.0474685	0.0127778	0.0270112	0.00879063	0.0180034	0.0893973	0.0799881	0.0721858	0.0717293	0.0132081	0.0189788	0.0222138	0.124743	0.249579	0.0600425	0.112355	0.0535387	0.0289006	0.0386019	0.0038559	0.0596662	0.115309	0.117776	0.0544008	0.0428763	0.00478515	0.018472	0.0175278	0.0554882	0.0524231	0.0328374	0.0265898	0.0140489	0.0341832	0.0300614	0.00501474	0.00535837	0.204044	0.0392486	0.0513575	0.0256558	0.0569728	0.036551	0.0454953	0.00831258	0.278645	0.00428674	0.0262914	0.197919	0.0771289	0.0431666	0.0435334	0.0192863	0.0506995	0.122853	0.586585	0.137442	0.0100441	0.00657545	0.0802179	0.0329101	0.0616569	0.0105942	0.336121	0.0317001	0.0289856	0.0199807	0.099677	0.0392292	0.0155228	0.403429	0.0300858	0.0595781	0.0629946	0.0402357	0.166668	0.0669145	0.00465848	0.023519	0.0167413	0.16712	0.0709478	0.0342622	0.0346878	0.0628752	0.0609332	0.0724061	0.0228315	0.375283	0.0773741	0.0634337	0.00896712	0.0964512	0.0482855	0.0935788	0.0179066	0.0249336	0.0897238	0.242739	0.0526632	0.0820421	0.0195835	0.0278363	0.105414	0.0234952	0.165429	0.0322526	0.0337262	0.128598	0.0137684	0.350396	0.702533	1.07909	1.86798	5	8.082342
2711000	-1389.187	-1371.171	-18.01594	1	0.8675147	0.0843995	0.0179549	0.022058	0.0330811	0.0799863	0.0165057	0.0264951	0.00322786	0.0217152	0.00515483	0.00723025	0.0236006	0.0658159	0.0306957	0.0122756	0.0679256	0.011287	0.0143751	0.0613372	0.0832564	0.425425	0.046699	0.0680605	0.0719207	0.158357	0.0366159	0.00399174	0.069315	0.13508	0.030477	0.0803571	0.029684	0.00100325	0.000371714	0.0305215	0.0678133	0.0150986	0.0118518	0.00324892	2.65116e-05	0.0918721	0.0901281	0.074995	0.0015776	0.198863	0.0489454	0.00478931	0.00178863	0.19692	0.0360128	0.00387185	0.0124369	0.059511	0.0461803	0.00523304	0.0199369	0.0259529	0.0703758	0.156174	0.00718654	0.188229	0.02923	0.000929053	0.0133451	0.0367049	0.132648	0.0292636	0.0791096	0.00105426	0.0468366	0.0883568	0.115837	0.159919	0.0122447	0.0107377	0.00774494	0.0162242	0.0919875	0.00589332	0.201746	0.0646099	0.204876	0.00423511	0.0564846	0.0668361	0.0134007	0.0203121	0.0521615	0.0728266	0.0748559	0.0994477	0.0394	0.0287139	0.00109622	0.103883	0.0355702	0.956623	0.000650856	0.0221985	0.0114867	0.088353	0.282156	0.0429587	0.00570446	0.125685	0.153667	0.329214	0.113789	0.218488	0.0531448	0.0901267	0.0106579	0.129657	0.00814571	0.0326865	0.107872	0.0101175	0.109823	0.43296	0.97404	2.48318	3	8.127181
2712000	-1398.533	-1379.731	-18.80228	2	0.8123874	0.131398	0.0525118	0.0154179	0.0756875	0.0203994	0.00441327	0.0102225	0.0420787	0.00637932	0.017113	0.0626045	0.00390553	0.0610812	0.168864	0.0132689	0.0743358	0.0580885	0.022947	0.0185198	0.0904996	0.0402235	0.0820071	0.117737	0.0407994	0.14409	0.0155696	0.037979	0.0370607	0.152692	0.0290108	0.0538019	0.0489526	0.0138731	0.00258468	0.00315344	0.033533	0.0639648	0.168665	0.0536342	0.013263	0.0673365	0.0503189	0.0349726	0.0015503	0.148803	0.0209378	0.00674142	0.0194461	0.0738105	0.012594	0.0683631	0.0466623	0.0347997	0.0389295	0.0076796	0.116843	0.0930617	0.0379315	0.0131883	0.0118375	0.0579795	0.00518625	0.0128376	0.153137	0.0109395	0.04607	0.0824717	0.19549	0.0424807	0.0141044	0.0483497	0.00638344	0.135063	0.0494326	0.0791356	0.0860606	0.0210673	0.118481	0.000446095	0.0753382	0.0279824	0.0203265	0.00558998	0.0696962	0.0950351	0.148731	0.0170048	0.113628	0.127771	0.0766413	0.0188578	0.011191	0.669668	0.0492622	0.0272341	0.019577	0.889978	0.0229594	0.0428913	0.221276	0.0626227	0.245729	0.021866	0.0559098	0.459354	0.000803686	0.192221	0.103664	0.0449725	0.01619	0.112361	0.000713371	0.0267752	0.0423128	0.0735977	0.165727	0.0181129	0.0981918	0.412074	0.960329	2.52941	4	8.566826
2713000	-1376.495	-1361.959	-14.53662	2	1.092321	0.171321	0.0374408	0.041485	0.113957	0.00986293	0.00723182	0.00923016	0.0178523	0.0348435	0.0844565	0.0815415	0.0198139	0.0598251	0.0766157	0.00660617	0.0821376	0.0429651	0.0339201	0.00244668	0.0790137	0.189757	0.0183684	0.0573749	0.0429549	0.16018	0.0542746	0.00207429	0.0233226	0.202022	0.0868777	0.0632759	0.0924713	0.00741352	0.0134005	0.0648039	0.0645263	0.0130806	0.0260563	0.00254008	0.0116951	0.02272	0.0815293	0.0144299	0.0167281	0.0891322	0.0372357	0.00243646	0.00312351	0.0433547	0.0433386	0.0334841	0.0721852	0.00551701	0.0368525	0.00248479	0.125038	0.0180622	0.139497	0.0265076	0.0186139	0.106593	0.0524972	0.0214789	0.0904596	0.0188389	0.0713874	0.00709748	0.0632554	0.0513631	0.0626929	0.0245777	0.0423524	0.0196205	0.0354611	0.284644	0.00391816	0.121739	0.0594611	0.0434747	0.102331	0.225998	0.155383	0.0373421	0.020206	0.0428429	0.00922668	0.000629259	0.132676	0.325034	0.0876145	0.0775263	0.0208703	0.0373948	0.0177036	0.113074	0.42014	0.535695	0.0314552	0.000963799	0.0606481	0.104264	0.065865	0.132154	0.464614	0.0444895	0.0106366	0.0291298	0.113937	0.114709	0.0842816	0.0450255	0.052286	0.000800714	0.0632472	0.0502636	0.0591646	0.0515294	0.154998	0.502845	1.01376	2.3284	4	8.163371
2714000	-1395.235	-1379.538	-15.69759	10	1.636312	0.0406491	0.0678367	0.0240271	0.0216402	0.022574	0.0723809	0.000640931	0.117738	0.020612	0.00712227	0.0570244	0.0054703	0.0654106	0.0163723	0.039916	0.14085	0.0451688	0.0632209	0.0529152	0.00514697	0.238918	0.132049	0.118968	0.0396231	0.151309	0.0113378	0.0107177	0.0192861	0.0162859	0.084015	0.0807644	0.0217716	0.0544468	0.0667243	0.0263216	0.0964336	0.0356101	0.00436892	0.0573846	0.00531953	0.167504	0.0818723	0.0344243	0.00154966	0.132073	0.109559	0.00544717	0.037556	0.0969177	0.00650471	0.000607264	0.0466008	0.0180577	0.00968446	0.0018811	0.107602	0.0113097	0.0215521	0.0709578	0.014381	0.0536458	0.106982	0.114551	0.00310552	0.0113689	0.038225	0.00345497	0.225834	0.00329068	0.00410943	0.0121914	0.0755944	0.325132	0.132245	0.0820479	0.0132253	0.031948	0.0225878	0.0611343	0.225549	0.0367637	0.0157051	0.0513742	0.031481	0.0016618	0.0107933	0.036022	0.143758	0.0671142	0.0102574	0.0119056	0.0906768	0.145141	0.139175	0.0298988	0.0589294	0.843526	0.054372	0.0690593	0.241835	0.0372913	0.0154693	0.192028	0.611947	0.0303843	0.227825	0.172168	0.061531	0.180741	0.0558574	0.0448449	0.025014	0.17991	0.0603406	0.0146397	0.0992938	0.00031169	0.245633	0.609778	1.05752	2.08707	5	8.779681
2715000	-1395.856	-1386.083	-9.773277	2	1.291518	0.036727	0.0409933	0.0464994	0.0265922	0.00660753	0.0143082	0.0078937	0.0063817	0.108974	0.0292956	0.0127402	0.0102807	0.0406452	0.110358	0.0124443	0.0647046	0.101712	0.049719	0.0113097	0.0854175	0.0583442	0.10205	0.130477	0.0622419	0.191497	0.0160927	0.00400927	0.0267746	0.142944	0.029846	0.0330691	0.00716255	0.0121407	0.022343	0.00743045	0.129694	0.0126687	0.111385	0.0379038	0.0172712	0.079068	0.0627002	0.0248707	0.00115529	0.0572669	0.00477035	0.00732405	0.00321024	0.0533597	0.0346313	0.150563	0.00161435	0.0627984	0.0171287	0.0145723	0.219498	0.00727734	0.00724974	0.0473139	0.00331728	0.0893193	0.0430271	0.0555844	0.0196283	0.053706	0.0402354	0.0978579	0.0112683	0.027471	0.107886	0.0192288	0.0679418	0.135658	0.000512202	0.132461	0.022823	0.109858	0.0072374	0.0049289	0.0360668	0.0964653	0.0397435	0.00744077	0.00714383	0.0661954	0.203426	0.164606	0.19749	0.0243938	0.00833184	0.0321995	0.0634968	0.0285853	0.17405	0.0172891	0.213844	0.0523253	0.0600417	0.0348913	0.0739015	0.591671	0.134834	0.0172874	0.627436	0.0329785	0.0700238	0.022604	0.058476	0.155182	0.00666281	0.0192451	0.124691	0.0229351	0.0266215	0.0688746	0.0360721	0.121655	0.191247	0.549727	1.03541	2.22362	4	7.624446
2716000	-1390.187	-1381.807	-8.380825	10	0.8575434	0.103068	0.117459	0.00592389	0.0299307	0.0213091	0.0397301	0.000254448	0.0457002	0.0396402	0.00155551	0.0190789	0.016174	0.0303144	0.0202818	0.00482019	0.0809861	0.0177702	0.0254249	0.0352613	0.0117599	0.108479	0.0952812	0.230976	0.00494473	0.203529	0.0189474	0.0250173	0.041455	0.217102	0.0231944	0.0200996	0.0204155	0.0307338	0.0189952	0.0169009	0.235952	0.0166692	0.046543	0.0037618	0.0133795	0.048119	0.00669925	0.0390527	0.0132489	0.234579	0.0301718	0.0578908	0.0668766	0.106762	0.0151164	0.0110018	0.16789	0.00460646	0.0416419	0.0245604	0.167695	0.0564954	0.0416179	0.0276195	0.0231414	0.0127512	0.129027	0.157255	0.0743228	0.0948182	0.0955041	0.129222	0.0923433	0.0150837	0.00980283	0.0837914	0.26758	0.100824	0.0446479	0.0538182	0.0584124	0.202877	0.0212524	0.00691917	0.0279686	0.273351	0.0179911	0.069103	0.0955193	0.049657	0.020194	0.00555981	0.0027415	0.0614023	0.0630451	0.0785825	0.070463	0.00183311	0.225131	0.062866	0.00457468	0.121463	0.0210824	0.0303247	0.14604	0.721646	0.0095137	0.0845992	0.00893396	0.0741849	0.0182133	0.19252	0.248696	0.0281776	0.00155327	0.0741106	0.238186	0.0153665	0.062583	0.0418023	0.147269	0.00643754	0.107731	0.429309	0.971707	2.49125	5	8.316542
2717000	-1391.372	-1381.992	-9.380282	10	1.244195	0.196336	0.0265307	0.0294268	0.00543919	0.00748555	0.0329363	0.0371782	0.00454549	0.00921451	0.0057813	0.0801337	0.00318326	0.109254	0.0552062	0.00282373	0.0147355	0.0370083	0.0443743	0.00498456	0.0782114	0.156615	0.101554	0.158284	0.0254231	0.219511	0.0841725	0.00113906	0.00302386	0.32709	0.0503922	0.0879483	0.0625769	0.0166101	0.00241121	0.00869166	0.00571184	0.116915	0.0887836	0.00762966	0.00968628	0.0353239	0.0347158	0.0270153	0.00439084	0.123598	0.0729462	0.0132756	0.00922023	0.0985268	0.020939	0.0358005	0.0547196	0.0783289	0.00862236	0.00879299	0.0937265	0.0163356	0.0679946	0.0859425	0.0416981	0.0353394	0.0543817	0.0554079	0.00526643	0.0870878	0.147436	0.0490366	0.00101785	0.0213325	0.108549	0.00825645	0.237397	0.164021	0.000291394	0.0110448	0.0154046	0.00166765	0.043311	0.0128229	0.106053	0.0810968	0.0465079	0.00466176	0.264906	0.0797923	0.172596	0.139238	0.0943008	0.0956074	0.0630492	0.0232062	0.0680595	0.0784383	0.0231423	0.102436	0.368823	0.166843	0.132507	0.0508573	0.0779979	0.37638	0.0153715	0.0264181	0.0967566	0.0766207	0.144169	0.328135	0.142039	0.0738888	0.0673184	0.101741	0.000261652	0.299528	0.00231094	0.00665277	0.000912937	0.0247605	0.182971	0.539587	1.03106	2.24639	5	8.333327
2718000	-1381.6	-1375.63	-5.969689	10	1.837704	0.0442394	0.0279077	0.0305479	0.0385109	0.00597225	0.022741	0.00304705	0.0950345	0.0174428	0.01933	0.0177009	0.0174739	0.0715463	0.0406138	0.00401703	0.00469468	0.00314849	0.00665112	0.0531224	0.0485942	0.166465	0.0648523	0.0950857	0.0522572	0.165169	0.0953512	0.00022194	0.0109264	0.0375311	0.0915233	0.0516694	0.0812529	0.014404	0.0564591	0.0353982	0.0580796	0.0946672	0.0414583	0.000246772	0.024044	0.0693956	0.0486686	0.0327549	0.0250757	0.0736943	0.0698768	0.00173625	0.0119784	0.155855	0.0272218	0.122187	0.0138166	0.0435709	0.0168564	0.0393872	0.195867	0.0146068	0.0372699	0.0695398	0.00622048	0.0407954	0.0135043	0.0539168	0.0171333	0.0101435	0.0660078	0.0393928	0.108599	0.163277	0.46852	0.0514963	0.0124624	0.0686393	0.0441224	0.00212648	0.0793112	0.0254192	0.075919	0.0529297	0.0423422	0.0939123	0.0190089	0.27873	0.14136	0.113741	0.12809	0.0409606	0.00265978	0.0508142	0.0204529	0.0731182	0.0666268	0.0439813	0.0519667	0.00932541	0.104938	0.0112915	0.147638	0.0168559	0.0622462	0.305512	0.203306	0.0892936	0.042374	0.0490827	0.156688	0.00198532	0.118159	0.0214248	0.0806393	0.0117588	0.180614	0.315284	0.0335256	0.277544	0.0627382	0.0646681	0.2731	0.636566	1.06534	2.02499	5	7.813352
2719000	-1374.119	-1364.867	-9.251328	2	1.611828	0.0540444	0.00184851	0.0139738	0.118931	0.00229684	0.00593895	0.0536722	0.0972082	0.0251592	0.000685756	0.0504497	0.0135085	0.0933769	0.051594	0.0210406	0.0617606	0.00983556	0.0117175	0.00232944	0.0104741	0.0542874	0.0526513	0.211984	0.0281171	0.218596	0.0628772	0.0004783	0.0194688	0.0699992	0.0460103	0.0629452	0.0409358	0.00659068	0.00261944	0.0852851	0.158472	0.12018	0.0377339	0.00934269	0.00151335	0.0492805	0.0654023	0.0527264	0.0279204	0.047627	0.0713112	0.00828623	0.00560169	0.0411649	0.0289442	0.00374588	0.0213414	0.0881713	0.00258469	0.0103259	0.041349	0.025234	0.00492951	0.121105	0.0342525	0.153982	0.00629054	0.0629728	0.108162	0.20084	0.0648162	0.121118	0.0065251	0.00502037	0.391083	0.0459673	0.00188059	0.0732737	0.00630843	0.113082	0.0543114	0.0307795	0.0282445	0.0129468	0.0153081	0.00413565	0.0102223	0.0756276	0.303406	0.0692733	0.161809	0.0445577	0.0389173	0.101162	0.0230907	0.103457	0.042469	0.0409654	0.107023	0.0193859	0.175309	0.0201587	0.00802657	0.0122893	0.0215327	0.820014	0.197083	0.0808867	0.0423237	0.0583043	0.00831528	0.0657156	0.181802	0.0494494	0.00409834	0.0587811	0.161965	0.0284556	0.0596825	0.0609716	0.0777575	0.00115023	0.242092	0.60617	1.05637	2.09537	4	7.583725
2720000	-1396.364	-1379.296	-17.06835	2	1.444291	0.0453036	0.152668	0.0387817	0.0214171	0.0290207	0.00916797	0.00509285	0.0439745	0.0814548	0.0191412	0.0325133	0.0125588	0.0873143	0.142792	0.0147649	0.0667787	0.00382584	0.0197775	0.00224204	0.306113	0.308521	0.0103769	0.14266	0.0219896	0.122512	0.0492349	0.00782451	0.00713823	0.0591265	0.0699408	0.0948781	0.0833203	0.0135827	0.0171983	0.00039476	0.0957751	0.0204551	0.093523	0.127403	2.77921e-05	0.0745807	0.0756499	0.0720409	0.00183792	0.15234	0.00513065	0.0588538	0.0169107	0.0261518	0.0157929	0.00575411	0.0521817	0.0454536	0.0282969	0.0255168	0.145349	0.055899	0.0580188	0.0314357	0.0651134	0.0200454	0.0682716	0.164541	0.0574998	0.071437	0.245987	0.0503521	0.0152562	0.0214022	0.0108048	0.282847	0.0356044	0.0054418	0.000111131	0.0460145	0.0456598	0.0525613	0.0796052	0.0366471	0.120502	0.0108723	0.0531131	0.250495	0.10716	0.281369	0.00957536	0.00124697	0.00900269	0.0325475	0.0154884	0.00794571	0.0070368	0.123342	0.259007	0.0405598	0.0314329	0.037056	0.032416	0.00470737	0.0101464	0.564069	0.0353024	0.126359	0.0118556	0.0992199	0.0856451	0.0535318	0.00224693	0.45823	0.0264021	0.0542468	0.00667755	0.0659821	0.111547	0.0722665	0.13826	0.0642136	0.216587	0.579013	1.04698	2.15742	4	8.224061
2721000	-1390.891	-1374.682	-16.20882	2	2.642374	0.00990048	0.0637747	0.0357799	0.00214918	0.0356413	0.00626272	0.0273326	0.0366653	0.0120429	0.0456213	0.00559041	0.00955688	0.0928916	0.0176524	0.00402204	0.111729	0.0543803	0.0154231	0.000594278	0.0355113	0.235788	0.0980678	0.196806	0.0459927	0.101967	0.0642242	0.0122724	0.0177832	0.0413018	0.0542807	0.100246	0.0494474	0.0399359	0.0193081	0.0217856	0.16938	0.156271	0.128678	0.0190556	0.00615045	0.0315098	0.0534128	0.0388499	0.00100342	0.108549	0.0868733	0.00140906	0.00677803	0.0566469	0.0235097	0.0808004	0.00895124	0.157346	0.01549	0.0175934	0.133307	0.0196219	0.0776208	0.0797776	0.0237338	0.00585796	0.12775	0.084008	0.182006	0.0692154	0.0193741	0.101659	0.0872321	0.0641699	0.0048436	0.00363167	0.110316	0.151042	0.0164102	0.0573097	0.0125197	0.0535006	0.101775	0.0155271	0.0173136	0.0476544	0.0803842	0.0999076	0.00746279	0.0169922	0.00878086	0.00513213	0.0887466	0.0505714	0.130195	0.00536005	0.461628	0.0343482	0.00922755	0.0203502	0.131678	0.0330428	0.0891316	0.00481185	0.144276	0.67355	0.259776	0.0207711	0.088137	0.0659141	0.0241451	0.00452847	0.0840462	0.00183308	0.0259236	0.0210291	0.144257	0.0418045	0.0778359	0.0214025	0.398066	0.0264888	0.359552	0.709585	1.08007	1.85079	4	7.958701
2722000	-1374.758	-1380.317	5.559407	10	1.478156	0.0254998	0.0994122	0.0371419	0.0239912	0.00541531	0.0510676	0.012255	0.147481	0.0035522	0.0182022	0.0834034	0.000744236	0.0286682	0.0526318	0.0259719	0.0749815	0.0147016	0.0316182	0.0166038	0.0155754	0.0866561	0.0122611	0.164621	0.0182708	0.0807491	0.00241212	0.00645505	0.00643204	0.00305836	0.0738072	0.0418958	0.047717	0.0309905	0.00690665	0.0246729	0.0186213	0.0227579	0.0445549	0.0077762	0.00262811	0.00587202	0.0620098	0.022048	0.0309799	0.0456611	0.0287617	0.0472073	0.00521285	0.045463	0.0573302	0.0085654	0.0278603	0.0727555	0.0728409	0.0062967	0.141439	0.0552001	0.0493472	0.0422618	0.0366687	0.0617762	0.0663077	0.0600994	0.0794402	0.129836	0.0856393	0.0245258	0.103168	0.202852	0.0346586	0.0102788	0.0503555	0.202214	0.00310552	0.0678872	0.0219024	0.0161029	0.0886477	0.00629738	0.023227	0.162446	0.0170503	0.0627382	0.193459	0.0172635	0.0949994	0.116617	0.00790561	0.00190937	0.0764093	0.109839	0.310432	0.0567588	0.0227895	0.0715346	0.0691592	0.0280639	0.0412182	0.0165284	0.0225579	0.515518	0.233503	0.00409686	0.096482	0.0641978	0.0937685	0.0275525	0.208884	0.0145583	0.0157997	0.0453465	0.0643402	0.148693	0.0786409	0.0100495	0.166293	0.0310074	0.221928	0.58488	1.04911	2.14408	5	6.992677
2723000	-1386.846	-1373.606	-13.24043	1	1.652874	0.0788293	0.102035	0.0366938	0.0294338	0.000382509	0.0218733	0.157203	0.00479481	0.0549017	0.00487879	0.00172658	0.0113078	0.0897016	0.0474068	0.0198964	0.0312194	0.0563936	0.0171467	0.0105978	0.0727934	0.0212554	0.00942827	0.116805	0.00281988	0.060154	0.00881533	0.0282981	0.00237441	0.08697	0.0553965	0.0381704	0.03605	0.0264228	0.020726	0.0131764	0.218708	0.0214816	0.015872	0.0027447	0.0204644	0.00342819	0.0458491	0.00829785	0.000165571	0.103197	0.027044	0.020891	0.0189421	0.0104907	0.035965	0.016479	0.0345871	0.051717	0.00226267	0.00554613	0.0540887	0.0776629	0.00199807	0.0402568	0.0987	0.165312	0.0790947	0.0141594	0.176007	0.0250491	0.0093616	0.102393	0.00208375	0.0513309	0.0735007	0.0665054	0.1296	0.126944	0.000897322	0.0249982	0.0389897	0.099142	0.0142838	0.171941	0.0698726	0.254872	0.137487	0.0327718	0.0287414	0.111289	0.265178	0.0459291	0.0254499	0.00835149	0.051041	0.0192659	0.347198	0.000854589	0.0358141	0.0756056	0.0503795	0.193743	0.0098134	0.0139329	0.0244706	0.653397	0.174963	0.0165163	0.0354849	0.0337012	0.0775675	0.110198	0.165959	0.146046	0.121658	0.00287551	0.320068	0.0169761	0.0438707	0.126614	0.0219103	0.0167143	0.248002	0.612171	1.05827	2.08156	3	7.571094
2724000	-1363.322	-1358.002	-5.320208	2	1.235146	0.0757516	0.0905408	0.0355575	0.0855786	0.0129707	0.0509755	0.00123562	0.0220099	0.0246183	0.0245192	0.00916536	0.0182954	0.0663712	0.086141	0.00181994	0.0834714	0.0204177	0.0177398	0.00272518	0.00222074	0.140587	0.0718752	0.0608063	0.0201817	0.000394862	0.0195865	0.00253123	0.00888532	0.191128	0.0915167	0.0560776	0.0542425	0.013242	0.0237604	0.0194325	0.0591851	0.126072	0.0106915	0.00706793	0.024539	0.0422779	0.0321494	0.00376058	0.02164	0.149106	0.122372	0.0159356	0.00957644	0.0698305	0.0218723	0.0535672	0.00293786	0.0207453	0.048362	0.0128316	0.105183	0.0233204	0.0461186	0.0336189	0.058854	0.125989	0.125459	0.284792	0.0125883	0.0531668	0.00163509	0.0420969	0.00394328	0.0124609	0.0174266	0.1921	0.0384618	0.0266843	0.016549	0.00657985	0.0194993	0.0563266	0.0478726	0.00175117	0.0426925	0.0202802	0.0134651	0.0438198	0.00672059	0.0163118	0.0455621	0.170256	0.0458084	0.0926354	0.13475	0.0219345	0.335599	0.124298	0.035121	0.0263424	0.000574358	0.0554735	0.116032	0.00566765	0.0254969	0.667688	0.0303305	0.0900359	0.294698	0.0334208	0.0307938	0.264667	0.000413663	0.151737	0.0219292	0.0507654	0.066012	0.0681173	0.0459479	0.103973	0.0832768	0.0244722	0.181364	0.537584	1.03017	2.25088	4	7.120492
