Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1223000	-379.7136	-404.9424	25.22885	10	1.492031	0.127578	0.0196134	0.113058	0.0105059	0.0160278	0.0820337	0.00566571	0.0361306	0.119521	0.0296087	0.21191	0.275054	0.0548962	0.0615693	0.00569218	0.0529868	0.0581598	0.00077771	0.0301602	0.0142154	0.0395698	0.0456855	0.0263232	0.00594648	0.0682526	0.0310759	0.0248481	0.0871581	0.000825413	0.0258938	0.0839616	0.138361	0.0490111	0.132832	0.0596044	0.0248989	0.0338921	0.697328	0.0108622	0.158615	0.0178797	0.551008	0.499993	0.0352604	0.124257	0.0211424	0.0269347	0.224089	0.587225	1.04995	2.13874	5	4.346585
1224000	-377.4077	-398.2992	20.89147	10	2.321912	0.202347	0.000629764	0.0737471	0.0111008	0.0253042	0.0890861	0.102387	0.0172514	0.0261539	0.0457836	0.00149433	0.00925213	0.13023	0.0984299	0.0323043	0.0661544	0.0364613	0.0360851	0.0165663	0.0354684	0.0202416	0.160007	0.072149	0.00648279	0.00344215	0.00341457	0.180335	0.0589148	0.00208849	0.0627644	0.0664734	0.120404	0.490283	0.387418	0.0101066	0.0434499	0.146143	0.0997147	0.0445816	0.0862342	0.709544	0.00908233	0.0479204	0.0654428	0.0531725	0.0123924	0.000622909	0.328895	0.685393	1.07629	1.90942	5	4.019061
1225000	-374.3261	-407.2559	32.92985	10	0.8282304	0.113848	0.00731328	0.00945113	0.0186556	0.0562393	0.0496002	0.059022	0.0147076	0.166644	0.00249007	0.0593933	0.0367146	0.0425078	0.0266044	0.0232068	0.0279892	0.0264586	0.102956	0.025949	0.00711238	0.0161728	0.0201297	0.0484948	0.0141895	0.0132128	0.078168	0.133088	0.226142	0.0135016	0.100104	0.0470322	0.0026203	0.238885	0.1077	0.0809519	0.0555957	0.338503	0.00463079	0.0701655	0.0517626	0.0440922	0.171193	0.0764406	0.0134515	0.00448928	0.404094	0.0442494	0.10155	0.418256	0.96448	2.51571	5	3.295924
1226000	-383.8298	-402.639	18.80922	2	0.8459111	0.198121	0.0226979	0.050327	0.00366494	0.052889	0.127765	0.0988032	0.00196214	0.0900404	0.043951	0.0401995	0.0445081	0.031061	0.0317062	0.014425	0.0395674	0.0449391	0.00159347	0.00717818	0.0177057	0.00502057	0.0364706	0.00891336	0.0686625	0.00111765	0.0571931	0.154401	0.0567191	0.0126569	0.537172	0.058081	0.0521347	0.599607	0.140268	0.00731999	0.0643242	0.144596	0.0253183	0.0150784	0.0197875	0.0885565	8.62606e-05	0.196237	0.212173	0.0909388	0.0336967	0.0167084	0.105284	0.424982	0.968907	2.50083	4	3.666342
1227000	-385.9552	-399.522	13.5668	2	1.192322	0.0539156	0.0151452	0.0129858	0.023836	0.0275022	0.0455431	0.135433	0.0153656	0.274401	0.0438962	0.0634101	0.16038	0.0826228	0.0333852	0.0302197	0.0683445	0.185423	0.0296419	0.0409814	0.0159423	0.0100457	0.0410997	0.0617599	0.0103465	0.0360532	0.149445	0.297686	0.29643	0.0324653	0.0570086	0.0618911	0.00544243	0.0304136	0.23085	0.0234537	0.00435496	0.251377	0.0895128	0.305852	0.0673956	0.00238868	0.0649196	0.00076382	0.0819843	0.40912	0.248754	0.0054312	0.173659	0.527802	1.02577	2.27277	4	4.23462
1228000	-372.887	-402.7173	29.83035	10	1.299049	0.230439	0.00547714	0.00731557	0.0102347	0.0181394	0.0995321	0.0290565	0.0240346	0.155246	0.0193918	0.220415	0.0912548	0.157637	0.0480351	0.0364701	0.00602407	0.0359667	0.0160445	0.0611053	0.0279872	0.039739	0.0687806	0.025855	0.0281111	0.0106543	0.0392792	0.113764	0.0220087	0.0114604	0.498907	0.0581002	0.0307385	0.0553383	0.0058838	0.0438405	0.0254515	0.31591	0.0396211	0.126793	0.0507064	0.0555042	0.0653042	0.0501245	0.0489375	0.00775034	0.0274279	0.385835	0.192546	0.55129	1.03606	2.2201	5	3.551632
1229000	-366.0304	-397.5444	31.51406	10	2.012707	0.135226	0.0194367	0.0517812	0.0064847	0.0457586	0.0605147	0.0581006	0.00789929	0.00496348	0.0741063	0.19117	0.0979143	0.0156738	0.0229327	0.0389276	0.0665141	0.115636	0.00631812	0.0140924	0.000333851	0.0451687	0.0177331	0.00327072	0.0299815	0.0111157	0.0776201	0.203805	0.012085	0.0339409	0.518926	0.00226645	0.0307078	0.0251008	0.135783	0.232289	0.489299	0.284298	0.0345323	0.126175	0.000675908	0.0352254	0.0202586	0.0244759	0.0112041	0.0189381	0.0717695	0.0286382	0.294787	0.656358	1.0703	1.97855	5	3.559068
1230000	-377.8845	-406.0352	28.1507	10	0.6103465	0.161069	0.0201541	0.0846999	0.0141604	0.0649992	0.0299938	0.0367091	0.0218634	0.012338	0.0216792	0.171773	0.0232351	0.105078	0.0160614	0.0288186	0.10127	0.110024	0.0763524	0.00434713	0.0756999	0.0302904	0.139519	0.0362375	0.0226459	0.021224	0.00720075	0.027547	0.127409	0.0023644	0.0143247	0.00320914	0.370814	0.00216693	0.00928735	0.235518	0.171145	0.00464748	0.247997	0.0743303	0.0198666	0.45144	0.275968	0.0794799	0.00931617	0.0358036	0.236417	0.0140055	0.0552488	0.317975	0.886507	2.74027	5	3.850501
1231000	-369.1167	-400.557	31.44027	10	2.438116	0.148998	0.000178702	0.0787788	0.0192443	0.00908226	0.100661	0.184844	0.00337412	0.278169	0.0150988	0.100154	0.0497632	0.0348138	0.039275	0.00713375	0.00398645	0.0508954	0.0600072	0.0176448	0.0116505	0.0453003	0.00728738	0.0754165	0.0245962	0.0124955	0.0239289	0.275161	0.0481094	0.00455336	0.0311852	0.0194238	0.445847	0.0235908	0.0388554	0.0250857	0.451828	0.0859387	0.215291	0.0198078	0.0156095	0.00273537	0.053276	0.0922335	0.0047221	0.0435292	0.0370334	0.0886914	0.34051	0.694756	1.07789	1.88684	5	3.425286
1232000	-390.4392	-403.5539	13.1147	10	1.484245	0.243351	0.0135687	0.0104871	0.05884	0.0988072	0.148921	0.0488447	0.0278948	0.492308	0.00770484	0.252013	0.0704058	0.0746236	0.0041094	0.0264039	0.0670432	0.00381067	0.00192803	0.10265	0.0219537	0.0364989	0.242802	0.0985888	0.111865	0.00243336	0.0668922	0.0213507	0.434874	0.078509	0.0236698	0.0482293	0.00259235	0.0539092	0.0161257	0.0795609	0.304842	0.106455	0.462137	0.100199	0.0175356	0.272335	0.171282	0.0439881	0.0272926	0.255097	0.012189	0.371729	0.222879	0.585913	1.04948	2.14173	5	5.238651
1233000	-367.9956	-397.033	29.03737	10	1.016035	0.184583	0.00545097	0.0320761	0.0820263	0.0355857	0.0741287	0.111765	0.0432188	0.146593	0.0280311	0.104128	0.0232413	0.01329	0.00389001	0.0222185	0.00583558	0.0589456	0.0416904	0.0695146	0.0403634	0.00799605	0.0279086	0.0946993	0.0254582	0.0436782	0.0145561	0.0570949	0.049161	0.0144911	0.194808	0.0535449	0.533684	0.0525134	0.0508885	0.0089658	0.455713	0.197234	0.0504833	0.00166407	0.0248097	0.44466	0.00529494	0.0748862	0.040048	0.00957058	0.0523075	0.044825	0.140142	0.481519	1.00261	2.37573	5	3.757518
1234000	-376.2686	-410.1584	33.8898	10	0.756965	0.192874	0.00727538	0.0160976	0.0773524	0.0341953	0.115016	0.0339907	0.0133457	0.233159	0.00473889	0.147832	0.0314974	0.0988367	0.0315096	0.0869912	0.0249044	0.00850063	0.00937332	0.0383835	0.0418645	0.0353884	0.00574209	0.0260584	0.00663	0.0294054	0.0120672	0.24582	0.0818897	0.124193	0.00263823	0.0259083	0.0148804	0.0324643	0.0177421	0.0990694	0.101222	0.0774623	0.00171123	0.276841	3.57275e-05	0.530827	0.00819495	0.092596	0.00985974	0.0664405	0.0770745	0.0144633	0.0863745	0.389213	0.944278	2.58013	5	3.264363
1235000	-367.8396	-397.6484	29.80889	10	2.22829	0.132077	0.00797276	0.115739	0.036389	0.0211181	0.0138819	0.0032897	0.00478251	0.161462	0.0337497	0.083206	0.0636375	0.0579091	0.0575984	0.0382517	0.027277	0.0540231	0.025336	0.014108	0.0529109	0.00632136	0.0824437	0.0461178	0.0278016	0.0373523	0.032797	0.0114559	0.143861	0.317583	0.000410593	0.0260799	0.102847	0.0586134	0.216055	0.0456578	0.102433	0.0286964	0.311415	0.0420194	0.27606	0.00109625	0.0445577	0.0176093	0.0896798	0.0599302	0.00477432	0.0269902	0.319083	0.677284	1.07478	1.92886	5	3.165379
1236000	-367.1561	-395.8845	28.72843	10	3.950873	0.18179	0.00706347	0.0227681	0.0268444	0.0621353	0.154853	0.041608	0.00851046	0.210051	0.0197315	0.151479	0.150022	0.0222883	0.03172	0.00135383	0.127043	0.0454717	0.0370866	0.0312463	0.00420358	0.00964006	0.0547452	0.0506497	0.00197314	0.00895476	0.045227	0.13678	0.0768697	0.16363	0.231879	0.14758	0.0753708	0.100436	0.0620269	0.0387002	0.0690853	0.263258	0.0285142	0.0439145	0.270539	0.0277835	0.0898209	0.0663227	0.0749695	0.030838	0.0806807	0.00767822	0.451643	0.773493	1.08441	1.69046	5	3.595137
1237000	-376.1356	-406.52	30.3844	10	1.217735	0.135014	0.00373605	0.0738293	0.0418001	0.00338677	0.0509013	0.0150797	0.0122371	0.343803	0.0205314	0.0747815	0.0240916	0.0656166	0.177824	0.000766093	0.000618733	0.0691355	0.0401205	0.0305204	0.0300051	0.0786758	0.0109071	0.00886117	0.0183627	0.00224733	0.0489242	0.333556	0.187319	0.080829	0.433413	0.070838	0.1549	0.0615722	0.00542473	0.269051	0.0109739	0.00754329	0.0742402	0.0447886	0.151546	0.0210264	0.123419	0.072104	0.0132792	0.0305459	0.0424522	0.0865817	0.178252	0.533667	1.02843	2.25965	5	3.657179
1238000	-382.5634	-398.9415	16.3781	2	0.8257444	0.00462746	0.0405469	0.029888	0.0457914	0.0825163	0.211736	0.0813473	0.0120808	0.0268301	0.0635704	0.109073	0.107641	0.0771533	0.01621	0.00209644	0.0277549	0.0631256	0.0797066	0.0893947	0.00626888	0.0194658	0.130806	0.0357159	0.0605189	0.0162443	0.216687	0.0450316	0.239119	0.42196	0.0263788	0.0594194	0.202767	0.0137909	0.00167624	0.401987	0.0602383	0.297853	0.0397156	0.024748	0.00402435	0.00820702	0.166378	0.0207438	0.236477	0.114878	0.00448496	0.0514756	0.101024	0.417296	0.963841	2.51784	4	4.098149
1239000	-371.8005	-401.8499	30.04935	10	0.5028361	0.363728	0.00252796	0.0409636	0.0165519	0.0592621	0.0852507	0.0961856	0.00390012	0.138715	0.0160151	0.107285	0.165808	0.0475267	0.00275721	0.00697341	0.0161594	0.0125207	0.042959	0.0154186	0.073215	0.0377387	0.0505693	0.00305043	0.0385623	0.0391805	0.12315	0.00900805	0.346812	0.0456652	0.00440138	0.0654142	0.00343029	0.0274884	0.0774916	0.0828425	0.0357483	0.103958	0.0488741	0.250124	0.36904	0.00696513	0.486894	0.0223487	0.0513232	0.010577	0.0260855	0.011809	0.0339146	0.253763	0.822321	2.89	5	3.692276
1240000	-386.7669	-404.8203	18.05344	10	2.107928	0.0266474	0.00742702	0.104173	0.0368481	0.00841558	0.0809068	0.0497665	0.0101601	0.116109	0.0565862	0.192767	0.126105	0.359018	0.0451438	0.0322689	0.040793	0.0757605	0.0375659	0.0547707	0.0346048	0.0285811	0.00997294	0.0146602	0.108517	0.0184894	0.296294	0.0228508	0.30052	0.00991422	0.0121937	0.00144394	0.433735	0.0110261	0.0730322	0.0340699	0.0807017	0.347456	0.00611784	0.0293478	0.0682504	0.0597088	0.0437339	0.068215	0.0562756	0.248556	0.121503	0.467129	0.305826	0.666021	1.07247	1.95568	5	4.468135
1241000	-363.2728	-392.7532	29.48048	10	2.561967	0.144484	0.00260275	0.0157535	0.025104	0.0442914	0.0797687	0.076348	0.0232906	0.228064	0.0415644	0.159259	0.0332026	0.0492773	0.00314306	0.0107788	0.0364245	0.0521424	0.101082	0.0220008	0.0403422	0.00857938	0.0187443	0.0167117	0.0183202	0.00120195	0.0573238	0.0100722	0.421863	0.457609	0.137085	0.187422	0.0844502	0.173058	0.0624268	0.150204	0.019667	0.0362906	0.100408	0.000325863	0.100306	0.0260334	0.131168	0.0487156	0.0191711	0.01215	0.00433696	0.24101	0.352254	0.703975	1.0793	1.86447	5	3.733578
1242000	-390.77	-411.134	20.36391	10	2.874574	0.147801	0.00224302	0.000522724	0.0199337	0.0183562	0.189197	0.0447609	0.000448551	0.31696	0.0129703	0.0948786	0.053239	0.0544166	0.0710736	0.0574991	0.0132654	0.0704188	0.09018	0.0161545	0.09263	0.0471031	0.0242415	0.0158161	0.112353	0.050948	0.10955	0.16212	0.0856589	0.0651232	0.0977524	0.0135115	0.0298896	0.0466399	0.228421	0.172035	0.149561	0.161885	0.112751	0.00484588	0.0660478	0.0709058	0.13802	0.00810149	0.0386034	0.0174093	0.0445699	0.619428	0.37932	0.724338	1.08182	1.81452	5	4.060241
1243000	-379.9592	-406.924	26.96478	10	4.028213	0.0906269	0.0163347	0.0142233	0.058805	0.00728146	0.0583417	0.0137446	0.000768532	0.177115	0.00506477	0.125441	0.00129158	0.0604315	0.0283501	0.0799877	0.0304133	0.0747914	0.0439233	0.00280163	0.00464701	0.0230708	0.0587792	0.0544644	0.106874	0.0301492	0.136479	0.131118	0.0340976	0.0352491	0.0786984	0.392277	0.00923083	0.200795	0.0994196	0.0902135	0.0462663	0.038445	0.0643354	0.011213	0.0821959	0.0996347	0.0604883	0.0335404	0.0643866	0.0144809	0.27587	0.3882	0.455905	0.776179	1.0844	1.68352	5	3.554357
1244000	-368.0057	-399.1075	31.10178	10	0.8945399	0.00566428	0.0250101	0.015502	0.0035651	0.079588	0.122732	0.0466092	0.00182941	0.0509139	0.100334	0.137488	0.0178789	0.00446154	0.0509104	0.00510681	0.0824958	0.124647	0.0265866	0.0126356	0.0325894	0.0176952	0.0666796	0.0433056	0.0764493	0.0146907	0.0173026	0.338126	0.0142487	0.248156	0.0343254	0.394358	0.0486943	0.0208878	0.0133459	0.0347081	0.0345232	0.0663169	0.0637814	0.00233738	0.243239	0.39852	0.0163046	0.0358967	0.023005	0.0744628	0.404199	0.00633644	0.115461	0.442585	0.980063	2.46189	5	3.698445
1245000	-370.8154	-402.6494	31.83401	10	1.406766	0.109786	0.0248971	0.00905273	0.000291036	0.035375	0.0592882	0.173701	0.0226563	0.0236516	0.0588083	0.0114882	0.0174558	0.044299	0.0709348	0.0361792	0.102665	0.0726671	0.00134922	0.0212695	0.147123	0.0270654	0.00204759	0.00823163	0.0568572	0.0348448	0.0471246	0.168747	0.12297	0.0552599	0.480585	0.0906142	0.066981	0.0178948	0.0637763	0.00673928	0.0048692	0.103648	0.145058	0.0067863	0.0188128	0.105055	0.0113704	0.22948	0.00707454	0.222896	0.0405815	0.149305	0.210554	0.572264	1.04444	2.17274	5	3.337611
1246000	-389.3687	-410.8072	21.43856	10	2.231423	0.0116358	0.0315863	0.159827	0.0131029	0.131783	0.123423	0.00623976	0.0848204	0.254525	0.0435055	0.00140244	0.0151147	0.168806	0.00059435	0.0458495	0.0299739	0.093335	0.0700042	0.0272908	0.113449	0.0314906	0.0075065	0.102254	0.00446948	0.0277456	0.0157126	0.645344	0.0538904	0.0333378	0.470425	0.0475708	0.0258054	0.194159	0.167034	0.0586163	0.0846138	0.0283997	0.055686	0.0166548	0.00626005	0.324612	0.11419	0.0245358	0.189663	0.104545	0.0236515	0.0560027	0.319418	0.677564	1.07483	1.92819	5	4.340446
1247000	-390.604	-403.7261	13.12208	2	2.280532	0.212699	0.0184207	0.113193	0.0254808	0.0135439	0.0871395	0.0214247	0.000767224	0.036551	0.0438516	0.133976	0.117382	0.0836859	0.0212863	0.0564409	0.0288693	0.0100312	0.0308016	0.0451992	0.0276234	0.0303306	0.118847	0.0633123	0.0835721	0.00983757	0.00801434	0.303618	0.00775422	0.0821308	0.00284419	0.0269573	0.0520315	0.197314	0.0560232	0.6076	0.0833765	0.0989946	0.112968	0.114167	0.00261549	0.832544	0.114466	0.00297192	0.00201328	0.00462408	0.138066	0.00819689	0.32461	0.681874	1.07565	1.91787	4	4.293557
1248000	-366.3513	-398.221	31.86974	10	0.5387009	0.17609	0.00572483	0.0588108	0.000402324	0.0591384	0.0659903	0.0700133	0.00437053	0.163619	0.0583532	0.0789504	0.00408935	0.15639	0.036824	0.00912684	0.0521366	0.0527061	0.0633145	0.0303982	0.0221961	0.0746921	0.0212789	0.0319141	0.0378841	0.0342584	0.0941102	0.0327057	0.187705	0.0461983	0.0241574	0.283459	0.0351112	0.0409111	0.1156	0.108651	0.0439004	0.0187727	0.0263999	0.0360913	0.130685	0.453259	0.114818	0.0398853	0.450314	0.0329754	0.0290077	0.0383367	0.0407659	0.276432	0.846506	2.8363	5	3.751728
1249000	-366.6543	-405.0224	38.36807	10	2.927924	0.128339	0.0333867	0.0173976	0.0385964	0.0342125	0.041509	0.0742857	0.035369	0.106558	0.00414806	0.0395384	0.0446081	0.00629413	0.0329504	0.0217009	0.0105673	0.0205681	0.00841947	0.0281253	0.0545585	0.0125937	0.00841424	0.0181976	0.0241085	0.0193645	0.0699677	0.00856814	0.251852	0.0578257	0.073841	0.0862076	0.0566763	0.00109757	0.0826162	0.237686	0.0190997	0.00237446	0.115479	0.0142592	0.154487	0.0209254	0.0375745	0.0899608	0.140793	0.0824069	0.00873009	0.126183	0.383608	0.727458	1.08214	1.8068	5	2.602423
1250000	-373.8353	-400.6807	26.84546	10	0.8989036	0.119135	0.00562577	0.0187457	0.0246685	0.0106856	0.0654104	0.00272502	0.00474384	0.0585451	0.0568792	0.140682	0.137402	0.00393173	0.00296495	0.0066621	0.0666118	0.025356	0.0508676	0.0428878	0.0404206	0.0147678	0.0622257	0.00500929	0.07268	0.0722076	0.0475949	0.024885	0.0683082	0.0588436	0.0356832	0.00337481	0.00490213	0.0188923	0.0325126	0.912133	0.00711284	0.0179435	0.0907242	0.0112794	0.188038	0.2339	0.0332423	0.485439	0.243042	0.0255444	0.373783	0.00571977	0.116367	0.444104	0.980997	2.45853	5	4.034739
1251000	-377.3342	-402.306	24.97189	10	2.34894	0.11639	0.0144558	0.00723669	0.00577757	0.0229192	0.093724	0.138419	0.00218246	0.014453	0.0103883	0.200316	0.0142915	0.031598	0.0875364	0.00609584	0.0656636	0.0376485	0.0819335	0.023588	0.019875	0.024376	0.0954972	0.00935692	0.108992	0.00126558	0.0352658	0.224438	0.00751579	0.00484941	0.027851	0.0191011	0.417057	0.0110756	0.0516835	0.36075	0.0127748	0.0429175	0.304269	0.0510988	0.0676146	0.0185152	0.0342431	0.398711	0.583941	0.0902688	0.0164011	0.051131	0.33165	0.687637	1.07669	1.90402	5	4.065453
1252000	-390.1447	-411.3416	21.19693	10	0.8379487	0.152593	0.0217094	0.0231795	0.0241873	0.00772317	0.125331	0.0934563	0.00432234	0.043186	0.0339657	0.0607124	0.16566	0.0461452	0.0350824	0.00525641	0.0391457	0.0538376	0.0199275	0.0210983	0.0819814	0.0129267	0.0551401	0.0545427	0.092365	0.025806	0.0149223	0.147516	0.0219865	0.332779	0.0856767	0.144625	0.0165744	0.0319021	0.00855086	0.00871353	0.0558638	0.854848	0.046954	0.0122855	0.14168	0.0607935	0.00115627	0.142093	0.285837	0.110956	0.00262207	0.470794	0.103604	0.421975	0.96694	2.50748	5	4.29841
1253000	-376.2176	-405.0397	28.82209	10	1.188876	0.200937	0.00478509	0.00883587	0.0559568	0.11342	0.0498842	0.0302079	0.00495105	0.141414	0.00732915	0.0868467	0.0316899	0.0764803	0.0304208	0.0270651	0.0835151	0.118915	0.0607803	0.0669787	0.132246	0.00795166	0.0612924	0.0409307	0.0558173	0.0193296	0.120005	0.227168	0.0967895	0.0821549	0.0857077	0.137449	0.154325	0.0191313	0.00464788	0.0125375	0.0445952	0.185646	0.0017047	0.0368512	0.0240601	0.0670965	0.0193534	0.712718	0.033021	0.0563819	0.0706449	0.167472	0.173031	0.526992	1.0254	2.27458	5	3.877441
1254000	-381.4613	-398.9629	17.50168	10	1.138838	0.166984	0.0133043	0.0775707	0.00319117	0.082678	0.103579	0.0427089	0.0419779	0.0910044	0.0166225	0.171082	0.0182936	0.0185248	0.0657106	0.0220506	0.0468755	0.0336171	0.0472509	0.15295	0.0555111	0.0406604	0.00735121	0.052947	0.0141412	0.021949	0.145795	0.0269566	0.164955	0.0165911	0.447267	0.0905206	0.103796	0.0120752	0.00993468	0.369686	0.0740251	0.0199191	0.0786399	0.108399	0.0954205	0.0147931	0.365941	0.0550786	0.35877	0.0025355	0.298833	0.120046	0.163794	0.514844	1.01967	2.30169	5	4.388514
1255000	-393.215	-409.4339	16.21886	10	1.990373	0.141362	0.0352076	0.0675627	0.0996885	0.0477655	0.0390211	0.0606034	0.0215979	0.00215532	0.0419784	0.158571	0.103998	0.150528	0.0370743	0.0229137	0.0106238	0.0970206	0.0307151	0.0232664	0.0546266	0.0551099	0.0156149	0.0756897	0.00234341	0.0466864	0.456187	0.00699426	0.178353	0.00963926	0.0156959	0.0531273	0.217917	0.497516	0.0321155	0.211576	0.490632	0.0180722	0.0528841	0.0243949	0.0375993	0.233018	0.141247	0.0802388	0.212097	0.0108242	0.141066	0.0319733	0.292123	0.653986	1.06975	1.98414	5	4.594893
1256000	-381.2614	-400.339	19.07761	2	3.365358	0.191307	0.0279726	0.0433456	0.00946269	0.0256391	0.0930598	0.0158118	0.0145109	0.242894	0.114409	0.0672692	0.107584	0.027954	0.0042182	0.0432437	0.0593578	0.0118174	0.103271	0.0129924	0.00377729	0.00492129	0.0139347	0.127326	0.00205211	0.0278883	0.0455298	0.0951938	0.148646	0.162677	0.173475	0.0284349	0.232481	0.0861383	0.192453	0.0104258	0.420506	0.0694725	0.108966	0.032532	0.051439	0.200152	0.0214077	0.0161563	0.0208367	0.0212963	0.0350304	0.0332882	0.41569	0.749941	1.08381	1.75056	4	3.602558
1257000	-365.6952	-397.0097	31.31453	10	0.956991	0.0335403	0.0384686	0.0647999	0.0375285	0.0171329	0.0977566	0.00538462	0.015057	0.1446	0.111201	0.157326	0.0165449	0.0615634	0.0488381	0.0612735	0.0395581	0.0525253	0.0601157	0.000944648	0.020864	0.00378476	0.0410605	0.0726205	0.0299463	0.00925151	0.16665	0.136709	0.172358	0.0655694	0.0192369	0.0035362	0.0550584	0.148723	0.0796936	0.0970802	0.430803	0.0395091	0.322289	0.216303	0.0245352	0.03665	0.0770908	0.0176769	0.0123188	0.240181	0.00423942	0.00271663	0.128295	0.463431	0.992491	2.41578	5	3.610615
1258000	-385.8145	-409.2685	23.45397	10	2.083742	0.312815	0.00632711	0.102989	9.69305e-05	0.0144216	0.0719852	0.0204489	0.0657373	0.233206	0.0296438	0.0945964	0.0692691	0.0163217	0.0320773	0.0362701	0.166201	0.0255819	0.0339616	0.00456428	0.0880571	0.102128	0.159915	0.0660075	0.070828	0.0037765	0.0603102	0.0619428	0.0138727	0.136136	0.0104845	0.0508817	0.243415	0.0522917	0.546368	0.0238414	0.0374846	0.0237611	0.00896636	0.00945777	0.061629	0.191246	0.0527093	0.0193545	0.628377	0.0547198	0.00218877	0.11332	0.30307	0.663633	1.07195	1.96135	5	4.229984
1259000	-397.9411	-411.8744	13.93328	10	0.7095362	0.0573238	0.0669121	0.104654	0.00549375	0.0807164	0.0968018	0.00609931	0.0516333	0.0116711	0.0853564	0.0108828	0.0231462	0.040318	0.0103148	0.0180498	0.101067	0.0203208	0.128048	0.0326702	0.0402056	0.0933236	0.124447	0.029918	0.0172291	0.00577226	0.0436469	0.203398	0.137218	0.0521016	0.128782	0.00487464	0.397913	0.724953	0.0164837	0.0706527	0.0437152	0.501535	0.0834679	0.0146592	0.406755	0.00227037	0.00346688	0.652167	0.183695	0.231138	0.0706154	0.0339686	0.0762263	0.367995	0.928352	2.62743	5	5.269854
1260000	-377.4017	-394.1222	16.72049	10	1.199751	0.371025	0.00641653	0.00306581	0.027199	0.0168493	0.121188	0.0139402	0.0140821	0.393915	0.00775939	0.220137	0.0143666	0.0717959	0.0069558	0.0661389	0.0583816	0.0254441	0.017332	0.0311908	0.00607434	0.0497559	0.120128	0.062591	0.0109077	0.0213612	0.0200223	0.0694987	0.0782311	0.120871	0.0576588	0.197224	0.00961189	0.198856	0.559188	0.525426	0.0206928	0.0188435	0.114049	0.0108595	0.0187545	0.212885	0.0247264	0.0182057	0.180263	0.0515522	0.282999	0.0425615	0.175008	0.529535	1.02656	2.2689	5	4.590982
1261000	-380.182	-405.2263	25.04431	10	1.477353	0.251918	0.00734509	0.112942	0.0327227	0.0188537	0.00766727	0.0610629	0.0162159	0.0960716	0.027394	0.145199	0.00390547	0.00971795	0.0251871	0.0215256	0.0110413	0.1498	0.104891	0.0306387	0.0429937	0.00832067	0.151576	0.0478215	0.0457969	0.0768775	0.249462	0.216284	0.00208862	0.00767209	0.123766	0.0625754	0.0136821	0.00628519	0.0224725	0.0632752	0.020191	0.00453894	0.00725223	0.0206657	0.049591	0.0229087	0.536108	0.103618	0.196986	0.322044	0.0727924	0.14017	0.221803	0.584743	1.04906	2.14439	5	3.771913
1262000	-369.6805	-394.1469	24.46637	10	1.954271	0.109248	0.0305378	0.00599309	0.0348537	0.0405572	0.103616	0.0848883	0.012598	0.107282	0.0501555	0.0517301	0.00150139	0.100777	0.0394393	0.00947495	0.0150839	0.101526	0.0545802	0.0357409	0.0469111	0.0175341	0.00906821	0.0292712	0.0381989	0.00343761	0.00518912	0.426482	0.0143513	0.304546	0.0258389	0.036908	0.00611352	0.236702	0.0193909	0.183515	0.0894161	0.0232868	0.0230294	0.0140491	0.189262	0.0183787	0.0639072	0.042941	0.339938	0.579827	0.0717898	0.0505426	0.287754	0.650061	1.0688	1.99338	5	3.899408
