Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	brlens[132]	brlens[133]	brlens[134]	brlens[135]	brlens[136]	brlens[137]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1913000	-2129.778	-2173.363	43.58537	10	0.7184601	0.239972	0.158582	0.0546336	0.00607508	0.00368291	0.0315928	0.113466	0.00787164	0.0096777	0.0481107	0.0917747	0.00678949	0.00198542	0.055243	0.0440953	0.0505928	0.0159399	0.0225662	0.0388214	0.0875413	0.0139436	0.012597	0.0474408	0.0435814	0.0220729	0.0308225	0.0365796	0.043491	0.0341377	0.00824613	0.0101969	0.0345657	0.0305725	0.0195215	0.00629269	0.0195083	0.355441	0.099704	0.144335	0.0212654	0.00136148	0.00748681	0.0478398	0.0145117	0.00266379	0.0184639	0.00200644	0.258787	0.0368297	0.0118576	0.0441502	0.0189262	0.0903826	0.105058	0.0609425	0.0488051	0.116143	0.0829552	0.0576687	0.0104318	0.035892	0.0754741	0.0295651	0.0355578	0.00292072	0.038061	0.00716486	0.086799	0.0332843	0.0316549	0.0271937	0.0284934	0.232114	0.0155942	0.0637864	0.0904039	0.141689	0.105891	0.115413	0.0555415	0.158407	0.141559	0.0196311	0.0616601	0.00931544	0.0541744	0.0862315	0.137969	0.0281178	0.0176247	0.0892409	0.046859	0.0397788	0.00536315	0.0111427	0.0296838	0.0162454	0.0268512	0.078687	0.0063128	0.242494	0.167656	0.0610807	0.00298766	0.0962156	0.0343015	0.0063336	0.140353	0.325831	0.0448016	0.0468339	0.0401428	0.170473	0.022469	0.0796793	0.0236321	0.0375647	0.168216	0.0213872	0.110083	0.0947556	0.0313181	0.0511658	0.0129455	0.0137711	0.041979	0.0766974	0.0570446	0.0279804	0.0705308	0.00105381	0.0208825	0.122272	0.0277778	0.00206151	0.0103582	0.0374247	0.0781349	0.372111	0.931522	2.61823	5	8.020504
1914000	-2175.089	-2184.216	9.127167	2	0.903746	0.0764879	0.0556566	0.0713625	0.00713328	0.0242851	0.0235683	0.0393815	0.0448068	0.0188874	0.169533	0.0563504	0.0159124	0.00265409	0.19765	0.000186604	0.0408562	0.0100907	0.0460454	0.0619308	0.0317104	0.00729012	0.0453802	0.0264219	0.0495146	0.108808	0.0246446	0.00891304	0.024256	0.0207008	0.0939287	0.0370321	0.00240824	0.0418483	0.0598231	0.117074	0.169464	0.34227	0.0016724	0.176832	0.00463865	0.00446405	0.0095269	0.130054	0.00332076	0.000193625	0.00827447	0.0340292	0.294119	0.0643132	0.02779	0.0291846	0.0359982	0.0507974	0.0447569	0.0678547	0.0197166	0.0530714	0.251758	0.0796629	0.0156234	0.0119907	0.0573115	0.0206336	0.0577997	0.00403157	0.0019544	0.0282161	0.026923	0.0228027	0.0566087	0.0226945	0.0383472	0.30584	0.00827484	0.0215971	0.262827	0.0282658	0.312094	0.00890384	0.029631	0.0227432	0.277605	0.033454	0.0670369	0.0023133	0.273708	0.138168	0.208993	0.0275054	0.0442763	0.0387849	0.0413636	0.0177072	0.0241896	0.130143	0.128738	0.124068	0.00588564	0.0967969	0.0672089	0.0924342	0.0369102	0.0361132	0.00212656	0.00974698	0.0910664	0.0429226	0.253999	0.062356	0.0934295	0.0413168	0.0641478	0.143909	0.00877175	0.20444	0.0618702	0.0472703	0.0955609	0.00604224	0.113908	0.0104519	0.0374412	0.0583367	0.161455	0.0538072	0.171295	0.177381	0.0355779	0.0171699	0.0678508	0.0121878	0.127265	0.0424595	0.0163121	0.0180291	0.0299629	0.0417159	0.117371	0.445778	0.982021	2.45483	4	9.266399
1915000	-2190.551	-2181.318	-9.233088	2	0.7948552	0.279822	0.200124	0.0686967	0.0117868	0.024739	0.0623038	0.142633	0.0205116	0.00836079	0.204478	0.122796	0.00547094	0.010221	0.202463	0.0355902	0.0742891	0.00400416	0.0611142	0.0606492	0.0652007	0.0580862	0.0225979	0.0474384	0.00360893	0.14874	0.0102198	0.00555899	0.0530934	0.0745318	0.0104242	0.016358	0.018735	0.0221926	0.0187884	0.104185	0.277122	0.272961	0.0210428	0.229634	0.0172223	0.0179848	0.00245721	0.0803914	0.0333988	0.00629756	0.0107023	0.0214471	0.560407	0.0608914	0.0146882	0.0584293	0.0207529	0.05245	0.0905653	0.0815817	0.00872243	0.0725738	0.144569	0.143015	0.0736426	0.0745203	0.0620068	0.0268293	0.0106605	0.0100002	0.0465722	0.00926444	0.00724087	0.0177051	0.010857	0.420547	0.00598226	0.175858	0.0284863	0.059158	0.361633	0.264977	0.14823	0.00109998	0.0866786	0.338387	0.0410271	0.0276234	0.00831927	0.0650856	0.0667559	0.168183	0.0248746	0.0370903	0.00643358	0.0827837	0.361225	0.166392	0.181191	0.0992391	0.0192103	0.176683	0.0326975	0.0310206	0.00685937	0.0577394	0.1081	0.152637	0.0325354	0.0847506	0.0421411	0.00980777	0.0187204	0.288825	0.0415369	0.0910447	0.0727432	0.475731	0.0272315	0.0276768	0.157704	0.0357638	0.159238	0.0292899	0.0190912	0.0226414	0.0198929	0.0305667	0.00450043	0.028401	0.00752786	0.00070897	0.125985	0.128411	0.275841	0.00180698	0.00856254	0.0288035	0.0769817	0.0110551	0.00236498	0.05554	0.0944635	0.405054	0.955519	2.54496	4	11.18405
1916000	-2201.638	-2188.242	-13.39654	2	0.5255693	0.0905115	0.141201	0.0345491	0.0386386	3.46625e-05	0.0182589	0.0751487	0.101445	0.0193936	0.163441	0.0218836	0.0114452	0.0225677	0.17481	0.0147881	0.0477181	0.0813093	0.00125536	0.000770436	0.0396051	0.0678686	0.00474622	0.0243358	0.0317453	0.142484	0.02258	0.0106878	0.0756746	0.0905655	0.00400093	0.000250097	0.0102892	0.0434848	0.0123187	0.0934001	0.111647	0.501124	0.0821851	0.0244776	0.0164109	0.0258686	0.0100557	0.0685031	0.0429177	0.0247253	0.0252362	0.019694	0.607791	0.0597561	0.0168128	0.025592	0.0287322	0.0756482	0.0362489	0.0644205	0.0157449	0.0512368	0.162784	0.159633	0.0127689	0.0333716	0.245678	0.0301939	0.0471095	0.0767616	0.0361749	0.00422826	0.0304443	0.00684911	0.0564814	0.545078	0.127042	0.241466	0.0189518	0.0937775	0.328188	0.101228	0.00182319	0.100113	0.0405602	0.166879	0.27492	0.0775307	0.221331	0.27873	0.0132363	0.234489	0.118006	0.0683397	0.0021718	0.0132629	0.0116613	0.0344609	0.0392294	0.0970106	0.00589805	0.0875322	0.0883093	0.0687277	0.0706416	0.0875348	0.024216	0.0132162	0.0970107	0.0079168	0.156887	0.00718219	0.0816012	0.218692	0.0932019	0.0334327	0.245084	0.297062	0.0968762	0.0181517	0.00502512	0.101674	0.0300106	0.00710966	0.247838	0.138549	0.548268	0.0285344	0.0765581	0.134774	0.0735459	0.137014	0.062786	0.0895128	0.0166488	0.0610177	0.106296	0.0651808	0.038799	0.022343	0.0077713	0.0699068	0.0382192	0.268281	0.838017	2.85548	4	11.68834
1917000	-2133.461	-2158.632	25.17139	2	0.6309898	0.136337	0.0179834	0.124596	0.0118694	0.0180991	0.026422	0.0234314	0.0264171	0.00915221	0.0272372	0.0342246	0.00843723	0.00403449	0.0612672	0.0124736	0.014852	0.00313319	0.06135	0.0425702	0.0295847	0.0389369	0.00898548	0.0344753	0.00833808	0.0612724	0.0316219	0.0150826	0.0367268	0.0521422	0.0057174	0.00393861	0.00906266	0.0400283	0.0507871	0.0643742	0.15974	0.282597	0.0532094	0.0734815	0.0271965	0.00481494	0.016313	0.0603164	0.0155349	0.00595408	0.00106914	0.00492887	0.433628	0.0195835	0.00351582	0.0184299	0.0192984	0.0192605	0.0475419	0.0381274	0.0529351	0.0503421	0.0998193	0.0967528	0.0334413	0.0198331	0.0363075	0.012537	0.0797531	0.0133153	0.0176604	0.0132507	0.0241891	0.0191026	0.0321577	0.0100261	0.00112576	0.267653	0.0655761	0.0287223	0.124535	0.088434	0.0635026	0.0745495	0.124666	0.0931466	0.0254526	0.0676985	0.0849531	0.021068	0.0507854	0.0881116	0.0459545	0.0122125	0.00682536	0.165494	0.0052379	0.130701	0.00739179	0.119538	0.00684489	0.219978	0.0401004	0.116747	0.032677	0.116686	0.084329	0.0133843	0.00294579	0.015249	0.00145339	0.00331614	0.287478	0.253103	0.0339856	0.0586486	0.0339955	0.059024	0.0213976	0.0577209	0.00281868	0.05302	0.0927761	0.00384483	0.0352503	0.0469642	0.18308	0.03156	0.0531792	0.0771982	0.0410357	0.0621047	0.124655	0.0376353	0.176275	0.0468939	0.0361104	0.0683269	0.0626757	0.154768	0.0255861	0.0245207	0.0595561	0.329066	0.896341	2.71504	4	7.733604
1918000	-2166.298	-2163.781	-2.516629	2	0.5309816	0.239167	0.142308	0.0791403	0.0152852	0.0427109	0.0240897	0.125033	0.0029777	0.0229275	0.0799602	0.0408534	0.0350877	0.00851551	0.271419	0.0543012	0.0379982	0.010884	0.0357838	0.0790879	0.0436776	0.0537145	0.0156084	0.0348114	0.00837107	0.093835	0.0213716	0.005207	0.0200697	0.015193	0.00149898	0.0282861	0.00831462	0.017961	0.0264818	0.0513316	0.0471263	0.385034	0.0428291	0.0549069	0.00396316	0.000437903	0.00401075	0.0337602	0.0180193	0.00745242	0.00718861	0.0207113	0.329501	0.0744005	0.0159975	0.0106462	0.0576077	0.0553465	0.0774506	0.102113	0.00163621	0.105809	0.173304	0.316607	0.0326868	0.0625228	0.247145	0.0764485	0.0600984	0.00557252	0.0303312	0.0256159	0.09462	0.0134952	0.0735034	0.00350625	0.00793374	0.508256	0.000523708	0.0674176	0.0713519	0.0228741	0.282967	0.0258016	0.0111322	0.0236259	0.330005	0.0453209	0.117327	0.00477869	0.0614193	0.176515	0.0118373	0.0094658	0.231144	0.0673847	0.0659803	0.00860306	0.0569403	0.0561489	0.0455932	0.381578	0.0345874	0.132002	0.140955	0.218314	0.0443009	0.0174169	0.0097481	0.00957322	0.058905	0.0498329	0.022091	0.0837875	0.0429337	0.127695	0.0851739	0.160762	0.123568	0.0168113	0.112153	0.0792252	0.0650069	0.0433675	0.0348303	0.033617	0.192702	0.044597	0.125329	0.0711574	0.130021	0.0611154	0.00349761	0.00108754	0.0985059	0.0953997	0.0687077	0.222097	0.13109	0.134947	0.0453743	0.0283302	0.0392639	0.271661	0.841565	2.84751	4	10.35721
1919000	-2188.234	-2198.75	10.51593	2	0.5532477	0.241465	0.0799294	0.0440453	0.00560421	0.0376056	0.0238566	0.0291748	0.0571626	0.00419567	0.136067	0.024603	0.0117236	0.0199514	0.115753	0.0249324	0.0934164	0.00805531	0.0920733	0.0654136	0.0153074	0.109361	0.0177531	0.0272797	0.00435353	0.0684949	0.00198994	0.00658672	0.156196	0.0159627	0.059476	0.00542938	0.00245926	0.00767002	0.00630197	0.0433416	0.0266353	0.321725	0.000840904	0.0953292	0.00647032	0.0124252	0.0125782	0.047155	0.0141582	0.000269117	0.00399672	0.00602533	0.268052	0.0389774	0.0174622	0.0408206	0.059207	0.0681993	0.0504634	0.0286817	0.0378063	0.107706	0.155307	0.0334573	0.0184799	0.0674189	0.132872	0.0704629	0.0492649	0.0241625	0.0226336	0.0492155	0.00291614	0.00147828	0.0175534	0.00682664	0.000989268	0.153975	0.0635761	0.241712	0.0469705	0.0700189	0.164747	0.00290764	0.000230439	0.02448	0.438065	0.0594095	0.0154734	0.0614638	0.134396	0.175953	0.0313568	0.00155692	0.0777069	0.112943	0.00660304	0.0974399	0.0496338	0.198259	0.0095083	0.199757	0.0320269	0.00786971	0.142644	0.0878032	0.369623	0.0133204	0.0427788	0.0171558	0.0670284	0.125634	0.0207875	0.0856585	0.00160242	0.0215407	0.0637422	0.0867875	0.0227949	0.10944	0.0297115	0.030691	0.0442244	0.0147704	0.0819948	0.163357	0.0452198	0.00965618	0.031019	0.0438243	0.0769958	0.0231123	0.157573	0.231347	0.0268007	0.0213857	0.145082	0.275692	0.129551	0.00438875	0.0329223	0.0326831	0.0436323	0.285263	0.855455	2.81565	4	8.989396
1920000	-2144.279	-2159.132	14.85295	2	0.7432713	0.168261	0.0964145	0.0339607	0.00954923	0.031235	0.0318599	0.0807978	0.0902471	0.0262447	0.142544	0.0266103	0.0201849	0.0133854	0.0110903	0.00947618	0.0155824	0.00804081	0.06574	0.0661192	0.0238024	0.00836197	0.0209127	0.0277586	0.0263832	0.0848929	0.0401205	0.00667437	0.0493673	0.010926	0.0827487	0.00116712	0.00651852	0.010642	0.0307089	0.00371844	0.0172224	0.292716	0.173802	0.0857726	0.0344134	0.00754142	0.0138978	0.0192423	0.0212135	0.0026295	0.00452481	0.00607753	0.236621	0.0479535	0.00442523	0.0304513	0.0243386	0.041504	0.0989416	0.0586361	0.00330527	0.00757031	0.16661	0.0591307	0.0015906	0.0536488	0.105919	0.0170215	0.0176418	0.0142778	0.0347149	0.00160678	0.0684274	0.0592005	0.0683692	0.0266316	0.0171554	0.00632393	0.0781434	0.0718105	0.0628116	0.157144	0.357962	0.0117215	0.00867534	0.0635971	0.307925	0.010219	0.0596386	0.0614664	0.180117	0.203863	0.0957356	0.064581	0.0123192	0.0449412	0.0655131	0.141282	0.0280309	0.120852	0.101354	0.0873684	0.0430753	0.0533993	0.0807345	0.0400606	0.0275609	0.00484694	0.0440801	0.0369672	0.0663316	0.0308127	0.0092707	0.0453906	0.0131673	0.0525373	0.039183	0.239472	0.0198163	0.0491875	0.368656	0.125822	0.0610173	0.0816545	0.0103702	0.00791881	0.00812319	0.158446	0.0551785	0.0229552	0.0360854	0.317521	0.0639914	0.330228	0.00493357	0.115844	0.0716111	0.114565	0.0373713	0.199717	0.00875737	0.00212349	0.0834447	0.383251	0.939906	2.5934	4	8.828973
1921000	-2119.056	-2175.803	56.74683	10	1.140118	0.158784	0.0940981	0.0626555	0.015986	0.0329316	0.00293923	0.0602736	0.00141009	0.048067	0.0356729	0.0533064	0.019686	0.00237925	0.00622095	0.047879	0.0568064	0.030418	0.0514353	0.0442341	0.0288522	0.0234669	0.0381036	0.0183285	0.024675	0.0527376	0.030667	0.0151199	0.0510864	0.0390435	0.034095	0.0270114	0.0111213	0.000352675	0.000136804	0.0358542	0.0732452	0.264918	0.294519	0.00380136	0.0478542	0.0093534	0.00773836	0.00406779	0.0335838	0.00521023	0.000653415	0.0155873	0.350155	0.101368	0.011049	0.0233888	0.00178899	0.0511646	0.114695	0.0953921	0.0151683	0.0575827	0.205379	0.0805399	0.0785853	0.0640646	0.0987516	0.0161735	0.0198721	0.0106044	0.0516412	0.018461	0.0115604	0.0448025	0.0299513	0.164354	0.0270457	0.0249956	0.0285879	0.0235886	0.0802926	0.17338	0.117125	0.0203913	0.0175935	0.0804808	0.134295	0.0225483	0.0160881	0.00458086	0.221425	0.236898	0.100544	0.0511816	0.00334932	0.0359934	0.0104153	0.133957	0.0236116	0.225492	0.0190602	0.022761	0.0153709	0.0337147	0.0133183	0.0551483	0.281192	0.0530157	0.0125118	0.0168833	0.0204067	0.00340336	0.00974274	0.00482815	0.0736597	0.0169668	0.0846439	0.0448389	0.160724	0.109751	0.0502547	0.0693845	0.0111612	0.00231245	0.0654757	0.014732	0.0173644	0.00808385	0.0261186	0.0124497	0.106271	0.138015	0.0595327	0.0200111	0.275485	0.00680457	0.128294	0.0407819	0.0484456	0.0676375	0.0408569	0.00614071	0.164034	0.515165	1.01983	2.30098	5	7.814274
1922000	-2139.187	-2175.484	36.29737	10	0.7956707	0.0584575	0.115662	0.0896421	0.0155349	0.0341087	0.0319103	0.00173813	0.0136595	0.0265845	0.0686734	0.022958	0.039636	0.0293569	0.144666	0.0329453	0.0129274	0.00773753	0.0154569	0.0760547	0.00390196	0.148704	0.00299385	0.0701031	0.0131363	0.127364	0.021655	0.00201355	0.0321949	0.0125183	0.0568568	0.0158261	0.026942	0.0961751	0.0119909	0.0387594	0.0333766	0.57576	0.0640612	0.094584	0.00914325	0.00478255	0.0409361	0.0174261	0.0159487	0.00145475	0.00483686	0.0115634	0.292599	0.0390543	0.00902554	0.0467188	0.0152548	0.0618683	0.0952743	0.0562272	0.0248169	0.135555	0.229793	0.0466175	0.0256677	0.0461314	0.241076	0.00566755	0.00854213	0.0225715	0.10147	0.0193292	0.0092142	0.0272766	0.0129941	0.0106284	0.00559448	0.0135435	0.178453	0.0949393	0.112168	0.13448	0.306332	0.265922	0.0607204	0.0806878	0.325526	0.062516	0.0989274	0.134852	0.232516	0.168406	0.178145	0.0817246	0.0303637	0.0851723	0.042085	0.154256	0.0226253	0.106403	0.00562809	0.11288	0.039282	0.0843946	0.197756	0.0516485	0.00609409	0.025751	0.0335322	0.0608701	0.110142	0.00643707	0.0183132	0.128573	0.0674576	0.0147285	0.074842	0.00466508	0.190153	0.0437359	0.123548	0.0488698	0.0285933	0.143762	0.0105268	0.0393517	0.0508277	0.00993845	0.0354612	0.0943314	0.00157501	0.0809151	0.150165	0.104715	0.00530017	0.069337	0.00176485	0.138463	0.0290348	0.0544872	0.0172208	0.0305432	0.0946372	0.405385	0.955748	2.54423	5	9.498067
1923000	-2113.95	-2163.199	49.24875	10	0.8856539	0.18894	0.0655354	0.000994806	0.0187295	0.0162794	0.0423579	0.094113	0.0153483	0.0280378	0.0685724	0.0412866	0.00568785	0.0155609	0.0373233	0.016197	0.039072	0.0169693	0.0362718	0.00692439	0.0612254	0.0077235	0.00140005	0.0197331	0.0140118	0.0844354	0.0243697	0.0126233	0.0312316	0.0126964	0.0484916	0.0224237	0.0169517	0.0601195	0.0208436	0.0387343	0.105175	0.325457	0.13226	0.130424	0.011639	0.00279926	0.0010134	0.0505853	0.00763472	0.000241933	0.019165	0.00672752	0.371639	0.0498653	0.0056432	0.0120738	0.0184725	0.0104315	0.0772557	0.0644367	0.0398884	0.0496861	0.173308	0.0579011	0.0613478	0.0111674	0.0387156	0.051603	0.0436141	0.000668474	0.0288206	0.00292972	0.00404617	0.061595	0.060442	0.246667	0.0231634	0.0497036	0.0411026	0.0260587	0.0542102	0.199883	0.182038	0.0394809	0.0525556	0.151834	0.1297	0.0197214	0.19749	0.0979851	0.345965	0.150578	0.00354899	0.0958014	0.0451427	0.0109605	0.0122081	0.183788	0.183546	0.0452897	0.0177762	0.350649	0.0182165	0.0269807	0.00209972	0.00109443	0.0347536	0.0270492	0.0357174	0.0586205	0.0625432	0.0776634	0.195326	0.104603	0.00841728	0.00409889	0.0576982	0.0352963	0.00204182	0.0681062	0.0179578	0.0545051	0.0204699	0.0172276	0.000661666	0.00150796	0.0455899	0.0195696	0.0138825	0.111088	0.049598	0.238339	0.025894	0.0219353	0.0858355	0.0426333	0.0075834	0.0454274	0.0462623	0.014215	0.0291873	0.0117766	0.113613	0.439463	0.978129	2.4688	5	8.018208
1924000	-2144.834	-2180.568	35.7341	10	0.960408	0.119567	0.152413	0.00666648	0.0208073	0.0437423	0.0168223	0.0583357	0.166369	0.00216112	0.0977823	0.0614849	0.00365109	0.00135709	0.0615987	0.0165122	0.0140727	0.0269946	0.0381461	0.0358489	0.0821157	0.0927903	0.00204196	0.0438106	0.00561854	0.153493	0.036101	0.00654542	0.00630578	0.00974844	0.00599397	0.0142907	0.0197149	0.00706164	0.0637276	0.0738899	0.299161	0.374502	0.0835958	0.126664	0.0363248	0.000116054	0.0176422	0.00257734	0.0923411	0.0257731	0.00134379	0.0207501	0.126009	0.0648701	0.00472865	0.0234417	0.0158233	0.0837778	0.0578272	0.0221177	0.0747705	0.0612353	0.262483	0.069003	0.0112557	0.0451834	0.0325518	0.00330023	0.0449622	0.00207543	0.00777072	0.00931526	0.0197363	0.0703353	0.0869775	0.0600701	0.477844	0.105714	0.0561848	0.0765297	0.0650594	0.021866	0.0230198	0.0202987	0.0370401	0.485816	0.153812	0.0103741	0.000583214	0.00258276	0.0896073	0.191539	0.212669	0.0579276	0.0743184	0.0142102	0.0772993	0.133051	0.020683	0.0435209	0.0591364	0.258721	0.0128719	0.0548724	0.109926	0.0955436	0.0374676	0.0717825	0.0255471	0.30817	0.0255301	0.0397155	0.000478169	0.0146677	0.0385623	0.0457375	0.0654039	0.117112	0.00031262	0.0178642	0.0165778	0.0325304	0.0242242	0.0256019	0.0404437	0.0541609	0.0232707	0.00344743	0.19707	0.107839	0.018986	0.0649235	0.0994945	0.0866963	0.0378594	0.0439228	0.0128145	0.0687642	0.0710728	0.0250555	0.00299639	0.0526313	0.128988	0.464519	0.993117	2.41338	5	8.869352
1925000	-2146.486	-2193.598	47.11264	10	1.024521	0.161617	0.0859673	0.0370177	0.0064518	0.00325277	0.0063109	0.132408	0.0197464	0.0619682	0.0567577	0.0373656	0.00902392	0.00262833	0.0435341	0.0128883	0.0514202	0.0241589	0.0361383	0.0573794	0.0378452	0.0294108	0.033148	0.0403602	0.00357891	0.00926153	0.0302819	0.0159586	0.0900585	0.0791	0.00826069	0.00509099	0.00346528	0.0196243	0.0240847	0.0210749	0.00974727	0.307325	0.0295759	0.345369	0.0140762	0.00169979	0.0220973	0.0448207	0.111936	0.00546889	0.012933	0.003005	0.165655	0.0697043	0.0106052	0.0521105	0.03669	0.0544461	0.0595871	0.0234213	0.0261431	0.0628113	0.140239	0.117914	0.0252333	0.051515	0.0307766	0.0407635	0.035929	0.00628709	0.0150869	0.0185397	0.0296517	0.00585722	0.0343091	0.0202071	0.248116	0.0234232	0.0315217	0.0321905	0.0687618	0.02466	0.148336	0.00103276	0.034174	0.0634478	0.090428	0.0784562	0.20568	0.0882228	0.223025	0.0411719	0.00282643	0.106104	0.00267316	0.19394	0.080063	0.0992739	0.0708191	0.178796	0.00516104	0.0219076	0.116895	0.026649	0.0261365	0.0173875	0.21694	0.0744829	0.0117544	0.19094	0.0400812	0.0110607	0.0571084	0.0512359	0.00717035	0.0133166	0.0643735	0.0709911	0.0403274	0.0684345	0.184025	0.0245113	0.00380104	0.00811141	0.111966	0.139467	0.00138393	0.170431	0.139893	0.00329387	0.0249083	0.0334464	0.0536616	0.096537	0.0210747	0.0623037	0.204733	0.0689556	0.0272663	0.0624878	0.0879181	0.0305108	0.14182	0.484	1.00395	2.37023	5	8.16836
1926000	-2160.093	-2182.785	22.69182	10	0.5963692	0.267852	0.0869492	0.180749	0.00908955	0.00736927	0.0378718	0.159444	0.0643893	0.0243097	0.107139	0.0397449	0.0172589	0.00620308	0.0693957	0.0198793	0.0496057	0.0100439	0.107067	0.0279553	0.0545334	0.0576298	0.000754519	0.0378736	0.0220611	0.166106	0.0589166	0.0119378	0.0580334	0.00876806	0.00744132	0.0306793	0.0156493	0.0697382	0.0111726	0.0254163	0.0602003	0.591816	0.0130932	0.0530087	0.0229106	0.0185514	0.00459194	0.0853068	0.00832858	0.00320063	0.0212787	0.0193344	0.328935	0.0729575	0.0252932	0.0654513	0.0140749	0.0560293	0.157721	0.0916122	0.00334439	0.0139253	0.110088	0.103882	0.0158353	0.084187	0.0537511	0.138056	0.013863	0.0490261	0.0181914	0.0213897	0.0196178	0.0718891	0.0384848	0.0644687	0.16985	0.0580238	0.302435	0.0543505	0.161126	0.119192	0.0518206	0.320127	0.00926525	0.232319	0.188285	0.049225	0.0387766	0.225172	0.369422	0.193977	0.107197	0.0721147	0.00587785	0.036987	0.0631941	0.200597	0.0372586	0.131437	0.0177857	0.0730084	0.00656746	0.139973	0.0320784	0.00574491	0.260947	0.0344574	0.0295529	0.0746536	0.0343289	0.0307009	0.119159	0.00291555	0.0146583	0.0662784	0.0386241	0.142507	0.0752576	0.0361377	0.0354222	0.0478733	0.084516	0.0540071	0.25008	0.0180444	0.0759311	0.142265	0.108139	0.036848	0.0477403	0.0772522	0.0571722	0.149765	0.0146931	0.0185639	0.0349297	0.377302	0.00693385	0.00928827	0.0161172	0.00520871	0.0523601	0.310248	0.879455	2.75794	5	10.56418
1927000	-2143.133	-2176.863	33.72938	10	0.8501903	0.108242	0.346594	0.0208374	0.00469333	0.00768916	0.0388907	0.0423533	0.11817	0.0330844	0.137837	0.0689107	0.00131293	0.0212054	0.00346479	0.00803405	0.00549691	0.00197329	0.0128108	0.0140471	0.0213844	0.00233894	0.00139069	0.0538981	0.00177523	0.10902	0.00546704	0.00809011	0.0331823	0.0358675	0.00181126	0.00627815	0.0273839	0.0138972	0.0276777	0.0431204	0.0511525	0.477384	0.0849115	0.121973	0.00596226	0.0116328	0.0113472	0.0605398	0.0719327	0.010192	0.000909794	0.00390814	0.394638	0.0931036	0.0228484	0.044642	0.0570028	0.102082	0.11905	0.0131913	0.0512727	0.0535115	0.261255	0.0577932	0.0114101	0.053875	0.158483	0.0823594	0.0819638	0.0234698	0.0395261	0.0369309	0.0250598	0.0131577	0.056786	0.0332307	0.0862067	0.0222814	0.111727	0.0427421	0.054746	0.143191	0.0559372	0.00954452	0.0229656	0.193179	0.488262	0.00866198	0.163557	0.0738239	0.181799	0.0377261	0.0948858	0.0566652	0.351753	0.0348294	0.13909	0.0458647	0.0424412	0.0829857	0.0540684	0.103578	0.114028	0.0654508	0.00316874	0.167353	0.114532	0.0569646	0.0423803	0.0423133	0.0241564	0.0819806	0.00146113	0.0236514	0.0370143	0.0693494	0.00255501	0.0159342	0.07205	0.0605489	0.105516	0.00245579	0.10643	0.0237678	0.30316	0.0201909	0.01071	0.292796	0.153162	0.00958025	0.115222	0.0322711	0.0942907	0.0926095	0.0686168	0.130692	0.0351809	0.0436565	0.0133766	0.101592	0.114243	0.00435987	0.106185	0.426583	0.969947	2.49728	5	9.758001
