Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2104000	-274.8701	-312.7364	37.86636	10	1.659929	0.167628	0.0167651	0.00386811	0.00811776	0.245892	0.00951973	0.0511838	0.0128186	0.0418479	0.182909	0.0855105	0.0977309	0.049723	0.0189107	0.0509542	0.160353	0.454002	0.0800095	0.0276502	0.0804144	0.0759304	0.015012	0.078845	0.0599778	0.100313	0.15494	0.0270953	0.00547513	0.048563	0.345996	0.397821	0.16004	0.187486	0.550708	0.0185334	0.0693747	0.0817987	0.0931175	0.107231	0.126901	0.169129	0.249005	0.613179	1.05858	2.07924	5	4.720096
2105000	-264.295	-313.5816	49.28661	10	3.008603	0.0709284	0.00289578	0.0354064	0.0390481	0.156687	0.0453997	0.161613	0.0310817	0.0174938	0.197589	0.00269213	0.108434	0.145778	0.0280596	0.13461	0.0908888	0.0553274	0.00112841	0.0804652	0.0261206	0.0245125	0.0261079	0.0430947	0.119021	0.0907533	0.198505	0.0526583	0.0951205	0.374701	0.303667	0.242724	0.0480896	0.122466	0.0609376	0.040208	0.158072	0.190068	0.0828606	0.0701464	0.120645	0.0221672	0.389926	0.732003	1.08256	1.79551	5	3.918172
2106000	-268.5751	-310.6764	42.10125	10	3.19698	0.204652	0.0579919	0.0309327	0.00407503	0.155658	0.0622141	0.0507189	0.00822884	0.00312852	0.0742907	0.12024	0.0777134	0.0799178	0.0290511	0.00861506	0.177042	0.0758699	0.00652512	0.0166575	0.178826	0.00233257	0.0116519	0.0603753	0.0920934	0.0304236	0.309786	0.189579	0.231101	0.366182	0.0772987	0.128906	0.0158671	0.51706	0.0149546	0.119558	0.0229187	0.064183	0.0241602	0.0953026	0.373496	0.0394122	0.403949	0.741882	1.08333	1.77084	5	4.208991
2107000	-262.9371	-308.2011	45.26396	10	2.274652	0.184525	0.0264331	0.016567	0.0329641	0.0458798	0.008117	0.141093	0.0476159	0.00622405	0.0324562	0.0199798	0.12377	0.0462916	0.01207	0.21535	0.0668836	0.0755785	0.0170723	0.0469241	0.0342155	0.0216197	0.0232294	0.0838459	0.00186964	0.299325	0.357538	0.0257848	0.0807233	0.0685998	0.197808	0.104868	0.457621	0.786231	0.0814961	0.00018187	0.00707594	0.0109058	0.0697122	0.0868068	0.0884195	0.0330303	0.323995	0.681366	1.07556	1.91908	5	4.086703
2108000	-262.8122	-310.2907	47.47854	10	2.483211	0.354636	0.0575866	0.0403301	0.0359054	0.117525	0.00325315	0.120912	0.0373927	0.00867823	0.056527	0.204607	0.0482049	0.0833402	0.0242977	0.223966	0.233047	0.14395	0.0317573	0.0725346	0.0973944	0.029645	0.075803	0.242985	0.0375476	0.163236	0.0699838	0.0096523	0.0131275	0.0634543	0.232215	0.338311	0.0112597	0.0553391	0.0304536	0.0243742	0.146592	0.259888	0.00965043	0.12025	0.176505	0.0800577	0.344859	0.698199	1.07843	1.87851	5	4.186175
2109000	-272.2138	-313.6509	41.43702	10	0.9503358	0.0742657	0.0629925	0.0267737	0.0350334	0.283863	0.116613	0.00847772	0.0334746	0.0415859	0.0377377	0.0730479	0.122618	0.179302	0.0281045	0.245587	0.128352	0.0343624	0.0137097	0.0265693	0.0164462	0.0179233	0.114248	0.00208412	0.0326224	0.120449	0.052629	0.215184	0.0524782	0.427618	0.162424	0.105038	0.052435	0.454857	0.0125236	0.0411761	0.174674	0.106909	0.00358343	0.106959	0.465098	0.071528	0.126941	0.461298	0.991257	2.4205	5	4.381358
2110000	-277.2728	-320.9548	43.68207	10	1.072566	0.104486	0.0446049	0.0187789	0.0188437	0.0783991	0.100764	0.105654	0.020621	0.00775453	0.139031	0.0942966	0.148427	0.0670614	0.0212724	0.121562	0.209258	0.0648911	0.109785	0.118859	0.0416708	0.0510777	0.0170383	0.102525	0.0128632	0.450721	0.0174145	0.0271908	0.0647139	0.0511706	0.185468	0.236791	0.00357128	0.560531	0.302167	0.0292645	0.0286415	0.18483	0.0930941	0.0887233	0.0116806	0.0384539	0.151201	0.497527	1.01106	2.34022	5	4.193949
2111000	-279.3765	-321.4344	42.05781	10	1.944376	0.587953	0.107625	0.177548	0.00840756	0.0666348	0.205878	0.0719914	0.0760409	0.0882535	0.202785	0.0817912	0.0142173	0.0794067	0.0785851	0.0789612	0.0733998	0.174667	0.0704046	0.105702	0.152455	0.0306574	0.0168822	0.342598	0.0390744	0.197448	0.179946	0.21926	0.0621581	0.0940152	0.104747	0.0167136	0.0252988	0.226785	0.0879626	0.117627	0.0116923	0.0800753	0.0633817	0.0655095	0.0901353	0.236326	0.286543	0.648965	1.06853	1.99596	5	4.811001
2112000	-266.0616	-311.8856	45.82405	10	1.390564	0.213613	0.00400464	0.0142666	0.00859923	0.127367	0.126826	0.119025	0.0210337	0.00322069	0.204831	0.317888	0.0283284	0.120214	0.0477314	0.200984	0.0689286	0.0539236	0.135864	0.0188796	0.135163	0.0191176	0.00467251	0.0636741	0.0284097	0.108783	0.168021	0.244129	0.18832	0.327845	0.164063	0.111579	0.00934573	0.159689	0.0527107	0.0292481	0.0785388	0.128796	0.00112367	0.00751651	0.0111046	0.18553	0.207911	0.569266	1.04329	2.17953	5	4.062907
2113000	-292.2859	-318.6724	26.38643	2	1.435526	0.141332	0.00854212	0.207167	0.00146414	0.2707	0.064043	0.121268	0.216171	0.0539526	0.128107	0.100931	0.111142	0.052434	0.0423247	0.109716	0.290581	0.183953	0.00796593	0.0580242	0.0821429	0.00670877	0.0751023	0.0238965	0.499609	0.311071	0.102415	0.0100986	0.0250834	0.0673481	0.0818979	0.0115679	0.00877603	0.132995	0.0206185	0.10005	0.0786744	0.00537128	0.05087	0.373715	0.0115044	0.169793	0.215189	0.577461	1.0464	2.16095	4	4.419128
2114000	-282.7558	-323.2066	40.45082	10	1.286932	0.0678454	0.0339484	0.103073	0.0744152	0.217119	0.159525	0.135927	0.046362	0.00426227	0.22476	0.00508912	0.0944829	0.133971	0.0226219	0.453514	0.122545	0.183866	0.294934	0.033961	0.0480472	0.0291056	0.0118218	0.016752	0.0813362	0.117928	0.0458855	0.044965	0.155463	0.195047	0.164286	0.0167564	0.100631	0.124364	0.0467438	0.0652997	0.0732235	0.0451755	0.0148374	0.836869	0.0865814	0.117147	0.190454	0.548768	1.03501	2.22577	5	4.85049
2115000	-261.9114	-312.7213	50.80993	10	0.5628428	0.195767	0.139472	0.0770616	0.0180357	0.160558	0.0365205	0.0845577	0.0451117	0.000190529	0.128752	0.107433	0.074954	0.0392717	0.0211077	0.0604743	0.136755	0.0473265	0.150939	0.0134558	0.00248018	0.0422462	0.0335256	0.0618796	0.00886523	0.314658	0.0424787	0.0739521	0.0994357	0.723112	0.102651	0.146242	0.0579112	0.107401	0.0165502	0.0995041	0.0253649	0.17693	0.0635458	0.203099	0.0114863	0.29797	0.0455465	0.290976	0.86111	2.80237	5	4.249034
2116000	-266.7085	-314.4174	47.70894	10	1.456433	0.129904	0.00274499	0.0337916	0.0436142	0.248	0.0344402	0.02728	0.0459645	0.00940998	0.0430716	0.10223	0.0823291	0.227161	0.0023415	0.0158283	0.287007	0.164896	0.0547189	0.000727316	0.0361829	0.0377969	0.0637464	0.271996	0.0156261	0.116692	0.0593871	0.0780706	0.0513671	0.320671	0.0616714	0.209147	0.0536562	0.0578267	0.00163966	0.0588159	0.142637	0.0225617	0.153666	0.158353	0.0866076	0.280081	0.218513	0.58114	1.04776	2.15259	5	3.893659
2117000	-265.6446	-314.8992	49.25463	10	1.346247	0.188706	0.0615911	0.0965026	0.00832945	0.0517585	0.100665	0.0111919	0.0188578	0.0277348	0.107281	0.13508	0.0963324	0.010904	7.21608e-05	0.057473	0.100903	0.183697	0.227103	0.00336967	0.057461	0.015673	0.000908258	0.274454	0.241844	0.0756116	0.0186996	0.0140481	0.195966	0.280741	0.174794	0.0181692	0.231854	0.145624	0.0102475	0.0438608	0.0145235	0.0722528	0.090121	0.0975387	0.212442	0.209648	0.200564	0.560789	1.03995	2.19869	5	3.984032
2118000	-292.9403	-326.244	33.30369	10	0.4638785	0.0871728	0.0586735	0.0332163	0.00120367	0.088269	0.0805216	0.0966842	0.00808842	0.0200624	0.119783	0.0829022	0.191783	0.07899	0.0615016	0.160432	0.33376	0.439556	0.16458	0.0871973	0.161898	0.00717249	0.036001	0.164529	0.032868	0.140162	0.171288	0.0775432	0.031088	0.275206	0.288584	0.00480502	0.292285	0.0589441	0.0185799	0.0600994	0.0584685	0.388712	0.182169	0.0747973	0.26433	0.784362	0.0269044	0.227682	0.792095	2.95332	5	5.768268
2119000	-268.9869	-314.5799	45.593	10	0.9699257	0.142263	0.0232754	0.0652452	0.0795545	0.0687199	0.0150143	0.098353	0.128182	0.00513005	0.0222309	0.0112238	0.299793	0.0316938	0.0544863	0.129184	0.225298	0.0302895	0.0211533	0.0569256	0.0442492	0.0623748	0.0279624	0.0624949	0.00305114	0.164755	0.12182	0.276199	0.133684	0.199417	0.0222441	0.0815461	0.0574862	0.157708	0.0279186	0.0791208	0.076711	0.21901	0.181966	0.525434	0.151809	0.193905	0.130915	0.467522	0.994832	2.40673	5	4.378884
2120000	-274.3897	-318.4239	44.03418	10	1.555399	0.0820318	0.0160175	0.000684554	0.0101413	0.320664	0.117039	0.083082	0.0651676	0.0247795	0.119158	0.134834	0.0305422	0.0379855	0.00313595	0.114536	0.235919	0.0986502	0.00897179	0.0211578	0.00375627	0.0856598	0.0338802	0.0849759	0.0384876	0.0733221	0.221946	0.0140172	0.165869	0.206838	0.0522047	0.607148	0.00681982	0.0549846	0.0574188	0.0333292	0.16373	0.0702854	0.0183483	0.18175	0.22801	0.0300138	0.233755	0.597525	1.05352	2.1152	5	3.957294
2121000	-278.0666	-315.8039	37.73727	10	1.773229	0.13199	0.170745	0.0222408	0.00593818	0.302606	0.0946057	0.0456686	0.0113834	0.0784839	0.223482	0.0283562	0.198225	0.0904618	0.00731832	0.296763	0.317975	0.223417	0.169535	0.114371	0.111239	0.0105771	0.0109526	0.0774622	0.0565855	0.59372	0.0553549	0.171647	0.0382227	0.203905	0.00159369	0.374189	0.158335	0.0481792	0.265801	0.0158289	0.0341088	0.023255	0.130607	0.00141935	0.117491	0.0795059	0.264616	0.628508	1.06312	2.04375	5	5.113547
2122000	-273.3232	-310.7113	37.38813	10	1.790529	0.178579	0.0244923	0.0480641	0.0459507	0.198973	0.0709876	0.0446365	0.0489023	0.125059	0.087731	0.067888	0.127697	0.115669	0.0066618	0.0746988	0.0816401	0.0107362	0.00546995	0.0190988	0.0607019	0.060809	0.00459485	0.0438689	0.102442	0.21278	0.152468	0.104048	0.0197183	0.0619928	0.230302	0.437744	0.0778886	0.27819	0.117043	0.0803904	0.166248	0.00424481	0.0584927	0.730988	0.0185796	0.0577768	0.26692	0.630715	1.06374	2.03862	5	4.464248
2123000	-260.3332	-313.1177	52.7845	10	2.356191	0.0927841	0.0513455	0.0128154	0.098667	0.0547505	0.0794193	0.0665208	0.0375139	0.00407679	0.011037	0.12322	0.0398319	0.0249159	0.0358192	0.135675	0.210668	0.0128011	0.0309013	0.025078	0.127374	0.0114391	0.0797009	0.047094	0.181176	0.0294492	0.0664534	0.149799	0.0122819	0.132175	0.0916661	0.142058	0.109765	0.762128	0.179754	0.0852937	0.0555815	0.0618612	0.0305675	0.194262	0.00134168	0.055148	0.332384	0.688232	1.07679	1.90259	5	3.754209
2124000	-267.6859	-312.9145	45.2286	10	3.559107	0.157992	0.0269584	0.00425397	0.0203602	0.10741	0.0145253	0.17466	0.0861832	0.0279387	0.180969	0.0456448	0.0456702	0.0880696	0.0501295	0.0344096	0.330643	0.179278	0.0461249	0.0126485	0.182201	0.0104131	0.0452982	0.0192717	0.428966	0.190918	0.125407	0.00928223	0.115099	0.0452134	0.144708	0.0634765	0.170503	0.500897	0.151952	0.0127953	0.00953426	0.0185026	0.113366	0.175796	0.0115647	0.133697	0.42837	0.758435	1.08416	1.72903	5	4.312733
2125000	-283.3237	-319.2458	35.92204	10	4.67596	0.219219	0.0150018	0.0680992	0.011634	0.232334	0.0353325	0.0600106	0.0118832	0.0334934	0.0867263	0.0599552	0.0867908	0.0330316	0.0108526	0.129599	0.343553	0.154498	0.0807658	0.062237	0.109248	0.0814954	0.0562776	0.187248	0.159428	0.0535709	0.0490479	0.033011	0.0507491	0.0886628	0.0475828	0.0438443	0.165032	0.357461	0.155548	0.0307973	0.134307	0.00998769	0.0524998	0.410931	0.149358	0.394401	0.488036	0.795757	1.08382	1.63239	5	4.555506
2126000	-254.1869	-312.7186	58.53174	10	1.251723	0.184203	0.0186358	0.0817724	1.055e-05	0.101512	0.0109992	0.0420013	0.0331532	0.0118689	0.0966109	0.00984692	0.0727167	0.0292626	0.0108491	0.120913	0.16312	0.150845	0.00294317	0.0726217	0.0289013	0.0487312	0.0161114	0.0306383	0.0909591	0.0336608	0.483663	0.0682973	0.0798834	0.0277572	0.0896456	0.0779998	0.0334184	0.237381	0.00729	0.0872821	0.00834311	0.0134692	0.0198258	0.10522	0.192372	0.0358941	0.184301	0.541238	1.03178	2.24268	5	3.03063
2127000	-278.1026	-313.4491	35.34648	10	1.614887	0.131916	0.0154352	0.00376644	0.00536889	0.168721	0.0392916	0.0394354	0.0122818	0.0977892	0.564773	0.109963	0.119643	0.0832698	0.0500196	0.0219896	0.270059	0.2184	0.0492666	0.0528893	0.036114	0.187951	0.0147018	0.18038	0.0458758	0.113162	0.389989	0.0411563	0.0833797	0.0302679	0.171086	0.227173	0.0987566	0.0605024	0.02271	0.138079	0.109909	0.0507828	6.56452e-05	0.273346	0.0245531	0.0391496	0.242537	0.606626	1.05651	2.09433	5	4.393369
2128000	-286.865	-326.3942	39.52915	10	3.105594	0.0831251	0.0068966	0.0733281	0.00890559	0.0386592	0.0510193	0.0414537	0.0793493	0.104627	0.0644809	0.0136256	0.0911916	0.210191	0.00826043	0.0337751	0.0116485	0.0513091	0.122756	0.034345	0.321248	0.00502359	0.0121087	0.0864102	0.307172	0.407841	0.0439735	0.0192161	0.16982	0.0193756	0.239435	0.151234	0.018055	0.151336	0.140125	0.0256659	0.0399647	0.10151	0.0601288	0.399273	0.124937	0.0361878	0.397269	0.737212	1.08299	1.78253	5	4.008987
2129000	-285.6607	-316.2093	30.54861	10	0.9626931	0.291518	0.0245594	0.0571036	0.000244017	0.114478	0.105541	0.0545495	0.111824	0.0780153	0.0591689	0.102405	0.24134	0.0527244	0.00375862	0.180208	0.693781	0.0441615	0.028657	0.0215962	0.0796338	0.0236682	0.083464	0.477327	0.0624383	0.26976	0.0593382	0.130044	0.00857927	0.717579	0.0888514	0.124338	0.0409834	0.174763	0.0323838	0.0627516	0.0198806	0.0425095	0.200204	0.120624	0.0838779	0.0195653	0.129451	0.465244	0.993532	2.41177	5	5.188198
2130000	-255.3705	-313.6796	58.30912	10	1.586819	0.198158	0.0152513	0.0324082	0.0285001	0.0759121	0.065683	0.0524693	0.0235422	0.00353085	0.207029	0.0409125	0.160302	0.0163911	0.0164942	0.00477889	0.0920625	0.00497528	0.0970736	0.0275459	0.072962	0.0255124	0.00527183	0.076221	0.140518	0.288652	0.0887252	0.346612	0.0613157	0.00199108	0.0557796	0.153057	0.0113583	0.412099	0.00301176	0.170573	0.0781895	0.00487737	0.0331945	0.0208599	0.0341179	0.083047	0.238428	0.602397	1.05514	2.10404	5	3.330966
2131000	-269.7961	-307.3365	37.54044	10	3.685083	0.215066	0.00304232	0.0559728	0.0274045	0.129534	0.107609	0.0526538	0.128524	0.0823897	0.102861	0.24596	0.202288	0.251361	0.018565	0.0869402	0.0519855	0.0288917	0.0490968	0.0113093	0.147261	0.0953698	0.00676017	0.0261603	0.179674	0.224188	0.166528	0.10019	0.0187189	0.0345577	0.232242	0.168616	0.0952212	0.450926	0.0257066	0.179435	0.0073795	0.0634932	0.0217834	0.184611	0.120333	0.364305	0.436179	0.763563	1.0843	1.71596	5	4.764917
2132000	-277.1916	-322.4258	45.23425	10	0.909857	0.153429	0.00146728	0.0613223	0.00152891	0.14189	0.0967032	0.0487107	0.0871159	0.0147351	0.0699827	0.177179	0.0475461	0.037387	0.0555481	0.142118	0.0691362	0.132641	0.285169	0.00986163	0.129265	0.0784258	0.00132033	0.032833	0.0974956	0.0798636	0.114718	0.0376602	0.145837	0.0798428	0.510766	0.150466	0.174066	0.164538	0.257153	0.0365553	0.133769	0.128802	0.112502	0.0980407	0.249961	0.0464394	0.118636	0.447873	0.983295	2.4502	5	4.493792
2133000	-269.7286	-317.6581	47.92955	10	1.807037	0.160145	0.0140039	0.0801729	0.0108082	0.215661	0.0520038	0.117968	0.0613126	0.0231566	0.173423	0.0298906	0.272609	0.0526784	0.109752	0.0812465	0.175407	0.113477	0.0195678	0.143762	0.0794586	0.0901687	0.0219183	0.224871	0.0112161	0.467171	0.138453	0.00869272	0.121698	0.0672325	0.22049	0.163139	0.212377	0.15512	0.0178321	0.257308	0.00408339	0.00501685	0.144531	0.097646	0.105063	0.0271163	0.2691	0.632789	1.06432	2.0338	5	4.547647
2134000	-266.7532	-315.2874	48.53415	10	1.400661	0.208198	0.147241	0.00173531	0.00619504	0.199904	0.0989107	0.0254458	0.174303	0.00155522	0.041498	0.243672	0.123599	0.0745068	0.019463	0.200766	0.272953	0.0388409	0.0490791	0.0246762	0.0443381	0.00533251	0.0286096	0.0288202	0.176063	0.0243922	0.045943	0.386399	0.206133	0.0289421	0.270989	0.146252	0.257126	0.255539	0.00671601	0.0296484	0.0194481	0.000418938	0.0405932	0.0870359	0.0446485	0.00810967	0.209561	0.571141	1.04401	2.17529	5	4.094041
2135000	-270.2964	-317.0564	46.75997	10	2.666751	0.158635	0.11019	0.00355882	0.0505363	0.13397	0.0210865	0.122774	0.170062	0.0880099	0.164597	0.00503015	0.0335513	0.174245	0.055471	0.333352	0.083584	0.0706829	0.0574959	0.0178271	0.136983	0.00302832	0.0144079	0.0361669	0.0291709	0.00316862	0.0213456	0.124066	0.0535613	0.0963529	0.0661818	0.193407	0.0759171	0.132763	0.149995	0.14216	0.132229	0.0373641	0.395637	0.00984922	0.568248	0.0263767	0.361717	0.711231	1.08029	1.84676	5	4.303038
2136000	-264.1437	-308.6734	44.52971	10	2.50402	0.162498	0.062235	0.0928173	0.0446617	0.139117	0.0146133	0.371654	0.115571	0.0179218	0.0772541	0.0712223	0.138459	0.088863	0.112547	0.0796007	0.0783585	0.0117234	0.0375139	0.0127872	0.0552073	0.00348419	0.0256744	0.0408921	0.00756857	0.16234	0.00100454	0.0970845	0.0568862	0.0527774	0.197744	0.0964402	0.0130096	0.592762	0.0540711	0.236273	0.174189	0.0540315	0.255272	0.0790879	0.135946	0.0126849	0.346837	0.699753	1.07867	1.87474	5	4.133849
2137000	-260.646	-319.7442	59.09817	10	1.417187	0.123008	0.00856186	0.0761801	0.00834088	0.0845255	0.103443	0.0879567	0.0524577	0.136559	0.00829367	0.141771	0.11674	0.0574589	0.042655	0.024552	0.293505	0.0457929	0.107762	0.0667475	0.0207099	0.109533	0.0296953	0.105028	0.0102515	0.0150759	0.00836063	0.024426	0.00808668	0.110529	0.266905	0.0960751	0.17599	0.0508598	0.154525	0.0249493	0.01516	0.0189821	0.0618091	0.0874485	0.0662874	0.0363079	0.212242	0.574166	1.04516	2.16843	5	3.083306
2138000	-278.7204	-317.6442	38.92378	10	2.731062	0.15363	0.00968717	0.000118222	0.0159414	0.174466	0.0126801	0.0790714	0.159605	0.0613802	0.348699	0.0314305	0.150582	0.0376653	0.0466392	0.137631	0.359729	0.258276	0.176256	0.0668332	0.0523258	0.0229049	0.158857	0.00407931	0.020895	0.0536684	0.0750891	0.0522693	0.151051	0.0328137	0.441843	0.214608	0.0531754	0.0249179	0.0938826	0.37617	0.0664014	0.0390711	0.147265	0.0474499	0.111036	0.0947617	0.367323	0.71546	1.08082	1.83639	5	4.614855
2139000	-263.4991	-309.3231	45.824	10	2.346168	0.192116	0.0318109	0.00446508	0.0661473	0.107771	0.125922	0.105321	0.0272856	0.0833933	0.154092	0.0873279	0.160205	0.108333	0.0257777	0.138076	0.133884	0.0451324	0.0982965	0.00106738	0.0386463	0.0701868	0.0141829	0.0687319	0.0447637	0.071376	0.0220485	0.0368391	0.374341	0.0440895	0.0429589	0.352851	0.0062392	0.318031	0.176755	0.263096	0.101695	0.0995915	0.241538	0.0442953	0.095263	0.0410696	0.331369	0.687409	1.07665	1.90457	5	4.265013
2140000	-258.5563	-309.7839	51.22756	10	1.305812	0.0747687	0.0200009	0.0361834	0.0163633	0.0484209	0.107279	0.0421896	0.0619387	0.0157415	0.125365	0.0798209	0.120498	0.0596072	0.00618837	0.304519	0.209235	0.197513	0.00516189	0.0270785	0.0153474	0.0146156	0.028199	0.0126226	0.0263569	0.0180258	0.00371321	0.0652681	0.0612539	0.1109	0.62479	0.184946	0.0378701	0.0156277	0.249925	0.0925813	0.0276973	0.0319256	0.1374	0.00241154	0.147828	0.0679495	0.193707	0.552683	1.03664	2.21697	5	3.535126
2141000	-255.9386	-302.3536	46.41495	10	1.856144	0.185098	0.0186525	0.0268732	0.00655868	0.317592	0.0364865	0.123749	0.0884896	0.0211649	0.0533079	0.0785046	0.0740044	0.0770403	0.0125883	0.152303	0.0524552	0.103779	0.0398457	0.00642931	0.148156	0.0561529	0.0412631	0.00200157	0.0908344	0.0933085	0.035698	0.0338018	0.0443329	0.077761	0.234179	0.208934	0.0791512	0.522968	0.107231	0.00380568	0.0244262	0.181124	0.083376	0.0086968	0.0759058	0.19265	0.275476	0.638789	1.06593	2.0198	5	3.82068
2142000	-275.7193	-314.5059	38.78662	10	2.635797	0.161162	0.00295083	0.00475397	0.0842786	0.175702	0.0690032	0.0407592	0.0267083	0.000446302	0.036279	0.136964	0.0932021	0.132543	0.0714188	0.117055	0.0406741	0.0256697	0.097647	0.15502	0.140588	0.0302988	0.00628289	0.0557263	0.0751335	0.000329468	0.465943	0.157233	0.214566	0.00870887	0.180371	0.527327	0.124746	0.480809	0.2922	0.0261519	0.109504	0.0610849	0.0317636	0.016796	0.0450499	0.076473	0.358965	0.709136	1.08001	1.85188	5	4.599324
2143000	-269.7941	-311.0613	41.26719	10	1.030286	0.212478	0.0317298	0.0806914	0.148924	0.251534	0.0511942	0.0301349	0.0785779	0.041817	0.0946067	0.0369116	0.126862	0.0796917	0.00805391	0.0510213	0.255655	0.0836624	0.00669362	0.00677141	0.138585	0.0345105	0.0155502	0.11891	0.0120505	0.00812151	0.0261018	0.620151	0.268229	0.0282718	0.0567623	0.0499736	0.0155864	0.396204	0.113898	0.326632	0.0269022	0.0349814	0.0216582	0.0657715	0.233802	0.172164	0.142957	0.485669	1.00484	2.36653	5	4.461826
2144000	-279.2045	-317.8743	38.66978	10	1.585648	0.229672	0.00747224	0.0347859	0.00857113	0.198494	0.0543065	0.124055	0.091107	0.0478277	0.288143	0.120306	0.105443	0.0787016	0.0162633	0.244364	0.26637	0.255112	0.00745958	0.102485	0.15897	0.0229314	0.14192	0.0622689	0.102204	0.0609645	0.0392588	0.181969	0.00876425	0.0835526	0.254036	0.0685079	0.231827	0.262376	0.0570502	0.00212708	0.118103	0.0115886	0.0274457	0.0748062	0.117223	0.232454	0.238255	0.602218	1.05508	2.10445	5	4.601289
2145000	-279.0218	-318.5036	39.48188	10	0.9672752	0.173898	0.111234	0.08339	0.0494748	0.358895	0.122227	0.132758	0.101021	0.0107913	0.127021	0.0384002	0.0650053	0.0379878	0.0297175	0.0492712	0.370112	0.00150661	0.135487	0.00625296	0.0743259	0.0711545	0.0019541	0.0469641	0.0175503	0.0122264	0.0682467	0.00546702	0.193366	0.00433083	0.079861	0.240009	0.112321	0.741807	0.258866	0.0973871	0.0207679	0.190694	0.0294297	0.0877869	0.411016	0.0545634	0.130379	0.46669	0.994359	2.40857	5	4.824546
2146000	-264.5802	-317.9162	53.33599	10	0.6324792	0.215224	0.00806062	0.00230845	0.0148584	0.0605814	0.0296062	0.0756606	0.0899468	0.039272	0.112068	0.185391	0.199152	0.17589	0.0600635	0.146928	0.226109	0.160961	0.0400803	0.00552753	0.00882582	0.0138091	0.0175149	0.0524836	0.0148178	0.00391755	0.00107101	0.164827	0.0437905	0.14935	0.15216	0.169173	0.133595	0.0459924	0.0582644	0.0910238	0.0192454	0.0379978	0.0172132	0.0747608	0.351799	0.281657	0.0598685	0.329852	0.897025	2.71325	5	3.750978
2147000	-265.8098	-316.4238	50.61405	10	2.860459	0.21212	0.0990885	0.0143262	0.0732074	0.0041606	0.186631	0.0827529	0.0901409	0.0127037	0.133124	0.130166	0.145565	0.0398713	0.0336295	0.0738543	0.158137	0.0758659	0.0784253	0.0216844	0.0795715	0.00356781	0.00597971	0.110654	0.0283197	0.133083	0.0429485	0.11111	0.0541109	0.0296362	0.0941819	0.270097	0.0310539	0.0679011	0.164179	0.0424345	0.189533	0.0787432	0.0246258	0.0877891	0.0926149	0.105131	0.37817	0.723497	1.08173	1.8166	5	3.51272
2148000	-272.3765	-316.0308	43.65433	10	3.106442	0.234557	0.0589534	0.0180097	0.0235583	0.180609	0.201284	0.0316699	0.005513	0.0866877	0.135192	0.103788	0.0201711	0.111166	0.0726064	0.0434884	0.0807958	0.0454073	0.283293	0.0993804	0.0563933	0.0210105	0.0379422	0.129629	0.115784	0.0319286	0.15362	0.0494776	0.0303372	0.132213	0.0496963	0.0627576	0.0648006	0.164955	0.504365	0.000697822	0.0103102	0.0162362	0.0761454	0.106738	0.205248	0.197497	0.397332	0.737256	1.08299	1.78242	5	4.053912
2149000	-270.9294	-313.9333	43.00386	10	1.3708	0.245502	0.0182433	0.0236797	0.129141	0.442278	0.103175	0.0833655	0.0474549	0.0233032	0.0363214	0.212553	0.0661069	0.0910979	0.0277478	0.0994634	0.0709533	0.0581592	0.327261	0.0393623	0.0310824	0.000335631	0.0063925	0.261853	0.00817342	0.0395641	0.212847	0.0271837	0.144486	0.00847532	0.663601	0.108266	0.283271	0.0850425	0.120614	0.0183658	0.0117275	0.13884	0.0809027	0.0674363	0.0165202	0.171647	0.204656	0.565536	1.04184	2.18797	5	4.651795
2150000	-266.8132	-311.1466	44.3334	10	1.641045	0.165296	0.055215	0.0221204	0.0206165	0.288017	0.0780687	0.166248	0.0402273	0.0395815	0.232019	0.132603	0.0636075	0.13391	0.0740625	0.206784	0.0960302	0.0483216	0.0425007	0.105649	0.0222045	0.0138385	0.100043	0.0550504	0.00711302	0.144902	0.24947	0.038986	0.00991835	0.124366	0.188296	0.366681	0.137694	0.254802	0.0445991	0.0296055	0.0306567	0.502069	0.0452005	0.0419376	0.0485774	0.191743	0.246312	0.610466	1.05773	2.08549	5	4.658632
2151000	-259.7043	-312.5269	52.82261	10	1.063825	0.236884	0.00243791	0.00762432	0.00788381	0.18721	0.100938	0.050586	0.00901216	0.0744865	0.0264876	0.00157949	0.0400726	0.0808144	0.0223444	0.14354	0.115715	0.122594	0.0106196	0.0413389	0.162082	0.00878961	0.000282905	0.856957	0.0435631	0.0223211	0.0314472	0.0797824	0.0394163	0.0139391	0.206023	0.0173194	0.0834677	0.0849555	0.0800545	0.0778395	0.17974	0.168635	0.132169	1.69682e-05	0.0588135	0.0273502	0.14951	0.49513	1.00982	2.34554	5	3.657133
