Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
185000	-2809.852	-2781.713	-28.13911	2	1.144068	0.0855346	0.00980326	0.0991908	0.0817905	0.0535448	0.28514	0.00935177	0.124734	0.0216198	0.079302	0.184466	0.03763	0.00264559	0.0518739	0.0587555	0.356687	0.0192618	0.419049	0.0478377	0.021404	0.21	0.0665179	0.0348759	0.0205208	0.129068	0.108086	0.0433066	0.0191103	0.0144495	0.0887293	0.0237061	0.0562094	0.0165605	0.157152	0.0183881	0.0272914	0.0430103	0.000568363	0.108355	0.0185242	0.0173937	0.0181578	0.0312289	0.116113	0.0622112	0.00142659	0.168408	0.0919047	0.0424949	0.0158306	0.00888209	0.235416	0.166447	0.0747362	0.0268914	0.120608	0.015685	0.00346136	0.0498991	0.0328178	0.00198527	0.150827	0.0736554	0.00147651	0.00825663	0.136551	0.112574	0.114075	0.0895247	0.0252102	0.0672174	0.0740173	0.049406	0.356654	0.0825304	0.0461761	0.0438803	0.114537	0.112523	0.238122	0.196332	0.245854	0.112168	0.0341909	0.018195	0.0268344	0.0449951	0.256965	0.0565869	0.0853942	0.0456864	0.792581	0.0838048	0.0956415	0.0112962	0.00825102	0.0594873	0.0147327	0.210818	0.190303	0.0226068	0.0245444	0.0585899	0.0398746	0.0282274	0.0514206	0.0259118	0.164771	0.51615	1.0203	2.29878	4	9.294558
186000	-2781.87	-2762.641	-19.22882	2	1.926325	0.0056162	0.00817711	0.055417	0.0641937	0.207812	0.247452	0.00895213	0.0977062	0.009199	0.0480298	0.22762	0.0282009	0.0218561	0.027833	0.0938246	0.207876	0.115244	0.194174	0.0391543	0.0992106	0.0092413	0.0403053	0.0386063	0.0081176	0.0945503	0.0833255	0.0227863	0.0184064	0.0649331	0.060579	0.0227841	0.0630499	0.0051051	0.0745396	0.108772	0.0140757	0.00853259	0.00381563	0.00472187	0.309171	0.00627678	0.0135021	0.0373058	0.097264	0.00274294	0.00295563	0.0874648	0.0601192	0.0842645	0.0923574	0.016277	0.262371	0.122678	0.20661	0.0483999	0.114585	0.0772084	0.0503926	0.0270071	0.0596847	0.0987403	0.200805	0.151939	0.0737728	0.0798713	0.100727	0.324371	0.0666571	0.0470214	0.0785188	0.0740631	0.00894859	0.0143603	0.367973	0.00916594	0.0945575	0.0847722	0.0184245	0.292042	0.18942	0.031425	0.00826804	0.00635003	0.0244108	0.0434326	0.0388492	0.0283028	0.145392	0.205146	0.0442928	0.000118212	0.00112595	0.0477863	0.0440026	0.0550522	0.0767254	0.252169	0.0205511	0.0621448	0.140307	0.00365695	0.105495	0.0321192	0.0783775	0.0293889	0.0353755	0.00117473	0.284319	0.646943	1.06803	2.00071	4	8.270024
187000	-2800.653	-2779.968	-20.68465	1	1.64511	0.0328414	0.0186945	0.0903684	0.292856	0.0603666	0.294592	0.0339109	0.136866	0.0354525	0.0482425	0.308446	0.00537378	0.0383675	0.0252069	0.11435	0.245762	0.0443667	0.170922	0.0485994	0.0354928	0.0252049	0.195752	0.0519955	0.0795792	0.0780558	0.0661658	0.00527537	0.0118343	0.0281986	0.0428724	0.0666694	0.0641273	0.00223014	0.089927	0.0433377	0.0222322	0.0464271	0.00304665	0.0659102	0.255207	0.0151172	0.0219108	0.0273423	0.101949	0.00910885	0.00336102	0.0755045	0.0520564	0.00692082	0.0872787	0.0680896	0.117613	0.356671	0.128188	0.0541018	0.0139223	0.0450104	0.00241992	0.00988829	0.05055	0.0357768	0.0125258	0.0470975	0.0176374	0.0415761	0.126506	0.0293246	0.0748398	0.0845995	0.0591166	0.0179248	0.085391	0.0638184	0.0848466	0.0798007	0.0931562	0.00720353	0.0439289	0.266257	0.116706	0.209585	0.383001	0.176275	0.00488907	0.0415442	0.0188064	0.0171146	0.062902	0.100259	0.119851	0.0027898	0.0725484	0.00673266	0.0688129	0.0115471	0.0261566	0.0655495	0.0272049	0.0233121	0.0974088	0.452736	0.0092991	0.0578128	0.106842	0.00440921	0.108278	0.123379	0.246894	0.611054	1.05792	2.08414	3	8.359213
188000	-2801.964	-2778.188	-23.77591	1	1.276704	0.0428294	0.0311193	0.0605488	0.0947443	0.341735	0.0579407	0.0550377	0.075439	0.112333	0.0288082	0.388628	0.131858	0.0686542	0.0293359	0.200592	0.188339	0.0395982	0.221129	0.0501115	0.0489677	0.0899096	0.0395321	0.0091819	0.0467268	0.087407	0.00705617	0.0168575	0.0127012	0.0560483	0.051713	0.0835178	0.0387904	0.0326453	0.0508589	0.0837501	0.00110406	0.0213271	0.00562697	0.0147039	0.107952	0.0258752	0.043741	0.0136945	0.127681	0.0235847	0.00795444	0.0988735	0.0523937	0.0841285	0.145013	0.0547777	0.120567	0.451413	0.288784	0.0311692	0.00360784	0.161279	0.0204396	0.111605	0.0223815	0.0365493	0.0340729	0.0616497	0.042829	0.035315	0.0985388	0.0563712	0.051072	0.121251	0.0833718	0.0817178	0.0166844	0.0771226	0.03736	0.0478448	0.0422921	0.233938	0.00238974	0.0642773	0.0659175	0.201337	0.240535	0.0250757	0.0800582	0.00392778	0.0393315	0.021213	0.0119162	0.0635132	0.0758515	0.129546	0.0549763	0.000761826	0.00847341	0.0269312	0.0100133	0.0691161	0.132945	0.0347009	0.0930893	0.0155567	0.0418132	0.562856	0.0693171	0.288693	0.0946451	0.00429872	0.188679	0.546613	1.03409	2.23062	3	8.70518
189000	-2796.002	-2767.402	-28.59971	1	1.385707	0.05933	0.0161489	0.0982841	0.140204	0.249626	0.107622	0.0569227	0.0376981	0.102054	0.0652881	0.376942	0.0991097	0.0243823	0.0140559	0.259229	0.256344	0.249808	0.25338	0.0106702	0.12267	0.00770685	0.0461062	0.0148304	0.00631679	0.11867	0.0119806	0.00674762	0.0275055	0.0192141	0.0613281	0.00603988	0.232672	0.0176094	0.0542655	0.0576219	0.0146994	0.0541202	0.00213151	0.0615976	0.0465679	0.00157099	0.00548265	0.0029287	0.0763318	0.0331288	0.0042871	0.171889	0.0724875	0.0927305	0.0200695	0.0297741	0.192276	0.122954	0.209201	0.028	0.0783872	0.0833192	0.0182524	0.023897	0.0309467	0.0742208	0.0533408	0.107724	0.0388845	0.0327698	0.0863095	0.0568393	0.0679272	0.235903	0.0935864	0.134091	0.0137019	0.0680459	0.152919	0.0342122	0.132497	0.1552	0.077831	0.0559735	0.0676982	0.0109121	0.451366	0.0182119	0.0407812	0.0492251	0.0248279	0.0298448	0.0732498	0.0196129	0.273678	0.0386091	0.0798294	0.000211993	0.0851596	0.0400449	0.0197679	0.0164411	0.0379016	0.0691834	0.114081	0.106586	0.0062135	0.540343	0.0272704	0.321185	0.152796	0.0242371	0.207114	0.568357	1.04294	2.18159	3	9.176659
190000	-2804.625	-2772.189	-32.43569	2	1.151907	0.0870336	0.0021368	0.0243009	0.220884	0.0166132	0.360424	0.021019	0.0607109	0.0220372	0.0752475	0.380623	0.0703827	0.00865725	0.0225775	0.209827	0.409559	0.190654	0.121599	0.0200164	0.178235	0.0980267	0.0311851	0.0655775	0.0246812	0.0825939	0.034326	0.00363101	0.0114795	0.0292787	0.0212842	0.0908191	0.0277232	0.0593922	0.0486663	0.0529627	0.0665304	0.0091524	0.00405805	0.0432354	0.183916	0.0164663	0.0446205	0.00138801	0.0344138	0.0250187	0.00545295	0.129056	0.127373	0.102704	0.0599082	0.149751	0.208696	0.420501	0.239883	0.156537	0.0584218	0.0872494	0.800978	0.0262872	0.016382	0.131662	0.140745	0.0341171	0.0197671	0.141613	0.00496119	0.0525281	0.0791895	0.0227743	0.13342	0.058908	0.00961824	0.0542426	0.15824	0.0202125	0.206901	0.133638	0.0664294	0.0676787	0.0194173	0.0899968	0.232253	0.0424469	0.0410951	0.08122	0.0197377	0.0193648	0.0833164	0.030437	0.0508009	0.00494559	0.0656621	0.03067	0.0903716	0.0227308	0.0197517	0.0703437	0.315918	0.0206084	0.0398532	0.0472599	0.0708602	0.0560407	0.0629943	0.0141609	0.103972	0.0165882	0.166229	0.51809	1.02123	2.29445	4	9.501611
191000	-2797.893	-2774.228	-23.66584	2	1.101904	0.0110851	0.0171706	0.0539032	0.213562	0.162129	0.0875492	0.0728147	0.0731043	0.033676	0.0661427	0.284282	0.0573447	0.0362823	0.0475837	0.063226	0.509784	0.214801	0.059745	0.00758179	0.122831	0.0104611	0.0426786	0.0247084	0.0336793	0.0941155	0.0844504	0.0622514	0.020587	0.0286477	0.1187	0.0216615	0.0545286	0.0833519	0.0843919	0.00664032	0.0655856	0.0101632	0.000680419	0.0027906	0.0571097	0.0106545	0.0409543	0.0239316	0.0841565	0.009355	0.00412689	0.149339	0.0444758	0.0580339	0.0346293	0.0199285	0.108441	0.243661	0.121109	0.0546371	0.14659	0.262948	0.236501	0.0145175	0.130541	0.00658495	0.00342018	0.0518215	0.0268121	0.0059567	0.147319	0.00163603	0.00422058	0.0276913	0.0673389	0.0298732	0.0707633	0.0102971	0.319599	0.16015	0.0602472	0.121761	0.0285386	0.0588998	0.058984	0.0849691	0.307809	0.0757123	0.0571219	0.139127	0.220698	0.0633463	0.00975334	0.0355961	0.0216463	0.0483465	0.00380123	0.0697344	0.18212	0.0112164	0.0578072	0.00029377	0.419217	0.102349	0.238299	0.0224661	0.0617941	0.276631	0.186957	0.0278814	0.0247069	0.0415772	0.156826	0.505375	1.01503	2.32277	4	8.953204
192000	-2787.517	-2769.247	-18.26957	1	1.748273	0.0257751	0.00389213	0.0719623	0.0909334	0.243918	0.416558	0.0154152	0.12155	0.100271	0.0829811	0.201208	0.055107	0.0232029	0.0446275	0.0477508	0.113034	0.116755	0.178374	0.0405198	0.0537233	0.0680394	0.0243492	0.0681041	0.0175315	0.0465086	0.00129832	0.0112413	0.0140836	0.0253961	0.0411192	0.00624185	0.0396994	0.0783898	0.00221228	0.00806961	0.0133521	0.00558792	0.003329	0.0544658	0.30327	0.016806	0.0147849	0.0260517	0.0700985	0.00977829	0.0036435	0.0842595	0.0509796	0.0189565	0.0867446	0.0446192	0.0744916	0.458329	0.0940592	0.0613548	0.0722324	0.118912	0.670211	0.109859	0.444581	0.0395521	0.0198851	0.0582097	0.0468523	0.0444483	0.0296987	0.0189555	0.0384092	0.00125885	0.112276	0.00404944	0.038116	0.025926	0.0926046	0.0243624	0.0352284	0.130058	0.0450368	0.0315235	0.110957	0.0709043	0.0366622	0.089613	0.01426	0.0392694	0.0239083	0.0171205	0.0509143	0.0401849	0.146553	0.035101	0.0614957	0.0119258	0.1368	0.224515	0.0275567	0.0667213	0.0763726	0.0177251	0.079155	0.0694683	0.149212	0.00523436	0.0434864	0.0413626	0.0381099	0.135749	0.261256	0.625265	1.0622	2.05128	3	8.107389
193000	-2783.611	-2767.123	-16.48766	2	1.529973	0.00749152	0.00146796	0.071293	0.0197369	0.132574	0.215851	0.00761128	0.0714694	0.0880044	0.0942496	0.349698	0.144675	0.0315244	0.0500116	0.112245	0.116065	0.104977	0.233687	0.0322355	0.0510656	0.0360094	0.0198261	0.00411106	0.0102956	0.0198371	0.0683963	0.0492201	0.0240835	0.0434902	0.0807549	0.0412381	0.174404	0.0200713	0.0457303	0.166822	0.0966564	0.0325285	0.00754925	0.0534205	0.232035	0.0284614	0.00638394	0.00616822	0.0836357	0.0329995	0.0100331	0.121963	0.04364	0.033288	0.0630589	0.168564	0.094503	0.37756	0.121142	0.0682484	0.0275972	0.0402098	0.100491	0.0692275	0.409715	0.00334128	0.00667364	0.0255011	0.0169057	0.0545354	0.0698492	0.0320925	0.0763111	0.00867248	0.0810893	0.0403345	0.0187744	3.7478e-05	0.0944559	0.0781977	0.251341	0.0477717	0.00699203	0.0372576	0.0992353	0.00682736	0.00430341	0.0935079	0.143451	0.0543861	0.0798657	0.0658453	0.0688874	0.0744175	0.331574	0.0258311	0.0406907	0.0177633	0.143777	0.0990656	0.0649877	0.0228577	0.00918465	0.0593366	0.021557	0.0969004	0.259908	0.048291	0.0176505	0.0669017	0.0642804	0.169227	0.229916	0.59347	1.05213	2.12448	4	8.269949
194000	-2787.553	-2770.053	-17.50078	2	1.11229	0.0187769	0.0244692	0.0499961	0.0359033	0.0290066	0.291554	0.0574019	0.0159226	0.00426361	0.0356213	0.263708	0.00684173	0.0645755	0.0281345	0.0354099	0.164542	0.091061	0.053984	0.00219515	0.0106069	0.0229347	0.057992	0.0366316	0.00875465	0.146266	0.0191372	0.0133222	0.0173311	0.0252792	0.0108844	0.0468884	0.0304733	0.021265	0.000569767	0.0148077	0.15895	0.00473654	0.00927648	0.0121964	0.0187911	0.0313421	0.00221423	0.000983417	0.159766	0.0244487	0.0130057	0.159838	0.0844088	0.0609508	0.0544664	0.146863	0.0696027	0.344478	0.0805173	0.026223	0.0139454	0.137953	0.00270013	0.000848755	0.379308	0.379368	0.0848156	0.0300774	0.0793807	0.0819882	0.113298	0.0306098	0.0260651	0.233908	0.0102052	0.0304145	0.0241769	0.0123288	0.231613	0.00136769	0.163686	0.0914481	0.0748988	0.000616788	0.00446968	0.0747184	0.132164	0.00211353	0.00348062	0.0330958	0.232233	0.0547578	0.01408	0.0211676	0.581485	0.255881	0.0664828	0.0630295	0.0871763	0.0278483	0.00497798	0.0187327	0.064922	0.115508	0.0188687	0.332031	0.0634935	0.136941	0.0990372	0.0472393	0.0285443	0.2291	0.158798	0.508083	1.01637	2.31675	4	8.268172
195000	-2812.648	-2780.077	-32.57163	1	1.188271	0.0496737	0.00837745	0.091485	0.00257411	0.143843	0.312441	0.0149445	0.0175127	0.0874072	0.0929479	0.500705	0.0578839	0.0396167	0.0179896	0.222473	0.370522	0.00755975	0.314642	0.0379815	0.0101313	0.00657773	0.0158601	0.00924878	0.0170225	0.173523	0.0393623	0.0026911	0.010295	0.00489025	0.0770503	0.184062	0.144839	0.0184033	0.0125532	0.0505989	0.0101038	0.0189263	0.000959662	0.0933947	0.425928	0.015075	0.0142321	0.024318	0.0431759	0.00815744	0.0104376	0.0771896	0.0566697	0.0946595	0.0435332	0.074899	0.149418	0.714314	0.0685278	0.0496306	0.0573717	0.0176255	0.150041	0.223045	0.0513488	0.110688	0.0365871	0.604201	0.0512297	0.177573	0.0342115	0.0642153	0.115143	0.0823251	0.035549	0.021375	0.0409744	0.178839	0.172882	0.103133	0.0471473	0.0323503	0.0414274	0.0561951	0.0759974	0.0176835	0.0283665	0.0323326	0.0193959	0.0306912	0.0695922	0.0604046	0.0560894	0.0212295	0.326543	0.0199777	0.0170177	0.0894691	0.00714751	0.0381703	0.0436094	0.19094	0.0565365	0.115658	0.029321	0.061326	0.102139	0.0271396	0.216689	0.0138422	0.102286	0.0572845	0.172921	0.52685	1.02533	2.2749	3	9.593595
196000	-2794.521	-2774.971	-19.55019	2	1.642361	0.03328	0.00188491	0.0311972	0.140407	0.107575	0.239267	0.0244247	0.0182069	0.132736	0.135193	0.284905	0.103353	0.00946564	0.0249381	0.0756322	0.26393	0.198638	0.0971514	0.0276859	0.0809321	0.00585482	0.0970587	0.0265686	0.00141221	0.0574667	0.00216795	0.000912804	0.0303855	0.00765825	0.0547725	0.0156179	0.110171	0.0810348	0.0947394	0.0025613	0.0298361	0.0458702	0.00443132	0.0353135	0.227253	0.000988038	0.0115428	0.00933071	0.102962	0.0269339	0.00773206	0.100309	0.0628157	0.0695434	0.0331129	0.0418741	0.196525	0.180765	0.124256	0.0467492	0.242527	0.043206	0.000549221	0.0903891	0.00799216	0.236594	0.0169203	0.372264	0.0630927	0.092107	0.105748	0.171892	0.146591	0.0423585	0.0367099	0.0602294	0.0127336	0.0566376	0.101233	0.112928	0.0255156	0.0114695	0.000126924	0.0204935	0.0468562	0.0846344	0.0290312	0.039023	0.0346531	0.0831698	0.0120119	0.0777657	0.0427536	0.128621	0.569203	0.0117019	0.0206008	0.0419274	0.0110524	0.0810324	0.0138004	0.175514	0.092171	0.017541	0.063629	0.0323343	0.0189813	0.0434197	0.18131	0.00733909	0.211842	0.151378	0.2465	0.610656	1.05779	2.08505	4	8.370934
197000	-2784.449	-2769.693	-14.75638	1	1.823118	0.00559786	0.00285432	0.0444321	0.0334466	0.276564	0.145064	0.0157346	0.188658	0.070243	0.224316	0.182159	0.131783	0.0628661	0.0418349	0.0476934	0.435729	0.139461	0.196703	0.00835953	0.0726133	0.0742431	0.0405353	0.0814835	0.0201844	0.0443121	0.0119555	0.00787458	0.0184384	0.0342103	0.0568567	0.0307059	0.243711	0.00439687	0.00234182	0.0617765	0.0405091	0.00975305	0.000690992	0.0492054	0.150484	0.0149952	0.0111846	0.00601241	0.0488026	0.0247568	0.00569328	0.0936787	0.138471	0.0955011	0.00306989	0.0713886	0.0583808	0.495947	0.15891	0.00598817	0.100451	0.00174261	0.0317119	0.00468744	0.0699804	0.101383	0.0148125	0.205078	0.00643838	0.0553394	0.152844	0.0606882	0.0142543	0.0339252	0.0292444	0.027754	0.133419	0.024154	0.0238666	0.0165093	0.0406194	0.0855976	0.037621	0.0265537	0.125098	0.0212762	0.0347801	0.0335805	0.18829	0.0725048	0.147844	0.0680221	0.00771976	0.0598739	0.333265	0.0535029	0.0101827	0.00435051	0.0161231	0.0446254	0.0155816	0.00685787	0.020413	0.0249518	0.0140355	0.0385432	0.0612004	0.166588	0.0167137	0.081992	0.186228	0.0532043	0.271205	0.634782	1.06486	2.02915	3	7.748585
198000	-2773.036	-2751.672	-21.36459	1	1.990453	0.00650206	0.0240716	0.0555848	0.20479	0.269239	0.0847423	0.0801364	0.0858191	0.0282152	0.0286473	0.297108	0.0115685	0.0143594	0.0901294	0.119445	0.337754	0.0537591	0.294025	0.0292334	0.312814	0.0325015	0.0892797	0.0201597	0.0184978	0.0921005	0.0897653	0.0158935	0.0280325	0.0201378	0.0934118	0.0506256	0.0695957	0.000257616	0.0385619	0.166892	0.0067508	0.000503773	0.00261385	0.0847324	0.0491441	0.00786767	0.0440874	0.00211568	0.0404647	0.0197741	0.00237168	0.16456	0.0564878	0.0787397	0.00681789	0.0928968	0.157615	0.225178	0.227483	0.00876323	0.0717356	0.057654	0.123152	0.0075598	0.0377407	0.0171541	0.0136058	0.0836636	0.0173418	0.0352146	0.110863	0.0229808	0.401209	0.0145258	0.0492046	0.0615761	0.0901858	0.033891	0.115897	0.0329968	0.0624706	0.0566793	0.0374908	0.00841171	0.148811	0.167902	0.19033	0.0497914	0.0528374	0.0129461	0.072733	0.0321004	0.0553343	0.0967985	0.265509	0.0329818	0.00228898	0.0270722	0.000910567	0.0744084	0.0315225	0.0240181	0.0837864	0.0902411	0.0611272	0.0117271	0.0720307	0.251703	0.017286	0.0899643	0.18975	0.0909334	0.292132	0.653995	1.06975	1.98412	3	8.392672
199000	-2775.463	-2769.554	-5.909606	2	1.268741	0.0393764	0.0108425	0.0443285	0.0470606	0.108708	0.129967	0.0757854	0.122175	0.0429806	0.0134701	0.252294	0.0358798	0.0450151	0.0351092	0.0662159	0.187503	0.0794067	0.220507	0.0222402	0.165862	0.0441175	0.0271671	0.0310746	0.000276377	0.0071496	0.0550094	0.0194526	0.00820195	0.0884543	0.0388737	0.048972	0.0231795	0.0201494	0.00542499	0.0435059	0.0141204	0.0653241	0.00190229	0.00905441	0.080269	0.00494794	0.0126779	0.0266276	0.0836498	0.0145646	0.00634204	0.0256075	0.0677637	0.0335037	5.30515e-05	0.0315359	0.0744882	0.34698	0.158774	0.0067536	0.0460741	0.080493	0.106077	0.0556091	0.00425082	0.165564	0.082582	0.103131	0.029725	0.0422316	0.112804	0.00727479	0.275043	0.0613168	0.110928	0.0274362	0.0471235	0.0761835	0.0611577	0.026694	0.122659	0.00885221	0.100929	0.0801963	0.03344	0.053405	0.0688956	0.11231	0.113013	0.0812053	0.142083	0.0372652	0.0163443	0.0329175	0.245624	0.00176421	0.0278535	0.00922158	0.0128243	0.0452922	0.0297125	0.00576667	0.0237782	0.0594028	0.175514	0.0662539	0.031581	0.0362847	0.083149	0.0764487	0.0159003	0.0419032	0.18729	0.544916	1.03337	2.23443	4	6.784165
200000	-2781.245	-2757.961	-23.28396	2	0.8399091	0.00536333	0.00211073	0.0851777	0.095758	0.163678	0.304072	0.0420351	0.104675	0.0125977	0.0101396	0.4194	0.125524	0.067943	0.0126254	0.179912	0.305369	0.0746703	0.143596	0.0804353	0.11797	0.0243521	0.0876607	0.00235052	0.00103546	0.063317	0.0223178	0.0167166	0.0176635	0.022492	0.0513287	0.0707393	0.0830818	0.00282062	0.0266448	0.013095	0.0682503	0.0243048	0.0156891	0.0121778	0.314187	0.0166373	0.0170151	0.0405805	0.0689756	0.00771512	0.000421153	0.146557	0.0300528	0.0636026	0.0591135	0.0832378	0.0858004	0.301244	0.165339	0.115559	0.0461698	0.0387227	0.203383	0.175041	0.161094	0.128625	0.348467	0.0285799	0.0193665	0.00964195	0.129084	0.145262	0.329746	0.0721822	0.051937	0.00831126	0.109717	0.0374088	0.0558327	0.114721	0.0834945	0.0453039	0.00559144	0.0324154	0.0932947	0.0916486	0.199543	0.0580139	0.161432	0.0396822	0.0970286	0.0225143	0.0395122	0.0333461	0.290536	0.0147412	0.0627662	0.0284327	0.00607503	0.0674767	0.0695045	0.0987065	0.0848715	0.0487594	0.0880649	0.0155821	0.0522818	0.147352	0.0055624	0.0378334	0.0203318	0.0155276	0.104018	0.422719	0.967428	2.50584	4	8.865652
201000	-2805.597	-2775.423	-30.17401	2	1.738631	0.00907766	0.0119034	0.0738137	0.185965	0.0567683	0.272338	0.0873005	0.0430017	0.124359	0.100631	0.384661	0.0711273	0.0493928	0.0196398	0.0679425	0.274876	0.109443	0.0946401	0.0345634	0.452994	0.160096	0.00518747	0.149457	0.0237917	0.171631	0.00217339	0.0163901	0.00530694	0.060333	0.0519767	0.0836923	0.0518409	0.0137768	0.0222645	0.194499	0.00545755	0.0285532	0.00883864	0.0295708	0.134236	0.000577479	0.030722	0.00691749	0.0418248	0.0176236	0.00527502	0.118351	0.113409	0.00757699	0.0417584	0.0815361	0.341533	0.38942	0.355799	0.0448868	0.0707467	0.0604349	0.104309	0.038908	0.0599029	0.0738364	0.0793024	0.0112808	0.0912434	0.102572	0.239966	0.0574945	0.335471	0.00436848	0.145076	0.0017449	0.0426232	0.0595858	0.0557638	0.0326295	0.00317239	0.00244532	0.0201746	0.116401	0.00940879	0.0215177	0.183224	0.086528	0.069905	0.00262417	0.0512471	0.0503228	0.189772	0.185477	0.524159	0.035711	0.018925	0.117716	0.0884711	0.0157259	0.104006	0.0174341	0.100915	0.0106829	0.0528413	0.029045	0.0538699	0.00968371	0.0503967	0.0306491	0.0574328	0.283541	0.259946	0.623992	1.06183	2.05424	4	9.601406
202000	-2795.08	-2771.577	-23.50341	2	1.686282	0.00369283	0.00177377	0.0865717	0.137724	0.234204	0.0817968	0.03362	0.134289	0.00720955	0.0176991	0.254117	0.0119543	0.0133208	0.127079	0.11691	0.206032	0.0657775	0.134982	0.0262585	0.190142	0.121537	0.0040947	0.0256726	0.00244295	0.0458387	0.0318378	0.00703545	0.0271655	0.0172317	0.103079	0.052945	0.025548	0.0295142	0.00761158	0.0222058	0.0140235	0.00920713	0.00391635	0.0121906	0.0324636	0.0316735	0.0304323	0.0051016	0.200169	0.0188888	0.00278867	0.161017	0.0572504	0.0432236	0.258175	0.0294139	0.142692	0.463002	0.0405433	0.0490631	0.0922827	0.00786268	0.0229601	0.0482747	0.0366604	0.00854651	0.0554767	0.0115585	0.0351142	0.0726994	0.150048	0.0200465	0.407582	0.262077	0.384813	0.0635316	0.194377	0.191301	0.0418731	0.00739539	0.124248	0.00795833	0.00812766	0.20054	0.153751	0.0325278	0.180813	0.017766	0.104492	0.0241014	0.0325298	0.0502718	0.00648505	0.113361	0.186793	0.0986352	0.0743777	0.221487	0.277461	0.0404245	0.0311333	0.0218599	0.227167	0.0104774	0.0491387	0.0335962	0.111414	0.0335395	0.0249209	0.0381165	0.0415161	0.0841059	0.252719	0.616887	1.05972	2.07068	4	8.791766
203000	-2794.028	-2768.396	-25.63204	1	1.36068	0.00659123	0.0119006	0.0396653	0.200213	0.0946918	0.189182	0.0714415	0.00578645	0.101992	0.0120474	0.325733	0.00575419	0.031453	0.056043	0.109773	0.339743	0.0214559	0.257507	0.0197169	0.25382	0.00840958	0.0237111	0.0417469	0.0228313	0.0899711	0.0514674	0.00361808	0.015467	0.0168342	0.0412813	0.0295692	0.0501521	0.0343401	0.0416603	0.0724755	0.0113978	0.0595403	0.00365272	0.0808971	0.0407909	0.0471329	0.0245156	0.0163783	0.127772	0.0120692	0.00463114	0.127628	0.047408	0.0837375	0.0222213	0.159668	0.105433	0.239585	0.184966	0.0220199	0.190931	0.0125526	0.042366	0.0441778	0.309959	0.170586	0.0625538	0.0456246	0.0577156	0.0502855	0.0562931	0.137917	0.00445596	0.170394	0.192149	0.0539648	0.0170875	0.00213711	0.0756375	0.240326	0.00695568	0.0627603	0.0187976	0.0206523	0.0785217	0.00356092	0.0752927	0.0177692	0.109355	0.0211031	0.0202659	0.0995061	0.09591	0.0881835	0.584476	0.00323597	0.0378929	0.00403012	0.0764835	0.0123046	0.0264751	0.0501927	0.00567452	0.123188	0.725409	0.0446424	0.0148309	0.0474399	0.00636955	0.124846	0.120502	0.0991648	0.202976	0.563595	1.04107	2.19236	3	8.882395
