Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
10000	-2776.234	-2759.47	-16.76412	2	1.486702	0.0797933	0.0168667	0.00110009	0.140926	0.19201	0.0873826	0.00649559	0.153407	0.0356031	0.0453923	0.286185	0.0649928	0.0519865	0.0288396	0.19986	0.420331	0.0290465	0.215832	0.00508107	0.0892519	0.154898	0.0968754	0.0874793	0.0172331	0.143151	0.0505373	0.0379541	0.0230811	0.0139631	0.0806541	0.00685886	0.0185134	0.0106578	0.0973261	0.1021	0.0293435	0.00741183	0.00254	0.00386073	0.160905	0.0035218	0.0108169	0.023661	0.0524087	0.0143348	6.45027e-05	0.0873112	0.0758551	0.0230485	0.00149932	0.0312882	0.166652	0.217973	0.0687973	0.213394	0.0119542	0.0907953	0.00190629	0.0981259	0.0408512	0.13121	0.0564209	0.118088	0.0774561	0.0754768	0.150616	0.0441144	0.139161	0.188806	0.0646792	0.410036	0.00609316	0.251998	0.022034	0.0184477	0.0732384	0.0186575	0.251036	0.0475612	0.0533782	0.0424672	0.0459471	0.0539	0.194462	0.0440487	0.0218405	0.0385972	0.0152085	0.0662499	0.0009744	0.00279369	0.0493873	0.065587	0.0523235	0.0408991	0.0112586	0.0147182	0.0312992	0.00398527	0.0655554	0.0332297	0.00285034	0.153867	0.025491	0.14341	0.00669175	0.031382	0.223261	0.586328	1.04963	2.14078	4	7.986918
11000	-2801.318	-2777.266	-24.0524	2	1.321365	0.00334033	0.00100069	0.0497287	0.131796	0.0863734	0.312479	0.0228817	0.0439137	0.0130705	0.119957	0.348384	0.189935	0.0193061	0.0769576	0.067123	0.285483	0.15477	0.11172	0.0361147	0.174651	0.0545492	0.0497854	0.0306755	0.0182174	0.17162	0.0421853	0.0278049	0.00433706	0.0380383	0.0384954	0.01523	0.191557	0.031772	0.128693	0.0839003	0.00638094	0.0269211	0.0160719	0.0456167	0.277068	0.000558586	0.0432809	0.00171646	0.098806	0.0135381	0.00389741	0.0927128	0.090988	0.0740747	0.00358952	0.319308	0.247445	0.00056792	0.193175	0.0941704	0.02507	0.00573636	0.0795225	0.0923522	0.0505439	0.0626707	0.00272006	0.152816	0.203641	0.155221	0.00578923	0.0405126	0.0638292	0.0762293	0.0205828	0.165328	0.0381565	0.14386	0.0265724	0.0154784	0.02396	0.0304846	0.278999	0.03493	0.310227	0.0217504	0.0376354	0.0783394	0.0682525	0.0157452	0.0372778	0.0150318	0.0456943	0.0714607	0.228285	0.131637	0.0216871	0.0349896	0.136043	0.0217799	0.0864482	0.0612375	0.00773268	0.0359146	0.214685	0.00557906	0.00886084	0.221617	0.0558462	0.0767787	0.01249	0.131402	0.196362	0.555844	1.03795	2.20984	4	8.815168
12000	-2789.718	-2769.446	-20.27123	1	1.954392	0.0228116	0.0166371	0.0664832	0.0599432	0.258002	0.183651	0.00353377	0.0647574	0.00597694	0.0304759	0.336458	0.0815096	0.0407061	0.0722076	0.189293	0.46529	0.168738	0.180092	0.0396313	0.133679	0.0656824	0.0829705	0.0602078	0.00181947	0.107336	0.0732426	0.0278499	0.0170271	0.0205604	0.0661068	0.108552	0.0960755	0.00406235	0.115903	0.016287	0.0074507	0.0295065	0.00379665	0.0687864	0.00255843	0.0203283	0.0657238	0.0104731	0.0521248	0.0187919	0.00289683	0.122135	0.0395306	0.0347403	0.0932505	0.000953036	0.0453219	0.434488	0.152592	0.0480385	0.0162551	0.00794862	0.079089	0.110835	0.0779769	0.0530649	0.083904	0.0297835	0.000368936	0.00656856	0.114267	0.106795	0.125974	0.0494179	0.0150614	0.0225947	0.0404234	0.137372	0.0614294	0.0766712	0.234916	0.0042337	0.00656936	0.0551983	0.170368	0.0371233	0.227071	0.00210514	0.0302204	0.08822	0.0399941	0.00250259	0.0589299	0.0101113	0.00373925	0.02089	0.0666703	0.0638544	0.320183	0.0141853	0.0206421	0.0675392	0.00596769	0.189945	0.115789	0.0127689	0.0600465	0.173225	0.00295691	0.202746	0.0205126	0.204873	0.287769	0.650074	1.06881	1.99335	3	8.286943
13000	-2787.098	-2768.384	-18.71422	2	2.052194	0.0235437	0.0190898	0.0703194	0.0427986	0.166765	0.161754	0.0298054	0.0220375	0.0151476	0.0111048	0.16439	0.172792	0.00937416	0.0245064	0.101592	0.260523	0.0910895	0.201495	0.0105098	0.0309571	0.00687713	0.0187178	0.0137066	0.0109089	0.112388	0.0483955	0.0168054	0.00743052	0.00316882	0.0650008	0.0628162	0.0305065	0.0622751	0.0773113	0.153138	0.075562	0.0178386	0.00159311	0.0197648	0.120051	0.013265	0.00108035	0.0260602	0.0806999	0.0241915	0.00268545	0.18809	0.0503962	0.0444973	0.127377	0.0392492	0.238917	0.643185	0.352807	0.180586	0.00664052	0.0619091	0.0640465	0.040082	0.314717	0.00873539	0.0591003	0.015247	0.00990108	0.00518566	0.109721	0.0682944	0.0108922	0.0700389	0.0199023	0.0710455	0.018066	0.0787116	0.00784021	0.0123239	0.204385	0.0182787	0.0389908	0.0127723	0.00594887	0.0307638	0.0256827	0.115957	0.0140458	0.0161564	0.0265311	0.056956	0.155141	0.0118801	0.199689	0.0362554	0.0455466	0.0998043	0.392902	0.074235	0.0323012	0.00415829	0.0815016	0.269617	0.0562245	0.0605395	0.0476466	0.109406	0.0476926	0.0692229	0.057934	0.0601347	0.299427	0.660452	1.07124	1.96888	4	8.097644
14000	-2774.827	-2761.652	-13.17523	2	1.424474	0.0344974	0.0049131	0.0388049	0.173654	0.275694	0.0911686	0.0439523	0.0443552	0.00142103	0.0821988	0.330266	0.0549379	0.00793584	0.035959	0.186387	0.300464	0.109293	0.057883	0.0149475	0.0583107	0.0959166	0.0385585	0.0220822	0.00715213	0.0118029	0.0131619	0.0164338	0.0198116	0.00670727	0.0631131	0.0667753	0.0777186	0.0632863	0.134614	0.0724296	0.00266574	0.012795	0.00474317	0.0101951	0.153722	0.00202247	0.00787183	0.0153806	0.042299	0.0163168	0.0021824	0.138417	0.0420105	0.0494104	0.0110016	0.121957	0.205398	0.284268	0.0181994	0.145472	0.0408196	0.00280163	0.0622249	0.0813292	0.169997	0.0639774	0.0492543	0.0308625	0.0512455	0.245381	0.0909712	0.101179	0.0253739	0.121874	0.085301	0.0964727	0.0511521	0.210155	0.00258454	0.0189731	0.0202504	0.0174643	0.145215	0.0601911	0.0305841	0.0909424	0.00341107	0.0295229	0.0103665	0.107143	0.0244732	0.0228418	0.0201657	0.0415321	0.0210328	0.0538728	0.016147	0.154087	0.231261	0.0143059	0.0045159	0.0339419	0.0113227	0.488193	0.0333097	0.0290508	0.108398	0.0483458	0.0422527	0.152355	0.123221	0.0818044	0.213416	0.575483	1.04566	2.16544	4	7.816385
15000	-2791.12	-2767.589	-23.53114	1	1.433078	0.019363	0.0024319	0.0169885	0.143467	0.176175	0.430186	0.00598246	0.154754	0.143949	0.0274201	0.234224	0.167919	0.00274439	0.0441657	0.113182	0.325798	0.0996741	0.426686	0.0424673	0.0925937	0.0438849	0.00951581	0.00687575	0.00986442	0.0793004	0.0248583	0.0263008	0.0196211	0.0193057	0.106899	0.0531104	0.04927	0.0514009	0.0455142	0.0785757	0.0560325	0.0119606	0.00159257	0.00837917	0.217011	0.00133762	0.0168505	0.0152498	0.0412833	0.0188756	0.00761653	0.0975288	0.0775394	0.00621933	0.089806	0.0474048	0.104357	0.363843	0.284847	0.0705536	0.078745	0.00504306	0.0247855	0.149932	0.0140405	0.0426673	0.0166764	0.0650848	0.0206294	0.101271	0.188006	0.61023	0.0841634	0.131957	0.0457597	0.0108665	0.0375925	0.002672	0.011801	0.0570603	0.000282731	0.0256573	0.0108951	0.0163402	0.00833166	0.0784303	0.0311605	0.0315449	0.0313974	0.0258263	0.0162439	0.0325706	0.00184019	0.187356	0.0258898	0.0495377	0.113686	0.142395	0.0786565	0.0644575	0.0567219	0.0604528	0.0307153	0.445434	0.129155	0.0780129	0.0288406	0.0311342	0.0486383	0.132356	0.0439891	0.0753781	0.214797	0.577024	1.04624	2.16194	3	8.665066
16000	-2797.575	-2776.679	-20.89556	2	1.238911	0.0744253	0.00540109	0.155253	0.0359433	0.21856	0.110632	0.0180738	0.00945161	0.140733	0.0420171	0.349754	0.0822518	0.0596424	0.0851485	0.225649	0.234144	0.102516	0.106771	0.0470081	0.0170518	0.0739269	0.0102984	0.00913844	0.0244179	0.0585227	0.0632016	0.0565353	0.0217464	0.0369962	0.0704363	0.0249969	0.0443823	0.0303338	0.0968318	0.0373487	0.0159175	0.00139794	0.0155762	0.0741173	0.232753	0.00539201	0.00688758	0.0231965	0.0691549	0.0285087	0.00101261	0.076462	0.0487822	0.0559774	0.0258556	0.0189163	0.109696	0.364275	0.304792	0.230209	0.0405095	0.0850059	0.0110644	0.0134724	0.0419491	0.107119	0.0307609	0.12195	0.168963	0.147388	0.101045	0.341039	0.152463	0.156536	0.0158934	0.0774273	0.00658481	0.0286847	0.0758606	0.104652	0.0111063	0.00870879	0.0903684	0.0394723	0.13657	0.07491	0.01254	0.0588449	0.0906611	0.0954998	0.0276972	0.034738	0.0637177	0.0502186	0.120628	0.0614642	0.0386003	0.212808	0.0105522	0.0163632	0.106327	0.0179021	0.0511053	0.136141	0.097898	0.152599	0.148792	0.0517901	0.140248	0.0179331	0.0279023	0.0192211	0.182034	0.53842	1.03054	2.249	4	8.540114
17000	-2775.179	-2763.624	-11.55422	2	1.891939	0.0276072	0.0040353	0.0361506	0.127571	0.320999	0.106143	0.0501651	0.0490775	0.0906453	0.0249452	0.295635	0.142075	0.0463096	0.00536869	0.0485638	0.307953	0.0569417	0.283793	0.00828361	0.0473703	0.0228289	0.0787768	0.025655	0.0116827	0.123606	0.0806514	0.0409552	0.0209022	0.0266885	0.0617388	0.0218683	0.0695498	0.00276268	0.130803	0.0385574	0.0408364	0.0153717	0.00397764	0.0864226	0.122637	0.00227802	0.0189374	0.0269815	0.121939	0.00601763	0.00040002	0.0743229	0.0596395	0.0151101	0.109753	0.0271608	0.127326	0.171617	0.264213	0.0716089	0.0249383	0.0272646	0.0113333	0.0121457	0.0867013	0.0622469	0.11023	0.0758428	0.052324	0.489478	0.0290539	0.0787174	0.00431734	0.142558	0.0781919	0.0437126	0.02657	0.00336056	0.0892834	0.0244575	0.196922	0.00161604	0.0195668	0.0232079	0.00167146	0.0503052	0.0503392	0.00902188	0.049369	0.0854228	0.05159	0.033417	0.0405733	0.0660332	0.116383	0.122468	0.0515973	0.228921	0.0285173	0.0669575	0.0266193	0.0420781	0.0283903	0.226817	0.0361623	0.0189694	0.00484854	0.0307027	0.194162	0.0545713	0.0367759	0.00260726	0.280025	0.643008	1.06703	2.00993	4	7.672542
18000	-2783.757	-2764.701	-19.05603	2	1.699764	0.0161023	0.00329055	0.0522064	0.0456511	0.142791	0.11757	0.0853132	0.0461124	0.017394	0.110619	0.307812	0.259203	0.0550503	0.0159974	0.172346	0.269113	0.0857571	0.141801	0.0157556	0.0871385	0.118037	0.0133475	0.00889882	0.00949162	0.0851362	0.0162169	0.0181223	0.00980113	0.0328614	0.107904	0.114277	0.0187269	0.039131	0.080803	0.0534724	0.0208076	0.0331251	0.000756195	0.00900909	0.0901076	0.00154419	0.0287779	0.0180076	0.0550341	0.022044	0.00791665	0.0725726	0.0628813	0.0932256	0.0821839	0.012937	0.0791273	0.0901999	0.237733	0.0582075	0.152991	0.0254549	0.0287932	0.0195914	0.0267223	0.109731	0.0118391	0.151388	0.0225285	0.453431	0.0539989	0.0436623	0.00914137	0.00410602	0.223312	0.0200329	0.00179103	0.00284649	0.00563031	0.0696439	0.0431091	0.00505899	0.0751241	0.0135396	0.12391	0.120844	0.00566238	0.011211	0.0268912	0.0323468	0.029051	0.0245303	0.0404849	0.00261097	0.496698	0.114768	0.167458	0.439572	0.0264675	0.0155744	0.00273364	0.0821635	0.0768893	0.0206815	0.108529	0.21762	0.0304401	0.188026	0.367708	0.115515	0.116341	0.0282	0.254599	0.61875	1.06028	2.06637	4	8.455844
19000	-2788.491	-2764.945	-23.54625	2	1.742501	0.00231997	0.00109616	0.12383	0.0986485	0.239454	0.0499413	0.0131742	0.114965	0.11524	0.0725772	0.307851	0.152477	0.055589	0.0518779	0.162514	0.357344	0.0875797	0.111619	0.0268654	0.120149	0.0539563	0.0463679	0.0275443	0.0139695	0.129742	0.0812151	0.00908673	0.0371591	0.0185758	0.142926	0.013435	0.172936	0.0182827	0.123299	0.0667847	0.0648769	0.00401461	0.00431335	0.0336526	0.0575825	0.00423882	0.00993763	0.0170968	0.123067	0.0159093	0.00510242	0.155367	0.0799753	0.00553649	0.0065698	0.0536139	0.0817176	0.322177	0.120141	0.0537243	0.0107047	0.0884715	0.0270227	0.0109872	0.0953633	0.008986	0.0111676	0.161095	0.052935	0.575889	0.0931516	0.0111142	0.0477633	0.165591	0.053534	0.0136597	0.0734939	0.00189005	0.137045	0.0380701	0.304381	0.0537978	0.0511398	0.00591882	0.186464	0.0647277	0.0856154	0.0297109	0.19665	0.0181114	0.0183898	0.0415589	0.402846	0.00981828	0.0146319	0.11452	0.00595005	0.0462093	0.0907545	0.0147274	0.192992	0.00626325	0.162022	0.0130234	0.02721	0.00202625	0.0107003	0.0397354	0.364145	0.0113169	0.00373273	0.0140587	0.260472	0.624505	1.06198	2.05305	4	8.720091
20000	-2787.147	-2765.265	-21.88232	2	1.664796	0.00393275	0.00287108	0.0992921	0.0831202	0.354684	0.0560018	0.0180561	0.0493224	0.0206869	0.00784038	0.182056	0.0299306	0.0437738	0.0231799	0.107176	0.329508	0.152698	0.299013	0.00948454	0.0418718	0.0627491	0.0606328	0.00727545	0.024752	0.0830138	0.000980642	0.0365516	0.0381261	0.0155296	0.0714628	0.0281324	0.08646	0.000546546	0.00801024	0.032511	0.120541	0.0384441	0.00103763	0.00923228	0.210362	0.0228792	0.0228997	0.0829406	0.0444658	0.0222418	0.0019706	0.149125	0.0494536	0.0213448	0.0419139	0.069381	0.254293	0.233413	0.0891189	0.0880017	0.0559002	0.011799	0.0684469	0.0617987	0.197578	0.0659671	0.0520685	0.0722024	0.00623574	0.882642	0.0206663	0.0359394	0.0500339	0.241002	0.0343474	0.217107	0.0136266	0.0399597	0.0536235	0.198372	0.00488741	0.0431877	0.0119906	0.0160504	0.0140822	0.0841979	0.00263318	0.00318483	0.139477	0.0848566	0.0579807	0.00438894	0.0245171	0.177961	0.036055	0.0921271	0.0245442	0.155899	0.00398852	0.019116	0.0717384	0.138269	0.115986	0.116699	0.038772	0.00922751	0.0405163	0.0155487	0.378223	0.0874052	0.0098778	0.0227632	0.249694	0.613871	1.05879	2.07764	4	8.469761
21000	-2785.713	-2765.556	-20.1568	1	1.664796	0.00631115	0.00287108	0.0795854	0.0831202	0.354684	0.0776437	0.0180561	0.0676834	0.0156651	0.00618446	0.21138	0.0466087	0.0370506	0.0290037	0.107176	0.259908	0.152698	0.295274	0.00948454	0.0418718	0.0327063	0.0658741	0.00727545	0.024752	0.0682532	0.00107128	0.0400568	0.0381261	0.0229012	0.0822262	0.0240859	0.0934256	0.000846578	0.0103685	0.032511	0.120541	0.0509616	0.00171155	0.0112672	0.209992	0.0228792	0.0228997	0.0699032	0.0444658	0.0222418	0.0019706	0.149125	0.0790868	0.0135281	0.032609	0.0937658	0.254293	0.233413	0.0891189	0.0826227	0.0559002	0.00637588	0.0684469	0.0909411	0.111496	0.0328769	0.0501413	0.0782265	0.00917079	0.882642	0.031247	0.019725	0.0705097	0.241002	0.0174036	0.131032	0.0132744	0.0399597	0.0536235	0.198372	0.00581231	0.0441819	0.0153104	0.0138819	0.0140822	0.0643101	0.00228312	0.00351287	0.129032	0.0903861	0.0579807	0.00525904	0.0360059	0.20564	0.0310537	0.0411023	0.0287615	0.155899	0.00584691	0.0192297	0.0528139	0.138269	0.115986	0.116699	0.0585701	0.00899689	0.0641152	0.0263789	0.378223	0.0772672	0.0098778	0.0321866	0.249694	0.613871	1.05879	2.07764	3	8.304459
22000	-2772.722	-2752.052	-20.66921	1	1.168021	0.0130529	0.00183869	0.0169791	0.21352	0.281269	0.254856	0.0584436	0.110887	0.0432883	0.0921201	0.344146	0.048376	0.0113722	0.0503286	0.173301	0.197304	0.113397	0.25705	0.0318172	0.148765	0.0399481	0.0598597	0.00168652	0.00399066	0.0495544	0.00724611	0.0420973	0.0356687	0.0289798	0.0359038	0.0585668	0.0840155	0.0112419	0.0810723	0.00863324	0.00832163	0.00985716	0.00532913	0.132862	0.143846	0.00498638	0.0234931	0.0157196	0.0563767	0.00494611	0.0208998	0.128413	0.0793109	0.0626114	0.0960605	0.0542133	0.0262106	0.29228	0.234361	0.0621897	0.0147266	0.0464392	0.0970409	0.02972	0.140184	0.0361908	0.104619	0.0136041	0.0291426	0.390999	0.0213455	0.0488744	0.127153	0.175799	0.0658046	0.0629981	0.0176386	0.117201	0.00852889	0.205751	0.169051	0.0260955	0.0290047	0.00469492	0.075409	0.0296073	0.107665	0.0748935	0.0089112	0.0664382	0.0462372	0.0129699	0.275815	0.0306329	0.0154768	0.0812821	0.0141678	0.013355	0.00431338	0.000668719	0.044263	0.0124697	0.104328	0.0985308	0.0209873	0.0870176	0.0467843	0.128337	0.311248	0.114203	0.0311707	0.0927246	0.16921	0.522021	1.02308	2.28568	3	8.405377
23000	-2777.03	-2767.797	-9.232888	1	1.272264	0.000592152	0.000889021	0.103694	0.124623	0.131148	0.112066	0.0372116	0.137508	0.033167	0.013029	0.208608	0.0471453	0.0537245	0.0255993	0.098852	0.207829	0.0921752	0.19516	0.0477761	0.061927	0.0539788	0.0238657	0.00155744	0.011024	0.0694026	0.0439648	0.0591296	0.0235848	0.0232707	0.0374705	0.0618978	0.0400797	0.00742253	0.139005	0.0178196	0.0119894	0.00345482	0.0128254	0.0138092	0.08138	0.0174082	0.0320775	0.00795529	0.0334306	0.0181426	0.00145728	0.125543	0.0445726	0.0446649	0.0581029	0.0149106	0.0812877	0.368928	0.379209	0.238966	0.0227227	0.0794836	0.122811	0.0441353	0.0135563	0.0957247	0.0747063	0.00015263	0.0603088	0.309799	0.0222434	0.0674595	0.125167	0.117422	0.05663	0.0462761	0.0361995	0.0557337	0.0724134	0.143019	0.101434	0.0229002	0.0601759	0.0270205	0.0492103	0.0471545	0.0461053	0.0277361	0.115539	0.00752905	0.0247608	0.0619606	0.0587074	0.00679778	0.040388	0.00195316	0.0105048	0.032045	0.0602649	0.0515542	0.0140558	0.00831375	0.104352	0.011199	0.0191058	0.256565	0.196024	0.153205	0.0700581	0.0266775	0.0210686	0.0146775	0.187905	0.545669	1.03369	2.23274	3	7.251321
24000	-2796.23	-2776.926	-19.30414	1	1.368618	0.00677286	0.0294726	0.0352486	0.106796	0.0543724	0.0818041	0.0315197	0.0830866	0.121981	0.0459278	0.384879	0.136294	0.019383	0.0354759	0.135451	0.203229	0.0662419	0.253441	0.0290202	0.0221602	0.0532207	0.0315998	0.0182638	0.00802204	0.0937904	0.0673651	0.00133889	0.0406336	0.00418844	0.0318143	0.0218665	0.0364505	0.0167238	0.220171	0.0585808	0.00644847	0.0119864	0.00619856	0.0265366	0.194965	0.00533982	0.0245603	0.00815772	0.0425816	0.0261557	0.00203086	0.105525	0.0456673	0.00176362	0.0237494	0.119144	0.351735	0.272632	0.299102	0.0455043	0.0147795	0.0309166	0.00298801	0.0342147	0.0523471	0.130494	0.201743	0.0021743	0.0384961	0.52973	0.0178986	0.0417076	0.0172402	0.115538	0.0174747	0.224302	0.0646253	0.0424065	0.0432069	0.169699	0.0168054	0.00965012	0.0360453	0.0435848	0.1571	0.0356234	0.0143335	0.233701	0.0574725	0.013431	0.0381906	0.0061668	0.107566	0.136485	0.00456933	0.00724169	0.0768618	0.218444	0.082878	0.0820556	0.00344177	0.0594429	0.175558	0.0554801	0.0145823	0.00238185	0.309221	0.0977657	0.00733159	0.0613059	0.081522	0.00421937	0.204295	0.565119	1.04167	2.18891	3	8.248811
25000	-2768.312	-2750.878	-17.43439	2	1.184052	0.0100833	0.00251211	0.0639936	0.166151	0.0208028	0.326291	0.0236388	0.0304486	0.00369615	0.102728	0.263512	0.192368	0.0308579	0.0263502	0.132527	0.187915	0.0687126	0.0374223	0.0440199	0.089165	0.00494345	0.079359	0.0382581	0.0138063	0.0339676	0.0390842	0.00155574	0.0110604	0.00210492	0.0332102	0.0612345	0.0923199	0.0687921	0.076225	0.0366951	0.016907	0.03672	0.0114311	0.00772428	0.0634359	0.0066464	0.0446571	0.010396	0.0651047	0.0157792	0.000590611	0.0877238	0.0920283	0.0199967	0.00296872	0.00307695	0.123885	0.15029	0.318206	0.0410426	0.175363	0.0566041	0.014842	0.0328492	0.0625861	0.270252	0.0924712	0.121825	0.0410664	1.97404e-05	0.0744629	0.0367702	0.0727213	0.103965	0.01479	0.0308443	0.0315741	0.0596634	0.0360517	0.632904	0.063671	0.0205498	0.0135095	0.00637999	0.617516	0.0271687	0.0198089	0.0579062	0.0420563	0.0124768	0.0169717	0.0376116	0.00243354	0.00418326	0.176277	0.0618457	0.193595	0.111057	0.254527	0.087214	0.115765	0.0733594	0.0573865	0.145223	0.00086825	0.00287567	0.231699	0.00307681	0.0103595	0.143731	0.113497	0.13908	0.172151	0.525854	1.02487	2.27713	4	8.359725
26000	-2808.715	-2783.011	-25.70427	2	1.873768	0.0585006	0.0254971	0.0837503	0.0876038	0.204615	0.132286	0.0433274	0.0962376	0.0172004	0.0755053	0.265815	0.0600301	0.0150915	0.0369361	0.206038	0.132989	0.164067	0.187223	0.0187174	0.18359	0.0309046	0.0153431	0.0330401	0.0470579	0.042007	0.057574	0.00337913	0.0372068	0.0503941	0.0342616	0.112867	0.148735	0.0631434	0.0819873	0.0650011	0.0491226	0.0397999	0.00566095	0.0821448	0.0592394	0.0185572	0.0383082	0.0762176	0.041365	0.0118301	0.0143554	0.126675	0.0959426	0.00905427	0.00758173	0.102356	0.257444	0.31299	0.128065	0.0425151	0.0558451	0.210006	0.0376543	0.366836	0.0217189	0.0458163	0.0111865	0.00813674	0.00328566	0.00108273	0.0223213	0.00221378	0.083015	0.0759948	0.12862	0.0253489	0.0904971	0.0977146	0.0717675	0.231932	0.134027	0.0638069	0.0928842	0.00374142	0.710528	0.0261899	0.0406307	0.142742	0.0914566	0.0434937	0.0315406	0.05678	0.0191161	0.046068	0.0749467	0.0742022	0.10097	0.280313	0.113357	0.0268543	0.184271	0.0261967	0.0607231	0.0274957	0.00170475	0.0131416	0.205651	0.0390096	0.00293358	0.0787573	0.0612557	0.103959	0.277726	0.640882	1.06648	2.01491	4	9.006887
27000	-2778.303	-2764.624	-13.67825	1	1.723388	0.11878	0.0119154	0.0463244	0.144295	0.279354	0.0451685	0.0635923	0.0684344	0.00472703	0.0430981	0.204606	0.0369466	0.0149785	0.0277725	0.173891	0.333684	0.0882705	0.147272	0.0254801	0.0698864	0.0959225	0.0512416	0.0216252	0.000528525	0.0383019	0.0328136	0.00068489	0.0115961	0.0253761	0.0358074	0.0363269	0.0430186	0.0485011	0.0536674	0.0243833	0.084061	0.0305878	0.0122628	0.016979	0.0838135	0.00987882	0.0157422	0.0398623	0.0503863	0.0143099	8.31552e-05	0.0938847	0.0298252	0.0186482	0.0440241	0.0169313	0.15162	0.128904	0.195334	0.0818259	0.0267428	0.150947	0.00878586	0.175211	0.374281	0.0169561	0.0188654	0.0741393	0.0114167	0.000177752	0.0212935	0.0420696	0.0743687	0.0888838	0.0258904	0.174165	0.0627647	0.214854	0.00842629	0.0833774	0.198881	0.0113875	0.104449	0.000216749	0.504947	0.0133956	0.00475164	0.0425403	0.0157897	0.0356868	0.0220907	0.0136668	0.0126853	0.0292829	0.0165307	0.0644895	0.109576	0.0663074	0.144457	0.0187973	0.346661	0.00322925	0.120537	0.127264	0.0510597	0.0156683	0.139561	0.0622256	0.031579	0.0516037	0.00788947	0.0226857	0.257862	0.621958	1.06123	2.05895	3	7.650745
28000	-2798.411	-2775.302	-23.10826	2	1.987332	0.0332038	0.00643481	0.0995478	0.118685	0.288486	0.201368	0.130398	0.106312	0.0240311	0.0372192	0.316114	0.0842148	0.0144765	0.0206239	0.215979	0.2367	0.0887341	0.213404	0.017507	0.1021	0.0818147	0.0587565	0.0564804	0.0156533	0.0494805	0.0700812	0.0238206	0.00472092	0.0730846	0.0866626	0.0464524	0.147042	0.00974867	0.107133	0.0249714	0.00398585	0.019866	0.0230606	0.0306391	0.141928	0.0119494	0.0197767	0.01289	0.0846402	0.00711352	0.00577974	0.160839	0.0508202	0.0987983	0.136366	0.00569182	0.17542	0.116999	0.154854	0.061849	0.39522	0.0150234	0.0234301	0.0219799	0.048481	0.228352	0.110718	0.0219792	0.00407759	0.0606192	0.0744285	0.0281826	0.0924664	0.0994804	0.0540359	0.33458	0.0285651	0.0631047	0.0293905	0.0134862	0.0321733	0.058326	0.154053	0.0314694	0.564294	0.0356115	0.0300193	0.0344731	0.0243426	0.0378659	0.0011355	0.0475739	0.163976	0.0620314	0.0295785	0.148915	0.0242921	0.0413539	0.0467488	0.0431658	0.0257181	0.0574246	0.0321211	0.0377862	0.192352	0.0383839	0.00695938	0.0285345	0.139676	0.0669115	0.0625832	0.156952	0.291758	0.65366	1.06967	1.98491	4	8.739109
